Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,8327,15.067217,17,,,,,,,,
,,,,,8350,29.676392,23,,,,,,,,
,,,,,8366,14.4291725,16,,,,,,,,
,,,,,8393,36.001686,27,,,,,,,,
,,,,,8407,13.530729,14,,,,,,,,
,,,,,8423,13.034479,16,,,,,,,,
,,,,,8439,9.807413,16,,,,,,,,
,,,,,8506,84.21678,67,,,,,,,,
,,,,,8521,13.640532,15,,,,,,,,
,,,,,8539,6.120503,18,,,,,,,,
,,,,,8566,22.579916,27,,,,,,,,
,,,,,8582,11.319691,16,,,,,,,,
,,,,,8596,10.947593,14,,,,,,,,
,,,,,8612,10.804289,16,,,,,,,,
,,,,,8631,19.88282,19,,,,,,,,
,,,,,8666,39.718555,35,,,,,,,,
,,,,,8685,22.959856,19,,,,,,,,
,,,,,8704,18.998333,19,,,,,,,,
,,,,,8729,15.771911,25,,,,,,,,
,,,,,8757,14.299982,28,,,,,,,,
,,,,,8790,36.30037,33,,,,,,,,
,,,,,8804,12.978183,14,,,,,,,,
,,,,,8818,7.3170905,14,,,,,,,,
,,,,,8829,9.014619,11,,,,,,,,
,,,,,8854,28.7588,25,,,,,,,,
,,,,,8870,16.421518,16,,,,,,,,
,,,,,8909,32.069912,39,,,,,,,,
,,,,,8923,8.593,14,,,,,,,,
,,,,,8945,24.703009,22,,,,,,,,
,,,,,8969,23.733038,24,,,,,,,,
,,,,,8986,7.092165,17,,,,,,,,
,,,,,9008,21.084023,22,,,,,,,,
,,,,,9037,14.250416,29,,,,,,,,
,,,,,9050,10.335497,13,,,,,,,,
,,,,,9064,8.999367,14,,,,,,,,
,,,,,9081,11.746314,17,,,,,,,,
,,,,,9105,13.139882,24,,,,,,,,
,,,,,9127,18.256632,22,,,,,,,,
,,,,,9160,26.179523,33,,,,,,,,
,,,,,9179,12.968898,19,,,,,,,,
,,,,,9194,9.836295,15,,,,,,,,
,,,,,9231,58.445995,37,,,,,,,,
,,,,,9256,26.492813,25,,,,,,,,
,,,,,9271,13.301987,15,,,,,,,,
,,,,,9282,7.361607,11,,,,,,,,
,,,,,9301,20.480585,19,,,,,,,,
,,,,,9340,38.957108,39,,,,,,,,
,,,,,9391,50.777256,51,,,,,,,,
,,,,,9403,9.0877285,12,,,,,,,,
,,,,,9414,9.713402,11,,,,,,,,
,,,,,9430,11.596882,16,,,,,,,,
,,,,,9454,14.034624,24,,,,,,,,
,,,,,9477,20.085575,23,,,,,,,,
,,,,,9499,15.59658,22,,,,,,,,
,,,,,9514,8.380237,15,,,,,,,,
,,,,,9544,25.56307,30,,,,,,,,
,,,,,9598,44.02111,54,,,,,,,,
,,,,,9609,9.085225,11,,,,,,,,
,,,,,9639,35.84898,30,,,,,,,,
,,,,,9657,11.937445,18,,,,,,,,
,,,,,9698,41.18673,41,,,,,,,,
,,,,,9723,20.728077,25,,,,,,,,
,,,,,9734,9.903969,11,,,,,,,,
,,,,,9758,27.20282,24,,,,,,,,
,,,,,9823,87.514,65,,,,,,,,
,,,,,9842,19.709024,19,,,,,,,,
,,,,,9856,12.732021,14,,,,,,,,
,,,,,9867,9.019725,11,,,,,,,,
,,,,,9886,12.239897,19,,,,,,,,
,,,,,9899,8.527556,13,,,,,,,,
,,,,,9924,15.375425,25,,,,,,,,
,,,,,9946,17.698519,22,,,,,,,,
,,,,,9957,9.157747,11,,,,,,,,
,,,,,9973,12.032951,16,,,,,,,,
39.80024,23.266695,84.26309,9.249343,32.9,10000,,,-0.3652913570404053,1.974206566810608,1.0226155519485474,0.0003431541845202446,0.9255735278129578,0.0003,0.0003,0.1
,,,,,10059,140.1311,86,,,,,,,,
,,,,,10070,8.671339,11,,,,,,,,
,,,,,10100,36.900772,30,,,,,,,,
,,,,,10112,8.373226,12,,,,,,,,
,,,,,10198,123.85902,86,,,,,,,,
,,,,,10216,17.472635,18,,,,,,,,
,,,,,10333,181.1915,117,,,,,,,,
,,,,,10384,92.59476,51,,,,,,,,
,,,,,10428,74.59782,44,,,,,,,,
,,,,,10468,66.26973,40,,,,,,,,
,,,,,10534,129.19118,66,,,,,,,,
,,,,,10583,88.55795,49,,,,,,,,
,,,,,10644,116.340576,61,,,,,,,,
,,,,,10686,71.9675,42,,,,,,,,
,,,,,10731,74.92068,45,,,,,,,,
,,,,,10783,92.19904,52,,,,,,,,
,,,,,10819,59.02975,36,,,,,,,,
,,,,,10861,71.364716,42,,,,,,,,
,,,,,10908,82.268394,47,,,,,,,,
,,,,,10939,50.73424,31,,,,,,,,
,,,,,10974,57.256855,35,,,,,,,,
,,,,,11000,,,-6.484949111938477,-0.18278838694095612,0.559054970741272,5.966403961181641,5.8081231117248535,0.0003,0.0003,0.1
