Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,11971,-251.12712,103,,,,,,
,,,,,12050,-59.193893,79,,,,,,
,,,,,12165,-116.34669,115,,,,,,
,,,,,12253,-182.11118,88,,,,,,
,,,,,12379,-318.45404,126,,,,,,
,,,,,12512,-156.58621,133,,,,,,
,,,,,12637,-269.60303,125,,,,,,
,,,,,12727,-119.40985,90,,,,,,
,,,,,12835,-508.82712,108,,,,,,
,,,,,12922,-361.4467,87,,,,,,
,,,,,13046,-130.11154,124,,,,,,
,,,,,13141,-85.48134,95,,,,,,
,,,,,13234,-309.33243,93,,,,,,
,,,,,13405,-220.88998,171,,,,,,
,,,,,13512,-345.64413,107,,,,,,
,,,,,13622,-131.66902,110,,,,,,
,,,,,13679,-95.07472,57,,,,,,
,,,,,13764,-196.74672,85,,,,,,
,,,,,13834,-98.84865,70,,,,,,
,,,,,13910,-322.98108,76,,,,,,
,,,,,14060,-438.57095,150,,,,,,
,,,,,14141,-344.92365,81,,,,,,
,,,,,14214,-124.38008,73,,,,,,
,,,,,14307,-405.47253,93,,,,,,
,,,,,14418,-563.3435,111,,,,,,
,,,,,14519,-131.29025,101,,,,,,
,,,,,14585,-101.72825,66,,,,,,
,,,,,14687,-132.35904,102,,,,,,
,,,,,14759,-73.39213,72,,,,,,
,,,,,14847,-58.585304,88,,,,,,
,,,,,14932,-127.761765,85,,,,,,
,,,,,15004,-313.36243,72,,,,,,
,,,,,15113,-268.91187,109,,,,,,
,,,,,15208,-255.66374,95,,,,,,
,,,,,15307,-96.58662,99,,,,,,
,,,,,15422,-240.80261,115,,,,,,
,,,,,15513,-111.82454,91,,,,,,
,,,,,15664,-186.9263,151,,,,,,
,,,,,15739,-26.331802,75,,,,,,
,,,,,15819,-158.86737,80,,,,,,
,,,,,15893,-113.3628,74,,,,,,
,,,,,16002,-438.7776,109,,,,,,
,,,,,16146,-87.0096,144,,,,,,
,,,,,16221,-366.43793,75,,,,,,
,,,,,16307,-100.52953,86,,,,,,
,,,,,16402,-111.125305,95,,,,,,
,,,,,16519,-145.0239,117,,,,,,
,,,,,16625,-446.30997,106,,,,,,
,,,,,16720,-375.80032,95,,,,,,
,,,,,16831,-188.68666,111,,,,,,
,,,,,16914,-124.29786,83,,,,,,
,,,,,17014,-179.0901,100,,,,,,
,,,,,17106,-296.41492,92,,,,,,
,,,,,17208,-28.671837,102,,,,,,
,,,,,17346,-138.03218,138,,,,,,
,,,,,17442,-308.98703,96,,,,,,
,,,,,17521,-231.0313,79,,,,,,
,,,,,17630,-401.0456,109,,,,,,
,,,,,17699,-121.48807,69,,,,,,
,,,,,17820,-391.72604,121,,,,,,
,,,,,17911,-373.38824,91,,,,,,
,,,,,18000,-487.43024,89,,,,,,
,,,,,18086,-451.19382,86,,,,,,
,,,,,18203,-90.26979,117,,,,,,
,,,,,18301,-214.40099,98,,,,,,
,,,,,18391,-187.6659,90,,,,,,
,,,,,18462,-42.80419,71,,,,,,
,,,,,18561,-349.3907,99,,,,,,
,,,,,18675,-289.50787,114,,,,,,
,,,,,18744,-211.36227,69,,,,,,
,,,,,18810,-71.52677,66,,,,,,
,,,,,18919,-72.34614,109,,,,,,
,,,,,19022,-332.66043,103,,,,,,
,,,,,19110,-93.36562,88,,,,,,
,,,,,19236,-364.54648,126,,,,,,
,,,,,19320,-69.320175,84,,,,,,
,,,,,19431,-133.23409,111,,,,,,
,,,,,19536,-147.64656,105,,,,,,
,,,,,19626,-444.5909,90,,,,,,
,,,,,19747,-393.40063,121,,,,,,
,,,,,19853,-496.11517,106,,,,,,
,,,,,19924,-103.42831,71,,,,,,
-733.06415,300.35477,-454.58926,-1555.8748,94.4,20000,,,477.20941162109375,-0.055574461817741394,-5.826506614685059,38.96459197998047,0.88,0.001
,,,,,20016,-263.1139,92,,,,,,
,,,,,20124,-464.93802,108,,,,,,
,,,,,20232,-165.71559,108,,,,,,
,,,,,20366,-213.78677,134,,,,,,
,,,,,20473,-105.96013,107,,,,,,
,,,,,20630,-273.73535,157,,,,,,
,,,,,20714,-159.66832,84,,,,,,
,,,,,20788,-155.5185,74,,,,,,
,,,,,20934,-61.754807,146,,,,,,
,,,,,21000,,,32.61772155761719,-2.1193747520446777,-1.103456735610962,27.757946014404297,0.874,0.001
,,,,,21044,-50.32042,110,,,,,,
,,,,,21159,-195.2521,115,,,,,,
,,,,,21223,-94.089645,64,,,,,,
,,,,,21304,-27.569588,81,,,,,,
,,,,,21393,-137.33711,89,,,,,,
,,,,,21498,-109.07384,105,,,,,,
,,,,,21590,-397.35938,92,,,,,,
,,,,,21714,-282.1731,124,,,,,,
,,,,,21822,-225.39664,108,,,,,,
,,,,,21901,-178.38347,79,,,,,,
,,,,,22000,,,17.865299224853516,-1.5203988552093506,-1.0666167736053467,35.63782501220703,0.868,0.001
,,,,,22001,-142.33232,100,,,,,,
,,,,,22104,-77.423096,103,,,,,,
,,,,,22223,-230.84827,119,,,,,,
,,,,,22328,-214.9077,105,,,,,,
,,,,,22455,-81.91727,127,,,,,,
,,,,,22534,-80.253105,79,,,,,,
,,,,,22632,-167.34337,98,,,,,,
,,,,,22737,-134.0987,105,,,,,,
,,,,,22846,-216.2215,109,,,,,,
,,,,,22960,-109.018654,114,,,,,,
,,,,,23000,,,123.28843688964844,-2.8989291191101074,-4.195026397705078,57.69216537475586,0.862,0.001
,,,,,23037,-41.3275,77,,,,,,
,,,,,23139,-90.43686,102,,,,,,
,,,,,23260,-182.19884,121,,,,,,
,,,,,23358,-91.72526,98,,,,,,
,,,,,23487,-257.20825,129,,,,,,
,,,,,23570,-166.01645,83,,,,,,
,,,,,23661,-160.90433,91,,,,,,
,,,,,23784,-191.94995,123,,,,,,
,,,,,23879,-172.60196,95,,,,,,
,,,,,23951,-134.3324,72,,,,,,
,,,,,24000,,,63.3387565612793,-1.845189094543457,-2.7106666564941406,56.158321380615234,0.856,0.001
,,,,,24073,-94.263466,122,,,,,,
,,,,,24143,-145.91092,70,,,,,,
,,,,,24220,-308.35025,77,,,,,,
,,,,,24310,-130.60008,90,,,,,,
,,,,,24381,-69.09003,71,,,,,,
,,,,,24473,-159.92464,92,,,,,,
,,,,,24588,-104.04848,115,,,,,,
,,,,,24675,-94.44276,87,,,,,,
,,,,,24776,-315.7156,101,,,,,,
,,,,,24872,-96.087395,96,,,,,,
,,,,,24960,-168.65881,88,,,,,,
,,,,,25000,,,92.56514739990234,-1.3044039011001587,0.00858345627784729,63.71733093261719,0.85,0.001
,,,,,25069,-118.98541,109,,,,,,
,,,,,25180,-336.2304,111,,,,,,
,,,,,25306,-126.24824,126,,,,,,
,,,,,25408,-103.3267,102,,,,,,
,,,,,25501,-96.009895,93,,,,,,
,,,,,25582,-28.302414,81,,,,,,
,,,,,25716,-277.01703,134,,,,,,
,,,,,25836,-61.620213,120,,,,,,
,,,,,25933,-34.033524,97,,,,,,
,,,,,26000,,,7.841734409332275,-2.488016366958618,-2.4555206298828125,22.383220672607422,0.844,0.001
,,,,,26058,-255.97633,125,,,,,,
,,,,,26177,-30.807678,119,,,,,,
,,,,,26278,-164.80014,101,,,,,,
,,,,,26388,-96.69023,110,,,,,,
,,,,,26519,-104.89742,131,,,,,,
,,,,,26669,-82.628716,150,,,,,,
,,,,,26810,-16.70102,141,,,,,,
,,,,,26908,-174.95724,98,,,,,,
,,,,,26991,-110.90718,83,,,,,,
,,,,,27000,,,167.03753662109375,-3.339315414428711,-4.95577335357666,196.59925842285156,0.838,0.001
,,,,,27071,-107.61287,80,,,,,,
,,,,,27182,-181.68112,111,,,,,,
,,,,,27275,-114.27855,93,,,,,,
,,,,,27418,-159.46988,143,,,,,,
,,,,,27491,-87.80625,73,,,,,,
,,,,,27570,-118.647354,79,,,,,,
,,,,,27638,-193.03412,68,,,,,,
,,,,,27739,-80.89127,101,,,,,,
,,,,,27821,-156.7797,82,,,,,,
,,,,,27938,-112.3687,117,,,,,,
,,,,,28000,,,34.6376953125,-0.6337589025497437,0.08103379607200623,93.55669403076172,0.832,0.001
,,,,,28041,-236.94054,103,,,,,,
,,,,,28137,-213.349,96,,,,,,
,,,,,28234,-125.64114,97,,,,,,
,,,,,28412,-95.59857,178,,,,,,
,,,,,28517,-36.47859,105,,,,,,
,,,,,28620,-118.26239,103,,,,,,
,,,,,28706,-95.3962,86,,,,,,
,,,,,28846,-162.84209,140,,,,,,
,,,,,28998,-66.31715,152,,,,,,
,,,,,29000,,,229.24221801757812,-1.3042840957641602,-1.40559720993042,118.71025848388672,0.8260000000000001,0.001
,,,,,29119,-191.95631,121,,,,,,
,,,,,29235,-106.71453,116,,,,,,
,,,,,29307,-82.53865,72,,,,,,
,,,,,29421,-126.57384,114,,,,,,
,,,,,29506,-101.927574,85,,,,,,
,,,,,29613,-152.22977,107,,,,,,
,,,,,29731,-149.77646,118,,,,,,
,,,,,29849,-206.50171,118,,,,,,
-230.26761,221.41339,-9.359543,-749.7387,369.0,30000,,,1.4603569507598877,-0.29071906208992004,-0.3832958936691284,7.960024833679199,0.82,0.001
,,,,,30008,-195.41806,159,,,,,,
,,,,,30095,-44.545216,87,,,,,,
,,,,,30220,-152.4606,125,,,,,,
,,,,,30281,-40.497314,61,,,,,,
,,,,,30415,-369.94354,134,,,,,,
,,,,,30506,-54.244816,91,,,,,,
,,,,,30634,-113.729965,128,,,,,,
,,,,,30726,-28.726105,92,,,,,,
,,,,,30842,-39.936466,116,,,,,,
,,,,,30922,-100.375244,80,,,,,,
,,,,,31000,,,3.4336001873016357,-0.9489100575447083,-0.8473838567733765,23.951831817626953,0.8140000000000001,0.001
,,,,,31011,-130.45615,89,,,,,,
,,,,,31098,-71.5347,87,,,,,,
,,,,,31210,-251.46413,112,,,,,,
,,,,,31335,-255.07265,125,,,,,,
,,,,,31394,-148.90663,59,,,,,,
,,,,,31503,-292.13947,109,,,,,,
,,,,,31584,-197.63095,81,,,,,,
,,,,,31670,-102.477585,86,,,,,,
,,,,,31752,-26.58461,82,,,,,,
,,,,,31846,-82.88274,94,,,,,,
,,,,,32000,,,81.18896484375,-3.7889199256896973,-3.6492819786071777,66.04851531982422,0.808,0.001
,,,,,32002,-84.28589,156,,,,,,
,,,,,32158,-152.83667,156,,,,,,
,,,,,32314,-31.50264,156,,,,,,
,,,,,32454,-151.9263,140,,,,,,
,,,,,32545,-136.28488,91,,,,,,
,,,,,32634,-152.52795,89,,,,,,
,,,,,32731,-179.32321,97,,,,,,
,,,,,32845,-144.24329,114,,,,,,
,,,,,32920,-200.2891,75,,,,,,
,,,,,33000,,,2.4748215675354004,-0.570113480091095,-0.7096753716468811,22.89160919189453,0.802,0.001
,,,,,33068,-149.31186,148,,,,,,
,,,,,33166,-38.758747,98,,,,,,
,,,,,33296,-229.76651,130,,,,,,
,,,,,33471,20.031738,175,,,,,,
,,,,,33570,-384.42212,99,,,,,,
,,,,,33699,-217.62524,129,,,,,,
,,,,,33805,-205.37746,106,,,,,,
,,,,,33922,-202.3077,117,,,,,,
,,,,,34000,,,4.8694891929626465,-2.794154405593872,-3.113093852996826,35.50535202026367,0.796,0.001
,,,,,34034,-336.18112,112,,,,,,
,,,,,34134,-89.12608,100,,,,,,
,,,,,34291,-74.50368,157,,,,,,
,,,,,34455,-169.05588,164,,,,,,
,,,,,34531,-74.36531,76,,,,,,
,,,,,34668,-23.102173,137,,,,,,
,,,,,34727,-117.59897,59,,,,,,
,,,,,34847,-90.60189,120,,,,,,
,,,,,34909,-162.28186,62,,,,,,
,,,,,35000,,,2.1613316535949707,-0.10081212222576141,-0.12999705970287323,10.592795372009277,0.79,0.001
,,,,,35038,-218.95616,129,,,,,,
,,,,,35157,-107.58687,119,,,,,,
,,,,,35220,-79.644066,63,,,,,,
,,,,,35332,-148.92549,112,,,,,,
,,,,,35452,-277.76935,120,,,,,,
,,,,,35533,-51.417664,81,,,,,,
,,,,,35612,-150.45828,79,,,,,,
,,,,,35690,-165.99985,78,,,,,,
,,,,,35809,-210.82372,119,,,,,,
,,,,,35925,-112.688614,116,,,,,,
,,,,,36000,,,16.94854736328125,-1.3796088695526123,-1.172016978263855,56.01100540161133,0.784,0.001
,,,,,36002,-94.09908,77,,,,,,
,,,,,36113,-77.19079,111,,,,,,
,,,,,36168,-145.21576,55,,,,,,
,,,,,36286,-45.600853,118,,,,,,
,,,,,36424,-84.26581,138,,,,,,
,,,,,36583,-87.12335,159,,,,,,
,,,,,36648,-103.379486,65,,,,,,
,,,,,36744,-69.373566,96,,,,,,
,,,,,36829,-31.549873,85,,,,,,
,,,,,36917,-97.813194,88,,,,,,
,,,,,37000,,,51.46360397338867,-1.4122779369354248,-2.133821964263916,63.034263610839844,0.778,0.001
,,,,,37060,-165.00232,143,,,,,,
,,,,,37293,-153.40256,233,,,,,,
,,,,,37420,-181.49701,127,,,,,,
,,,,,37511,-164.24213,91,,,,,,
,,,,,37638,-239.02206,127,,,,,,
,,,,,37781,-45.517506,143,,,,,,
,,,,,37875,-58.687332,94,,,,,,
,,,,,37986,-182.00755,111,,,,,,
,,,,,38000,,,3.2991013526916504,0.5940432548522949,0.9552425742149353,17.38416862487793,0.772,0.001
,,,,,38059,-111.18677,73,,,,,,
,,,,,38158,-137.99222,99,,,,,,
,,,,,38234,-91.485954,76,,,,,,
,,,,,38405,-100.90142,171,,,,,,
,,,,,38542,-216.04825,137,,,,,,
,,,,,38624,-109.0316,82,,,,,,
,,,,,38700,-59.974274,76,,,,,,
,,,,,38864,-178.85445,164,,,,,,
,,,,,38944,-31.168709,80,,,,,,
,,,,,39000,,,3.4839823246002197,-1.909794569015503,-1.77488112449646,17.076488494873047,0.766,0.001
,,,,,39039,-60.083412,95,,,,,,
,,,,,39179,-81.30078,140,,,,,,
,,,,,39253,-99.7498,74,,,,,,
,,,,,39374,-99.20481,121,,,,,,
,,,,,39555,-115.56772,181,,,,,,
,,,,,39672,-134.27365,117,,,,,,
,,,,,39829,-83.73838,157,,,,,,
,,,,,39912,-48.692726,83,,,,,,
-240.1394,39.69356,-134.0665,-289.26477,386.7,40000,,,3.8246428966522217,-0.8636155724525452,-0.286749005317688,33.74600601196289,0.76,0.001
,,,,,40044,-114.655594,132,,,,,,
,,,,,40117,-74.34029,73,,,,,,
,,,,,40294,-68.71546,177,,,,,,
,,,,,40386,-111.22991,92,,,,,,
,,,,,40477,-125.33485,91,,,,,,
,,,,,40591,-22.940987,114,,,,,,
,,,,,40702,-160.25734,111,,,,,,
,,,,,40822,-93.850845,120,,,,,,
,,,,,40944,-87.14969,122,,,,,,
,,,,,41000,,,107.57803344726562,1.1382070779800415,3.213459014892578,157.76641845703125,0.754,0.001
,,,,,41049,-123.82922,105,,,,,,
,,,,,41150,-114.17612,101,,,,,,
,,,,,41304,-126.272354,154,,,,,,
,,,,,41407,-66.89151,103,,,,,,
,,,,,41482,-60.98313,75,,,,,,
,,,,,41687,-102.49867,205,,,,,,
,,,,,41794,-102.09376,107,,,,,,
,,,,,41911,-192.71875,117,,,,,,
,,,,,42000,,,8.966137886047363,0.7929984331130981,1.107689619064331,29.58731460571289,0.748,0.001
,,,,,42047,-163.75392,136,,,,,,
,,,,,42134,-98.38377,87,,,,,,
,,,,,42214,-51.826405,80,,,,,,
,,,,,42323,-91.40602,109,,,,,,
,,,,,42466,-74.121,143,,,,,,
,,,,,42677,-111.89785,211,,,,,,
,,,,,42775,-222.59888,98,,,,,,
,,,,,42915,-210.12819,140,,,,,,
,,,,,43000,,,60.69341278076172,-0.6229425072669983,-1.866519808769226,211.03451538085938,0.742,0.001
,,,,,43022,-182.795,107,,,,,,
,,,,,43140,-120.81181,118,,,,,,
,,,,,43239,-86.73538,99,,,,,,
,,,,,43401,-89.99179,162,,,,,,
,,,,,43522,-206.15564,121,,,,,,
,,,,,43660,-90.42457,138,,,,,,
,,,,,43768,-135.60225,108,,,,,,
,,,,,43869,-5.809059,101,,,,,,
,,,,,43995,-102.57169,126,,,,,,
,,,,,44000,,,85.3016586303711,-2.758784294128418,-3.7805747985839844,161.93136596679688,0.736,0.001
,,,,,44137,-91.63642,142,,,,,,
,,,,,44221,-75.27845,84,,,,,,
,,,,,44295,-81.765274,74,,,,,,
,,,,,44397,-39.30408,102,,,,,,
,,,,,44515,-205.5037,118,,,,,,
,,,,,44602,-234.7581,87,,,,,,
,,,,,44773,-71.46626,171,,,,,,
,,,,,44866,-76.70184,93,,,,,,
,,,,,44985,-83.65134,119,,,,,,
,,,,,45000,,,1.4896438121795654,-0.2838996648788452,-0.03811311721801758,14.082374572753906,0.73,0.001
,,,,,45131,-166.86736,146,,,,,,
,,,,,45276,-10.3715515,145,,,,,,
,,,,,45414,-164.21054,138,,,,,,
,,,,,45493,-75.194565,79,,,,,,
,,,,,45643,-71.15113,150,,,,,,
,,,,,45730,-80.46525,87,,,,,,
,,,,,45819,-61.528618,89,,,,,,
,,,,,45949,-86.55281,130,,,,,,
,,,,,46000,,,14.3485107421875,-1.833497166633606,-1.9861209392547607,103.35081481933594,0.724,0.001
,,,,,46022,-124.8379,73,,,,,,
,,,,,46166,-135.63991,144,,,,,,
,,,,,46258,-85.47493,92,,,,,,
,,,,,46363,-78.821365,105,,,,,,
,,,,,46440,-92.159935,77,,,,,,
,,,,,46540,-97.486595,100,,,,,,
,,,,,46683,-175.0437,143,,,,,,
,,,,,46784,-68.74815,101,,,,,,
,,,,,46913,-82.29016,129,,,,,,
,,,,,47000,,,0.9392779469490051,1.3407517671585083,1.2820031642913818,12.225996017456055,0.718,0.001
,,,,,47018,-102.763016,105,,,,,,
,,,,,47187,-102.818565,169,,,,,,
,,,,,47267,-71.767044,80,,,,,,
,,,,,47357,-78.31578,90,,,,,,
,,,,,47443,-44.48166,86,,,,,,
,,,,,47603,-67.5912,160,,,,,,
,,,,,47727,-69.00578,124,,,,,,
,,,,,47806,-104.89082,79,,,,,,
,,,,,47933,-97.46379,127,,,,,,
,,,,,48000,,,18.789167404174805,-0.8826090097427368,-1.4730353355407715,50.3296012878418,0.712,0.001
,,,,,48080,-150.56567,147,,,,,,
,,,,,48158,-83.91893,78,,,,,,
,,,,,48270,-11.572823,112,,,,,,
,,,,,48339,-106.82771,69,,,,,,
,,,,,48465,-93.99954,126,,,,,,
,,,,,48557,-115.490005,92,,,,,,
,,,,,48692,-88.52355,135,,,,,,
,,,,,48834,-255.1122,142,,,,,,
,,,,,48965,-282.27634,131,,,,,,
,,,,,49000,,,2.109325885772705,3.362060070037842,3.7493155002593994,23.287334442138672,0.706,0.001
,,,,,49040,-88.94911,75,,,,,,
,,,,,49138,-51.85981,98,,,,,,
,,,,,49219,-134.74913,81,,,,,,
,,,,,49410,-107.65955,191,,,,,,
,,,,,49498,-215.99686,88,,,,,,
,,,,,49648,-142.5401,150,,,,,,
,,,,,49720,-43.953953,72,,,,,,
,,,,,49824,-84.88971,104,,,,,,
,,,,,49957,-26.955376,133,,,,,,
-299.51852,72.97068,-174.35811,-440.67465,813.4,50000,,,18.74834632873535,-5.608889579772949,-5.824452877044678,68.58351135253906,0.7,0.001
,,,,,50059,-134.13828,102,,,,,,
,,,,,50173,-113.82201,114,,,,,,
,,,,,50267,-51.752823,94,,,,,,
,,,,,50354,-238.70671,87,,,,,,
,,,,,50495,-80.543205,141,,,,,,
,,,,,50682,-29.756874,187,,,,,,
,,,,,50802,-214.56503,120,,,,,,
,,,,,50924,-95.78161,122,,,,,,
,,,,,51000,,,8.128755569458008,0.2643064260482788,0.631950318813324,39.5902099609375,0.694,0.001
,,,,,51073,-73.256424,149,,,,,,
,,,,,51161,-188.03102,88,,,,,,
,,,,,51312,-66.24899,151,,,,,,
,,,,,51444,-84.45891,132,,,,,,
,,,,,51594,-113.849785,150,,,,,,
,,,,,51758,-22.06688,164,,,,,,
,,,,,51852,-103.280594,94,,,,,,
,,,,,51947,-104.212555,95,,,,,,
,,,,,52000,,,6.8166184425354,-0.7793561220169067,-1.4154428243637085,49.61469268798828,0.688,0.001
,,,,,52074,-89.39485,127,,,,,,
,,,,,52201,-43.635426,127,,,,,,
,,,,,52317,-84.01471,116,,,,,,
,,,,,52451,-241.92532,134,,,,,,
,,,,,52612,-81.389206,161,,,,,,
,,,,,52686,-89.97411,74,,,,,,
,,,,,52836,-74.982666,150,,,,,,
,,,,,52966,-119.17116,130,,,,,,
,,,,,53000,,,20.31394386291504,-1.6639392375946045,-0.6499566435813904,71.19412994384766,0.6819999999999999,0.001
,,,,,53042,-89.5497,76,,,,,,
,,,,,53168,-100.27101,126,,,,,,
,,,,,53303,-80.91118,135,,,,,,
,,,,,53444,-115.53758,141,,,,,,
,,,,,53519,-95.00327,75,,,,,,
,,,,,53657,-76.95762,138,,,,,,
,,,,,53861,-50.46796,204,,,,,,
,,,,,53953,-92.61722,92,,,,,,
,,,,,54000,,,30.983985900878906,-1.598159909248352,-0.8843036890029907,127.4881362915039,0.6759999999999999,0.001
,,,,,54086,11.421417,133,,,,,,
,,,,,54244,-31.8004,158,,,,,,
,,,,,54433,-69.23628,189,,,,,,
,,,,,54551,-101.63389,118,,,,,,
,,,,,54696,-269.63272,145,,,,,,
,,,,,54780,-123.496956,84,,,,,,
,,,,,54936,-74.6961,156,,,,,,
,,,,,55000,,,63.27906036376953,-0.5907250642776489,-1.3457783460617065,83.2386703491211,0.67,0.001
,,,,,55014,-121.15258,78,,,,,,
,,,,,55109,-26.18753,95,,,,,,
,,,,,55236,-192.41354,127,,,,,,
,,,,,55459,9.685524,223,,,,,,
,,,,,55648,-92.137146,189,,,,,,
,,,,,55855,-42.646637,207,,,,,,
,,,,,56000,,,4.360881328582764,3.3985884189605713,3.0191574096679688,31.703638076782227,0.6639999999999999,0.001
