step,v_loss,q_loss,policy_loss
1,0.00022380583686754107,0.0011130704078823328,2.0497994422912598
2,5.012798646930605e-05,0.0005934650544077158,2.0851340293884277
3,2.4869357730494812e-05,0.00024523510364815593,2.111572742462158
4,0.00018860414274968207,8.154645911417902e-05,2.1208248138427734
5,0.00038360455073416233,9.022662561619654e-05,2.124849796295166
6,0.0003773603239096701,0.00016452485579065979,2.117731809616089
7,0.00029404074302874506,0.00021729587751906365,2.10738468170166
8,0.00015324440028052777,0.0002494218060746789,2.0918290615081787
9,5.111924110678956e-05,0.0002541815338190645,2.0760648250579834
10,7.574074516014662e-06,0.00023127926397137344,2.0589165687561035
11,2.5691580958664417e-05,0.00018229082343168557,2.04042649269104
12,7.084114622557536e-05,0.00010434287105454132,2.0271618366241455
13,0.0001290204527322203,5.105081800138578e-05,2.0159130096435547
14,0.00020148568728473037,4.125344639760442e-05,2.0057079792022705
15,0.000266158051090315,5.418673390522599e-05,1.9997793436050415
16,0.00031150199356488883,9.223709639627486e-05,1.99654221534729
17,0.00032617809483781457,0.00010413943527964875,1.9979605674743652
18,0.00032753380946815014,0.00010690017370507121,2.0018420219421387
19,0.0002979959826916456,0.00011481138062663376,2.006582260131836
20,0.0002572812663856894,0.00017190547077916563,2.0145747661590576
21,0.00019957913900725543,7.855116564314812e-05,2.0238876342773438
22,0.00015365821309387684,7.660313713131472e-05,2.03267240524292
23,0.00010203511919826269,5.795257675345056e-05,2.044083595275879
24,6.636706530116498e-05,6.407512410078198e-05,2.052318572998047
25,3.28520945913624e-05,4.065915709361434e-05,2.0625157356262207
26,1.3325623513082974e-05,3.5356995795154944e-05,2.072671890258789
27,4.063823325850535e-06,3.7212594179436564e-05,2.081070899963379
28,5.442783276521368e-06,4.945201362716034e-05,2.08732008934021
29,1.729849464027211e-05,6.30557697149925e-05,2.091804265975952
30,3.8651116483379155e-05,5.472403790918179e-05,2.094963550567627
31,5.226040229899809e-05,7.390410610241815e-05,2.0953774452209473
32,5.05117277498357e-05,6.878771091578528e-05,2.093165874481201
33,4.3052175897173584e-05,5.6864133512135595e-05,2.0906178951263428
34,3.429363277973607e-05,6.128517270553857e-05,2.0869946479797363
35,1.5402674762299284e-05,5.7479137467453256e-05,2.0811820030212402
36,7.242693300213432e-06,4.366762732388452e-05,2.0775158405303955
37,2.699292963370681e-06,3.640079376054928e-05,2.0730345249176025
38,3.611979536799481e-06,4.566759162116796e-05,2.0692811012268066
39,6.138759090390522e-06,4.868411269853823e-05,2.0660839080810547
40,8.381633961107582e-06,4.228204852552153e-05,2.064675807952881
41,1.0345407645218074e-05,4.3302214180585e-05,2.0646350383758545
42,1.0966708941850811e-05,4.775150591740385e-05,2.0641160011291504
43,1.2910343684779946e-05,4.238449764670804e-05,2.064131736755371
44,1.0944610039587133e-05,5.30685210833326e-05,2.0662217140197754
45,9.004104867926799e-06,5.4351425205823034e-05,2.0676088333129883
46,6.956976449146168e-06,4.346302739577368e-05,2.0697860717773438
47,5.023013727623038e-06,3.0018749384908006e-05,2.071471691131592
48,3.6867320432065753e-06,4.154103226028383e-05,2.0737743377685547
49,3.5347654829820385e-06,6.783035496482626e-05,2.074427604675293
50,2.240045887447195e-06,2.976525684061926e-05,2.0767641067504883
51,2.8054146241629496e-06,5.447066359920427e-05,2.0786938667297363
52,1.8405131640975014e-06,4.6817360271234065e-05,2.0773096084594727
53,2.121686748068896e-06,3.807619941653684e-05,2.077742099761963
54,1.454616608498327e-06,3.589655534597114e-05,2.076719284057617
55,1.8033051674137823e-06,3.411960642552003e-05,2.0762996673583984
56,1.8027983514912194e-06,3.454171383054927e-05,2.077739715576172
57,1.6993351437122328e-06,3.62760474672541e-05,2.0747976303100586
58,2.1204614313319325e-06,4.207751771900803e-05,2.076108694076538
59,1.789234488569491e-06,4.378384619485587e-05,2.0764288902282715
60,1.922266392284655e-06,3.726235081558116e-05,2.075256586074829
61,1.5992890212146449e-06,3.0720068025402725e-05,2.07560658454895
62,1.7214413219335256e-06,3.466530324658379e-05,2.0755951404571533
63,1.2915799061374855e-06,4.6465633204206824e-05,2.0764617919921875
64,1.2865115195381804e-06,2.563782072684262e-05,2.0765039920806885
65,1.7561897038831376e-06,3.993865175289102e-05,2.077178955078125
66,1.4844723636997514e-06,3.488467700663023e-05,2.078432559967041
67,1.3431226761895232e-06,2.9168129913159646e-05,2.079835891723633
68,1.9737719867407577e-06,3.521883627399802e-05,2.0800423622131348
69,3.253795284763328e-06,4.278870619600639e-05,2.081061601638794
70,2.572337280071224e-06,3.691291931318119e-05,2.0803232192993164
