Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
105.8,48.455753,235.0,52.0,105.8,112.51111,46.625042,209.0,30.0,112.5111111111111,85.77003479003906,201610,132.47974610328674,,39
129.125,21.15678,175.0,99.0,129.125,123.29269,37.19575,198.0,23.0,123.29268292682927,87.83750915527344,206665,135.72847199440002,,40
136.0,39.790073,211.0,60.0,136.0,129.28206,30.84448,206.0,47.0,129.28205128205127,88.37631225585938,211707,138.98240113258362,,41
163.42857,61.84972,259.0,55.0,163.42857142857142,144.25714,39.59101,290.0,82.0,144.25714285714287,101.47174835205078,216756,142.27030324935913,,42
183.83333,39.717407,254.0,128.0,183.83333333333334,188.48148,61.899185,337.0,92.0,188.4814814814815,136.01959228515625,221845,145.54821109771729,,43
156.57143,17.573172,193.0,129.0,156.57142857142858,195.0,67.488464,340.0,87.0,195.0,139.91380310058594,226915,148.851487159729,,44
212.8,71.53573,323.0,144.0,212.8,181.85715,63.077454,411.0,122.0,181.85714285714286,130.93991088867188,232007,152.09692072868347,,45
209.8,70.3005,285.0,127.0,209.8,198.73077,47.165466,311.0,90.0,198.73076923076923,134.5347900390625,237174,155.4044713973999,,46
246.6,67.937035,378.0,185.0,246.6,243.95238,92.651146,504.0,65.0,243.95238095238096,177.52297973632812,242297,158.76665329933167,,47
216.2,43.66875,299.0,171.0,216.2,240.09525,53.47265,331.0,172.0,240.0952380952381,161.51258850097656,247339,162.0258686542511,,48
317.8,194.2065,704.0,190.0,317.8,227.45454,62.698215,417.0,135.0,227.45454545454547,155.93283081054688,252343,165.52244114875793,,49
432.33334,168.3594,619.0,211.0,432.3333333333333,257.1,109.39511,448.0,45.0,257.1,192.53688049316406,257485,168.97703886032104,,50
251.75,25.723288,273.0,210.0,251.75,306.41177,93.08886,516.0,184.0,306.4117647058824,210.63250732421875,262694,172.2676887512207,,51
596.0,52.0,648.0,544.0,596.0,265.1579,119.18551,567.0,51.0,265.1578947368421,202.06488037109375,267732,175.55810523033142,,52
210.8,38.891644,253.0,144.0,210.8,501.1,137.65134,752.0,346.0,501.1,337.9845886230469,272743,178.7872395515442,,53
201.0,83.23461,286.0,41.0,201.0,261.95,63.91829,348.0,89.0,261.95,171.80374145507812,277982,182.27649784088135,,54
