Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,22016,147.0,147,,,,,,
,,,,,22099,83.0,83,,,,,,
,,,,,22194,95.0,95,,,,,,
,,,,,22254,60.0,60,,,,,,
,,,,,22422,168.0,168,,,,,,
,,,,,22433,11.0,11,,,,,,
100.7,2.1,105.0,98.0,100.7,22500,,,0.03285014629364014,19.251554489135742,19.281291961669922,2.221891403198242,0.32499999999999996,0.0005
,,,,,22533,100.0,100,,,,,,
,,,,,22549,16.0,16,,,,,,
,,,,,22624,75.0,75,,,,,,
,,,,,22728,104.0,104,,,,,,
,,,,,22738,10.0,10,,,,,,
,,,,,22772,34.0,34,,,,,,
,,,,,22786,14.0,14,,,,,,
,,,,,22877,91.0,91,,,,,,
,,,,,23000,123.0,123,,,,,,
,,,,,23000,,,0.15921157598495483,18.731433868408203,18.738534927368164,2.1977896690368652,0.30999999999999994,0.0005
,,,,,23060,60.0,60,,,,,,
,,,,,23098,38.0,38,,,,,,
,,,,,23139,41.0,41,,,,,,
,,,,,23155,16.0,16,,,,,,
,,,,,23223,68.0,68,,,,,,
,,,,,23322,99.0,99,,,,,,
,,,,,23429,107.0,107,,,,,,
,,,,,23537,108.0,108,,,,,,
,,,,,23648,111.0,111,,,,,,
,,,,,23757,109.0,109,,,,,,
,,,,,23856,99.0,99,,,,,,
,,,,,23869,13.0,13,,,,,,
,,,,,23922,53.0,53,,,,,,
,,,,,24000,,,0.05685824155807495,18.978925704956055,19.028053283691406,2.72642183303833,0.2799999999999999,0.0005
,,,,,24024,102.0,102,,,,,,
,,,,,24037,13.0,13,,,,,,
,,,,,24073,36.0,36,,,,,,
,,,,,24176,103.0,103,,,,,,
,,,,,24194,18.0,18,,,,,,
,,,,,24306,112.0,112,,,,,,
,,,,,24383,77.0,77,,,,,,
,,,,,24439,56.0,56,,,,,,
,,,,,24552,113.0,113,,,,,,
,,,,,24604,52.0,52,,,,,,
,,,,,24619,15.0,15,,,,,,
,,,,,24720,101.0,101,,,,,,
,,,,,24835,115.0,115,,,,,,
,,,,,24945,110.0,110,,,,,,
142.1,16.164467,172.0,119.0,142.1,25000,,,0.3579789400100708,19.678056716918945,19.669275283813477,6.698577404022217,0.25,0.0005
,,,,,25059,114.0,114,,,,,,
,,,,,25154,95.0,95,,,,,,
,,,,,25294,140.0,140,,,,,,
,,,,,25419,125.0,125,,,,,,
,,,,,25544,125.0,125,,,,,,
,,,,,25650,106.0,106,,,,,,
,,,,,25761,111.0,111,,,,,,
,,,,,25843,82.0,82,,,,,,
,,,,,25911,68.0,68,,,,,,
,,,,,26000,,,0.1385842263698578,20.935041427612305,20.93537139892578,4.151392936706543,0.21999999999999997,0.0005
,,,,,26018,107.0,107,,,,,,
,,,,,26141,123.0,123,,,,,,
,,,,,26290,149.0,149,,,,,,
,,,,,26326,36.0,36,,,,,,
,,,,,26367,41.0,41,,,,,,
,,,,,26470,103.0,103,,,,,,
,,,,,26584,114.0,114,,,,,,
,,,,,26635,51.0,51,,,,,,
,,,,,26674,39.0,39,,,,,,
,,,,,26787,113.0,113,,,,,,
,,,,,26825,38.0,38,,,,,,
,,,,,26956,131.0,131,,,,,,
,,,,,27000,,,0.08829744160175323,21.66557502746582,21.707820892333984,3.1520323753356934,0.18999999999999995,0.0005
,,,,,27052,96.0,96,,,,,,
,,,,,27198,146.0,146,,,,,,
,,,,,27330,132.0,132,,,,,,
,,,,,27347,17.0,17,,,,,,
120.4,12.257243,153.0,109.0,120.4,27500,,,2.4417362213134766,22.01926040649414,21.890968322753906,4.5065717697143555,0.17500000000000004,0.0005
,,,,,27524,177.0,177,,,,,,
,,,,,27648,124.0,124,,,,,,
,,,,,27774,126.0,126,,,,,,
,,,,,27893,119.0,119,,,,,,
,,,,,28000,,,0.0570133775472641,23.157033920288086,23.167312622070312,3.3913769721984863,0.15999999999999992,0.0005
,,,,,28002,109.0,109,,,,,,
,,,,,28164,162.0,162,,,,,,
,,,,,28282,118.0,118,,,,,,
,,,,,28406,124.0,124,,,,,,
,,,,,28515,109.0,109,,,,,,
,,,,,28678,163.0,163,,,,,,
,,,,,28757,79.0,79,,,,,,
,,,,,28791,34.0,34,,,,,,
,,,,,28909,118.0,118,,,,,,
,,,,,29000,,,0.13512387871742249,23.479522705078125,23.504364013671875,5.805557727813721,0.13,0.0005
,,,,,29027,118.0,118,,,,,,
,,,,,29202,175.0,175,,,,,,
,,,,,29319,117.0,117,,,,,,
,,,,,29372,53.0,53,,,,,,
,,,,,29501,129.0,129,,,,,,
,,,,,29616,115.0,115,,,,,,
,,,,,29725,109.0,109,,,,,,
,,,,,29748,23.0,23,,,,,,
,,,,,29889,141.0,141,,,,,,
128.2,4.578209,135.0,122.0,128.2,30000,,,1.064244031906128,24.54377555847168,24.4776668548584,12.800040245056152,0.1,0.0005
,,,,,30021,132.0,132,,,,,,
,,,,,30038,17.0,17,,,,,,
,,,,,30179,141.0,141,,,,,,
,,,,,30344,165.0,165,,,,,,
,,,,,30355,11.0,11,,,,,,
,,,,,30496,141.0,141,,,,,,
,,,,,30623,127.0,127,,,,,,
,,,,,30750,127.0,127,,,,,,
,,,,,30823,73.0,73,,,,,,
,,,,,30875,52.0,52,,,,,,
,,,,,30996,121.0,121,,,,,,
,,,,,31000,,,0.30081889033317566,25.058876037597656,25.189258575439453,13.216780662536621,0.09733333333333334,0.0005
,,,,,31193,197.0,197,,,,,,
,,,,,31411,218.0,218,,,,,,
,,,,,31563,152.0,152,,,,,,
,,,,,31771,208.0,208,,,,,,
,,,,,31897,126.0,126,,,,,,
,,,,,32000,,,1.9603668451309204,25.472211837768555,25.43023109436035,21.043590545654297,0.09466666666666668,0.0005
,,,,,32028,131.0,131,,,,,,
,,,,,32161,133.0,133,,,,,,
,,,,,32356,195.0,195,,,,,,
,,,,,32485,129.0,129,,,,,,
121.5,4.006245,128.0,115.0,121.5,32500,,,3.8396174907684326,25.353595733642578,25.227598190307617,16.89324188232422,0.09333333333333334,0.0005
,,,,,32618,133.0,133,,,,,,
,,,,,32738,120.0,120,,,,,,
,,,,,32871,133.0,133,,,,,,
,,,,,32915,44.0,44,,,,,,
,,,,,33000,,,0.26735013723373413,25.587913513183594,25.71027946472168,9.480788230895996,0.092,0.0005
,,,,,33043,128.0,128,,,,,,
,,,,,33187,144.0,144,,,,,,
,,,,,33301,114.0,114,,,,,,
,,,,,33426,125.0,125,,,,,,
,,,,,33578,152.0,152,,,,,,
,,,,,33701,123.0,123,,,,,,
,,,,,33853,152.0,152,,,,,,
,,,,,34000,,,0.10335817188024521,26.968887329101562,26.911407470703125,3.168510675430298,0.08933333333333333,0.0005
,,,,,34051,198.0,198,,,,,,
,,,,,34156,105.0,105,,,,,,
,,,,,34283,127.0,127,,,,,,
,,,,,34331,48.0,48,,,,,,
,,,,,34451,120.0,120,,,,,,
,,,,,34558,107.0,107,,,,,,
,,,,,34680,122.0,122,,,,,,
,,,,,34817,137.0,137,,,,,,
,,,,,34929,112.0,112,,,,,,
103.2,1.8867962,108.0,101.0,103.2,35000,,,0.19440242648124695,27.741374969482422,27.785663604736328,5.698202610015869,0.08666666666666667,0.0005
,,,,,35036,107.0,107,,,,,,
,,,,,35184,148.0,148,,,,,,
,,,,,35298,114.0,114,,,,,,
,,,,,35421,123.0,123,,,,,,
,,,,,35540,119.0,119,,,,,,
,,,,,35684,144.0,144,,,,,,
,,,,,35810,126.0,126,,,,,,
,,,,,35958,148.0,148,,,,,,
,,,,,36000,,,0.24630028009414673,28.92693519592285,29.014625549316406,11.105924606323242,0.084,0.0005
,,,,,36077,119.0,119,,,,,,
,,,,,36191,114.0,114,,,,,,
,,,,,36297,106.0,106,,,,,,
,,,,,36409,112.0,112,,,,,,
,,,,,36517,108.0,108,,,,,,
,,,,,36624,107.0,107,,,,,,
,,,,,36728,104.0,104,,,,,,
,,,,,36832,104.0,104,,,,,,
,,,,,36938,106.0,106,,,,,,
,,,,,37000,,,0.1994882971048355,29.059818267822266,29.176666259765625,8.836935997009277,0.08133333333333334,0.0005
,,,,,37085,147.0,147,,,,,,
,,,,,37191,106.0,106,,,,,,
,,,,,37295,104.0,104,,,,,,
,,,,,37394,99.0,99,,,,,,
,,,,,37496,102.0,102,,,,,,
101.6,2.2449944,106.0,99.0,101.6,37500,,,1.5230284929275513,29.699113845825195,29.612773895263672,20.095069885253906,0.08,0.0005
,,,,,37598,102.0,102,,,,,,
,,,,,37707,109.0,109,,,,,,
,,,,,37809,102.0,102,,,,,,
,,,,,37911,102.0,102,,,,,,
,,,,,38000,,,0.7697492837905884,29.576723098754883,29.758705139160156,16.60503578186035,0.07866666666666668,0.0005
,,,,,38014,103.0,103,,,,,,
,,,,,38138,124.0,124,,,,,,
,,,,,38251,113.0,113,,,,,,
,,,,,38352,101.0,101,,,,,,
,,,,,38455,103.0,103,,,,,,
,,,,,38561,106.0,106,,,,,,
,,,,,38666,105.0,105,,,,,,
,,,,,38790,124.0,124,,,,,,
,,,,,38893,103.0,103,,,,,,
,,,,,38997,104.0,104,,,,,,
,,,,,39000,,,0.521553635597229,30.23476791381836,30.34757423400879,20.699626922607422,0.07600000000000001,0.0005
,,,,,39100,103.0,103,,,,,,
,,,,,39204,104.0,104,,,,,,
,,,,,39307,103.0,103,,,,,,
,,,,,39411,104.0,104,,,,,,
,,,,,39563,152.0,152,,,,,,
,,,,,39668,105.0,105,,,,,,
,,,,,39773,105.0,105,,,,,,
,,,,,39875,102.0,102,,,,,,
,,,,,39977,102.0,102,,,,,,
103.6,2.5768197,108.0,100.0,103.6,40000,,,0.3637382388114929,29.978099822998047,30.162071228027344,15.59422779083252,0.07333333333333333,0.0005
,,,,,40080,103.0,103,,,,,,
,,,,,40186,106.0,106,,,,,,
,,,,,40291,105.0,105,,,,,,
,,,,,40398,107.0,107,,,,,,
,,,,,40501,103.0,103,,,,,,
,,,,,40609,108.0,108,,,,,,
,,,,,40711,102.0,102,,,,,,
,,,,,40821,110.0,110,,,,,,
,,,,,40928,107.0,107,,,,,,
,,,,,41000,,,0.4138162136077881,31.59947395324707,31.679767608642578,18.37383460998535,0.07066666666666667,0.0005
,,,,,41035,107.0,107,,,,,,
,,,,,41135,100.0,100,,,,,,
,,,,,41241,106.0,106,,,,,,
,,,,,41350,109.0,109,,,,,,
,,,,,41466,116.0,116,,,,,,
,,,,,41565,99.0,99,,,,,,
,,,,,41676,111.0,111,,,,,,
,,,,,41687,11.0,11,,,,,,
,,,,,41705,18.0,18,,,,,,
,,,,,41809,104.0,104,,,,,,
,,,,,41928,119.0,119,,,,,,
,,,,,42000,,,1.3454675674438477,31.96527099609375,31.882984161376953,14.1074800491333,0.068,0.0005
,,,,,42035,107.0,107,,,,,,
,,,,,42141,106.0,106,,,,,,
,,,,,42251,110.0,110,,,,,,
,,,,,42358,107.0,107,,,,,,
,,,,,42466,108.0,108,,,,,,
102.6,2.1999998,106.0,99.0,102.6,42500,,,0.25213688611984253,31.895973205566406,31.96548080444336,9.318426132202148,0.06666666666666668,0.0005
,,,,,42569,103.0,103,,,,,,
,,,,,42672,103.0,103,,,,,,
,,,,,42779,107.0,107,,,,,,
,,,,,42888,109.0,109,,,,,,
,,,,,42989,101.0,101,,,,,,
,,,,,43000,,,1.0659300088882446,32.24833679199219,32.19626235961914,5.757962703704834,0.06533333333333333,0.0005
,,,,,43094,105.0,105,,,,,,
,,,,,43192,98.0,98,,,,,,
,,,,,43293,101.0,101,,,,,,
,,,,,43391,98.0,98,,,,,,
,,,,,43496,105.0,105,,,,,,
,,,,,43591,95.0,95,,,,,,
,,,,,43694,103.0,103,,,,,,
,,,,,43707,13.0,13,,,,,,
,,,,,43807,100.0,100,,,,,,
,,,,,43825,18.0,18,,,,,,
,,,,,43919,94.0,94,,,,,,
,,,,,44000,,,0.5526286363601685,32.95136260986328,32.88933563232422,9.573026657104492,0.06266666666666668,0.0005
,,,,,44021,102.0,102,,,,,,
,,,,,44123,102.0,102,,,,,,
,,,,,44223,100.0,100,,,,,,
,,,,,44321,98.0,98,,,,,,
,,,,,44420,99.0,99,,,,,,
,,,,,44520,100.0,100,,,,,,
,,,,,44625,105.0,105,,,,,,
,,,,,44722,97.0,97,,,,,,
,,,,,44822,100.0,100,,,,,,
,,,,,44920,98.0,98,,,,,,
100.7,1.2688577,103.0,99.0,100.7,45000,,,0.2770484983921051,33.07007598876953,33.117095947265625,7.452121734619141,0.060000000000000005,0.0005
,,,,,45022,102.0,102,,,,,,
,,,,,45126,104.0,104,,,,,,
,,,,,45229,103.0,103,,,,,,
,,,,,45329,100.0,100,,,,,,
,,,,,45375,46.0,46,,,,,,
,,,,,45405,30.0,30,,,,,,
,,,,,45508,103.0,103,,,,,,
,,,,,45631,123.0,123,,,,,,
,,,,,45731,100.0,100,,,,,,
,,,,,45831,100.0,100,,,,,,
,,,,,45934,103.0,103,,,,,,
,,,,,46000,,,0.5206040143966675,34.191070556640625,34.08673095703125,18.6904296875,0.05733333333333334,0.0005
,,,,,46035,101.0,101,,,,,,
,,,,,46140,105.0,105,,,,,,
,,,,,46248,108.0,108,,,,,,
,,,,,46350,102.0,102,,,,,,
,,,,,46457,107.0,107,,,,,,
,,,,,46472,15.0,15,,,,,,
,,,,,46578,106.0,106,,,,,,
,,,,,46687,109.0,109,,,,,,
,,,,,46789,102.0,102,,,,,,
,,,,,46892,103.0,103,,,,,,
,,,,,46996,104.0,104,,,,,,
,,,,,47000,,,0.15875133872032166,36.40522766113281,36.43327331542969,6.1855645179748535,0.054666666666666676,0.0005
,,,,,47096,100.0,100,,,,,,
,,,,,47198,102.0,102,,,,,,
,,,,,47301,103.0,103,,,,,,
,,,,,47312,11.0,11,,,,,,
,,,,,47413,101.0,101,,,,,,
105.7,2.3259406,110.0,103.0,105.7,47500,,,0.24318256974220276,35.51670455932617,35.54967498779297,6.121252536773682,0.05333333333333334,0.0005
,,,,,47517,104.0,104,,,,,,
,,,,,47623,106.0,106,,,,,,
,,,,,47723,100.0,100,,,,,,
,,,,,47822,99.0,99,,,,,,
,,,,,47926,104.0,104,,,,,,
,,,,,48000,,,0.20068345963954926,35.5853271484375,35.56608581542969,3.9786033630371094,0.052000000000000005,0.0005
,,,,,48026,100.0,100,,,,,,
,,,,,48134,108.0,108,,,,,,
,,,,,48235,101.0,101,,,,,,
,,,,,48333,98.0,98,,,,,,
,,,,,48432,99.0,99,,,,,,
,,,,,48533,101.0,101,,,,,,
,,,,,48634,101.0,101,,,,,,
,,,,,48738,104.0,104,,,,,,
,,,,,48838,100.0,100,,,,,,
,,,,,48942,104.0,104,,,,,,
,,,,,49000,,,0.3033974766731262,36.244346618652344,36.26413345336914,10.511611938476562,0.04933333333333334,0.0005
,,,,,49044,102.0,102,,,,,,
,,,,,49148,104.0,104,,,,,,
,,,,,49250,102.0,102,,,,,,
,,,,,49351,101.0,101,,,,,,
,,,,,49456,105.0,105,,,,,,
,,,,,49562,106.0,106,,,,,,
,,,,,49667,105.0,105,,,,,,
,,,,,49767,100.0,100,,,,,,
,,,,,49872,105.0,105,,,,,,
,,,,,49973,101.0,101,,,,,,
108.0,1.4832398,110.0,106.0,108.0,50000,,,0.19808273017406464,34.17139434814453,34.28485870361328,13.149687767028809,0.046666666666666676,0.0005
,,,,,50074,101.0,101,,,,,,
,,,,,50174,100.0,100,,,,,,
,,,,,50277,103.0,103,,,,,,
,,,,,50290,13.0,13,,,,,,
,,,,,50395,105.0,105,,,,,,
,,,,,50497,102.0,102,,,,,,
,,,,,50511,14.0,14,,,,,,
,,,,,50615,104.0,104,,,,,,
,,,,,50710,95.0,95,,,,,,
,,,,,50814,104.0,104,,,,,,
,,,,,50829,15.0,15,,,,,,
,,,,,50935,106.0,106,,,,,,
,,,,,51000,,,0.4548446834087372,34.7748908996582,34.62247848510742,16.696659088134766,0.04400000000000001,0.0005
,,,,,51042,107.0,107,,,,,,
,,,,,51142,100.0,100,,,,,,
,,,,,51241,99.0,99,,,,,,
,,,,,51341,100.0,100,,,,,,
,,,,,51444,103.0,103,,,,,,
,,,,,51549,105.0,105,,,,,,
,,,,,51650,101.0,101,,,,,,
,,,,,51750,100.0,100,,,,,,
,,,,,51850,100.0,100,,,,,,
,,,,,51958,108.0,108,,,,,,
,,,,,52000,,,0.25908052921295166,36.232582092285156,36.317317962646484,9.954054832458496,0.04133333333333334,0.0005
,,,,,52057,99.0,99,,,,,,
,,,,,52157,100.0,100,,,,,,
,,,,,52260,103.0,103,,,,,,
,,,,,52364,104.0,104,,,,,,
,,,,,52464,100.0,100,,,,,,
103.6,1.4282857,106.0,102.0,103.6,52500,,,0.13612142205238342,36.70347213745117,36.68778991699219,9.074962615966797,0.04000000000000001,0.0005
,,,,,52565,101.0,101,,,,,,
,,,,,52667,102.0,102,,,,,,
,,,,,52769,102.0,102,,,,,,
,,,,,52869,100.0,100,,,,,,
,,,,,52970,101.0,101,,,,,,
,,,,,53000,,,0.2637212872505188,37.96337890625,38.063446044921875,10.589031219482422,0.03866666666666667,0.0005
,,,,,53071,101.0,101,,,,,,
,,,,,53180,109.0,109,,,,,,
,,,,,53284,104.0,104,,,,,,
,,,,,53387,103.0,103,,,,,,
,,,,,53490,103.0,103,,,,,,
,,,,,53591,101.0,101,,,,,,
,,,,,53693,102.0,102,,,,,,
,,,,,53794,101.0,101,,,,,,
,,,,,53810,16.0,16,,,,,,
,,,,,53911,101.0,101,,,,,,
,,,,,54000,,,0.3041963577270508,37.92736053466797,37.868839263916016,3.6752283573150635,0.036000000000000004,0.0005
,,,,,54015,104.0,104,,,,,,
,,,,,54027,12.0,12,,,,,,
,,,,,54136,109.0,109,,,,,,
,,,,,54245,109.0,109,,,,,,
,,,,,54352,107.0,107,,,,,,
,,,,,54459,107.0,107,,,,,,
,,,,,54568,109.0,109,,,,,,
,,,,,54676,108.0,108,,,,,,
,,,,,54786,110.0,110,,,,,,
,,,,,54895,109.0,109,,,,,,
110.5,2.2472205,113.0,106.0,110.5,55000,,,0.2402326762676239,38.37452697753906,38.31946563720703,8.725942611694336,0.03333333333333334,0.0005
,,,,,55004,109.0,109,,,,,,
,,,,,55117,113.0,113,,,,,,
,,,,,55227,110.0,110,,,,,,
,,,,,55338,111.0,111,,,,,,
,,,,,55449,111.0,111,,,,,,
,,,,,55557,108.0,108,,,,,,
,,,,,55667,110.0,110,,,,,,
,,,,,55779,112.0,112,,,,,,
,,,,,55887,108.0,108,,,,,,
,,,,,55904,17.0,17,,,,,,
,,,,,56000,,,0.15470175445079803,38.74375915527344,38.824798583984375,7.32342529296875,0.03066666666666666,0.0005
,,,,,56013,109.0,109,,,,,,
,,,,,56123,110.0,110,,,,,,
,,,,,56236,113.0,113,,,,,,
,,,,,56347,111.0,111,,,,,,
,,,,,56465,118.0,118,,,,,,
,,,,,56580,115.0,115,,,,,,
,,,,,56690,110.0,110,,,,,,
,,,,,56803,113.0,113,,,,,,
,,,,,56917,114.0,114,,,,,,
,,,,,57000,,,3.0460000038146973,37.86982345581055,37.70880889892578,67.42974853515625,0.027999999999999997,0.0005
,,,,,57028,111.0,111,,,,,,
,,,,,57144,116.0,116,,,,,,
,,,,,57260,116.0,116,,,,,,
,,,,,57375,115.0,115,,,,,,
,,,,,57494,119.0,119,,,,,,
115.9,1.5779735,118.0,113.0,115.9,57500,,,0.24695295095443726,40.151153564453125,40.224700927734375,6.677428245544434,0.026666666666666672,0.0005
,,,,,57610,116.0,116,,,,,,
,,,,,57730,120.0,120,,,,,,
,,,,,57852,122.0,122,,,,,,
,,,,,57972,120.0,120,,,,,,
,,,,,58000,,,0.47965162992477417,38.96586227416992,38.96234893798828,11.25370979309082,0.025333333333333333,0.0005
,,,,,58085,113.0,113,,,,,,
,,,,,58199,114.0,114,,,,,,
,,,,,58316,117.0,117,,,,,,
,,,,,58426,110.0,110,,,,,,
,,,,,58538,112.0,112,,,,,,
,,,,,58651,113.0,113,,,,,,
,,,,,58761,110.0,110,,,,,,
,,,,,58879,118.0,118,,,,,,
,,,,,58991,112.0,112,,,,,,
,,,,,59000,,,0.3926053047180176,40.8428955078125,40.75227355957031,7.448797225952148,0.02266666666666667,0.0005
,,,,,59105,114.0,114,,,,,,
,,,,,59223,118.0,118,,,,,,
,,,,,59357,134.0,134,,,,,,
,,,,,59372,15.0,15,,,,,,
,,,,,59492,120.0,120,,,,,,
,,,,,59606,114.0,114,,,,,,
,,,,,59729,123.0,123,,,,,,
,,,,,59844,115.0,115,,,,,,
,,,,,59958,114.0,114,,,,,,
127.7,2.9342802,134.0,124.0,127.7,60000,,,0.14374631643295288,40.32942199707031,40.429256439208984,4.505213260650635,0.02,0.0005
,,,,,60079,121.0,121,,,,,,
,,,,,60199,120.0,120,,,,,,
,,,,,60317,118.0,118,,,,,,
,,,,,60436,119.0,119,,,,,,
,,,,,60559,123.0,123,,,,,,
,,,,,60671,112.0,112,,,,,,
,,,,,60790,119.0,119,,,,,,
,,,,,60908,118.0,118,,,,,,
,,,,,61000,,,0.20611250400543213,40.90652084350586,40.92060089111328,5.4052815437316895,0.02,0.0005
,,,,,61034,126.0,126,,,,,,
,,,,,61170,136.0,136,,,,,,
,,,,,61296,126.0,126,,,,,,
,,,,,61425,129.0,129,,,,,,
,,,,,61550,125.0,125,,,,,,
,,,,,61675,125.0,125,,,,,,
,,,,,61813,138.0,138,,,,,,
,,,,,61951,138.0,138,,,,,,
,,,,,62000,,,0.3186336159706116,40.377628326416016,40.35456085205078,9.629692077636719,0.02,0.0005
,,,,,62070,119.0,119,,,,,,
,,,,,62200,130.0,130,,,,,,
,,,,,62340,140.0,140,,,,,,
149.1,6.236185,159.0,141.0,149.1,62500,,,0.22706395387649536,42.58445739746094,42.52698516845703,8.903602600097656,0.02,0.0005
,,,,,62505,165.0,165,,,,,,
,,,,,62647,142.0,142,,,,,,
,,,,,62803,156.0,156,,,,,,
,,,,,62929,126.0,126,,,,,,
,,,,,63000,,,0.3462664484977722,42.22114562988281,42.16111755371094,26.32143783569336,0.02,0.0005
,,,,,63063,134.0,134,,,,,,
,,,,,63202,139.0,139,,,,,,
,,,,,63338,136.0,136,,,,,,
,,,,,63493,155.0,155,,,,,,
,,,,,63636,143.0,143,,,,,,
,,,,,63752,116.0,116,,,,,,
,,,,,63865,113.0,113,,,,,,
,,,,,63971,106.0,106,,,,,,
,,,,,64000,,,0.19630441069602966,41.33336639404297,41.33924102783203,12.01685905456543,0.02,0.0005
,,,,,64074,103.0,103,,,,,,
,,,,,64187,113.0,113,,,,,,
,,,,,64202,15.0,15,,,,,,
,,,,,64342,140.0,140,,,,,,
,,,,,64557,215.0,215,,,,,,
,,,,,64681,124.0,124,,,,,,
,,,,,64694,13.0,13,,,,,,
,,,,,64783,89.0,89,,,,,,
,,,,,64903,120.0,120,,,,,,
116.4,8.935323,126.0,93.0,116.4,65000,,,0.4897405505180359,41.12925720214844,41.088958740234375,4.944772720336914,0.02,0.0005
,,,,,65007,104.0,104,,,,,,
,,,,,65150,143.0,143,,,,,,
,,,,,65249,99.0,99,,,,,,
,,,,,65360,111.0,111,,,,,,
,,,,,65463,103.0,103,,,,,,
,,,,,65593,130.0,130,,,,,,
,,,,,65704,111.0,111,,,,,,
,,,,,65803,99.0,99,,,,,,
,,,,,65919,116.0,116,,,,,,
,,,,,66000,,,0.11671580374240875,43.361045837402344,43.44608688354492,7.241654872894287,0.02,0.0005
,,,,,66036,117.0,117,,,,,,
,,,,,66048,12.0,12,,,,,,
,,,,,66182,134.0,134,,,,,,
,,,,,66301,119.0,119,,,,,,
,,,,,66422,121.0,121,,,,,,
,,,,,66535,113.0,113,,,,,,
,,,,,66646,111.0,111,,,,,,
,,,,,66761,115.0,115,,,,,,
,,,,,66887,126.0,126,,,,,,
,,,,,66997,110.0,110,,,,,,
,,,,,67000,,,0.2972763776779175,44.358585357666016,44.35310363769531,9.366579055786133,0.02,0.0005
,,,,,67109,112.0,112,,,,,,
,,,,,67220,111.0,111,,,,,,
,,,,,67337,117.0,117,,,,,,
,,,,,67473,136.0,136,,,,,,
102.6,8.296988,117.0,92.0,102.6,67500,,,0.19036327302455902,45.211517333984375,45.18122100830078,11.6864652633667,0.02,0.0005
,,,,,67597,124.0,124,,,,,,
,,,,,67699,102.0,102,,,,,,
,,,,,67819,120.0,120,,,,,,
,,,,,67924,105.0,105,,,,,,
,,,,,67939,15.0,15,,,,,,
,,,,,68000,,,0.1416628062725067,43.82399368286133,43.82255172729492,4.071362495422363,0.02,0.0005
,,,,,68033,94.0,94,,,,,,
,,,,,68143,110.0,110,,,,,,
,,,,,68257,114.0,114,,,,,,
,,,,,68360,103.0,103,,,,,,
,,,,,68466,106.0,106,,,,,,
,,,,,68585,119.0,119,,,,,,
,,,,,68684,99.0,99,,,,,,
,,,,,68783,99.0,99,,,,,,
,,,,,68885,102.0,102,,,,,,
,,,,,68979,94.0,94,,,,,,
,,,,,69000,,,0.66380774974823,44.01878356933594,43.86442565917969,18.017656326293945,0.02,0.0005
,,,,,69084,105.0,105,,,,,,
,,,,,69192,108.0,108,,,,,,
,,,,,69283,91.0,91,,,,,,
,,,,,69372,89.0,89,,,,,,
,,,,,69479,107.0,107,,,,,,
,,,,,69571,92.0,92,,,,,,
,,,,,69659,88.0,88,,,,,,
,,,,,69765,106.0,106,,,,,,
,,,,,69865,100.0,100,,,,,,
,,,,,69959,94.0,94,,,,,,
112.6,7.952358,126.0,100.0,112.6,70000,,,0.13054385781288147,42.81343078613281,42.854896545410156,5.779242992401123,0.02,0.0005
,,,,,70064,105.0,105,,,,,,
,,,,,70090,26.0,26,,,,,,
,,,,,70194,104.0,104,,,,,,
,,,,,70288,94.0,94,,,,,,
,,,,,70375,87.0,87,,,,,,
,,,,,70479,104.0,104,,,,,,
,,,,,70572,93.0,93,,,,,,
,,,,,70663,91.0,91,,,,,,
,,,,,70753,90.0,90,,,,,,
,,,,,70843,90.0,90,,,,,,
,,,,,70935,92.0,92,,,,,,
,,,,,71000,,,0.16226932406425476,44.404571533203125,44.46099090576172,12.41346549987793,0.02,0.0005
,,,,,71026,91.0,91,,,,,,
,,,,,71127,101.0,101,,,,,,
,,,,,71225,98.0,98,,,,,,
,,,,,71335,110.0,110,,,,,,
,,,,,71457,122.0,122,,,,,,
,,,,,71580,123.0,123,,,,,,
,,,,,71746,166.0,166,,,,,,
,,,,,71849,103.0,103,,,,,,
,,,,,71957,108.0,108,,,,,,
,,,,,72000,,,0.2685166299343109,45.99645233154297,46.06415557861328,7.906927585601807,0.02,0.0005
,,,,,72092,135.0,135,,,,,,
,,,,,72215,123.0,123,,,,,,
,,,,,72357,142.0,142,,,,,,
,,,,,72486,129.0,129,,,,,,
120.8,11.0435505,137.0,106.0,120.8,72500,,,0.4667890667915344,42.31032943725586,42.269535064697266,20.590267181396484,0.02,0.0005
,,,,,72608,122.0,122,,,,,,
,,,,,72728,120.0,120,,,,,,
,,,,,72838,110.0,110,,,,,,
,,,,,72972,134.0,134,,,,,,
,,,,,73000,,,0.27332356572151184,47.54180908203125,47.4749641418457,10.647086143493652,0.02,0.0005
,,,,,73073,101.0,101,,,,,,
,,,,,73186,113.0,113,,,,,,
,,,,,73327,141.0,141,,,,,,
,,,,,73476,149.0,149,,,,,,
,,,,,73582,106.0,106,,,,,,
,,,,,73691,109.0,109,,,,,,
,,,,,73814,123.0,123,,,,,,
,,,,,74000,,,0.10594824701547623,46.14025115966797,46.17560958862305,4.492064476013184,0.02,0.0005
,,,,,74002,188.0,188,,,,,,
,,,,,74115,113.0,113,,,,,,
,,,,,74239,124.0,124,,,,,,
,,,,,74347,108.0,108,,,,,,
,,,,,74484,137.0,137,,,,,,
