value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.0020474749617278576,-0.0927734375,0.142578125,-0.2216796875,0.750822126865387,-0.014404296875,0.1728515625,-0.1591796875,0.1762426197528839,0.5211185812950134,0
0.015566918067634106,-36.25,0.05322265625,-38.25,0.12875151634216309,-37.0,0.4765625,-39.0,26.273889541625977,0.19032105803489685,10000
0.13116736710071564,-53.75,0.038330078125,-60.25,0.9820331335067749,-54.25,-0.6953125,-60.5,74.64253997802734,0.15929080545902252,20000
0.07074250280857086,-61.75,-0.09521484375,-71.0,2.3487257957458496,-62.25,0.1650390625,-71.0,27.068334579467773,0.16203176975250244,30000
0.1388443112373352,-63.75,-0.466796875,-76.0,0.8307509422302246,-63.75,-0.15234375,-76.5,95.00270080566406,0.1625869870185852,40000
0.07896445691585541,-62.5,-0.26953125,-78.0,0.5584720373153687,-62.75,0.034423828125,-78.5,63.33140182495117,0.16319890320301056,50000
0.20112136006355286,-59.5,-0.06005859375,-79.0,0.9891308546066284,-59.75,0.150390625,-79.0,103.15593719482422,0.1378612220287323,60000
0.22115041315555573,-61.25,-0.431640625,-79.5,1.2862567901611328,-61.75,-0.58984375,-79.5,90.7821044921875,0.1463957130908966,70000
0.07956652343273163,-62.5,-0.5,-80.0,0.5864741206169128,-62.75,-0.66015625,-80.5,80.2978515625,0.16631966829299927,80000
0.24021264910697937,-62.25,-0.05029296875,-81.0,0.8763020038604736,-62.75,0.1689453125,-81.0,73.8866195678711,0.167594313621521,90000
0.19270238280296326,-63.25,-0.40234375,-81.5,1.6707159280776978,-63.75,-0.8046875,-81.5,52.0162353515625,0.14245854318141937,100000
0.45232295989990234,-60.5,-0.396484375,-83.0,7.937411308288574,-60.75,-0.29296875,-83.0,106.8712387084961,0.13301825523376465,110000
0.1454230546951294,-63.25,-0.240234375,-84.0,2.3661880493164062,-63.75,-0.0458984375,-84.0,84.91059875488281,0.13104355335235596,120000
0.10344867408275604,-62.25,-0.66796875,-84.0,0.6487878561019897,-62.25,-1.046875,-84.0,78.6032943725586,0.14684882760047913,130000
0.3872517943382263,-64.5,-0.9609375,-85.0,0.8583561182022095,-64.5,-0.341796875,-84.5,89.2530517578125,0.1389329731464386,140000
0.1829203963279724,-62.25,-0.71875,-85.5,1.1497995853424072,-62.5,-0.322265625,-85.5,112.83155822753906,0.1517469733953476,150000
