Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,18584,-181.01666,98,,,,,,
,,,,,18735,-334.17572,151,,,,,,
,,,,,18799,-84.62608,64,,,,,,
,,,,,18869,-101.5549,70,,,,,,
,,,,,18940,-68.64918,71,,,,,,
,,,,,19046,-442.53226,106,,,,,,
,,,,,19128,-92.46326,82,,,,,,
,,,,,19213,-381.7192,85,,,,,,
,,,,,19367,-531.20685,154,,,,,,
,,,,,19475,-316.7968,108,,,,,,
,,,,,19534,-329.0443,59,,,,,,
,,,,,19671,-194.95782,137,,,,,,
,,,,,19758,-436.48676,87,,,,,,
,,,,,19832,-283.1618,74,,,,,,
,,,,,19944,-360.62988,112,,,,,,
-737.47107,131.297,-456.2724,-863.52356,134.7,20000,,,162.23458862304688,-0.053215231746435165,-2.816781520843506,20.479700088500977,0.88,0.001
,,,,,20041,-240.5876,97,,,,,,
,,,,,20134,-143.36136,93,,,,,,
,,,,,20284,-218.9907,150,,,,,,
,,,,,20360,-82.72149,76,,,,,,
,,,,,20468,-249.08328,108,,,,,,
,,,,,20565,-130.60803,97,,,,,,
,,,,,20704,-110.43614,139,,,,,,
,,,,,20783,-176.25769,79,,,,,,
,,,,,20921,-123.62328,138,,,,,,
,,,,,20989,-75.14945,68,,,,,,
,,,,,21000,,,108.71756744384766,-1.885536551475525,-3.1228420734405518,64.9078140258789,0.874,0.001
,,,,,21115,-278.36603,126,,,,,,
,,,,,21227,-116.87598,112,,,,,,
,,,,,21345,-288.96796,118,,,,,,
,,,,,21420,-83.55568,75,,,,,,
,,,,,21480,-57.6325,60,,,,,,
,,,,,21585,-299.4195,105,,,,,,
,,,,,21669,-243.46674,84,,,,,,
,,,,,21807,-117.3769,138,,,,,,
,,,,,21918,-245.7935,111,,,,,,
,,,,,21990,-132.50162,72,,,,,,
,,,,,22000,,,1.878708839416504,-1.8208956718444824,-1.688965082168579,12.611794471740723,0.868,0.001
,,,,,22062,-193.85152,72,,,,,,
,,,,,22150,-143.97469,88,,,,,,
,,,,,22241,-223.01437,91,,,,,,
,,,,,22359,-117.488235,118,,,,,,
,,,,,22486,-162.14203,127,,,,,,
,,,,,22602,-121.50548,116,,,,,,
,,,,,22690,-148.77463,88,,,,,,
,,,,,22789,-103.50548,99,,,,,,
,,,,,22874,-148.71036,85,,,,,,
,,,,,22949,-66.96881,75,,,,,,
,,,,,23000,,,28.57227325439453,-2.543386220932007,-3.0095973014831543,39.13050842285156,0.862,0.001
,,,,,23038,-110.19672,89,,,,,,
,,,,,23183,-95.82289,145,,,,,,
,,,,,23264,-121.095055,81,,,,,,
,,,,,23378,-220.05093,114,,,,,,
,,,,,23501,-139.21234,123,,,,,,
,,,,,23642,-90.04693,141,,,,,,
,,,,,23758,-328.57278,116,,,,,,
,,,,,23878,-114.97294,120,,,,,,
,,,,,23941,-125.72944,63,,,,,,
,,,,,24000,,,40.62287902832031,-2.9359493255615234,-4.220471382141113,80.50096130371094,0.856,0.001
,,,,,24006,-80.30706,65,,,,,,
,,,,,24098,-152.91522,92,,,,,,
,,,,,24205,-202.88231,107,,,,,,
,,,,,24321,-118.649796,116,,,,,,
,,,,,24464,-246.50523,143,,,,,,
,,,,,24532,-50.723907,68,,,,,,
,,,,,24610,-143.54475,78,,,,,,
,,,,,24727,-169.46597,117,,,,,,
,,,,,24837,-130.47476,110,,,,,,
,,,,,24971,-102.56066,134,,,,,,
,,,,,25000,,,28.35744285583496,-5.437077522277832,-5.656847953796387,48.762088775634766,0.85,0.001
,,,,,25045,-102.132576,74,,,,,,
,,,,,25137,-86.83688,92,,,,,,
,,,,,25219,-65.32277,82,,,,,,
,,,,,25322,-172.37868,103,,,,,,
,,,,,25423,-69.24931,101,,,,,,
,,,,,25515,-44.718353,92,,,,,,
,,,,,25610,-10.02195,95,,,,,,
,,,,,25710,-207.14389,100,,,,,,
,,,,,25788,-153.19711,78,,,,,,
,,,,,25867,-88.47873,79,,,,,,
,,,,,26000,,,11.983390808105469,-6.635196685791016,-5.686162948608398,78.03939819335938,0.844,0.001
,,,,,26867,54.166542,1000,,,,,,
,,,,,27000,,,2.7465295791625977,-3.8931918144226074,-3.465428352355957,28.41031837463379,0.838,0.001
,,,,,27003,-71.22923,136,,,,,,
,,,,,27115,-57.693848,112,,,,,,
,,,,,27189,-169.18588,74,,,,,,
,,,,,27304,-110.16442,115,,,,,,
,,,,,27398,-87.33173,94,,,,,,
,,,,,27492,-91.56855,94,,,,,,
,,,,,27618,-123.08358,126,,,,,,
,,,,,27722,-113.13965,104,,,,,,
,,,,,27864,-106.24474,142,,,,,,
,,,,,27943,-99.693474,79,,,,,,
,,,,,28000,,,14.226802825927734,-2.9807920455932617,-3.0037543773651123,58.240638732910156,0.832,0.001
,,,,,28064,-164.44849,121,,,,,,
,,,,,28181,-68.74252,117,,,,,,
,,,,,28249,-61.87726,68,,,,,,
,,,,,28322,-54.891144,73,,,,,,
,,,,,28443,-94.11888,121,,,,,,
,,,,,28540,-141.3458,97,,,,,,
,,,,,28634,-6.0322495,94,,,,,,
,,,,,28740,-152.7212,106,,,,,,
,,,,,28863,-139.8198,123,,,,,,
,,,,,28943,-151.1058,80,,,,,,
,,,,,29000,,,106.283447265625,-7.118061065673828,-8.145941734313965,87.68881225585938,0.8260000000000001,0.001
,,,,,29012,-153.42029,69,,,,,,
,,,,,29106,-70.12408,94,,,,,,
,,,,,29220,-104.35105,114,,,,,,
,,,,,29328,-176.19049,108,,,,,,
,,,,,29425,-104.89442,97,,,,,,
,,,,,29531,-115.77887,106,,,,,,
,,,,,29603,-85.791756,72,,,,,,
,,,,,29661,-58.8492,58,,,,,,
,,,,,29783,-200.12605,122,,,,,,
,,,,,29899,-178.09537,116,,,,,,
-125.2339,53.107353,-15.9981575,-168.74324,1000.0,30000,,,3.1237287521362305,-1.963350772857666,-1.7269556522369385,28.968748092651367,0.82,0.001
,,,,,30010,-116.41806,111,,,,,,
,,,,,30154,-102.141075,144,,,,,,
,,,,,30261,-142.78548,107,,,,,,
,,,,,30397,-89.742645,136,,,,,,
,,,,,30471,-88.912384,74,,,,,,
,,,,,30540,-104.58298,69,,,,,,
,,,,,30655,-101.93616,115,,,,,,
,,,,,30775,-90.417854,120,,,,,,
,,,,,30894,-60.432873,119,,,,,,
,,,,,30961,-90.1829,67,,,,,,
,,,,,31000,,,3.4996559619903564,-2.1431965827941895,-2.7962207794189453,34.100894927978516,0.8140000000000001,0.001
,,,,,31072,-51.69068,111,,,,,,
,,,,,31179,-196.20645,107,,,,,,
,,,,,31249,-119.70975,70,,,,,,
,,,,,31373,-67.2233,124,,,,,,
,,,,,31517,-66.87873,144,,,,,,
,,,,,31621,-131.16331,104,,,,,,
,,,,,31723,-100.41833,102,,,,,,
,,,,,31859,-63.26027,136,,,,,,
,,,,,31953,-103.9621,94,,,,,,
,,,,,32000,,,3.7047908306121826,0.06476831436157227,-0.005046486854553223,19.091339111328125,0.808,0.001
,,,,,32057,-167.96747,104,,,,,,
,,,,,32164,-63.401917,107,,,,,,
,,,,,32239,-76.90245,75,,,,,,
,,,,,32318,-69.40286,79,,,,,,
,,,,,32427,-118.96713,109,,,,,,
,,,,,32505,-72.55219,78,,,,,,
,,,,,32583,-36.676376,78,,,,,,
,,,,,32697,-117.005005,114,,,,,,
,,,,,32777,-70.69116,80,,,,,,
,,,,,32897,-122.859856,120,,,,,,
,,,,,33000,,,4.055160045623779,0.5952136516571045,1.1967270374298096,46.23887252807617,0.802,0.001
,,,,,33028,-54.33986,131,,,,,,
,,,,,33155,-113.68234,127,,,,,,
,,,,,33257,-91.27925,102,,,,,,
,,,,,33371,-106.93026,114,,,,,,
,,,,,33488,-161.04608,117,,,,,,
,,,,,33583,-191.40508,95,,,,,,
,,,,,33678,-119.254,95,,,,,,
,,,,,33780,-76.40528,102,,,,,,
,,,,,33872,-135.91725,92,,,,,,
,,,,,33968,-20.515488,96,,,,,,
,,,,,34000,,,3.0064873695373535,-4.82096529006958,-4.778470993041992,32.560462951660156,0.796,0.001
,,,,,34045,-183.39435,77,,,,,,
,,,,,34137,-94.67493,92,,,,,,
,,,,,34239,-106.27632,102,,,,,,
,,,,,34341,-54.994934,102,,,,,,
,,,,,34465,-110.491714,124,,,,,,
,,,,,34538,-89.71663,73,,,,,,
,,,,,34618,-79.85639,80,,,,,,
,,,,,34691,-90.92074,73,,,,,,
,,,,,34768,-106.26993,77,,,,,,
,,,,,34868,-37.65294,100,,,,,,
,,,,,34934,-115.1451,66,,,,,,
,,,,,35000,,,10.583430290222168,-3.0088977813720703,-2.3353304862976074,56.68926239013672,0.79,0.001
,,,,,35065,-22.880623,131,,,,,,
,,,,,35132,-56.917294,67,,,,,,
,,,,,35217,-70.72683,85,,,,,,
,,,,,35292,-68.73165,75,,,,,,
,,,,,35385,-83.92819,93,,,,,,
,,,,,35491,-121.77135,106,,,,,,
,,,,,35624,-224.1167,133,,,,,,
,,,,,35701,-41.577805,77,,,,,,
,,,,,35799,-99.84407,98,,,,,,
,,,,,35890,-229.3965,91,,,,,,
,,,,,35997,-83.21873,107,,,,,,
,,,,,36000,,,17.29068946838379,-6.29571533203125,-5.965383052825928,79.31320190429688,0.784,0.001
,,,,,36109,-109.84495,112,,,,,,
,,,,,36185,-83.82718,76,,,,,,
,,,,,36312,-89.8177,127,,,,,,
,,,,,36375,-39.872875,63,,,,,,
,,,,,36462,-65.54548,87,,,,,,
,,,,,36543,-35.635757,81,,,,,,
,,,,,36670,-79.41547,127,,,,,,
,,,,,36770,-155.51236,100,,,,,,
,,,,,36890,-82.837555,120,,,,,,
,,,,,37000,,,35.61865234375,1.4337971210479736,0.2476046085357666,123.22925567626953,0.778,0.001
,,,,,37018,-89.70204,128,,,,,,
,,,,,37107,-85.45274,89,,,,,,
,,,,,37206,-78.735596,99,,,,,,
,,,,,37302,-98.39255,96,,,,,,
,,,,,37413,-58.439323,111,,,,,,
,,,,,37510,-130.24683,97,,,,,,
,,,,,37576,-89.70364,66,,,,,,
,,,,,37652,-38.4158,76,,,,,,
,,,,,37735,-122.29462,83,,,,,,
,,,,,37831,-84.19769,96,,,,,,
,,,,,37901,-19.006065,70,,,,,,
,,,,,37970,-67.27971,69,,,,,,
,,,,,38000,,,16.248628616333008,-4.114957809448242,-3.69502592086792,53.03833770751953,0.772,0.001
,,,,,38061,-99.83336,91,,,,,,
,,,,,38180,-37.641518,119,,,,,,
,,,,,38320,-108.77608,140,,,,,,
,,,,,38502,-269.05566,182,,,,,,
,,,,,38616,-33.94378,114,,,,,,
,,,,,38689,-40.396526,73,,,,,,
,,,,,38802,-58.378082,113,,,,,,
,,,,,38879,-20.508034,77,,,,,,
,,,,,38961,-136.42606,82,,,,,,
,,,,,39000,,,2.7056119441986084,6.138716697692871,5.966668605804443,34.20454025268555,0.766,0.001
,,,,,39105,-61.273483,144,,,,,,
,,,,,39237,-45.140503,132,,,,,,
,,,,,39386,-72.06104,149,,,,,,
,,,,,39542,-77.60761,156,,,,,,
,,,,,39696,-72.21105,154,,,,,,
,,,,,39843,-73.48804,147,,,,,,
,,,,,39962,-108.12655,119,,,,,,
-171.81589,40.376736,-115.88152,-253.53995,611.4,40000,,,1.6519262790679932,8.25777816772461,7.86513614654541,22.947072982788086,0.76,0.001
,,,,,40030,-75.5192,68,,,,,,
,,,,,40091,-93.46969,61,,,,,,
,,,,,40236,-55.016506,145,,,,,,
,,,,,40358,-119.35983,122,,,,,,
,,,,,40473,-110.7829,115,,,,,,
,,,,,40562,-94.20078,89,,,,,,
,,,,,40711,-42.40056,149,,,,,,
,,,,,40824,-36.894653,113,,,,,,
,,,,,40892,-45.76167,68,,,,,,
,,,,,41000,,,161.85617065429688,3.895613193511963,5.2155585289001465,204.231689453125,0.754,0.001
,,,,,41006,-118.845856,114,,,,,,
,,,,,41109,-75.755005,103,,,,,,
,,,,,41238,-83.487335,129,,,,,,
,,,,,41319,-93.05677,81,,,,,,
,,,,,41404,-50.039276,85,,,,,,
,,,,,41512,-99.48805,108,,,,,,
,,,,,41601,-77.912964,89,,,,,,
,,,,,41745,-97.08184,144,,,,,,
,,,,,41855,-91.15826,110,,,,,,
,,,,,42000,,,3.856581211090088,-1.2630729675292969,-1.7480428218841553,35.12963104248047,0.748,0.001
,,,,,42020,-55.751328,165,,,,,,
,,,,,42111,-38.527874,91,,,,,,
,,,,,42226,-156.12009,115,,,,,,
,,,,,42349,-50.610397,123,,,,,,
,,,,,42486,-79.92765,137,,,,,,
,,,,,42624,-189.65598,138,,,,,,
,,,,,42733,-108.133194,109,,,,,,
,,,,,42840,-59.49303,107,,,,,,
,,,,,42962,-207.53859,122,,,,,,
,,,,,43000,,,1.7118808031082153,12.199268341064453,12.141033172607422,19.188766479492188,0.742,0.001
,,,,,43053,-54.04039,91,,,,,,
,,,,,43135,-82.40776,82,,,,,,
,,,,,43254,-110.85549,119,,,,,,
,,,,,43387,-77.833664,133,,,,,,
,,,,,43518,-54.97066,131,,,,,,
,,,,,43594,-44.374584,76,,,,,,
,,,,,43726,-106.1558,132,,,,,,
,,,,,43819,-77.57347,93,,,,,,
,,,,,43936,-87.55813,117,,,,,,
,,,,,44000,,,2.397902488708496,5.596441745758057,5.442307472229004,23.632823944091797,0.736,0.001
,,,,,44050,-99.25717,114,,,,,,
,,,,,44130,-103.760994,80,,,,,,
,,,,,44249,-142.42093,119,,,,,,
,,,,,44367,-89.29889,118,,,,,,
,,,,,44455,-86.648056,88,,,,,,
,,,,,44569,-107.57128,114,,,,,,
,,,,,44666,-63.008724,97,,,,,,
,,,,,44786,-79.20558,120,,,,,,
,,,,,44894,-74.831566,108,,,,,,
,,,,,44976,-41.92286,82,,,,,,
,,,,,45000,,,6.452494144439697,0.4153456687927246,1.2270987033843994,95.13630676269531,0.73,0.001
,,,,,45061,-142.70657,85,,,,,,
,,,,,45132,-74.75588,71,,,,,,
,,,,,45275,-36.796284,143,,,,,,
,,,,,45395,-26.048897,120,,,,,,
,,,,,45474,-109.224655,79,,,,,,
,,,,,45577,-79.81592,103,,,,,,
,,,,,45671,24.175468,94,,,,,,
,,,,,45763,-66.847305,92,,,,,,
,,,,,45855,-82.74556,92,,,,,,
,,,,,45958,-89.964294,103,,,,,,
,,,,,46000,,,6.555945873260498,-1.9158751964569092,-1.7509695291519165,40.82362365722656,0.724,0.001
,,,,,46127,-113.265656,169,,,,,,
,,,,,46214,-3.4881287,87,,,,,,
,,,,,46326,-52.259335,112,,,,,,
,,,,,46481,-53.37086,155,,,,,,
,,,,,46555,-70.43587,74,,,,,,
,,,,,46708,-44.722736,153,,,,,,
,,,,,46830,-90.7744,122,,,,,,
,,,,,46945,-55.450684,115,,,,,,
,,,,,47000,,,3.232957601547241,17.967960357666016,17.883235931396484,22.28429412841797,0.718,0.001
,,,,,47025,-65.60681,80,,,,,,
,,,,,47096,-63.367504,71,,,,,,
,,,,,47198,-107.92015,102,,,,,,
,,,,,47326,-58.775806,128,,,,,,
,,,,,47406,-69.75191,80,,,,,,
,,,,,47470,-19.926682,64,,,,,,
,,,,,47543,-78.50705,73,,,,,,
,,,,,47653,-114.90831,110,,,,,,
,,,,,47732,-86.37841,79,,,,,,
,,,,,47807,-43.914032,75,,,,,,
,,,,,47926,-49.52664,119,,,,,,
,,,,,48000,,,24.914566040039062,14.913993835449219,15.566802024841309,91.5279769897461,0.712,0.001
,,,,,48047,-60.460552,121,,,,,,
,,,,,48129,-73.01246,82,,,,,,
,,,,,48213,-44.93369,84,,,,,,
,,,,,48345,-62.70172,132,,,,,,
,,,,,48429,-50.470943,84,,,,,,
,,,,,48508,-48.510735,79,,,,,,
,,,,,48589,-49.34942,81,,,,,,
,,,,,48659,-86.11023,70,,,,,,
,,,,,48760,-74.55784,101,,,,,,
,,,,,48826,-66.65634,66,,,,,,
,,,,,48938,-61.999756,112,,,,,,
,,,,,49000,,,6.379687309265137,9.818096160888672,9.820679664611816,52.769229888916016,0.706,0.001
,,,,,49063,-97.31112,125,,,,,,
,,,,,49167,-59.26545,104,,,,,,
,,,,,49300,7.50885,133,,,,,,
,,,,,49408,-96.461945,108,,,,,,
,,,,,49515,-93.56704,107,,,,,,
,,,,,49618,-75.66968,103,,,,,,
,,,,,49690,18.020508,72,,,,,,
,,,,,49767,-57.166073,77,,,,,,
,,,,,49896,-110.892944,129,,,,,,
3.5842438,126.80595,220.88737,-182.51933,647.7,50000,,,3.097093105316162,9.670854568481445,9.165458679199219,50.28278350830078,0.7,0.001
,,,,,50057,-40.965206,161,,,,,,
,,,,,50121,-63.12242,64,,,,,,
,,,,,50211,-43.311516,90,,,,,,
,,,,,50283,-50.066216,72,,,,,,
,,,,,50381,-85.26801,98,,,,,,
,,,,,50484,-132.87546,103,,,,,,
,,,,,50577,-145.83229,93,,,,,,
,,,,,50651,-67.07825,74,,,,,,
,,,,,50794,-87.09488,143,,,,,,
,,,,,50882,-76.71029,88,,,,,,
,,,,,50984,-90.51224,102,,,,,,
,,,,,51000,,,3.810621500015259,11.203195571899414,10.701919555664062,58.35255813598633,0.694,0.001
,,,,,51131,-38.270596,147,,,,,,
,,,,,51203,-70.95962,72,,,,,,
,,,,,51308,-104.999695,105,,,,,,
,,,,,51388,-86.62695,80,,,,,,
,,,,,51475,-82.839355,87,,,,,,
,,,,,51589,-52.70573,114,,,,,,
,,,,,51662,-49.785103,73,,,,,,
,,,,,51780,-79.86997,118,,,,,,
,,,,,51866,-72.77194,86,,,,,,
,,,,,51960,-51.334324,94,,,,,,
,,,,,52000,,,27.078889846801758,7.539340972900391,8.126642227172852,91.05084991455078,0.688,0.001
,,,,,52047,-68.27078,87,,,,,,
,,,,,52138,-93.9734,91,,,,,,
,,,,,52238,-79.05484,100,,,,,,
,,,,,52316,-50.709675,78,,,,,,
,,,,,52420,-48.233913,104,,,,,,
,,,,,52503,-12.270416,83,,,,,,
,,,,,52570,-57.22873,67,,,,,,
,,,,,52680,-43.597736,110,,,,,,
,,,,,52763,-69.51594,83,,,,,,
,,,,,52864,-67.04866,101,,,,,,
,,,,,52942,-32.547134,78,,,,,,
,,,,,53000,,,7.256773948669434,17.448078155517578,17.823535919189453,49.8423957824707,0.6819999999999999,0.001
,,,,,53039,-77.409836,97,,,,,,
,,,,,53126,2.7007904,87,,,,,,
,,,,,53211,-83.985245,85,,,,,,
,,,,,53308,-105.24009,97,,,,,,
,,,,,53386,-45.72844,78,,,,,,
,,,,,53494,-94.75752,108,,,,,,
,,,,,53579,-58.29921,85,,,,,,
,,,,,53672,-44.81459,93,,,,,,
,,,,,53758,-107.7423,86,,,,,,
,,,,,53849,-92.10812,91,,,,,,
,,,,,53939,-63.20223,90,,,,,,
,,,,,54000,,,7.5783796310424805,9.500940322875977,9.12681770324707,36.69145965576172,0.6759999999999999,0.001
,,,,,54013,-55.89732,74,,,,,,
