Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,19471,-79.7737,81,,,,,,
,,,,,19553,-195.67409,82,,,,,,
,,,,,19654,-371.18103,101,,,,,,
,,,,,19725,-84.142006,71,,,,,,
,,,,,19815,-171.25565,90,,,,,,
,,,,,19890,-215.04834,75,,,,,,
,,,,,19987,-299.52106,97,,,,,,
-369.52655,218.4486,-36.578976,-745.7542,76.7,20000,,,160.3878936767578,-0.03495141863822937,-2.2909159660339355,14.45835018157959,0.88,0.1
,,,,,20077,-207.0704,90,,,,,,
,,,,,20168,-116.932205,91,,,,,,
,,,,,20241,-129.97658,73,,,,,,
,,,,,20305,-138.32686,64,,,,,,
,,,,,20410,-108.203445,105,,,,,,
,,,,,20517,-114.56822,107,,,,,,
,,,,,20641,-119.445755,124,,,,,,
,,,,,20740,-122.583664,99,,,,,,
,,,,,20809,-164.76472,69,,,,,,
,,,,,20905,-304.52087,96,,,,,,
,,,,,20974,-99.34203,69,,,,,,
,,,,,21000,,,195.36744689941406,-7.489086627960205,-7.741273403167725,41.63381576538086,0.874,0.1
,,,,,21060,-55.496017,86,,,,,,
,,,,,21172,-223.12448,112,,,,,,
,,,,,21230,-103.73805,58,,,,,,
,,,,,21369,-118.948524,139,,,,,,
,,,,,21503,-261.3821,134,,,,,,
,,,,,21583,-30.831589,80,,,,,,
,,,,,21722,-320.93063,139,,,,,,
,,,,,21828,-232.99632,106,,,,,,
,,,,,21892,-94.115875,64,,,,,,
,,,,,21957,-30.750862,65,,,,,,
,,,,,22000,,,219.9909210205078,-7.195394515991211,-9.487081527709961,84.86954498291016,0.868,0.1
,,,,,22073,-217.70499,116,,,,,,
,,,,,22175,-305.95987,102,,,,,,
,,,,,22307,-129.90854,132,,,,,,
,,,,,22380,-329.11005,73,,,,,,
,,,,,22526,-83.33188,146,,,,,,
,,,,,22596,-164.1651,70,,,,,,
,,,,,22710,-137.3899,114,,,,,,
,,,,,22785,-62.456566,75,,,,,,
,,,,,22858,-233.87575,73,,,,,,
,,,,,22983,-329.94623,125,,,,,,
,,,,,23000,,,83.8819580078125,-6.0455002784729,-11.672815322875977,98.01356506347656,0.862,0.1
,,,,,23074,-321.28534,91,,,,,,
,,,,,23190,-156.87544,116,,,,,,
,,,,,23255,-76.60513,65,,,,,,
,,,,,23347,-95.45755,92,,,,,,
,,,,,23412,-87.44447,65,,,,,,
,,,,,23514,-160.93402,102,,,,,,
,,,,,23601,-70.19411,87,,,,,,
,,,,,23723,-119.59968,122,,,,,,
,,,,,23799,-108.55579,76,,,,,,
,,,,,23903,-324.24612,104,,,,,,
,,,,,24000,,,97.01054382324219,5.5610671043396,-2.159327983856201,124.58110809326172,0.856,0.1
,,,,,24032,-79.117035,129,,,,,,
,,,,,24141,-158.69862,109,,,,,,
,,,,,24274,-291.22772,133,,,,,,
,,,,,24383,-150.81477,109,,,,,,
,,,,,24474,-140.69629,91,,,,,,
,,,,,24550,-95.18706,76,,,,,,
,,,,,24633,-91.93372,83,,,,,,
,,,,,24710,-302.15906,77,,,,,,
,,,,,24806,-242.53268,96,,,,,,
,,,,,24909,-256.6469,103,,,,,,
,,,,,24971,-96.668564,62,,,,,,
,,,,,25000,,,77.90608215332031,-4.043989181518555,3.3197691440582275,121.25965118408203,0.85,0.1
,,,,,25035,-54.00302,64,,,,,,
,,,,,25121,-142.5048,86,,,,,,
,,,,,25202,-112.98866,81,,,,,,
,,,,,25280,-102.63592,78,,,,,,
,,,,,25369,-392.26495,89,,,,,,
,,,,,25464,-94.865135,95,,,,,,
,,,,,25573,-114.900055,109,,,,,,
,,,,,25666,-145.07184,93,,,,,,
,,,,,25807,-200.64044,141,,,,,,
,,,,,25925,-296.00732,118,,,,,,
,,,,,25998,-78.22732,73,,,,,,
,,,,,26000,,,211.75979614257812,6.992497444152832,-4.483531475067139,232.59814453125,0.844,0.1
,,,,,26076,-198.87895,78,,,,,,
,,,,,26146,-157.75673,70,,,,,,
,,,,,26257,-187.2564,111,,,,,,
,,,,,26345,-119.11636,88,,,,,,
,,,,,26444,-106.21945,99,,,,,,
,,,,,26545,-258.33206,101,,,,,,
,,,,,26628,-111.63309,83,,,,,,
,,,,,26732,-93.59766,104,,,,,,
,,,,,26802,-165.55258,70,,,,,,
,,,,,26872,-215.19113,70,,,,,,
,,,,,26946,-43.597725,74,,,,,,
,,,,,27000,,,102.92789459228516,-11.384466171264648,-10.643604278564453,255.10659790039062,0.838,0.1
,,,,,27036,-74.54346,90,,,,,,
,,,,,27151,-184.37436,115,,,,,,
,,,,,27239,-96.46998,88,,,,,,
,,,,,27356,-129.54326,117,,,,,,
,,,,,27431,-280.33984,75,,,,,,
,,,,,27519,-289.2263,88,,,,,,
,,,,,27618,-269.37714,99,,,,,,
,,,,,27702,-138.01442,84,,,,,,
,,,,,27826,-416.71832,124,,,,,,
,,,,,27960,-333.69266,134,,,,,,
,,,,,28000,,,537.060791015625,-11.669052124023438,-32.204124450683594,333.9394836425781,0.832,0.1
,,,,,28065,-225.64212,105,,,,,,
,,,,,28157,-128.25342,92,,,,,,
,,,,,28262,-354.64642,105,,,,,,
,,,,,28359,-140.85745,97,,,,,,
,,,,,28415,-107.85952,56,,,,,,
,,,,,28486,-113.95693,71,,,,,,
,,,,,28559,-108.57361,73,,,,,,
,,,,,28641,-211.282,82,,,,,,
,,,,,28778,-404.98975,137,,,,,,
,,,,,28857,-173.74904,79,,,,,,
,,,,,28965,-165.08011,108,,,,,,
,,,,,29000,,,35.0388069152832,-18.52994728088379,-16.358238220214844,50.83155059814453,0.8260000000000001,0.1
,,,,,29031,-167.1372,66,,,,,,
,,,,,29128,-162.81241,97,,,,,,
,,,,,29240,-117.36859,112,,,,,,
,,,,,29334,-385.46426,94,,,,,,
,,,,,29401,-79.52046,67,,,,,,
,,,,,29478,-87.966835,77,,,,,,
,,,,,29575,-113.652626,97,,,,,,
,,,,,29665,-359.25256,90,,,,,,
,,,,,29784,-496.32248,119,,,,,,
,,,,,29876,-147.32617,92,,,,,,
,,,,,29959,-234.66411,83,,,,,,
-791.2303,164.03125,-488.8833,-1006.1436,129.5,30000,,,86.79863739013672,-20.139854431152344,-20.53945541381836,82.6735610961914,0.82,0.1
,,,,,30040,-85.90607,81,,,,,,
,,,,,30131,-190.7012,91,,,,,,
,,,,,30249,-337.91217,118,,,,,,
,,,,,30408,-198.41077,159,,,,,,
,,,,,30486,-228.62573,78,,,,,,
,,,,,30578,-385.5804,92,,,,,,
,,,,,30707,-398.2156,129,,,,,,
,,,,,30815,-311.17755,108,,,,,,
,,,,,30918,-214.88486,103,,,,,,
,,,,,31000,,,323.88385009765625,-9.051361083984375,-26.37015151977539,291.41973876953125,0.8140000000000001,0.1
,,,,,31020,-141.94247,102,,,,,,
,,,,,31118,-188.61063,98,,,,,,
,,,,,31203,-304.18585,85,,,,,,
,,,,,31267,-187.23965,64,,,,,,
,,,,,31341,-89.82152,74,,,,,,
,,,,,31410,-88.79208,69,,,,,,
,,,,,31507,-94.044754,97,,,,,,
,,,,,31596,-91.72456,89,,,,,,
,,,,,31678,-76.9409,82,,,,,,
,,,,,31740,-71.46388,62,,,,,,
,,,,,31826,-144.41779,86,,,,,,
,,,,,31939,-231.90594,113,,,,,,
,,,,,32000,,,279.61663818359375,8.436412811279297,-6.688173294067383,250.7460174560547,0.808,0.1
,,,,,32057,-159.68416,118,,,,,,
,,,,,32153,-17.303085,96,,,,,,
,,,,,32216,-173.74283,63,,,,,,
,,,,,32305,-147.6506,89,,,,,,
,,,,,32376,-212.2166,71,,,,,,
,,,,,32458,-159.72882,82,,,,,,
,,,,,32523,-71.46286,65,,,,,,
,,,,,32629,-201.7879,106,,,,,,
,,,,,32735,-219.5148,106,,,,,,
,,,,,32829,-173.86212,94,,,,,,
,,,,,32901,-80.23285,72,,,,,,
,,,,,33000,,,63.365020751953125,14.390401840209961,11.060192108154297,71.2819595336914,0.802,0.1
,,,,,33023,-106.65986,122,,,,,,
,,,,,33082,-101.57245,59,,,,,,
,,,,,33169,-195.28876,87,,,,,,
,,,,,33287,-417.18698,118,,,,,,
,,,,,33391,-132.77759,104,,,,,,
,,,,,33481,-151.32858,90,,,,,,
,,,,,33598,-145.99956,117,,,,,,
,,,,,33662,-301.74527,64,,,,,,
,,,,,33756,-83.26318,94,,,,,,
,,,,,33873,-465.0893,117,,,,,,
,,,,,33948,-224.23026,75,,,,,,
,,,,,34000,,,877.0604858398438,41.63581848144531,12.45939826965332,471.9702453613281,0.796,0.1
,,,,,34062,-307.25885,114,,,,,,
,,,,,34130,-97.423035,68,,,,,,
,,,,,34215,-77.42416,85,,,,,,
,,,,,34317,-124.289474,102,,,,,,
,,,,,34428,-226.75809,111,,,,,,
,,,,,34546,-449.30777,118,,,,,,
,,,,,34621,-94.991806,75,,,,,,
,,,,,34720,-418.60187,99,,,,,,
,,,,,34791,-103.2019,71,,,,,,
,,,,,34854,-100.78668,63,,,,,,
,,,,,34935,-215.59116,81,,,,,,
,,,,,35000,,,281.6055908203125,27.683916091918945,40.87452697753906,221.4687042236328,0.79,0.1
,,,,,35020,-90.06842,85,,,,,,
,,,,,35091,-102.27253,71,,,,,,
,,,,,35170,-194.48724,79,,,,,,
,,,,,35234,-97.02762,64,,,,,,
,,,,,35370,-483.3377,136,,,,,,
,,,,,35438,-93.71537,68,,,,,,
,,,,,35577,-312.43262,139,,,,,,
,,,,,35642,-103.722404,65,,,,,,
,,,,,35739,-138.28065,97,,,,,,
,,,,,35862,-96.57062,123,,,,,,
,,,,,35943,-134.33055,81,,,,,,
,,,,,36000,,,223.5072021484375,24.613689422607422,28.885318756103516,95.749267578125,0.784,0.1
,,,,,36080,-366.55734,137,,,,,,
,,,,,36151,-111.71239,71,,,,,,
,,,,,36213,-89.67638,62,,,,,,
,,,,,36283,-193.50667,70,,,,,,
,,,,,36370,-105.299995,87,,,,,,
,,,,,36431,-140.92513,61,,,,,,
,,,,,36538,-427.19098,107,,,,,,
,,,,,36661,-126.874374,123,,,,,,
,,,,,36740,-94.00333,79,,,,,,
,,,,,36815,-31.646736,75,,,,,,
,,,,,36904,-255.17952,89,,,,,,
,,,,,37000,,,205.5457000732422,41.27936553955078,32.64628982543945,154.28050231933594,0.778,0.1
,,,,,37018,-314.5102,114,,,,,,
,,,,,37101,-113.39201,83,,,,,,
,,,,,37206,-126.67589,105,,,,,,
,,,,,37277,-101.47257,71,,,,,,
,,,,,37396,-354.27786,119,,,,,,
,,,,,37502,-537.39764,106,,,,,,
,,,,,37619,-333.83322,117,,,,,,
,,,,,37769,-286.706,150,,,,,,
,,,,,37863,-235.14165,94,,,,,,
,,,,,37988,-312.67914,125,,,,,,
,,,,,38000,,,153.23851013183594,30.04940414428711,30.49822998046875,31.105615615844727,0.772,0.1
,,,,,38069,-94.92264,81,,,,,,
,,,,,38174,-301.3844,105,,,,,,
,,,,,38286,-314.77182,112,,,,,,
,,,,,38405,-231.02957,119,,,,,,
,,,,,38487,-61.453976,82,,,,,,
,,,,,38571,-178.35782,84,,,,,,
,,,,,38678,-216.42725,107,,,,,,
,,,,,38786,-86.26257,108,,,,,,
,,,,,38848,-45.572044,62,,,,,,
,,,,,38924,-50.70316,76,,,,,,
,,,,,39000,,,110.75390625,25.84364128112793,27.681617736816406,48.29710006713867,0.766,0.1
,,,,,39006,-168.31866,82,,,,,,
,,,,,39083,-154.73413,77,,,,,,
,,,,,39148,-114.040924,65,,,,,,
,,,,,39244,-103.72266,96,,,,,,
,,,,,39352,-167.13611,108,,,,,,
,,,,,39446,-73.40596,94,,,,,,
,,,,,39562,-434.21017,116,,,,,,
,,,,,39655,-141.00328,93,,,,,,
,,,,,39737,-130.3124,82,,,,,,
,,,,,39843,-193.34802,106,,,,,,
,,,,,39954,-310.70078,111,,,,,,
-1504.3772,986.81555,-410.0703,-4061.3125,206.3,40000,,,166.20370483398438,31.95486831665039,25.256715774536133,138.37229919433594,0.76,0.1
,,,,,40055,-92.78699,101,,,,,,
,,,,,40160,-290.22998,105,,,,,,
,,,,,40266,-216.68768,106,,,,,,
,,,,,40333,-81.8143,67,,,,,,
,,,,,40405,-110.85521,72,,,,,,
,,,,,40519,-308.29718,114,,,,,,
,,,,,40608,-8.350235,89,,,,,,
,,,,,40697,-133.19003,89,,,,,,
,,,,,40781,-108.97633,84,,,,,,
,,,,,40882,-244.60306,101,,,,,,
,,,,,40999,-72.89607,117,,,,,,
,,,,,41000,,,83.34833526611328,34.526451110839844,33.97486877441406,59.54806137084961,0.754,0.1
,,,,,41063,-240.36765,64,,,,,,
,,,,,41179,-262.4538,116,,,,,,
,,,,,41274,-84.39818,95,,,,,,
,,,,,41351,-199.9379,77,,,,,,
,,,,,41418,-281.52942,67,,,,,,
,,,,,41528,-264.18878,110,,,,,,
,,,,,41616,-64.44439,88,,,,,,
,,,,,41683,-91.00192,67,,,,,,
,,,,,41762,-56.7151,79,,,,,,
,,,,,41876,-434.80695,114,,,,,,
,,,,,41976,-130.89436,100,,,,,,
,,,,,42000,,,304.70343017578125,28.507158279418945,20.216787338256836,135.19898986816406,0.748,0.1
,,,,,42125,-186.48564,149,,,,,,
,,,,,42204,-92.5213,79,,,,,,
,,,,,42307,-105.48707,103,,,,,,
,,,,,42406,-198.10309,99,,,,,,
,,,,,42506,-98.107155,100,,,,,,
,,,,,42633,-129.52159,127,,,,,,
,,,,,42701,-98.35739,68,,,,,,
,,,,,42813,-292.8433,112,,,,,,
,,,,,42902,-90.594444,89,,,,,,
,,,,,42998,-120.36896,96,,,,,,
,,,,,43000,,,249.87384033203125,27.15564727783203,30.634132385253906,138.24313354492188,0.742,0.1
,,,,,43071,-33.54017,73,,,,,,
,,,,,43171,-301.77814,100,,,,,,
,,,,,43240,-115.429,69,,,,,,
,,,,,43322,-393.34308,82,,,,,,
,,,,,43414,-123.159164,92,,,,,,
,,,,,43515,-345.2162,101,,,,,,
,,,,,43598,-332.92133,83,,,,,,
,,,,,43676,-145.0907,78,,,,,,
,,,,,43773,-352.81464,97,,,,,,
,,,,,43875,-122.36359,102,,,,,,
,,,,,43939,-117.10739,64,,,,,,
,,,,,44000,,,55.8400993347168,29.06503677368164,30.001384735107422,60.062255859375,0.736,0.1
,,,,,44022,-102.27001,83,,,,,,
,,,,,44102,-65.21242,80,,,,,,
,,,,,44189,-137.0044,87,,,,,,
,,,,,44258,-102.012634,69,,,,,,
,,,,,44340,-125.02238,82,,,,,,
,,,,,44414,-130.30338,74,,,,,,
,,,,,44480,-124.07622,66,,,,,,
,,,,,44586,-417.6977,106,,,,,,
,,,,,44688,-273.69073,102,,,,,,
,,,,,44755,-80.60475,67,,,,,,
,,,,,44845,-77.67763,90,,,,,,
,,,,,44912,-56.32958,67,,,,,,
,,,,,45000,,,373.5540771484375,34.38153076171875,28.50362777709961,245.13900756835938,0.73,0.1
,,,,,45029,-328.5517,117,,,,,,
,,,,,45162,-276.90674,133,,,,,,
,,,,,45274,-114.97887,112,,,,,,
,,,,,45425,-335.79703,151,,,,,,
,,,,,45498,-210.70512,73,,,,,,
,,,,,45561,-96.82649,63,,,,,,
,,,,,45664,-124.50068,103,,,,,,
,,,,,45735,-67.47873,71,,,,,,
,,,,,45831,-268.98914,96,,,,,,
,,,,,45910,-61.674488,79,,,,,,
,,,,,46000,,,156.90252685546875,23.15355110168457,32.966060638427734,161.66488647460938,0.724,0.1
,,,,,46067,-22.158684,157,,,,,,
,,,,,46142,-135.32368,75,,,,,,
,,,,,46237,-196.82726,95,,,,,,
,,,,,46315,-215.90276,78,,,,,,
,,,,,46421,-132.82352,106,,,,,,
,,,,,46521,-228.52531,100,,,,,,
,,,,,46652,-155.58327,131,,,,,,
,,,,,46754,-92.63991,102,,,,,,
,,,,,46845,-73.46324,91,,,,,,
,,,,,46932,-249.29439,87,,,,,,
,,,,,47000,,,115.92901611328125,5.916380882263184,9.639948844909668,84.96736907958984,0.718,0.1
,,,,,47029,-109.21923,97,,,,,,
,,,,,47120,-160.70764,91,,,,,,
,,,,,47193,-101.45656,73,,,,,,
,,,,,47262,-215.0766,69,,,,,,
,,,,,47360,-296.02612,98,,,,,,
,,,,,47461,-200.13158,101,,,,,,
,,,,,47529,-89.643326,68,,,,,,
,,,,,47634,-349.89215,105,,,,,,
,,,,,47758,-195.05682,124,,,,,,
,,,,,47840,-353.0928,82,,,,,,
,,,,,47911,-169.57268,71,,,,,,
,,,,,48000,,,129.90151977539062,23.37677764892578,20.340124130249023,72.06639862060547,0.712,0.1
,,,,,48031,-129.22565,120,,,,,,
,,,,,48144,-99.63808,113,,,,,,
,,,,,48215,-46.999462,71,,,,,,
,,,,,48344,-382.19183,129,,,,,,
,,,,,48496,-57.80261,152,,,,,,
,,,,,48575,-89.84123,79,,,,,,
,,,,,48660,-220.08824,85,,,,,,
,,,,,48741,-107.60419,81,,,,,,
,,,,,48822,-129.20956,81,,,,,,
,,,,,48900,-100.85557,78,,,,,,
,,,,,49000,,,140.75360107421875,33.83576202392578,27.36028289794922,125.13275909423828,0.706,0.1
,,,,,49023,-307.0112,123,,,,,,
,,,,,49103,-18.662033,80,,,,,,
,,,,,49228,-165.72095,125,,,,,,
,,,,,49309,-67.103714,81,,,,,,
,,,,,49444,-114.82416,135,,,,,,
,,,,,49577,-11.988403,133,,,,,,
,,,,,49640,-51.097527,63,,,,,,
,,,,,49764,-138.29558,124,,,,,,
,,,,,49901,-166.3456,137,,,,,,
,,,,,49969,-124.83475,68,,,,,,
-135.45767,19.10082,-102.00438,-165.82922,69.7,50000,,,270.68499755859375,39.00611114501953,27.327739715576172,194.99034118652344,0.7,0.1
,,,,,50045,-107.04016,76,,,,,,
,,,,,50102,-78.27597,57,,,,,,
,,,,,50213,-37.32189,111,,,,,,
,,,,,50348,-204.34467,135,,,,,,
,,,,,50462,-138.83734,114,,,,,,
,,,,,50538,-176.15176,76,,,,,,
,,,,,50657,-222.33844,119,,,,,,
,,,,,50757,-132.53096,100,,,,,,
,,,,,50823,-283.44507,66,,,,,,
,,,,,50926,-70.07941,103,,,,,,
,,,,,51000,,,84.50752258300781,29.570663452148438,28.958053588867188,204.6105499267578,0.694,0.1
,,,,,51026,-252.49657,100,,,,,,
,,,,,51136,-101.0622,110,,,,,,
,,,,,51253,-180.9667,117,,,,,,
,,,,,51333,-125.39355,80,,,,,,
,,,,,51392,-48.48474,59,,,,,,
,,,,,51482,-155.52745,90,,,,,,
