critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.005016803741455,0.034912109375,0.166015625,-0.154296875,1.4984040260314941,1.773188591003418,1.544672966003418,0.228515625,0.4933268427848816,0
0.9941731095314026,-39.25,-3.4375,-40.5,0.7058122158050537,39.33658218383789,0.08658309280872345,39.25,0.3658701479434967,10000
0.7698569297790527,-58.5,-0.53125,-63.75,0.598700761795044,58.43273162841797,0.1827322244644165,58.25,0.3369603753089905,20000
0.7265734672546387,-57.75,-0.8046875,-73.5,0.6012475490570068,57.782081604003906,0.28208276629447937,57.5,0.32720693945884705,30000
0.5858728885650635,-58.5,-3.640625,-80.0,0.5940367579460144,58.496315002441406,0.246315598487854,58.25,0.31858009099960327,40000
1.0285969972610474,-56.5,-0.373046875,-85.5,0.5438703298568726,56.53513717651367,0.28513872623443604,56.25,0.3318944275379181,50000
0.6323551535606384,-57.5,-9.4375,-87.0,0.5514334440231323,57.519168853759766,0.26916980743408203,57.25,0.2993646264076233,60000
0.82853102684021,-59.25,0.7890625,-88.5,0.4798981845378876,59.26170349121094,0.2617030441761017,59.0,0.29216110706329346,70000
0.6191114187240601,-59.0,0.423828125,-87.0,0.5430333614349365,59.270320892333984,0.2703202962875366,59.0,0.31057924032211304,80000
0.6735777854919434,-59.75,-5.75,-89.5,0.503615140914917,59.781707763671875,0.2817087471485138,59.5,0.27644795179367065,90000
0.9449187517166138,-59.25,0.18359375,-88.0,0.49546051025390625,59.25120544433594,0.2512059211730957,59.0,0.28520843386650085,100000
0.5974756479263306,-61.75,0.1484375,-90.5,0.47221171855926514,61.523128509521484,0.27312853932380676,61.25,0.2833292782306671,110000
0.555619478225708,-61.0,-8.0625,-89.0,0.5226776599884033,61.014774322509766,0.2647742033004761,60.75,0.2757834196090698,120000
0.6328374147415161,-63.0,-13.625,-90.0,0.486280620098114,63.03950119018555,0.28949952125549316,62.75,0.27199798822402954,130000
0.6082110404968262,-62.5,0.51953125,-90.5,0.5208632349967957,62.30013656616211,0.30013713240623474,62.0,0.27193498611450195,140000
0.8849811553955078,-60.5,-0.8515625,-90.5,0.47607484459877014,60.5185546875,0.2685554623603821,60.25,0.27535903453826904,150000
0.8059775233268738,-61.25,2.625,-88.5,0.5340086221694946,61.007198333740234,0.2571966052055359,60.75,0.27153557538986206,160000
1.5749931335449219,-62.5,0.47265625,-92.0,0.5278093218803406,62.2606315612793,0.26063311100006104,62.0,0.2835153639316559,170000
0.5831441879272461,-61.25,-0.0947265625,-90.5,0.4569567143917084,61.26066589355469,0.26066622138023376,61.0,0.26014646887779236,180000
