Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-177.16069,131.64948,-28.905212,-348.82104,1000.0,-134.86775,52.441807,-72.30109,-208.14243,1000.0,-0.08518262952566147,21.86041831970215,395000,412.9055950641632,,78
-143.35056,147.26653,10.6787815,-341.76276,1000.0,-190.91516,129.26598,-36.195843,-400.90854,1000.0,-0.03081112541258335,23.64824867248535,400000,417.2235269546509,,79
-137.88228,162.1195,3.1788712,-364.93893,1000.0,-163.16226,123.29608,-22.7586,-373.15045,1000.0,-0.030560839921236038,22.263656616210938,405000,421.53836727142334,,80
29.94365,47.076744,96.49256,-4.992512,1000.0,-28.048548,57.75096,35.40641,-124.722534,1000.0,-0.049132395535707474,16.344512939453125,410000,433.49650526046753,,81
23.47947,25.604126,59.669,4.3381557,1000.0,-0.27697983,38.591095,46.066902,-61.07874,1000.0,-0.08111467212438583,15.388036727905273,415000,437.7232632637024,,82
66.61679,55.65436,114.14389,-11.479008,1000.0,5.527045,32.92795,70.247635,-17.226614,1000.0,-0.08050098270177841,17.419002532958984,420000,441.9527585506439,,83
108.758484,38.278275,160.18329,68.40173,1000.0,-0.06989594,63.91594,61.480022,-106.66623,1000.0,-0.07532060146331787,23.90669059753418,425000,446.1754298210144,,84
172.80267,71.99965,274.58026,119.28432,1000.0,120.86102,95.35217,225.22104,-18.011864,1000.0,-0.11526233702898026,16.750734329223633,430000,450.4527473449707,,85
156.82414,74.69127,223.16855,52.469116,1000.0,187.63025,55.591408,244.3255,100.113754,1000.0,-0.1113068237900734,12.46264934539795,435000,454.70685601234436,,86
63.60904,87.52879,142.60406,-58.421944,1000.0,42.634323,83.86505,176.26941,-54.65738,1000.0,-0.008533459156751633,26.7845458984375,440000,458.95925998687744,,87
164.71758,10.215201,174.92696,150.76123,1000.0,127.1875,128.99174,237.52231,-114.07848,1000.0,-0.06631007790565491,14.18142318725586,445000,463.2102358341217,,88
118.60392,98.748695,192.55023,-20.96511,1000.0,168.13272,48.80557,226.80782,104.39339,1000.0,-0.08800102025270462,13.221391677856445,450000,467.4247727394104,,89
181.41278,22.257225,206.91812,152.68562,1000.0,150.14471,103.13074,247.48471,5.903061,1000.0,-0.06706833094358444,17.70247459411621,455000,471.6303663253784,,90
191.5042,39.68548,234.12595,138.5714,1000.0,119.377785,116.86151,248.05975,-50.170715,1000.0,-0.08139349520206451,16.4943904876709,460000,483.56598234176636,,91
151.31758,66.168465,230.52316,68.56093,1000.0,117.20951,74.06888,224.49223,13.529732,1000.0,-0.05514011159539223,22.376646041870117,465000,487.7580659389496,,92
259.5837,42.53646,294.31018,199.6813,1000.0,86.83637,22.004993,102.853584,43.497528,1000.0,-0.05439597740769386,17.503511428833008,470000,491.9767689704895,,93
135.87859,155.16685,269.91092,-81.60895,1000.0,226.24414,65.41527,294.19843,113.65587,1000.0,-0.07868915796279907,15.11177921295166,475000,496.1502368450165,,94
251.75201,38.922092,302.6792,208.19946,1000.0,98.049095,115.91917,286.07758,-57.294914,1000.0,-0.06330282986164093,23.778114318847656,480000,500.31905221939087,,95
193.0933,79.96181,285.14404,90.18355,1000.0,99.12553,139.21182,303.38208,-113.383415,1000.0,-0.07368682324886322,23.017459869384766,485000,504.59260272979736,,96
69.0522,79.60567,181.23627,4.796562,1000.0,179.7175,80.66395,258.1556,27.706734,1000.0,-0.10327902436256409,17.844087600708008,490000,508.7678527832031,,97
187.31062,115.13465,345.89023,76.03076,1000.0,246.45963,53.09224,318.63916,168.22562,1000.0,-0.05059440806508064,12.633654594421387,495000,512.9478278160095,,98
220.55882,35.075294,248.59454,171.1021,1000.0,0.5611633,347.93213,377.74146,-557.39594,1000.0,-0.05063594877719879,30.958768844604492,500000,517.1122012138367,,99
