Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
-236.85544,66.90216,-106.26075,-341.27325,1000.0,0,,,,,,,,,,,,
,,,,,999,-217.97401,1000,,,,,,,,,,
,,,,,1999,-441.87628,1000,,,,,,,,,,
,,,,,2999,-119.77236,1000,,,,,,,,,,
,,,,,3999,-241.56021,1000,,,,,,,,,,
,,,,,4999,-340.64185,1000,,,,,,,,,,
-237.77621,55.123264,-138.33162,-316.397,1000.0,5000,,,,,,,,,,,,
,,,,,5999,-278.97824,1000,,,,,,,,,,
,,,,,6999,-326.71585,1000,,,,,,,,,,
,,,,,7999,-153.9343,1000,,,,,,,,,,
,,,,,8999,-167.1898,1000,,,,,,,,,,
,,,,,9999,-234.56825,1000,,,,,,,,,,
-263.52618,82.97287,-170.75291,-426.49747,1000.0,10000,,,-0.147564098238945,3.720797538757324,0.37151864171028137,-0.0200306735932827,-0.12222067266702652,0.04999999701976776,-29.02337646484375,0.0003,0.0003,0.04999500513076782
,,,,,10999,-278.84308,1000,,,,,,,,,,
,,,,,11000,,,-1.426379919052124,0.9562270641326904,0.40077805519104004,0.8255962133407593,0.852327823638916,0.04530930891633034,-22.313068389892578,0.0003,0.0003,0.04530484601855278
,,,,,11999,-282.8548,1000,,,,,,,,,,
,,,,,12000,,,-2.3112568855285645,0.7690318822860718,0.5374403595924377,1.8337414264678955,1.798414707183838,0.04099502041935921,-22.307884216308594,0.0003,0.0003,0.04099099338054657
,,,,,12999,-277.46286,1000,,,,,,,,,,
,,,,,13000,,,-4.071963310241699,-0.4563086926937103,0.6489794254302979,3.2715415954589844,3.329458713531494,0.03744535893201828,-17.57056427001953,0.0003,0.0003,0.03744214400649071
,,,,,13999,-316.9563,1000,,,,,,,,,,
,,,,,14000,,,-5.940081596374512,-0.6000803709030151,0.6729389429092407,5.198095321655273,5.253334999084473,0.03432805463671684,-17.78490447998047,0.0003,0.0003,0.03432489559054375
,,,,,14999,-54.58688,1000,,,,,,,,,,
-33.0253,47.42945,61.4171,-95.60859,1000.0,15000,,,-8.496424674987793,-1.3434486389160156,0.5932140350341797,7.618163108825684,7.73836088180542,0.03146279603242874,-15.616252899169922,0.0003,0.0003,0.03146005794405937
,,,,,15999,-208.627,1000,,,,,,,,,,
,,,,,16000,,,-10.32155990600586,-2.042492151260376,0.4714096784591675,9.458610534667969,9.470734596252441,0.028844382613897324,-13.739411354064941,0.0003,0.0003,0.028841741383075714
,,,,,16999,137.4898,1000,,,,,,,,,,
,,,,,17000,,,-11.337778091430664,-1.9645040035247803,0.44333887100219727,10.578396797180176,10.575262069702148,0.026333339512348175,-13.539817810058594,0.0003,0.0003,0.026330959051847458
,,,,,17999,198.03387,1000,,,,,,,,,,
,,,,,18000,,,-12.859247207641602,-2.984617233276367,0.4605746567249298,12.089128494262695,12.18747329711914,0.024162497371435165,-10.51692008972168,0.0003,0.0003,0.0241604745388031
,,,,,18999,167.98965,1000,,,,,,,,,,
,,,,,19000,,,-15.171039581298828,-3.447969436645508,0.3867429494857788,14.434049606323242,14.369027137756348,0.02226988598704338,-9.534192085266113,0.0003,0.0003,0.022268060594797134
,,,,,19999,214.94543,1000,,,,,,,,,,
434.12775,192.145,811.2925,256.617,1000.0,20000,,,-15.819259643554688,-4.017612457275391,0.45383039116859436,15.099031448364258,15.006053924560547,0.020567547529935837,-6.466151237487793,0.0003,0.0003,0.02056603692471981
,,,,,20999,358.0718,1000,,,,,,,,,,
,,,,,21000,,,-19.31907844543457,-4.791152477264404,0.4537871479988098,18.560352325439453,18.542747497558594,0.01907304674386978,-5.065543174743652,0.0003,0.0003,0.01907164230942726
,,,,,21999,1012.5731,1000,,,,,,,,,,
,,,,,22000,,,-22.271039962768555,-4.678300857543945,0.5679789185523987,21.48614501953125,21.548166275024414,0.017656469717621803,-5.971549987792969,0.0003,0.0003,0.01765509694814682
,,,,,22999,488.49103,1000,,,,,,,,,,
,,,,,23000,,,-22.847843170166016,-5.251167297363281,0.5624992251396179,21.96295166015625,22.067523956298828,0.016522478312253952,-3.657254219055176,0.0003,0.0003,0.01652153953909874
,,,,,23999,1021.64355,1000,,,,,,,,,,
,,,,,24000,,,-26.58635902404785,-5.467080593109131,0.48973149061203003,25.822755813598633,25.85445785522461,0.015759829431772232,-0.6727137565612793,0.0003,0.0003,0.015759101137518883
,,,,,24999,1234.1011,1000,,,,,,,,,,
1279.6282,60.446526,1364.0057,1159.1487,1000.0,25000,,,-32.18513107299805,-5.550069332122803,0.5410203337669373,31.47600555419922,31.27196502685547,0.01526119839400053,-1.1296898126602173,0.0003,0.0003,0.01526087149977684
,,,,,25999,1446.6967,1000,,,,,,,,,,
,,,,,26000,,,-34.24850082397461,-6.1616997718811035,0.5153237581253052,33.426368713378906,33.37814712524414,0.015454314649105072,1.635666012763977,0.0003,0.0003,0.01545457262545824
,,,,,26999,1457.1707,1000,,,,,,,,,,
,,,,,27000,,,-38.03947830200195,-6.656510829925537,0.4968961477279663,37.08416748046875,37.1464958190918,0.01633625477552414,1.1009488105773926,0.0003,0.0003,0.016337547451257706
,,,,,27999,1636.023,1000,,,,,,,,,,
,,,,,28000,,,-40.23553466796875,-6.361734867095947,0.5744786858558655,39.46369934082031,39.459495544433594,0.017579147592186928,0.7459563612937927,0.0003,0.0003,0.017580287531018257
,,,,,28999,1861.4635,1000,,,,,,,,,,
,,,,,29000,,,-46.12825012207031,-6.318868160247803,0.5524301528930664,45.00544738769531,45.01738739013672,0.019005171954631805,1.4819045066833496,0.0003,0.0003,0.01900685764849186
,,,,,29999,1900.9146,1000,,,,,,,,,,
1944.2854,206.36752,2041.6534,1326.9086,1000.0,30000,,,-53.00981903076172,-6.035882472991943,0.5063461065292358,51.898040771484375,51.914974212646484,0.020409727469086647,0.7064425349235535,0.0003,0.0003,0.02041088603436947
,,,,,30999,2033.8677,1000,,,,,,,,,,
,,,,,31000,,,-59.1143684387207,-6.429818630218506,0.5634718537330627,57.996177673339844,57.936767578125,0.021580860018730164,1.3596707582473755,0.0003,0.0003,0.021582214161753654
,,,,,31999,2122.3645,1000,,,,,,,,,,
,,,,,32000,,,-63.300865173339844,-6.135645389556885,0.6188639998435974,62.118228912353516,62.14410400390625,0.02248464711010456,1.1371456384658813,0.0003,0.0003,0.022484876215457916
,,,,,32999,2223.207,1000,,,,,,,,,,
,,,,,33000,,,-68.78645324707031,-5.969248294830322,0.6765773296356201,67.68907928466797,67.71598815917969,0.023320207372307777,-0.7855462431907654,0.0003,0.0003,0.023321187123656273
,,,,,33999,2386.8918,1000,,,,,,,,,,
