Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
-245.77055,39.622807,-175.10728,-297.2537,1000.0,0,,,,,,,,,,
,,,,,999,-352.4921,1000,,,,,,,,
,,,,,1999,-283.3647,1000,,,,,,,,
,,,,,2999,-232.4291,1000,,,,,,,,
,,,,,3999,-262.96533,1000,,,,,,,,
,,,,,4999,-301.52954,1000,,,,,,,,
-251.70654,62.29714,-164.95337,-339.47742,1000.0,5000,,,,,,,,,,
,,,,,5999,-141.6188,1000,,,,,,,,
,,,,,6999,-206.24641,1000,,,,,,,,
,,,,,7999,-203.02927,1000,,,,,,,,
,,,,,8999,-186.40872,1000,,,,,,,,
,,,,,9999,-221.96127,1000,,,,,,,,
-227.81314,60.722237,-152.8875,-364.42264,1000.0,10000,,,-0.3412604331970215,3.713937759399414,0.45421087741851807,-0.019481133669614792,0.047193557024002075,0.0003,0.0003,0.1
,,,,,10999,-174.96811,1000,,,,,,,,
,,,,,11000,,,-2.1874711513519287,2.7013964653015137,0.6052289009094238,1.4746206998825073,1.436111569404602,0.0003,0.0003,0.1
,,,,,11999,-312.0353,1000,,,,,,,,
,,,,,12000,,,-4.122408390045166,2.7179479598999023,0.7536494731903076,3.5510339736938477,3.5049777030944824,0.0003,0.0003,0.1
,,,,,12999,-273.95883,1000,,,,,,,,
,,,,,13000,,,-6.0003981590271,2.3884544372558594,0.7921491861343384,5.201254367828369,4.968985557556152,0.0003,0.0003,0.1
,,,,,13999,-248.43773,1000,,,,,,,,
,,,,,14000,,,-8.25011920928955,2.004782199859619,0.9399201273918152,7.380153179168701,7.417619705200195,0.0003,0.0003,0.1
,,,,,14999,-237.26324,1000,,,,,,,,
-215.72629,17.072517,-195.06812,-250.95607,1000.0,15000,,,-11.152040481567383,1.9525431394577026,0.7400278449058533,10.259905815124512,10.392660140991211,0.0003,0.0003,0.1
,,,,,15999,-248.50905,1000,,,,,,,,
,,,,,16000,,,-13.790138244628906,2.102163076400757,0.5945684909820557,12.77891731262207,12.794597625732422,0.0003,0.0003,0.1
,,,,,16999,-137.67761,1000,,,,,,,,
,,,,,17000,,,-15.707655906677246,1.833777904510498,0.6788058280944824,14.762866973876953,14.664575576782227,0.0003,0.0003,0.1
,,,,,17999,-72.33674,1000,,,,,,,,
,,,,,18000,,,-17.1549072265625,2.0496199131011963,0.47919756174087524,16.379594802856445,16.358877182006836,0.0003,0.0003,0.1
,,,,,18999,58.54214,1000,,,,,,,,
,,,,,19000,,,-19.53913116455078,1.645777702331543,0.5370800495147705,18.642271041870117,18.66897964477539,0.0003,0.0003,0.1
,,,,,19999,102.588356,1000,,,,,,,,
243.2833,242.40115,712.00745,-22.255041,1000.0,20000,,,-20.287490844726562,2.0587704181671143,0.4718437194824219,19.426589965820312,19.391658782958984,0.0003,0.0003,0.1
,,,,,20999,1035.3086,1000,,,,,,,,
,,,,,21000,,,-23.858766555786133,1.782090187072754,0.5484474897384644,23.03877067565918,23.02749252319336,0.0003,0.0003,0.1
,,,,,21999,688.4979,1000,,,,,,,,
,,,,,22000,,,-27.68975067138672,1.2932255268096924,0.5190299153327942,26.897422790527344,26.895814895629883,0.0003,0.0003,0.1
,,,,,22999,1077.4559,1000,,,,,,,,
,,,,,23000,,,-29.3027286529541,1.319896936416626,0.5921186208724976,28.34840202331543,28.36302947998047,0.0003,0.0003,0.1
,,,,,23999,1306.2965,1000,,,,,,,,
,,,,,24000,,,-33.27392578125,0.9700736999511719,0.7227264642715454,32.458675384521484,32.42408752441406,0.0003,0.0003,0.1
,,,,,24999,1402.2671,1000,,,,,,,,
1386.8411,367.3892,1628.6869,320.51508,1000.0,25000,,,-36.84599685668945,0.8829714059829712,0.6078346371650696,35.99610900878906,35.93968200683594,0.0003,0.0003,0.1
,,,,,25999,1566.6477,1000,,,,,,,,
,,,,,26000,,,-42.91526794433594,0.014343298971652985,0.6936411261558533,41.71141052246094,41.798126220703125,0.0003,0.0003,0.1
,,,,,26999,1681.8083,1000,,,,,,,,
,,,,,27000,,,-46.39718246459961,-0.7318527698516846,0.7038429975509644,45.409690856933594,45.28241729736328,0.0003,0.0003,0.1
,,,,,27999,1827.6615,1000,,,,,,,,
,,,,,28000,,,-50.81649398803711,-0.6243442296981812,0.6697129607200623,49.520751953125,49.620731353759766,0.0003,0.0003,0.1
,,,,,28999,1911.485,1000,,,,,,,,
,,,,,29000,,,-57.45083236694336,-0.8651010394096375,0.5773918628692627,56.22449493408203,56.22638702392578,0.0003,0.0003,0.1
,,,,,29999,1978.2104,1000,,,,,,,,
1948.7621,33.909256,2011.7522,1894.3584,1000.0,30000,,,-64.70763397216797,-0.8435802459716797,0.6066783666610718,63.458221435546875,63.41337966918945,0.0003,0.0003,0.1
,,,,,30999,2068.1667,1000,,,,,,,,
,,,,,31000,,,-70.86865997314453,-0.7381253242492676,0.5368093848228455,69.69120788574219,69.75811767578125,0.0003,0.0003,0.1
,,,,,31999,2063.8997,1000,,,,,,,,
,,,,,32000,,,-76.4085922241211,-1.234998345375061,0.6020528078079224,75.07476806640625,75.14857482910156,0.0003,0.0003,0.1
,,,,,32999,2205.9436,1000,,,,,,,,
,,,,,33000,,,-82.4163818359375,-1.0953128337860107,0.6785387992858887,81.13916778564453,81.00393676757812,0.0003,0.0003,0.1
,,,,,33999,2295.8176,1000,,,,,,,,
,,,,,34000,,,-87.81344604492188,-1.1533993482589722,0.6760562658309937,86.52824401855469,86.562255859375,0.0003,0.0003,0.1
,,,,,34999,2313.8447,1000,,,,,,,,
2215.8037,630.2425,2492.715,328.3815,1000.0,35000,,,-91.30207061767578,-1.42304265499115,0.6336613893508911,89.93455505371094,89.98981475830078,0.0003,0.0003,0.1
,,,,,35999,2351.48,1000,,,,,,,,
,,,,,36000,,,-98.13018035888672,-1.419179916381836,0.6411117315292358,96.82626342773438,96.79871368408203,0.0003,0.0003,0.1
,,,,,36999,2494.1653,1000,,,,,,,,
,,,,,37000,,,-103.25383758544922,-1.501988172531128,0.6791568398475647,102.12728881835938,102.05186462402344,0.0003,0.0003,0.1
,,,,,37999,2510.4768,1000,,,,,,,,
,,,,,38000,,,-108.43148803710938,-1.4764583110809326,0.7166306972503662,107.000732421875,107.02717590332031,0.0003,0.0003,0.1
,,,,,38999,2717.786,1000,,,,,,,,
,,,,,39000,,,-118.54234313964844,-1.7247211933135986,0.8077292442321777,117.22074890136719,117.2955551147461,0.0003,0.0003,0.1
,,,,,39999,2739.398,1000,,,,,,,,
2679.7395,64.793144,2762.2249,2569.0984,1000.0,40000,,,-121.06591796875,-1.5166224241256714,0.7491697072982788,119.69685363769531,119.67752075195312,0.0003,0.0003,0.1
,,,,,40999,2752.2122,1000,,,,,,,,
,,,,,41000,,,-127.25292205810547,-2.305011749267578,0.6547582745552063,125.78486633300781,125.6571044921875,0.0003,0.0003,0.1
,,,,,41999,2850.711,1000,,,,,,,,
,,,,,42000,,,-133.48143005371094,-2.000262498855591,0.6811558604240417,132.1967010498047,132.28823852539062,0.0003,0.0003,0.1
,,,,,42999,2802.8945,1000,,,,,,,,
,,,,,43000,,,-137.5038299560547,-2.645556926727295,0.8063486814498901,136.03411865234375,136.15078735351562,0.0003,0.0003,0.1
,,,,,43999,2887.5706,1000,,,,,,,,
,,,,,44000,,,-143.20359802246094,-1.9928840398788452,0.8308308720588684,141.69569396972656,141.97866821289062,0.0003,0.0003,0.1
,,,,,44999,2970.194,1000,,,,,,,,
2745.62,638.4258,3008.946,834.194,1000.0,45000,,,-148.96514892578125,-2.193079948425293,0.6739871501922607,147.50421142578125,147.45147705078125,0.0003,0.0003,0.1
,,,,,45999,2707.4282,1000,,,,,,,,
,,,,,46000,,,-156.00965881347656,-2.11769437789917,0.8864104747772217,154.80789184570312,154.75474548339844,0.0003,0.0003,0.1
,,,,,46999,2926.846,1000,,,,,,,,
,,,,,47000,,,-159.97801208496094,-2.5190305709838867,0.7518723011016846,158.49441528320312,158.67471313476562,0.0003,0.0003,0.1
,,,,,47999,2948.895,1000,,,,,,,,
,,,,,48000,,,-167.6458740234375,-2.594977378845215,0.8982603549957275,166.16822814941406,166.35372924804688,0.0003,0.0003,0.1
,,,,,48999,3013.5542,1000,,,,,,,,
,,,,,49000,,,-171.43463134765625,-2.2574591636657715,0.8059113025665283,169.97727966308594,169.9671630859375,0.0003,0.0003,0.1
,,,,,49999,3032.0623,1000,,,,,,,,
3016.262,69.661964,3101.3691,2914.4004,1000.0,50000,,,-175.960693359375,-2.2717888355255127,0.8763566017150879,174.48326110839844,174.57666015625,0.0003,0.0003,0.1
,,,,,50999,3013.5186,1000,,,,,,,,
,,,,,51000,,,-182.0758056640625,-2.2294118404388428,1.124732255935669,180.7163543701172,180.7047882080078,0.0003,0.0003,0.1
,,,,,51999,3062.333,1000,,,,,,,,
,,,,,52000,,,-186.05625915527344,-2.219989538192749,0.6723330616950989,184.78529357910156,184.8796844482422,0.0003,0.0003,0.1
,,,,,52999,3161.6213,1000,,,,,,,,
,,,,,53000,,,-192.57708740234375,-2.300870418548584,0.7516202926635742,191.24945068359375,191.09500122070312,0.0003,0.0003,0.1
,,,,,53999,3192.8647,1000,,,,,,,,
,,,,,54000,,,-196.15728759765625,-2.492964744567871,0.7165428400039673,194.72900390625,194.6324462890625,0.0003,0.0003,0.1
,,,,,54999,3168.7249,1000,,,,,,,,
3268.8833,57.21484,3359.2585,3149.6863,1000.0,55000,,,-200.41127014160156,-2.785442590713501,0.8892734050750732,198.76759338378906,198.9815673828125,0.0003,0.0003,0.1
,,,,,55999,3309.9016,1000,,,,,,,,
,,,,,56000,,,-204.27911376953125,-2.6458218097686768,0.7454903721809387,202.83753967285156,202.7893829345703,0.0003,0.0003,0.1
,,,,,56999,3164.4045,1000,,,,,,,,
,,,,,57000,,,-210.56320190429688,-2.5273146629333496,1.0884971618652344,209.14263916015625,209.29598999023438,0.0003,0.0003,0.1
,,,,,57999,3363.912,1000,,,,,,,,
,,,,,58000,,,-214.5240478515625,-2.7897462844848633,1.0389961004257202,213.19837951660156,213.18936157226562,0.0003,0.0003,0.1
,,,,,58999,3245.2202,1000,,,,,,,,
,,,,,59000,,,-220.02699279785156,-2.6167569160461426,0.8369712829589844,218.63259887695312,218.59327697753906,0.0003,0.0003,0.1
,,,,,59999,3412.838,1000,,,,,,,,
3303.2214,38.030228,3365.2622,3239.7195,1000.0,60000,,,-222.88330078125,-2.844411849975586,0.9709660410881042,221.61502075195312,221.6563262939453,0.0003,0.0003,0.1
,,,,,60999,3398.4807,1000,,,,,,,,
,,,,,61000,,,-222.69491577148438,-2.739319086074829,0.7757887244224548,221.17393493652344,221.1966552734375,0.0003,0.0003,0.1
,,,,,61999,3393.3044,1000,,,,,,,,
,,,,,62000,,,-227.59791564941406,-2.695786476135254,1.0142850875854492,226.09925842285156,226.21331787109375,0.0003,0.0003,0.1
,,,,,62999,3489.2495,1000,,,,,,,,
,,,,,63000,,,-235.27088928222656,-2.92490816116333,0.9467800855636597,233.8849334716797,233.7412872314453,0.0003,0.0003,0.1
,,,,,63999,3395.5542,1000,,,,,,,,
,,,,,64000,,,-237.54312133789062,-2.6565709114074707,0.7948309183120728,236.11526489257812,236.04995727539062,0.0003,0.0003,0.1
,,,,,64999,3561.0044,1000,,,,,,,,
3380.4277,198.39912,3509.9377,2799.1143,1000.0,65000,,,-241.055419921875,-2.789665460586548,1.0460114479064941,239.72579956054688,239.60092163085938,0.0003,0.0003,0.1
,,,,,65999,3622.7114,1000,,,,,,,,
,,,,,66000,,,-247.00611877441406,-2.9616079330444336,0.7423138618469238,245.57986450195312,245.6165008544922,0.0003,0.0003,0.1
,,,,,66999,3539.9224,1000,,,,,,,,
,,,,,67000,,,-253.84011840820312,-2.9525258541107178,1.1116904020309448,252.6290283203125,252.76548767089844,0.0003,0.0003,0.1
,,,,,67999,3685.256,1000,,,,,,,,
,,,,,68000,,,-252.44676208496094,-2.7914648056030273,0.7934169173240662,251.0079345703125,251.10308837890625,0.0003,0.0003,0.1
,,,,,68999,3638.3225,1000,,,,,,,,
,,,,,69000,,,-260.0081787109375,-3.1224751472473145,1.1106597185134888,258.762939453125,258.5186767578125,0.0003,0.0003,0.1
,,,,,69999,3661.4287,1000,,,,,,,,
3666.912,25.047588,3694.862,3625.4417,1000.0,70000,,,-262.4027099609375,-3.0917904376983643,0.9582181572914124,261.2909240722656,261.1537170410156,0.0003,0.0003,0.1
,,,,,70999,3690.7239,1000,,,,,,,,
,,,,,71000,,,-262.79718017578125,-2.727031707763672,0.8749085664749146,261.3553466796875,261.320556640625,0.0003,0.0003,0.1
,,,,,71999,3677.5066,1000,,,,,,,,
,,,,,72000,,,-270.27276611328125,-2.826160430908203,0.8207861185073853,268.87994384765625,268.91864013671875,0.0003,0.0003,0.1
,,,,,72999,3699.9585,1000,,,,,,,,
,,,,,73000,,,-276.43896484375,-3.0914306640625,1.1265069246292114,275.1738586425781,275.069580078125,0.0003,0.0003,0.1
,,,,,73999,3805.3674,1000,,,,,,,,
,,,,,74000,,,-274.7372131347656,-2.6825335025787354,0.9208496809005737,273.2388610839844,273.16546630859375,0.0003,0.0003,0.1
,,,,,74999,3795.0247,1000,,,,,,,,
3741.493,36.53675,3794.2927,3669.302,1000.0,75000,,,-282.160888671875,-2.639303207397461,0.7367711067199707,280.62945556640625,280.8061218261719,0.0003,0.0003,0.1
,,,,,75999,3759.8525,1000,,,,,,,,
,,,,,76000,,,-278.6365051269531,-2.902548313140869,1.0059394836425781,277.13275146484375,277.10528564453125,0.0003,0.0003,0.1
,,,,,76999,3815.7551,1000,,,,,,,,
,,,,,77000,,,-287.09735107421875,-2.879396915435791,1.1627709865570068,285.850830078125,285.8559875488281,0.0003,0.0003,0.1
,,,,,77999,3801.4458,1000,,,,,,,,
,,,,,78000,,,-287.1114196777344,-3.0915727615356445,1.033438801765442,285.97650146484375,285.91766357421875,0.0003,0.0003,0.1
,,,,,78999,3784.105,1000,,,,,,,,
,,,,,79000,,,-291.5737609863281,-3.0400052070617676,0.8858566284179688,290.22235107421875,290.17803955078125,0.0003,0.0003,0.1
,,,,,79999,3836.3867,1000,,,,,,,,
3887.6946,25.667238,3927.105,3843.8694,1000.0,80000,,,-291.2951965332031,-3.0350966453552246,0.966116189956665,290.0766296386719,290.0965576171875,0.0003,0.0003,0.1
,,,,,80999,3869.2336,1000,,,,,,,,
,,,,,81000,,,-296.6385498046875,-2.6541948318481445,0.9836961627006531,295.320068359375,295.1816711425781,0.0003,0.0003,0.1
,,,,,81999,3840.875,1000,,,,,,,,
,,,,,82000,,,-299.5342102050781,-3.1068856716156006,0.7210479378700256,298.04339599609375,297.9927978515625,0.0003,0.0003,0.1
,,,,,82999,3908.6958,1000,,,,,,,,
,,,,,83000,,,-302.9635009765625,-3.18133282661438,0.8259681463241577,301.86468505859375,301.8133544921875,0.0003,0.0003,0.1
,,,,,83999,3932.441,1000,,,,,,,,
,,,,,84000,,,-305.24847412109375,-3.0132079124450684,1.0009013414382935,303.950927734375,303.82647705078125,0.0003,0.0003,0.1
,,,,,84999,3933.8113,1000,,,,,,,,
3916.1567,32.871414,3972.7053,3865.459,1000.0,85000,,,-307.5635681152344,-3.15925931930542,0.8578199744224548,306.21893310546875,306.23046875,0.0003,0.0003,0.1
,,,,,85999,3946.818,1000,,,,,,,,
,,,,,86000,,,-311.17486572265625,-3.0369839668273926,0.7590346932411194,309.9056396484375,309.9127502441406,0.0003,0.0003,0.1
,,,,,86999,3980.3506,1000,,,,,,,,
,,,,,87000,,,-312.9757385253906,-3.2441844940185547,1.0526026487350464,311.89361572265625,311.73370361328125,0.0003,0.0003,0.1
,,,,,87999,4003.8135,1000,,,,,,,,
,,,,,88000,,,-315.4372863769531,-3.1038599014282227,1.0269615650177002,314.13983154296875,314.0605163574219,0.0003,0.0003,0.1
,,,,,88999,4024.5425,1000,,,,,,,,
,,,,,89000,,,-313.1723937988281,-3.262965202331543,1.0341715812683105,311.6345520019531,311.56243896484375,0.0003,0.0003,0.1
,,,,,89999,4045.908,1000,,,,,,,,
4091.3281,34.461388,4157.497,4041.105,1000.0,90000,,,-318.324462890625,-3.118487596511841,0.7483304738998413,317.2183837890625,317.18560791015625,0.0003,0.0003,0.1
,,,,,90999,4066.4275,1000,,,,,,,,
,,,,,91000,,,-325.4012451171875,-2.9327943325042725,0.8501715660095215,324.07421875,323.8059997558594,0.0003,0.0003,0.1
,,,,,91999,4035.2527,1000,,,,,,,,
,,,,,92000,,,-323.87310791015625,-3.351600170135498,0.8699550032615662,322.4135437011719,322.3611145019531,0.0003,0.0003,0.1
,,,,,92999,4082.4907,1000,,,,,,,,
,,,,,93000,,,-325.938232421875,-3.2801098823547363,0.8483073711395264,324.4122619628906,324.4090881347656,0.0003,0.0003,0.1
,,,,,93999,4096.765,1000,,,,,,,,
