Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,31000,,,-129.42355346679688,3.723557472229004,0.9570286273956299,127.17147827148438,127.0037841796875,0.0003,0.0003,0.5
,,,,,31999,366.20642,1000,,,,,,,,
,,,,,32000,,,-133.06333923339844,3.7517282962799072,0.861743688583374,130.7850799560547,130.78684997558594,0.0003,0.0003,0.5
,,,,,32999,-138.67683,1000,,,,,,,,
,,,,,33000,,,-135.49107360839844,3.808760166168213,0.7452367544174194,133.2799072265625,133.25833129882812,0.0003,0.0003,0.5
,,,,,33999,342.21194,1000,,,,,,,,
,,,,,34000,,,-139.8908233642578,3.7455081939697266,0.8138347864151001,137.80044555664062,137.83670043945312,0.0003,0.0003,0.5
,,,,,34999,102.242195,1000,,,,,,,,
171.55618,230.47542,519.7672,-115.31492,1000.0,35000,,,-142.64906311035156,3.712984085083008,1.1151087284088135,140.46148681640625,140.35101318359375,0.0003,0.0003,0.5
,,,,,35999,254.34152,1000,,,,,,,,
,,,,,36000,,,-148.14920043945312,3.704087018966675,1.0069515705108643,145.94476318359375,145.72598266601562,0.0003,0.0003,0.5
,,,,,36999,-19.362139,1000,,,,,,,,
,,,,,37000,,,-148.94908142089844,3.7683658599853516,0.938912034034729,146.7628936767578,146.84423828125,0.0003,0.0003,0.5
,,,,,37999,351.7468,1000,,,,,,,,
,,,,,38000,,,-152.03086853027344,3.73384428024292,0.9809091687202454,149.85748291015625,149.9059295654297,0.0003,0.0003,0.5
