Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-497.19284,65.235,-435.4233,-587.42236,1000.0,-614.432,62.418037,-501.70157,-683.48895,1000.0,-93.487060546875,170000,148.4772481918335,,33
-559.71686,94.72342,-446.57764,-678.4027,1000.0,-564.1815,55.253933,-512.6411,-668.744,1000.0,-85.30049896240234,175000,152.76617097854614,,34
-623.2856,61.581657,-536.3751,-671.57605,1000.0,-617.8489,85.44208,-467.27917,-722.445,1000.0,-93.85737609863281,180000,157.0511920452118,,35
-501.20865,122.65385,-337.57434,-632.8636,1000.0,-629.12115,84.84845,-492.0522,-741.6427,1000.0,-94.776123046875,185000,161.42728781700134,,36
-576.4887,73.15053,-473.1782,-632.8031,1000.0,-601.29193,89.9425,-481.4553,-728.4818,1000.0,-90.88603210449219,190000,165.80254364013672,,37
-590.1438,15.923291,-575.11975,-612.18286,1000.0,-626.99493,86.53686,-487.0984,-743.8358,1000.0,-94.1178970336914,195000,170.14297199249268,,38
-591.7805,106.73758,-512.0998,-742.6506,1000.0,-661.2125,83.942566,-575.2612,-782.7192,1000.0,-98.996337890625,200000,174.5160801410675,,39
-675.2646,39.631767,-626.2437,-723.3065,1000.0,-591.1085,48.146927,-511.30786,-635.3245,1000.0,-88.484619140625,205000,178.86111450195312,,40
-471.21738,88.29299,-348.25208,-551.4918,1000.0,-684.8387,53.775818,-609.2288,-769.8604,1000.0,-102.36820983886719,210000,183.13788104057312,,41
-513.1038,58.142666,-470.57846,-595.3136,1000.0,-634.12244,105.580605,-513.723,-768.67584,1000.0,-94.55089569091797,215000,187.42387008666992,,42
-485.2211,113.3853,-356.32812,-632.27686,1000.0,-522.5766,72.85269,-431.07306,-650.9758,1000.0,-76.67475891113281,220000,191.7083716392517,,43
-532.44354,18.506844,-510.7724,-555.9884,1000.0,-495.278,52.0157,-427.42273,-557.8147,1000.0,-72.83808898925781,225000,196.07642579078674,,44
