value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.0018863703589886427,0.015625,0.0966796875,-0.11767578125,0.7653203010559082,0.04345703125,0.125,-0.07958984375,4.349637985229492,0.18770115077495575,0
0.29329854249954224,-25.125,-1.65625,-36.75,1.3364251852035522,-25.75,-0.48046875,-37.25,3.955749034881592,0.024301603436470032,10000
0.3190426230430603,-29.25,0.333984375,-44.5,0.7820441126823425,-30.25,0.4296875,-44.75,3.2835943698883057,0.027803702279925346,20000
0.4685724079608917,-30.5,1.0859375,-46.5,0.6680078506469727,-31.25,0.54296875,-46.75,4.8607635498046875,0.025059878826141357,30000
0.5607768893241882,-30.625,0.3515625,-46.5,1.0557620525360107,-30.875,0.419921875,-46.5,5.010434150695801,0.023020265623927116,40000
0.6214432120323181,-31.0,0.8984375,-46.75,1.0436006784439087,-31.625,0.3828125,-47.0,6.201503753662109,0.021993601694703102,50000
0.7936480045318604,-31.875,0.53125,-47.25,0.6882644891738892,-32.0,0.5390625,-47.25,8.962669372558594,0.020383762195706367,60000
0.5734570026397705,-31.625,0.51953125,-47.75,0.939151406288147,-32.25,0.208984375,-48.25,5.645118713378906,0.024322817102074623,70000
0.37339356541633606,-32.5,0.359375,-47.5,0.4822176694869995,-33.0,0.12158203125,-47.5,3.8052971363067627,0.02699843980371952,80000
0.3404453694820404,-31.5,0.62109375,-47.5,0.5415815114974976,-32.25,0.8515625,-48.25,3.9920058250427246,0.02428589202463627,90000
0.5685076713562012,-32.25,-0.0859375,-47.75,0.6813523173332214,-32.75,-0.1630859375,-47.75,7.7076544761657715,0.025021960958838463,100000
0.4604281485080719,-33.0,0.146484375,-48.0,0.6367323994636536,-33.25,0.35546875,-48.0,5.634976387023926,0.02269439958035946,110000
0.42201268672943115,-32.75,0.23046875,-48.25,0.33377188444137573,-33.25,0.2060546875,-48.5,3.6678476333618164,0.017626125365495682,120000
0.6617709994316101,-32.5,0.22265625,-48.5,0.7060142755508423,-33.25,-0.0159912109375,-48.5,5.231274604797363,0.023999037221074104,130000
0.33000892400741577,-33.0,0.1923828125,-48.5,0.5997204780578613,-33.75,0.296875,-49.0,4.033669471740723,0.019289512187242508,140000
0.7648380994796753,-33.25,0.357421875,-48.0,0.542455792427063,-34.25,0.021240234375,-49.0,3.172142505645752,0.018941262736916542,150000
0.7826187014579773,-33.25,0.1513671875,-48.75,0.381208598613739,-34.0,0.2314453125,-49.0,7.131119251251221,0.02179682068526745,160000
0.5901011824607849,-33.5,0.1298828125,-48.5,0.8244984149932861,-33.75,0.1142578125,-48.75,5.6774139404296875,0.023840976879000664,170000
0.4755792021751404,-33.5,0.64453125,-48.0,0.7267075181007385,-34.0,0.314453125,-48.5,4.328418731689453,0.022960757836699486,180000
0.562452495098114,-32.5,0.59375,-48.25,0.7185646295547485,-33.0,0.1875,-49.0,7.125026702880859,0.02111145108938217,190000
0.8412909507751465,-33.5,0.0947265625,-49.0,0.7647837400436401,-34.5,0.0029144287109375,-49.0,5.80120849609375,0.021293915808200836,200000
0.3721345365047455,-34.5,0.431640625,-48.5,0.5252400636672974,-35.25,0.07177734375,-49.25,5.005015850067139,0.021427109837532043,210000
0.9818699359893799,-33.75,0.095703125,-48.75,0.6875267028808594,-34.75,-0.01239013671875,-49.0,7.636837482452393,0.02471129409968853,220000
0.8193151950836182,-33.0,0.56640625,-48.25,0.46565181016921997,-33.25,0.1689453125,-49.0,7.167852401733398,0.02366773597896099,230000
0.6591923236846924,-34.75,0.330078125,-49.0,0.9367077350616455,-35.5,0.154296875,-49.0,3.916315793991089,0.024867182597517967,240000
0.545164942741394,-33.75,-0.080078125,-48.75,0.6857250332832336,-34.5,0.1474609375,-49.5,4.374162673950195,0.023181039839982986,250000
0.8774805068969727,-34.5,0.271484375,-49.25,0.6201380491256714,-35.25,-0.007110595703125,-49.75,7.152101039886475,0.019466204568743706,260000
0.3906351327896118,-34.75,0.4609375,-49.25,0.2906380891799927,-35.25,0.296875,-49.25,4.848397254943848,0.024784276261925697,270000
0.5006047487258911,-34.75,0.2392578125,-49.25,0.7905924320220947,-35.0,0.2333984375,-49.5,4.1674652099609375,0.01914532296359539,280000
0.5107319951057434,-34.25,0.35546875,-49.5,0.722411036491394,-35.0,0.2470703125,-49.5,4.259573459625244,0.018215885385870934,290000
0.3943900167942047,-34.75,0.4296875,-49.75,0.4996401071548462,-35.5,0.23828125,-50.0,3.1613054275512695,0.022783277556300163,300000
0.49313756823539734,-34.5,0.34765625,-49.0,1.4908485412597656,-35.0,-0.004638671875,-49.0,5.884241104125977,0.01671580597758293,310000
0.36143845319747925,-36.0,0.1845703125,-49.5,0.4093382954597473,-36.5,0.1259765625,-50.0,3.7168688774108887,0.01575935259461403,320000
0.37031036615371704,-35.5,0.08056640625,-49.75,0.4012552499771118,-36.25,0.10986328125,-50.0,3.7457735538482666,0.02064782939851284,330000
0.47480806708335876,-34.5,0.423828125,-49.25,0.7406500577926636,-34.75,0.388671875,-49.5,4.201049327850342,0.01567266695201397,340000
0.9181356430053711,-34.5,0.4375,-49.5,0.5851659774780273,-35.25,0.37890625,-50.25,6.358238220214844,0.02108944021165371,350000
0.4743894338607788,-35.5,0.5625,-49.75,0.4237409830093384,-36.0,0.345703125,-49.75,3.5406246185302734,0.020943449810147285,360000
0.6457434296607971,-35.75,0.255859375,-49.75,1.329601526260376,-36.25,0.283203125,-50.5,4.198991775512695,0.016795102506875992,370000
0.4861161410808563,-36.0,0.318359375,-50.0,0.6462879180908203,-36.75,0.28125,-50.5,4.560070514678955,0.01826046220958233,380000
0.35324186086654663,-36.0,0.384765625,-50.5,0.6996745467185974,-36.75,0.3671875,-50.75,4.923799514770508,0.01990036480128765,390000
0.39280015230178833,-36.25,0.455078125,-50.25,1.1959984302520752,-36.5,0.203125,-50.25,3.5759010314941406,0.023445874452590942,400000
0.6330360174179077,-35.5,0.5078125,-51.5,0.675471305847168,-36.0,0.27734375,-50.75,4.070970058441162,0.02152618207037449,410000
0.5905698537826538,-35.25,0.416015625,-50.25,1.090850830078125,-36.0,0.453125,-50.75,3.6294307708740234,0.026518991217017174,420000
0.4226601719856262,-35.0,0.32421875,-50.5,0.6620063781738281,-35.75,0.39453125,-51.0,3.693929433822632,0.02505827322602272,430000
0.4586551785469055,-37.0,-0.24609375,-51.75,0.7565115690231323,-37.75,0.004791259765625,-51.5,3.8234195709228516,0.019273143261671066,440000
0.2682270109653473,-36.75,1.09375,-50.75,0.5252036452293396,-37.25,0.7421875,-51.0,3.851078748703003,0.017524654045701027,450000
0.38133180141448975,-36.75,0.57421875,-50.75,0.9229974746704102,-37.25,0.296875,-51.25,3.3032028675079346,0.018406016752123833,460000
0.49279797077178955,-36.25,0.408203125,-51.25,0.6478297710418701,-37.0,0.4453125,-51.25,4.338508605957031,0.019525622949004173,470000
0.5506646633148193,-37.5,0.451171875,-51.0,1.2172696590423584,-38.25,0.333984375,-51.5,3.7159786224365234,0.019455378875136375,480000
0.24536314606666565,-38.5,0.15234375,-51.0,0.5774255990982056,-39.0,0.12109375,-51.25,3.631707191467285,0.017508720979094505,490000
0.6038951873779297,-36.5,0.30078125,-51.0,0.9235526323318481,-37.5,0.21875,-51.75,3.8911819458007812,0.018682628870010376,500000
0.7607419490814209,-37.25,0.0966796875,-51.25,0.983352541923523,-38.0,0.2470703125,-52.0,7.457581996917725,0.019696271046996117,510000
0.5262410640716553,-37.0,0.13671875,-51.5,1.0458664894104004,-37.5,0.255859375,-51.75,3.790180206298828,0.022511523216962814,520000
1.1252692937850952,-37.0,0.5546875,-52.25,1.010216236114502,-38.0,0.05712890625,-52.25,3.593956232070923,0.02007666602730751,530000
0.485050231218338,-37.75,0.9375,-52.25,0.9204033017158508,-38.5,0.267578125,-52.0,3.920301914215088,0.020688585937023163,540000
0.5287035703659058,-38.5,0.244140625,-52.0,0.8485557436943054,-38.75,0.1328125,-52.5,6.058864593505859,0.014893717132508755,550000
0.4506281316280365,-38.0,0.33984375,-52.0,0.715822696685791,-38.75,0.26953125,-52.25,3.6206116676330566,0.021620923653244972,560000
0.5112741589546204,-37.75,0.640625,-51.75,1.812993049621582,-38.25,0.349609375,-52.25,3.956395149230957,0.01770346239209175,570000
0.8793215155601501,-38.25,0.376953125,-51.75,1.6406267881393433,-39.0,0.44140625,-52.0,3.7778079509735107,0.01903575472533703,580000
0.6189311742782593,-38.5,0.4453125,-52.5,0.5181108117103577,-39.0,0.0947265625,-52.5,5.486523151397705,0.01715971902012825,590000
0.547844409942627,-38.5,0.9140625,-53.0,0.9668902158737183,-39.25,0.296875,-52.5,3.539862632751465,0.021069390699267387,600000
0.7774064540863037,-38.5,0.6328125,-53.25,1.0131635665893555,-39.5,0.263671875,-53.5,5.326356410980225,0.022093432024121284,610000
0.5443449020385742,-39.25,0.62109375,-52.5,0.6333074569702148,-39.5,0.2158203125,-52.5,5.384818077087402,0.017362022772431374,620000
0.6771872639656067,-37.75,0.1357421875,-52.75,1.1370131969451904,-38.25,0.326171875,-53.25,4.072238445281982,0.02379949390888214,630000
0.43255358934402466,-38.75,1.125,-52.5,0.6151108741760254,-39.5,0.1552734375,-52.75,3.8602800369262695,0.018784360960125923,640000
