Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
12.5625,8.841442,54.0,3.0,12.5625,9.786407,6.2762465,43.0,3.0,9.78640776699029,-0.033555518835783005,77.02464294433594,1008,1.6521735191345215,9.786407,0
19.666666,11.905951,65.0,6.0,19.666666666666668,13.712329,8.707545,43.0,4.0,13.712328767123287,-0.04195557162165642,113.33211517333984,2009,3.010061264038086,,1
25.2,13.729894,65.0,8.0,25.2,18.943396,11.848756,59.0,4.0,18.943396226415093,-0.018898341804742813,176.6412353515625,3013,3.630862236022949,,2
33.580647,15.378608,80.0,9.0,33.58064516129032,25.0,12.227993,53.0,7.0,25.0,-0.02609473653137684,188.1788330078125,4063,4.259157419204712,,3
34.931034,14.4029,69.0,13.0,34.93103448275862,31.242424,14.3125925,66.0,11.0,31.242424242424242,-0.02466764859855175,264.9700622558594,5094,4.869375705718994,,4
51.04762,23.283913,111.0,20.0,51.04761904761905,34.724136,11.685229,68.0,19.0,34.724137931034484,-0.06711456179618835,230.1195831298828,6101,5.489771842956543,,5
49.809525,21.232542,94.0,13.0,49.80952380952381,37.666668,14.907121,66.0,12.0,37.666666666666664,-0.0014266368234530091,282.14697265625,7118,6.1077189445495605,,6
52.789474,21.84775,114.0,12.0,52.78947368421053,51.65,18.749067,86.0,20.0,51.65,-0.05465568229556084,553.4044189453125,8151,6.714947938919067,,7
51.7,17.527409,75.0,12.0,51.7,46.090908,17.701847,83.0,9.0,46.09090909090909,-0.03449562191963196,374.04974365234375,9165,7.320809364318848,,8
55.944443,11.476895,82.0,38.0,55.94444444444444,49.333332,22.335821,123.0,11.0,49.333333333333336,-0.03630566596984863,609.9564208984375,10201,7.9325995445251465,,9
48.761906,21.893476,116.0,17.0,48.76190476190476,50.4,12.3709345,66.0,21.0,50.4,-0.011968197301030159,289.58941650390625,11209,8.54082989692688,,10
51.85,10.951141,85.0,39.0,51.85,52.63158,20.165657,100.0,14.0,52.63157894736842,-0.007568703033030033,473.1686096191406,12209,9.154146194458008,,11
50.8,16.548716,93.0,23.0,50.8,53.473682,20.851273,108.0,22.0,53.473684210526315,0.02173737622797489,501.3747253417969,13225,9.762420415878296,,12
50.75,9.756408,75.0,39.0,50.75,56.5,11.908214,79.0,38.0,56.5,-0.020675521343946457,311.6271667480469,14242,10.374671459197998,,13
61.82353,19.3975,103.0,25.0,61.8235294117647,56.22222,20.716486,95.0,21.0,56.22222222222222,-0.01226013619452715,468.3120422363281,15254,10.986534833908081,,14
57.944443,19.763805,99.0,19.0,57.94444444444444,57.055557,20.740385,118.0,25.0,57.05555555555556,0.018027806654572487,522.8558349609375,16281,11.60150408744812,,15
96.818184,59.29866,234.0,31.0,96.81818181818181,52.894737,22.496538,88.0,17.0,52.89473684210526,-0.04681617021560669,459.37725830078125,17286,12.20790410041809,,16
73.21429,34.56501,154.0,32.0,73.21428571428571,60.117645,26.41052,121.0,33.0,60.11764705882353,-0.014931919053196907,731.8410034179688,18308,12.824721097946167,,17
95.818184,43.66779,209.0,53.0,95.81818181818181,65.875,32.88403,179.0,40.0,65.875,-0.00220495299436152,1341.4859619140625,19362,13.44354248046875,,18
86.61539,40.318993,163.0,40.0,86.61538461538461,69.8,25.828152,143.0,38.0,69.8,0.025759262964129448,843.7697143554688,20409,14.085674524307251,,19
80.53846,25.466766,133.0,41.0,80.53846153846153,86.833336,48.897564,230.0,32.0,86.83333333333333,-0.03868323937058449,2884.7412109375,21451,14.69966459274292,,20
92.90909,29.764086,159.0,46.0,92.9090909090909,102.09091,47.13897,204.0,52.0,102.0909090909091,0.003538405289873481,2755.004150390625,22574,15.326419353485107,,21
93.545456,32.446777,159.0,47.0,93.54545454545455,97.181816,33.87361,159.0,35.0,97.18181818181819,0.03192848712205887,1403.649658203125,23643,15.950275182723999,,22
61.52941,31.318323,116.0,17.0,61.529411764705884,111.22222,33.535313,154.0,60.0,111.22222222222223,0.02631593868136406,1672.2010498046875,24644,16.56010127067566,,23
