Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,52000,,,-150.1514129638672,-6.143430709838867,0.5010976791381836,148.7720947265625,148.83786010742188,0.03439504653215408,-0.15221428871154785,0.0003,0.0003,0.034394700080156326
,,,,,52999,2844.6597,1000,,,,,,,,,,
,,,,,53000,,,-153.85838317871094,-5.589792728424072,0.760158896446228,152.54273986816406,152.64752197265625,0.034119848161935806,-1.1744728088378906,0.0003,0.0003,0.03412017226219177
,,,,,53999,3099.5793,1000,,,,,,,,,,
,,,,,54000,,,-159.4912109375,-5.855257034301758,0.5802994966506958,157.978271484375,158.0924835205078,0.034551963210105896,-0.03159370273351669,0.0003,0.0003,0.034553661942481995
,,,,,54999,2980.51,1000,,,,,,,,,,
3072.2507,108.630615,3180.287,2805.157,1000.0,55000,,,-162.65843200683594,-6.33054780960083,0.6713285446166992,161.10159301757812,161.24728393554688,0.035075198858976364,0.752274215221405,0.0003,0.0003,0.03507472947239876
,,,,,55999,3084.0132,1000,,,,,,,,,,
,,,,,56000,,,-163.7063446044922,-6.402977466583252,0.6656805276870728,162.34219360351562,162.3074951171875,0.035925429314374924,0.46188831329345703,0.0003,0.0003,0.03592560812830925
,,,,,56999,3085.267,1000,,,,,,,,,,
,,,,,57000,,,-176.18515014648438,-5.982245445251465,0.6881273984909058,174.8291015625,174.88143920898438,0.036938268691301346,0.26819169521331787,0.0003,0.0003,0.036940108984708786
,,,,,57999,2808.728,1000,,,,,,,,,,
,,,,,58000,,,-180.77566528320312,-5.851983070373535,0.6518529653549194,179.36541748046875,179.34652709960938,0.03742782771587372,-0.7579858899116516,0.0003,0.0003,0.0374269001185894
,,,,,58999,1797.9586,1000,,,,,,,,,,
,,,,,59000,,,-183.7620849609375,-5.755005359649658,0.8290274143218994,182.4257354736328,182.40216064453125,0.03793195262551308,-0.905606210231781,0.0003,0.0003,0.03793090209364891
,,,,,59999,3239.2678,1000,,,,,,,,,,
3288.5898,86.22249,3387.406,3056.9126,1000.0,60000,,,-188.9326171875,-6.142462253570557,0.8118495941162109,187.80133056640625,187.61610412597656,0.03614446520805359,0.5003888010978699,0.0003,0.0003,0.03614232689142227
,,,,,60999,3372.628,1000,,,,,,,,,,
,,,,,61000,,,-183.10690307617188,-5.365200042724609,0.7134124040603638,182.1317138671875,182.15005493164062,0.0321480967104435,-1.327399492263794,0.0003,0.0003,0.03214578330516815
,,,,,61999,3386.8938,1000,,,,,,,,,,
,,,,,62000,,,-190.55406188964844,-6.0669660568237305,1.138733148574829,189.11199951171875,189.24916076660156,0.0313551090657711,0.6627567410469055,0.0003,0.0003,0.03135593980550766
,,,,,62999,3299.0698,1000,,,,,,,,,,
