Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,19000,,,-16.20904541015625,-7.394001007080078,0.49143239855766296,15.31753158569336,15.161243438720703,0.0003,0.0003,0.01
,,,,,19999,220.93097,1000,,,,,,,,
230.83626,180.3487,681.253,44.067295,1000.0,20000,,,-17.717041015625,-7.37881326675415,0.6324294805526733,16.867563247680664,16.866117477416992,0.0003,0.0003,0.01
,,,,,20999,191.16809,1000,,,,,,,,
,,,,,21000,,,-20.558794021606445,-7.216248035430908,0.5891891717910767,19.775657653808594,19.9062442779541,0.0003,0.0003,0.01
,,,,,21999,426.3923,1000,,,,,,,,
,,,,,22000,,,-22.36878204345703,-7.292871952056885,0.7074925899505615,21.53499412536621,21.57272720336914,0.0003,0.0003,0.01
,,,,,22999,694.14404,1000,,,,,,,,
,,,,,23000,,,-25.028703689575195,-8.268880844116211,0.7256739139556885,24.121395111083984,24.173545837402344,0.0003,0.0003,0.01
,,,,,23999,602.8417,1000,,,,,,,,
,,,,,24000,,,-25.83017921447754,-7.714643955230713,0.776017427444458,25.049617767333984,24.9848690032959,0.0003,0.0003,0.01
,,,,,24999,1408.489,1000,,,,,,,,
1476.689,53.48587,1577.774,1397.5878,1000.0,25000,,,-31.38860321044922,-8.150318145751953,0.6034370064735413,30.398420333862305,30.323253631591797,0.0003,0.0003,0.01
,,,,,25999,1573.8743,1000,,,,,,,,
,,,,,26000,,,-37.80470657348633,-9.252494812011719,0.6212842464447021,36.88837432861328,36.88130187988281,0.0003,0.0003,0.01
,,,,,26999,1600.8778,1000,,,,,,,,
,,,,,27000,,,-41.779483795166016,-9.495990753173828,0.8429229259490967,40.57585906982422,40.572086334228516,0.0003,0.0003,0.01
,,,,,27999,1785.8053,1000,,,,,,,,
,,,,,28000,,,-44.2856559753418,-8.941943168640137,0.700395941734314,43.22850036621094,43.22749710083008,0.0003,0.0003,0.01
,,,,,28999,2048.7805,1000,,,,,,,,
,,,,,29000,,,-51.21332931518555,-9.718015670776367,0.7114682197570801,50.06553268432617,50.127403259277344,0.0003,0.0003,0.01
,,,,,29999,2131.4678,1000,,,,,,,,
1986.335,55.751076,2050.5254,1838.7568,1000.0,30000,,,-58.65773391723633,-9.82693862915039,0.8479223251342773,57.3594856262207,57.53504943847656,0.0003,0.0003,0.01
,,,,,30999,2106.401,1000,,,,,,,,
,,,,,31000,,,-63.292972564697266,-10.474014282226562,0.7684359550476074,62.12046813964844,62.157135009765625,0.0003,0.0003,0.01
,,,,,31999,2298.2415,1000,,,,,,,,
,,,,,32000,,,-70.01029968261719,-9.942096710205078,0.7463958263397217,68.74993896484375,68.75973510742188,0.0003,0.0003,0.01
,,,,,32999,2428.5466,1000,,,,,,,,
,,,,,33000,,,-75.5069808959961,-10.651285171508789,0.7430530190467834,74.1110610961914,74.0859375,0.0003,0.0003,0.01
,,,,,33999,2548.7715,1000,,,,,,,,
,,,,,34000,,,-82.92591857910156,-11.223490715026855,0.9091196060180664,81.42337799072266,81.46985626220703,0.0003,0.0003,0.01
,,,,,34999,2586.8616,1000,,,,,,,,
2571.9414,411.50235,2773.1125,1343.5576,1000.0,35000,,,-87.94676208496094,-11.05077075958252,0.6864535212516785,86.41366577148438,86.45632934570312,0.0003,0.0003,0.01
,,,,,35999,2637.7842,1000,,,,,,,,
,,,,,36000,,,-97.80072021484375,-11.146411895751953,0.744422435760498,96.26142883300781,96.04121398925781,0.0003,0.0003,0.01
,,,,,36999,2642.7036,1000,,,,,,,,
,,,,,37000,,,-103.4372787475586,-11.31667709350586,0.7768599987030029,101.93871307373047,102.03584289550781,0.0003,0.0003,0.01
,,,,,37999,2747.663,1000,,,,,,,,
