Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-169.11076,127.45032,60.945084,-454.1337,129.7826086956522,-142.45204,57.523315,-73.51033,-303.982,83.96,-111.29029846191406,6544.84375,2099,5.408267498016357,-142.45204,0
-149.44156,85.76686,-15.521156,-365.00198,96.19047619047619,-179.47476,111.91003,10.44751,-439.50577,89.34782608695652,-125.30158996582031,11959.2900390625,4154,9.260996103286743,,1
-134.51964,100.170555,7.8194733,-401.81363,86.58333333333333,-150.06648,57.709866,-67.213554,-331.36676,87.79166666666667,-102.33064270019531,5932.333984375,6261,12.894359827041626,,2
-171.98715,74.27562,-88.3002,-360.37244,94.45454545454545,-149.45506,64.22248,-23.00354,-290.49384,92.18181818181819,-92.97046661376953,5710.02587890625,8289,16.4087393283844,,3
-149.98016,71.51536,-4.7237854,-337.8195,94.0909090909091,-150.27022,86.40088,-45.96938,-496.48062,88.8695652173913,-89.48008728027344,5668.05419921875,10333,19.804096221923828,,4
-137.39438,68.676956,-60.566273,-327.50653,88.69565217391305,-130.90782,89.92678,23.337738,-450.36844,87.65217391304348,-74.28435516357422,5615.658203125,12349,23.2202205657959,,5
-147.5742,65.701965,-8.709106,-264.50113,100.45,-128.12209,50.244793,-57.115974,-258.327,91.95454545454545,-68.86446380615234,3182.421142578125,14372,26.610238075256348,,6
-141.60939,61.468784,-54.71146,-316.85034,86.83333333333333,-158.94077,76.43257,-58.30348,-307.5466,95.33333333333333,-81.1932373046875,4800.26123046875,16374,30.047547817230225,,7
-131.30898,56.306232,-59.312016,-281.00922,91.36363636363636,-161.72314,90.739525,-45.5531,-381.58496,97.57142857142857,-81.48883819580078,6380.50244140625,18423,33.477333068847656,,8
-112.142876,37.629192,-61.495262,-226.15112,92.13636363636364,-120.29223,60.289238,1.0497437,-344.2952,90.43478260869566,-46.94662857055664,2688.20068359375,20503,36.892980098724365,,9
-130.36235,101.23585,28.938255,-498.47702,90.82608695652173,-137.22383,56.000713,-69.78637,-269.64526,87.17391304347827,-58.72605895996094,2553.5390625,22508,40.380210399627686,,10
-149.29662,116.17148,-13.122894,-514.57367,87.82608695652173,-120.3716,45.066513,-21.095695,-217.43967,95.95238095238095,-34.803802490234375,1598.4256591796875,24523,43.80995321273804,,11
-143.65332,99.75968,1.9938812,-441.82178,96.33333333333333,-128.21014,61.254433,-65.34747,-320.51135,89.73913043478261,-42.87065505981445,2267.163818359375,26587,47.20184826850891,,12
-140.00308,70.67437,-75.19408,-330.21747,94.9090909090909,-129.54579,71.13859,-68.01053,-404.01068,93.81818181818181,-41.80498123168945,2384.79296875,28651,50.66238713264465,,13
-113.94421,57.18523,-14.541931,-291.0741,90.47826086956522,-133.72195,63.93241,-47.21978,-334.2099,92.13636363636364,-45.4814453125,2457.0146484375,30678,54.092772245407104,,14
-109.258255,55.74215,-30.270184,-288.58377,100.2,-105.43833,34.636425,-39.564312,-177.55362,83.79166666666667,-25.552324295043945,890.3966674804688,32689,57.42765212059021,,15
-107.05131,39.83724,-33.668655,-227.8779,86.25,-126.462036,62.069805,-65.40504,-321.8246,92.54545454545455,-31.428714752197266,1847.9354248046875,34725,60.90913367271423,,16
-98.941246,41.304993,13.876846,-191.61636,102.05,-112.72965,42.902424,-51.46888,-195.69849,87.04347826086956,-22.580528259277344,945.9763793945312,36727,64.32220339775085,,17
-103.25943,74.61628,80.60409,-254.34053,153.5,-106.21025,47.276306,-16.248528,-211.25778,92.5,-10.778127670288086,1335.857177734375,38762,69.21190333366394,,18
-98.12717,51.896812,23.174942,-183.6778,93.27272727272727,-121.40602,52.071346,-54.361423,-286.19092,100.8,-16.098745346069336,871.7857666015625,40778,72.67372918128967,,19
-119.73174,50.269993,-15.22419,-225.58081,106.0,-96.659065,34.69171,-29.91492,-181.3259,94.13636363636364,-0.5003281831741333,761.779052734375,42849,76.12664461135864,,20
-100.29567,57.228474,-17.529716,-278.39572,102.55,-120.45316,49.74715,-64.28805,-244.57985,103.95,-15.457029342651367,1078.5220947265625,44928,79.76308941841125,,21
