Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-469.86728,38.130726,-435.93576,-523.1293,1000.0,-455.28802,23.206047,-429.8175,-496.9713,1000.0,-6.597156047821045,35.869564056396484,155000,135.7517170906067,,30
-464.10477,79.14034,-392.39136,-574.3771,1000.0,-458.10342,42.7886,-383.93463,-497.51007,1000.0,8.751702308654785,15.808332443237305,160000,140.17833399772644,,31
-440.31265,23.038233,-410.5894,-466.73004,1000.0,-467.24103,83.52221,-372.57654,-613.3071,1000.0,1.47353196144104,26.928003311157227,165000,144.6044783592224,,32
-372.0293,24.786663,-337.22705,-393.05957,1000.0,-442.6871,18.12945,-425.22034,-475.79913,1000.0,2.550933837890625,15.770463943481445,170000,149.0593457221985,,33
-428.30923,36.20526,-383.5729,-472.24652,1000.0,-404.20645,20.632305,-363.98682,-419.45734,1000.0,5.814004421234131,12.422907829284668,175000,153.43084335327148,,34
-415.72583,12.521775,-403.45087,-432.9171,1000.0,-408.06726,68.19616,-322.37918,-499.2516,1000.0,0.07470041513442993,25.414186477661133,180000,158.00507950782776,,35
-332.1022,7.9095173,-322.22324,-341.5854,1000.0,-401.8261,46.38065,-327.69568,-472.0171,1000.0,-3.862096071243286,21.887453079223633,185000,162.34526681900024,,36
-417.22366,34.91742,-369.1907,-451.1631,1000.0,-376.1855,44.783424,-294.19257,-429.703,1000.0,2.8001062870025635,16.240066528320312,190000,166.68062543869019,,37
-371.61502,42.14889,-332.40588,-430.10117,1000.0,-384.30133,43.361374,-358.90256,-470.75916,1000.0,-0.020194848999381065,17.065975189208984,195000,171.01289582252502,,38
-340.853,22.386705,-310.57883,-364.01212,1000.0,-377.75568,42.148464,-329.77417,-441.64493,1000.0,-0.28506019711494446,15.248820304870605,200000,175.34676837921143,,39
-438.07504,5.344272,-432.64667,-445.3435,1000.0,-392.4726,41.65985,-340.52756,-460.4801,1000.0,-5.867805480957031,23.96001434326172,205000,179.681823015213,,40
-388.55615,44.105335,-337.56183,-445.15967,1000.0,-371.8222,39.95524,-338.5066,-450.4303,1000.0,-1.7073277235031128,20.569366455078125,210000,183.97322797775269,,41
-373.56616,53.610645,-323.11285,-447.803,1000.0,-332.60657,15.37743,-311.28473,-348.00076,1000.0,4.285470962524414,15.028071403503418,215000,188.2613308429718,,42
-402.3441,18.994894,-380.53607,-426.8318,1000.0,-359.1003,107.54806,-282.30017,-571.22864,1000.0,-1.1992344856262207,27.28165626525879,220000,192.54517006874084,,43
-347.20975,37.504875,-294.81158,-380.5326,1000.0,-332.75333,54.465363,-276.99753,-414.32507,1000.0,2.2178492546081543,13.60502815246582,225000,196.864239692688,,44
-290.63364,15.998394,-270.30807,-309.4032,1000.0,-289.3467,48.78402,-212.14182,-355.92484,1000.0,6.433103561401367,16.86275863647461,230000,201.23084211349487,,45
-316.84412,29.813564,-288.47113,-358.03992,1000.0,-307.26886,53.263626,-248.55357,-399.80078,1000.0,3.1859002113342285,16.30495834350586,235000,205.6138515472412,,46
-357.83414,79.452805,-257.85364,-452.23212,1000.0,-328.4466,23.804592,-288.96567,-362.01874,1000.0,-1.3349041938781738,17.769420623779297,240000,209.94454503059387,,47
-299.45792,7.9958844,-288.65485,-307.7528,1000.0,-385.77142,51.942516,-316.15677,-472.0941,1000.0,-10.900501251220703,30.096385955810547,245000,214.33120203018188,,48
