Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
11.847059,6.430636,33.0,4.0,11.847058823529412,9.557143,5.8869567,38.0,3.0,9.557142857142857,-0.01731754094362259,66.80184173583984,2007,2.0380606651306152,9.557143,0
16.17742,10.077961,48.0,4.0,16.177419354838708,13.157895,8.353305,52.0,4.0,13.157894736842104,-0.03641851246356964,103.6957015991211,4007,4.169787406921387,,1
25.15,8.196188,48.0,8.0,25.15,16.831932,10.649748,65.0,4.0,16.831932773109244,-0.04389996826648712,144.1964874267578,6010,5.901460886001587,,2
36.37931,17.800453,68.0,8.0,36.37931034482759,23.02299,12.265245,69.0,6.0,23.022988505747126,-0.06214606389403343,184.37646484375,8013,7.656338930130005,,3
38.692307,15.696078,69.0,13.0,38.69230769230769,32.95082,20.572485,116.0,8.0,32.950819672131146,-0.027625538408756256,550.60546875,10023,9.380920648574829,,4
51.3,20.486826,99.0,18.0,51.3,37.51852,19.089207,106.0,10.0,37.51851851851852,-0.03651415556669235,470.72113037109375,12049,11.130968570709229,,5
56.72222,20.967714,101.0,19.0,56.72222222222222,48.11905,21.471134,111.0,9.0,48.11904761904762,-0.021917792037129402,654.7808837890625,14070,12.878334999084473,,6
47.363636,18.244663,81.0,19.0,47.36363636363637,44.52174,13.648919,75.0,18.0,44.52173913043478,-0.02220127545297146,317.02203369140625,16118,14.644710540771484,,7
50.6,16.085396,96.0,28.0,50.6,40.5,14.054537,74.0,13.0,40.5,-0.004044873174279928,255.25836181640625,18143,16.36547064781189,,8
55.833332,20.696886,107.0,30.0,55.833333333333336,51.25,16.971668,91.0,12.0,51.25,0.028552718460559845,435.0003662109375,20193,18.10128688812256,,9
50.285713,26.401917,147.0,16.0,50.285714285714285,49.121952,22.006868,116.0,18.0,49.1219512195122,-0.0033655252773314714,534.350341796875,22207,19.851100206375122,,10
49.333332,14.065606,82.0,22.0,49.333333333333336,54.567566,19.189722,105.0,12.0,54.567567567567565,-0.020648950710892677,498.44512939453125,24226,21.58883762359619,,11
49.42857,20.608763,110.0,16.0,49.42857142857143,46.511627,19.758274,101.0,12.0,46.51162790697674,-0.02240551821887493,408.33489990234375,26226,23.318816661834717,,12
52.94737,14.405678,86.0,17.0,52.94736842105263,47.809525,17.85022,101.0,13.0,47.80952380952381,-0.007446547504514456,365.7412414550781,28234,25.04171895980835,,13
51.45,10.716692,82.0,35.0,51.45,50.85,15.340387,80.0,16.0,50.85,-0.012087305076420307,312.74908447265625,30268,26.756099462509155,,14
63.875,19.915054,104.0,31.0,63.875,55.054054,19.530912,109.0,18.0,55.054054054054056,-0.009240726009011269,468.6753234863281,32305,28.49011993408203,,15
64.875,23.094574,121.0,39.0,64.875,51.55,18.914215,99.0,17.0,51.55,-0.029115671291947365,403.17962646484375,34367,30.295374155044556,,16
64.625,27.91477,158.0,36.0,64.625,65.125,32.78219,177.0,35.0,65.125,0.017262862995266914,1293.6986083984375,36451,32.08957028388977,,17
74.35714,44.16464,161.0,31.0,74.35714285714286,66.19355,31.126608,155.0,25.0,66.19354838709677,-0.023114856332540512,1027.648193359375,38503,33.88840627670288,,18
78.21429,31.611885,145.0,17.0,78.21428571428571,82.16,31.369642,169.0,37.0,82.16,-0.012481946498155594,1336.3809814453125,40557,35.70208811759949,,19
106.7,45.51934,191.0,44.0,106.7,94.181816,31.139914,145.0,43.0,94.18181818181819,-0.01938430219888687,1503.351318359375,42629,37.511967420578,,20
122.55556,45.711926,215.0,58.0,122.55555555555556,81.12,28.606739,168.0,49.0,81.12,-0.01756676472723484,1131.3917236328125,44657,39.33053207397461,,21
131.375,67.60166,301.0,62.0,131.375,104.8,27.959972,175.0,61.0,104.8,-0.007633343804627657,1609.0782470703125,46753,41.15041542053223,,22
115.55556,39.426758,198.0,53.0,115.55555555555556,123.117645,38.019936,193.0,26.0,123.11764705882354,-0.008730798028409481,2476.61865234375,48846,42.94370913505554,,23
107.0,45.860657,237.0,65.0,107.0,116.388885,27.408714,172.0,44.0,116.38888888888889,-0.021440444514155388,1670.1158447265625,50941,44.778390407562256,,24
102.5,28.20727,157.0,71.0,102.5,101.05,37.98878,175.0,50.0,101.05,-0.03438170254230499,1545.668701171875,52962,46.50401735305786,,25
113.333336,42.2269,193.0,58.0,113.33333333333333,103.95,30.449099,200.0,51.0,103.95,-0.002398791490122676,1312.2977294921875,55041,48.266141414642334,,26
105.6,25.152336,141.0,66.0,105.6,120.611115,49.614223,218.0,63.0,120.61111111111111,-0.02373468689620495,2614.9677734375,57212,50.088459968566895,,27
97.818184,16.89442,130.0,71.0,97.81818181818181,103.1,30.089699,161.0,57.0,103.1,0.003293811809271574,1251.8697509765625,59274,51.878092527389526,,28
91.72727,30.277777,129.0,23.0,91.72727272727273,96.333336,38.35962,183.0,19.0,96.33333333333333,-0.03076031431555748,1383.0380859375,61297,53.60793471336365,,29
75.64286,36.37426,143.0,28.0,75.64285714285714,101.09524,46.16936,188.0,27.0,101.0952380952381,-0.03155907243490219,1804.8548583984375,63420,55.40949463844299,,30
89.166664,34.39194,160.0,39.0,89.16666666666667,95.09091,27.637112,174.0,50.0,95.0909090909091,0.0005869673914276063,1082.37744140625,65512,57.24845790863037,,31
87.5,45.828484,152.0,13.0,87.5,96.809525,40.59395,193.0,23.0,96.80952380952381,-0.006042517721652985,1429.777587890625,67545,58.98608589172363,,32
80.46154,38.691315,155.0,30.0,80.46153846153847,95.28571,51.545765,239.0,27.0,95.28571428571429,-0.015006455592811108,2508.538330078125,69546,60.719496726989746,,33
107.2,61.037365,275.0,47.0,107.2,93.083336,47.96085,235.0,24.0,93.08333333333333,-0.03606635332107544,1781.2967529296875,71780,62.582200050354004,,34
130.5,42.038673,198.0,74.0,130.5,114.333336,46.10977,236.0,44.0,114.33333333333333,-0.02209116332232952,1961.12158203125,73838,64.33569312095642,,35
120.111115,59.22733,252.0,40.0,120.11111111111111,118.411766,39.196426,190.0,30.0,118.41176470588235,-0.04429271072149277,1457.9739990234375,75851,66.08665227890015,,36
134.5,38.54543,183.0,82.0,134.5,118.5,33.21688,192.0,53.0,118.5,-0.007503493223339319,1251.91748046875,77984,67.90293312072754,,37
130.55556,33.089478,195.0,87.0,130.55555555555554,126.875,36.245472,198.0,66.0,126.875,-0.00916501134634018,1774.93212890625,80014,69.73395538330078,,38
97.72727,32.954765,187.0,71.0,97.72727272727273,118.411766,34.32382,221.0,82.0,118.41176470588235,-0.025717424228787422,1915.7822265625,82027,71.53466153144836,,39
103.0,25.011997,151.0,72.0,103.0,98.14286,26.78892,203.0,64.0,98.14285714285714,-0.021093685179948807,1475.6368408203125,84088,73.33864235877991,,40
115.0,24.57189,152.0,79.0,115.0,128.6875,48.451935,232.0,73.0,128.6875,0.019369710236787796,2697.5263671875,86147,75.07930397987366,,41
125.5,23.205603,161.0,83.0,125.5,120.411766,44.124233,252.0,52.0,120.41176470588235,-0.005269194487482309,2428.73876953125,88194,76.80583691596985,,42
188.66667,140.13524,485.0,82.0,188.66666666666666,149.64285,56.081074,243.0,44.0,149.64285714285714,-0.01595032960176468,3408.403564453125,90289,78.61502504348755,,43
146.0,69.16234,286.0,95.0,146.0,172.33333,95.46583,469.0,103.0,172.33333333333334,-0.004946732893586159,11910.0009765625,92357,80.35199189186096,,44
127.111115,26.551603,165.0,95.0,127.11111111111111,128.1875,49.41308,240.0,53.0,128.1875,-0.0036793954204767942,1979.3487548828125,94408,82.16706824302673,,45
133.375,44.47735,218.0,68.0,133.375,149.85715,49.193283,238.0,68.0,149.85714285714286,0.03232758492231369,2542.133544921875,96506,83.97599911689758,,46
175.0,103.44725,361.0,79.0,175.0,200.9,68.028595,298.0,86.0,200.9,-0.002065574051812291,6307.13818359375,98515,85.71375608444214,,47
122.888885,43.47271,181.0,50.0,122.88888888888889,202.7,101.551025,451.0,70.0,202.7,0.007343154866248369,12045.5693359375,100542,87.49328279495239,,48
111.77778,50.232304,187.0,20.0,111.77777777777777,147.07143,37.727337,236.0,89.0,147.07142857142858,0.01131491083651781,2607.204833984375,102601,89.2369294166565,,49
106.0,30.11644,162.0,43.0,106.0,120.76471,20.054424,167.0,94.0,120.76470588235294,0.0009264753316529095,1961.8023681640625,104654,90.99123525619507,,50
105.0,26.596992,146.0,55.0,105.0,92.59091,35.951557,157.0,35.0,92.5909090909091,-0.03264772519469261,2313.170166015625,106691,92.73194622993469,,51
101.4,17.431007,132.0,62.0,101.4,102.95,32.862556,164.0,45.0,102.95,-0.016938863322138786,2109.146240234375,108750,94.47340679168701,,52
127.75,20.795132,160.0,92.0,127.75,97.57143,23.220621,147.0,58.0,97.57142857142857,0.017292043194174767,1985.2213134765625,110799,96.22653722763062,,53
132.75,49.007015,205.0,53.0,132.75,122.76471,44.435715,227.0,42.0,122.76470588235294,-0.005672273691743612,2287.334228515625,112886,98.01341462135315,,54
194.83333,79.01775,313.0,72.0,194.83333333333334,155.6923,65.3033,274.0,37.0,155.69230769230768,-0.015766192227602005,4164.9345703125,114910,99.82509541511536,,55
523.0,225.0,748.0,298.0,523.0,238.77777,120.17652,428.0,33.0,238.77777777777777,-0.004783674608916044,15994.84375,117059,101.64398622512817,,56
426.33334,405.9436,999.0,105.0,426.3333333333333,301.0,236.8016,874.0,77.0,301.0,-0.013948947191238403,75876.390625,119467,103.72346758842468,,57
680.0,152.0,832.0,528.0,680.0,734.0,188.54355,1000.0,585.0,734.0,-0.012123478576540947,156469.578125,121669,105.74190902709961,,58
359.66666,296.96277,779.0,130.0,359.6666666666667,724.6667,247.92517,1000.0,399.0,724.6666666666666,-0.011878124438226223,167850.828125,123843,107.58655095100403,,59
599.0,192.0,791.0,407.0,599.0,504.75,292.24765,1000.0,241.0,504.75,-0.0280178040266037,130271.078125,125862,109.4093725681305,,60
465.66666,122.19201,558.0,293.0,465.6666666666667,558.8,379.96072,1000.0,45.0,558.8,-0.012198279611766338,177448.859375,128656,111.78864407539368,,61
339.5,263.00238,627.0,48.0,339.5,313.2857,200.12334,687.0,60.0,313.2857142857143,-0.01459205336868763,41284.14453125,130849,113.75346899032593,,62
518.0,94.0,612.0,424.0,518.0,388.0,216.4332,781.0,70.0,388.0,-0.024677341803908348,56613.9921875,133177,115.64482617378235,,63
1000.0,0.0,1000.0,1000.0,1000.0,386.16666,349.57614,1000.0,121.0,386.1666666666667,-0.039610251784324646,135518.390625,135494,117.51572918891907,,64
1000.0,0.0,1000.0,1000.0,1000.0,686.6667,443.12024,1000.0,60.0,686.6666666666666,-0.0005637141293846071,222150.625,137554,119.25925755500793,,65
