Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,16000,,,-75.63509368896484,3.7873425483703613,1.6554820537567139,73.25369262695312,73.20463562011719,0.5495976209640503,-5.859186172485352,0.0003,0.0003,0.5495432019233704
,,,,,16999,-148.16864,1000,,,,,,,,,,
,,,,,17000,,,-81.42771911621094,3.6430630683898926,1.1575547456741333,79.06722259521484,79.23550415039062,0.49778318405151367,-6.715831279754639,0.0003,0.0003,0.49773404002189636
,,,,,17999,-188.37509,1000,,,,,,,,,,
,,,,,18000,,,-86.3754653930664,3.48949933052063,1.363521695137024,84.33790588378906,84.44779205322266,0.4508824944496155,-7.57481575012207,0.0003,0.0003,0.4508378207683563
,,,,,18999,-171.50441,1000,,,,,,,,,,
,,,,,19000,,,-91.16240692138672,3.59604549407959,1.0603787899017334,89.21235656738281,89.161865234375,0.4083152413368225,-8.451011657714844,0.0003,0.0003,0.4082748293876648
,,,,,19999,-178.25304,1000,,,,,,,,,,
-200.75256,27.096695,-142.42392,-236.66948,1000.0,20000,,,-93.3950424194336,3.407686233520508,0.9574874043464661,91.68391418457031,91.66900634765625,0.3696909248828888,-9.492406845092773,0.0003,0.0003,0.36965411901474
,,,,,20999,-93.41543,1000,,,,,,,,,,
,,,,,21000,,,-96.76620483398438,3.525846242904663,0.9871097803115845,95.02915954589844,95.03573608398438,0.33470937609672546,-10.41307258605957,0.0003,0.0003,0.33467593789100647
,,,,,21999,-293.29694,1000,,,,,,,,,,
,,,,,22000,,,-98.3066635131836,3.3406448364257812,0.850386381149292,96.77091979980469,96.72900390625,0.30299708247184753,-11.026592254638672,0.0003,0.0003,0.30296701192855835
,,,,,22999,-178.82458,1000,,,,,,,,,,
,,,,,23000,,,-99.11430358886719,3.3132262229919434,0.6521652340888977,97.62178039550781,97.71162414550781,0.27427688241004944,-12.051496505737305,0.0003,0.0003,0.2742495834827423
,,,,,23999,212.52193,1000,,,,,,,,,,
,,,,,24000,,,-99.05290985107422,3.242955207824707,0.8483957052230835,97.87411499023438,97.85650634765625,0.2483251392841339,-13.099658966064453,0.0003,0.0003,0.2483004480600357
,,,,,24999,274.1535,1000,,,,,,,,,,
211.96529,210.90273,474.69327,-147.64986,1000.0,25000,,,-99.98403930664062,3.176205635070801,0.6566154956817627,98.76013946533203,98.83686065673828,0.22492872178554535,-13.646650314331055,0.0003,0.0003,0.2249065786600113
,,,,,25999,-27.991848,1000,,,,,,,,,,
,,,,,26000,,,-99.93074798583984,2.865060806274414,0.6053613424301147,98.5772705078125,98.64427185058594,0.20384559035301208,-14.1612548828125,0.0003,0.0003,0.20382554829120636
,,,,,26999,389.7493,1000,,,,,,,,,,
,,,,,27000,,,-99.271484375,2.478323221206665,0.7734013795852661,98.15606689453125,98.15930938720703,0.1848295032978058,-14.726869583129883,0.0003,0.0003,0.18481148779392242
,,,,,27999,-103.310394,1000,,,,,,,,,,
,,,,,28000,,,-98.85078430175781,2.2810606956481934,0.6187548041343689,97.61724853515625,97.73454284667969,0.16772721707820892,-14.832685470581055,0.0003,0.0003,0.16771087050437927
,,,,,28999,-84.15326,1000,,,,,,,,,,
,,,,,29000,,,-98.21308898925781,2.16338849067688,0.5854886770248413,97.12710571289062,97.22276306152344,0.15220248699188232,-15.305127143859863,0.0003,0.0003,0.1521877646446228
,,,,,29999,-57.38518,1000,,,,,,,,,,
15.973712,86.24953,157.9829,-132.10698,1000.0,30000,,,-98.1164779663086,2.0233302116394043,0.5593679547309875,96.97114562988281,97.02583312988281,0.13808737695217133,-15.910776138305664,0.0003,0.0003,0.1380739063024521
,,,,,30999,-35.997807,1000,,,,,,,,,,
,,,,,31000,,,-95.85585021972656,1.7689000368118286,0.44630441069602966,94.87667846679688,94.93597412109375,0.12528938055038452,-16.69049644470215,0.0003,0.0003,0.12527711689472198
,,,,,31999,-59.58403,1000,,,,,,,,,,
,,,,,32000,,,-95.60354614257812,1.759408950805664,0.4769894480705261,94.60332489013672,94.6314697265625,0.113621786236763,-16.904430389404297,0.0003,0.0003,0.11361059546470642
,,,,,32999,35.156,1000,,,,,,,,,,
,,,,,33000,,,-93.57316589355469,1.4495338201522827,0.4142364263534546,92.72114562988281,92.54432678222656,0.103035107254982,-17.702224731445312,0.0003,0.0003,0.1030249074101448
,,,,,33999,73.61577,1000,,,,,,,,,,
,,,,,34000,,,-93.97040557861328,1.2940666675567627,0.4598747789859772,93.20686340332031,93.03691864013672,0.09345925599336624,-17.367839813232422,0.0003,0.0003,0.093450166285038
,,,,,34999,100.880905,1000,,,,,,,,,,
102.853714,91.06671,313.62744,10.088385,1000.0,35000,,,-92.10870361328125,1.0482828617095947,0.4414494037628174,91.25480651855469,91.26741027832031,0.08481524884700775,-17.492328643798828,0.0003,0.0003,0.08480700105428696
,,,,,35999,211.40752,1000,,,,,,,,,,
,,,,,36000,,,-91.65399169921875,0.8921986818313599,0.47862136363983154,90.80776977539062,90.86087799072266,0.07698201388120651,-17.453685760498047,0.0003,0.0003,0.0769745409488678
,,,,,36999,206.54816,1000,,,,,,,,,,
,,,,,37000,,,-88.21817779541016,0.6392292380332947,0.43273019790649414,87.50888061523438,87.47749328613281,0.069950632750988,-17.93048858642578,0.0003,0.0003,0.06994396448135376
,,,,,37999,238.27507,1000,,,,,,,,,,
,,,,,38000,,,-88.02908325195312,0.11408483982086182,0.46092191338539124,87.09721374511719,87.06432342529297,0.06363774091005325,-16.45444107055664,0.0003,0.0003,0.06363185495138168
,,,,,38999,510.78723,1000,,,,,,,,,,
,,,,,39000,,,-88.08206176757812,-0.519033670425415,0.4386063814163208,87.20459747314453,87.23458099365234,0.05792112648487091,-15.372868537902832,0.0003,0.0003,0.0579158216714859
,,,,,39999,385.35068,1000,,,,,,,,,,
528.4177,73.86097,712.1056,451.58032,1000.0,40000,,,-84.72997283935547,-0.5827051401138306,0.4088575839996338,84.01248168945312,83.96288299560547,0.05278871953487396,-16.297870635986328,0.0003,0.0003,0.052783798426389694
,,,,,40999,662.1843,1000,,,,,,,,,,
,,,,,41000,,,-84.41051483154297,-1.1448774337768555,0.4256807565689087,83.78101348876953,83.66324615478516,0.048215754330158234,-14.585514068603516,0.0003,0.0003,0.04821154847741127
,,,,,41999,507.04498,1000,,,,,,,,,,
,,,,,42000,,,-84.06942749023438,-1.8194935321807861,0.4496779441833496,83.09794616699219,83.22734069824219,0.04413636401295662,-13.134260177612305,0.0003,0.0003,0.044132448732852936
,,,,,42999,575.79486,1000,,,,,,,,,,
,,,,,43000,,,-84.65084838867188,-2.24582576751709,0.5317366719245911,83.66909790039062,83.68788146972656,0.04038011655211449,-11.755138397216797,0.0003,0.0003,0.040376562625169754
,,,,,43999,705.9727,1000,,,,,,,,,,
,,,,,44000,,,-86.76383972167969,-2.7242112159729004,0.4477856755256653,85.97648620605469,85.933837890625,0.036985863000154495,-10.67626667022705,0.0003,0.0003,0.036982547491788864
,,,,,44999,656.9097,1000,,,,,,,,,,
753.7065,106.81721,908.4408,618.83344,1000.0,45000,,,-85.35042572021484,-3.4193594455718994,0.4266371726989746,84.49227142333984,84.46517944335938,0.03387148678302765,-9.188325881958008,0.0003,0.0003,0.033868517726659775
,,,,,45999,759.4885,1000,,,,,,,,,,
,,,,,46000,,,-85.60497283935547,-3.5667738914489746,0.4380531311035156,84.66941833496094,84.73744201660156,0.031047681346535683,-9.582383155822754,0.0003,0.0003,0.0310449730604887
,,,,,46999,740.8032,1000,,,,,,,,,,
,,,,,47000,,,-83.97774505615234,-4.121492385864258,0.7307262420654297,83.06591033935547,83.14053344726562,0.028544606640934944,-7.507872581481934,0.0003,0.0003,0.028542373329401016
,,,,,47999,662.7797,1000,,,,,,,,,,
,,,,,48000,,,-84.13253021240234,-4.1597418785095215,0.7404289245605469,83.2239990234375,83.27412414550781,0.026258500292897224,-7.692580223083496,0.0003,0.0003,0.02625620923936367
,,,,,48999,658.16437,1000,,,,,,,,,,
,,,,,49000,,,-85.65377807617188,-4.399521350860596,0.4422910213470459,84.8203353881836,84.87969207763672,0.024190429598093033,-7.523832321166992,0.0003,0.0003,0.024188296869397163
,,,,,49999,880.7998,1000,,,,,,,,,,
872.4581,100.13865,1048.4205,737.101,1000.0,50000,,,-86.66160583496094,-4.962998390197754,0.5251424312591553,85.60807800292969,85.55106353759766,0.022325264289975166,-4.450032711029053,0.0003,0.0003,0.02232365682721138
,,,,,50999,761.8379,1000,,,,,,,,,,
,,,,,51000,,,-87.09098815917969,-5.087227821350098,0.5072072744369507,86.18742370605469,86.16902160644531,0.020665116608142853,-4.13706111907959,0.0003,0.0003,0.020663436502218246
,,,,,51999,926.34393,1000,,,,,,,,,,
,,,,,52000,,,-85.23165893554688,-5.452156066894531,0.5885573625564575,84.32719421386719,84.34747314453125,0.019201984629034996,-1.881060242652893,0.0003,0.0003,0.019200652837753296
,,,,,52999,899.31024,1000,,,,,,,,,,
,,,,,53000,,,-85.8473892211914,-5.437986850738525,0.5411738157272339,84.79830169677734,84.69700622558594,0.01798272877931595,-1.3301278352737427,0.0003,0.0003,0.017981914803385735
,,,,,53999,836.97955,1000,,,,,,,,,,
,,,,,54000,,,-86.46102905273438,-5.650118827819824,0.637249767780304,85.4050064086914,85.3670654296875,0.01713794656097889,-0.9023447036743164,0.0003,0.0003,0.017137562856078148
,,,,,54999,990.2509,1000,,,,,,,,,,
955.6659,58.088863,1048.063,883.72784,1000.0,55000,,,-90.64391326904297,-6.366020679473877,0.5508966445922852,89.59346008300781,89.60803985595703,0.01662692055106163,0.9127702116966248,0.0003,0.0003,0.016626620665192604
,,,,,55999,1040.0596,1000,,,,,,,,,,
,,,,,56000,,,-88.27006530761719,-6.173793315887451,0.3997310996055603,87.28997802734375,87.39608764648438,0.01645348034799099,0.3706541359424591,0.0003,0.0003,0.016453832387924194
,,,,,56999,852.38666,1000,,,,,,,,,,
,,,,,57000,,,-88.6979751586914,-5.594758033752441,0.6460673809051514,87.92952728271484,87.83392333984375,0.016420114785432816,-0.857961893081665,0.0003,0.0003,0.01641962118446827
,,,,,57999,977.75726,1000,,,,,,,,,,
,,,,,58000,,,-89.9781265258789,-6.351383209228516,0.909703254699707,89.07360076904297,88.93049621582031,0.016722286120057106,0.4143621623516083,0.0003,0.0003,0.016722524538636208
,,,,,58999,1027.1975,1000,,,,,,,,,,
,,,,,59000,,,-89.6092529296875,-6.160445213317871,0.5859506130218506,88.73941040039062,88.87667846679688,0.0169720146805048,0.6010279655456543,0.0003,0.0003,0.01697247475385666
,,,,,59999,1036.214,1000,,,,,,,,,,
981.9953,43.364357,1048.7601,923.4959,1000.0,60000,,,-89.32936096191406,-6.078204154968262,0.7587608098983765,88.4967041015625,88.44813537597656,0.017004717141389847,1.1174460649490356,0.0003,0.0003,0.017004480585455894
,,,,,60999,1081.0822,1000,,,,,,,,,,
,,,,,61000,,,-94.08091735839844,-6.165236473083496,0.625588595867157,93.11661529541016,93.0845718383789,0.017248502001166344,1.3855139017105103,0.0003,0.0003,0.017248550429940224
,,,,,61999,1059.957,1000,,,,,,,,,,
,,,,,62000,,,-92.75308990478516,-5.825994491577148,0.4630579352378845,91.82588195800781,91.7161865234375,0.017366889864206314,-0.5572843551635742,0.0003,0.0003,0.0173663180321455
,,,,,62999,1275.6725,1000,,,,,,,,,,
,,,,,63000,,,-92.28857421875,-5.913013935089111,0.6820805072784424,91.32405853271484,91.53889465332031,0.0172091256827116,-0.14577895402908325,0.0003,0.0003,0.017208125442266464
,,,,,63999,1196.6786,1000,,,,,,,,,,
,,,,,64000,,,-93.2952880859375,-5.632759094238281,0.5628342032432556,92.43148803710938,92.31138610839844,0.01696879416704178,-1.9280147552490234,0.0003,0.0003,0.01696835644543171
,,,,,64999,1030.1627,1000,,,,,,,,,,
1190.0736,118.540955,1377.6202,979.53467,1000.0,65000,,,-95.1916732788086,-6.106601715087891,0.713429868221283,94.379638671875,94.35237121582031,0.01677006110548973,0.06862381100654602,0.0003,0.0003,0.01676958240568638
,,,,,65999,1064.9014,1000,,,,,,,,,,
,,,,,66000,,,-97.331787109375,-6.405426979064941,0.6243458986282349,96.43142700195312,96.40242004394531,0.01683730259537697,2.521979331970215,0.0003,0.0003,0.01683804951608181
,,,,,66999,1175.6993,1000,,,,,,,,,,
,,,,,67000,,,-99.68614196777344,-5.847373008728027,0.6130510568618774,98.91323852539062,98.81047821044922,0.016990022733807564,-0.718829333782196,0.0003,0.0003,0.016990451142191887
,,,,,67999,1135.4806,1000,,,,,,,,,,
,,,,,68000,,,-99.0042495727539,-6.213301658630371,0.5480098128318787,98.08901977539062,98.19662475585938,0.01687014102935791,0.531857430934906,0.0003,0.0003,0.016871370375156403
,,,,,68999,1204.2258,1000,,,,,,,,,,
,,,,,69000,,,-101.05843353271484,-6.102232456207275,2.078742504119873,100.20943450927734,100.21070861816406,0.016971366479992867,0.6444748640060425,0.0003,0.0003,0.016971997916698456
,,,,,69999,1595.688,1000,,,,,,,,,,
1362.6144,194.43272,1676.4508,1100.6237,1000.0,70000,,,-99.86714172363281,-5.703866004943848,0.5845565795898438,99.15058898925781,99.12934112548828,0.017213433980941772,-0.5079803466796875,0.0003,0.0003,0.017213525250554085
,,,,,70999,1255.04,1000,,,,,,,,,,
,,,,,71000,,,-100.15174865722656,-5.6949462890625,0.7492941617965698,99.25279235839844,99.32254028320312,0.017131762579083443,-0.6679385304450989,0.0003,0.0003,0.01713089644908905
,,,,,71999,1295.1111,1000,,,,,,,,,,
,,,,,72000,,,-106.92823791503906,-5.959575653076172,0.8054907321929932,106.00167083740234,106.08009338378906,0.017197715118527412,0.3387397527694702,0.0003,0.0003,0.01719830557703972
,,,,,72999,1089.8446,1000,,,,,,,,,,
,,,,,73000,,,-106.156005859375,-5.771970748901367,0.6649956703186035,105.35812377929688,105.45696258544922,0.017410868778824806,-0.7769731283187866,0.0003,0.0003,0.017410852015018463
,,,,,73999,1272.4478,1000,,,,,,,,,,
,,,,,74000,,,-105.36543273925781,-6.243148326873779,0.5402759909629822,104.35508728027344,104.35050964355469,0.017562659457325935,1.850954532623291,0.0003,0.0003,0.017563680186867714
,,,,,74999,1280.517,1000,,,,,,,,,,
1366.864,219.34425,1699.4391,1100.3977,1000.0,75000,,,-104.31857299804688,-5.617019176483154,0.8646349906921387,103.43172454833984,103.53254699707031,0.017789147794246674,-0.5570781230926514,0.0003,0.0003,0.017789054661989212
,,,,,75999,1184.1753,1000,,,,,,,,,,
,,,,,76000,,,-109.58094024658203,-5.711023330688477,0.6201015114784241,108.70087432861328,108.737548828125,0.01788906194269657,-1.0295565128326416,0.0003,0.0003,0.01788882352411747
,,,,,76999,1244.4857,1000,,,,,,,,,,
,,,,,77000,,,-109.31905364990234,-5.8050384521484375,0.506226122379303,108.50094604492188,108.36454772949219,0.017695991322398186,-0.4709385633468628,0.0003,0.0003,0.017696471884846687
,,,,,77999,1136.8225,1000,,,,,,,,,,
,,,,,78000,,,-112.25174713134766,-5.7641801834106445,0.5850438475608826,111.46150207519531,111.46707153320312,0.017919857054948807,-0.2795659601688385,0.0003,0.0003,0.01792074553668499
,,,,,78999,1350.37,1000,,,,,,,,,,
,,,,,79000,,,-110.76824188232422,-5.830236434936523,0.7670811414718628,109.93354797363281,109.85885620117188,0.01814490370452404,-0.4272800087928772,0.0003,0.0003,0.018145734444260597
,,,,,79999,1370.5099,1000,,,,,,,,,,
1410.8995,213.68694,1681.5425,1155.9016,1000.0,80000,,,-110.0585708618164,-5.994667053222656,0.5650339722633362,109.13264465332031,109.03326416015625,0.018250610679388046,0.35758423805236816,0.0003,0.0003,0.018250741064548492
,,,,,80999,1272.8853,1000,,,,,,,,,,
,,,,,81000,,,-114.71359252929688,-5.88123083114624,0.6634329557418823,113.93415832519531,113.81836700439453,0.018355704843997955,-0.024529635906219482,0.0003,0.0003,0.018356623128056526
,,,,,81999,1354.6476,1000,,,,,,,,,,
,,,,,82000,,,-114.88027954101562,-5.765041828155518,0.6137427091598511,114.09071350097656,114.01234436035156,0.018554093316197395,-0.10572922229766846,0.0003,0.0003,0.018553629517555237
,,,,,82999,1195.6062,1000,,,,,,,,,,
,,,,,83000,,,-113.7967758178711,-5.951628684997559,0.6199846267700195,112.91543579101562,112.96795654296875,0.018767155706882477,-0.14279705286026,0.0003,0.0003,0.01876720041036606
,,,,,83999,1534.4178,1000,,,,,,,,,,
,,,,,84000,,,-114.47381591796875,-6.299596786499023,0.7291199564933777,113.6280288696289,113.70604705810547,0.018710969015955925,2.0351686477661133,0.0003,0.0003,0.018711447715759277
,,,,,84999,1364.4762,1000,,,,,,,,,,
1602.3875,244.09183,1865.8171,1125.9045,1000.0,85000,,,-113.76215362548828,-5.904802322387695,0.7981560826301575,112.77063751220703,112.97904968261719,0.018669577315449715,-0.26184916496276855,0.0003,0.0003,0.01866869628429413
,,,,,85999,1199.7646,1000,,,,,,,,,,
,,,,,86000,,,-115.36034393310547,-6.116703987121582,0.6532835960388184,114.5343017578125,114.62101745605469,0.01848580874502659,0.08238035440444946,0.0003,0.0003,0.018485693261027336
,,,,,86999,1704.415,1000,,,,,,,,,,
,,,,,87000,,,-119.6355209350586,-5.903256893157959,0.7128456830978394,118.878662109375,118.75201416015625,0.018669161945581436,-0.13670891523361206,0.0003,0.0003,0.018669238314032555
,,,,,87999,1450.7646,1000,,,,,,,,,,
,,,,,88000,,,-118.4097671508789,-6.310558795928955,1.2066900730133057,117.66802978515625,117.52774810791016,0.01917327009141445,0.44749635457992554,0.0003,0.0003,0.019174134358763695
,,,,,88999,1919.8573,1000,,,,,,,,,,
,,,,,89000,,,-123.42090606689453,-6.269815444946289,0.8631632328033447,122.44160461425781,122.315185546875,0.019238177686929703,0.5593187808990479,0.0003,0.0003,0.019238457083702087
,,,,,89999,1877.9591,1000,,,,,,,,,,
1822.6377,258.54456,2027.4983,1339.9313,1000.0,90000,,,-126.12621307373047,-6.0191545486450195,0.7738610506057739,125.14105224609375,125.22151184082031,0.019316416233778,1.3874343633651733,0.0003,0.0003,0.01931759901344776
,,,,,90999,2040.3856,1000,,,,,,,,,,
,,,,,91000,,,-125.52318572998047,-6.002012729644775,0.6436367034912109,124.58868408203125,124.63095092773438,0.01943250559270382,-1.4724912643432617,0.0003,0.0003,0.019433099776506424
,,,,,91999,1942.9192,1000,,,,,,,,,,
,,,,,92000,,,-126.05121612548828,-6.390732765197754,0.7469291687011719,125.21932983398438,125.20817565917969,0.019389281049370766,0.27795079350471497,0.0003,0.0003,0.019389692693948746
,,,,,92999,1532.8665,1000,,,,,,,,,,
,,,,,93000,,,-127.16703033447266,-6.062832832336426,0.8840317130088806,126.25365447998047,126.3449478149414,0.019711684435606003,-0.08387389779090881,0.0003,0.0003,0.01971132680773735
,,,,,93999,2003.0984,1000,,,,,,,,,,
,,,,,94000,,,-130.457275390625,-6.12866735458374,0.7502838373184204,129.6068115234375,129.7879180908203,0.019783413037657738,0.1361650675535202,0.0003,0.0003,0.019783517345786095
,,,,,94999,2016.232,1000,,,,,,,,,,
2046.542,117.04997,2191.0586,1788.3348,1000.0,95000,,,-129.09097290039062,-6.123533248901367,0.5491080284118652,128.23399353027344,128.30641174316406,0.01991451345384121,-0.1855442225933075,0.0003,0.0003,0.01991451345384121
,,,,,95999,1316.2858,1000,,,,,,,,,,
,,,,,96000,,,-130.63812255859375,-5.670297622680664,0.7502672672271729,129.74801635742188,130.0559844970703,0.020176203921437263,-1.249842643737793,0.0003,0.0003,0.02017616108059883
,,,,,96999,2143.303,1000,,,,,,,,,,
,,,,,97000,,,-132.56521606445312,-5.761239051818848,0.7733644247055054,131.6680908203125,131.70118713378906,0.020442234352231026,-1.0755385160446167,0.0003,0.0003,0.020441824570298195
,,,,,97999,2131.7495,1000,,,,,,,,,,
,,,,,98000,,,-133.91464233398438,-6.031788349151611,0.6852145195007324,132.92623901367188,132.92434692382812,0.0204139556735754,1.2932759523391724,0.0003,0.0003,0.020414194092154503
,,,,,98999,1986.5751,1000,,,,,,,,,,
,,,,,99000,,,-134.87767028808594,-6.360630989074707,0.704533040523529,134.03350830078125,133.92593383789062,0.020711909979581833,1.6525115966796875,0.0003,0.0003,0.02071281522512436
,,,,,99999,1990.8862,1000,,,,,,,,,,
1524.8953,325.58838,2385.5105,1263.1536,1000.0,100000,,,-138.13026428222656,-6.173162937164307,1.0057790279388428,137.13009643554688,137.18263244628906,0.02075684256851673,1.1681740283966064,0.0003,0.0003,0.02075670287013054
,,,,,100999,2093.0217,1000,,,,,,,,,,
,,,,,101000,,,-137.46090698242188,-6.096320629119873,0.7497246265411377,136.5738067626953,136.84344482421875,0.020793119445443153,0.6598184108734131,0.0003,0.0003,0.020793123170733452
,,,,,101999,2090.847,1000,,,,,,,,,,
,,,,,102000,,,-138.76536560058594,-6.052114486694336,1.284359335899353,137.75787353515625,137.6173553466797,0.021080713719129562,0.5630000233650208,0.0003,0.0003,0.021081406623125076
,,,,,102999,1850.8822,1000,,,,,,,,,,
,,,,,103000,,,-139.50338745117188,-5.609347343444824,0.687775731086731,138.69557189941406,138.70721435546875,0.021339816972613335,-0.5502169132232666,0.0003,0.0003,0.021340036764740944
,,,,,103999,1879.9274,1000,,,,,,,,,,
,,,,,104000,,,-142.19105529785156,-6.123146057128906,0.7593358755111694,141.28466796875,141.24301147460938,0.02140822447836399,0.8869501352310181,0.0003,0.0003,0.02140718884766102
,,,,,104999,2075.498,1000,,,,,,,,,,
1927.8938,290.0226,2253.0886,1395.0245,1000.0,105000,,,-143.6800994873047,-5.988584041595459,0.7486945390701294,142.66629028320312,142.74310302734375,0.02151220291852951,0.33339250087738037,0.0003,0.0003,0.0215113777667284
,,,,,105999,1885.3329,1000,,,,,,,,,,
,,,,,106000,,,-143.52828979492188,-6.070826053619385,0.8024399876594543,142.65257263183594,142.66497802734375,0.02147861383855343,1.1715234518051147,0.0003,0.0003,0.021480094641447067
,,,,,106999,1308.9254,1000,,,,,,,,,,
,,,,,107000,,,-142.9705810546875,-6.338871955871582,0.796040415763855,141.98001098632812,142.05389404296875,0.021473923698067665,1.1508427858352661,0.0003,0.0003,0.021474650129675865
,,,,,107999,2191.9182,1000,,,,,,,,,,
,,,,,108000,,,-147.20640563964844,-5.385648250579834,0.7036048173904419,146.39785766601562,146.4913787841797,0.021767940372228622,-2.0515799522399902,0.0003,0.0003,0.021767443045973778
,,,,,108999,2344.985,1000,,,,,,,,,,
,,,,,109000,,,-145.81173706054688,-6.253615856170654,0.7910595536231995,144.80972290039062,144.80763244628906,0.021838633343577385,1.3872134685516357,0.0003,0.0003,0.021839845925569534
,,,,,109999,2263.3389,1000,,,,,,,,,,
2094.6304,339.239,2353.564,1310.7917,1000.0,110000,,,-152.44265747070312,-5.678251266479492,0.7708514928817749,151.6533203125,151.81393432617188,0.02182391844689846,-1.2001047134399414,0.0003,0.0003,0.021822789683938026
,,,,,110999,2241.7388,1000,,,,,,,,,,
,,,,,111000,,,-147.3399658203125,-6.722400665283203,0.8599776029586792,146.47406005859375,146.46575927734375,0.0218392051756382,1.3328014612197876,0.0003,0.0003,0.021839668974280357
,,,,,111999,1598.1248,1000,,,,,,,,,,
,,,,,112000,,,-149.5662384033203,-6.683788776397705,0.8501657843589783,148.4477996826172,148.41555786132812,0.02194642648100853,2.0896990299224854,0.0003,0.0003,0.021947389468550682
,,,,,112999,2361.7585,1000,,,,,,,,,,
,,,,,113000,,,-148.70895385742188,-5.80170202255249,0.7288746237754822,148.00111389160156,147.9180908203125,0.02207358181476593,-0.6311976909637451,0.0003,0.0003,0.022074228152632713
,,,,,113999,1894.9335,1000,,,,,,,,,,
,,,,,114000,,,-152.47930908203125,-6.439611434936523,0.7942708730697632,151.51882934570312,151.4493408203125,0.022009247913956642,1.9846594333648682,0.0003,0.0003,0.022009138017892838
,,,,,114999,1631.9689,1000,,,,,,,,,,
2002.3246,412.1091,2459.898,1330.809,1000.0,115000,,,-154.14938354492188,-5.538431167602539,0.6896494030952454,153.4535369873047,153.43658447265625,0.022242717444896698,-1.382293939590454,0.0003,0.0003,0.02224121242761612
,,,,,115999,2401.7131,1000,,,,,,,,,,
,,,,,116000,,,-156.23666381835938,-6.498262405395508,0.8623145222663879,155.19863891601562,155.1328887939453,0.022153222933411598,0.2015610933303833,0.0003,0.0003,0.02215409465134144
,,,,,116999,1788.8326,1000,,,,,,,,,,
,,,,,117000,,,-156.64454650878906,-5.838345527648926,0.8509626388549805,155.7813720703125,155.79293823242188,0.022206919267773628,0.024391770362854004,0.0003,0.0003,0.022207209840416908
,,,,,117999,1556.5544,1000,,,,,,,,,,
,,,,,118000,,,-157.0540008544922,-6.272605895996094,0.7149363160133362,156.12185668945312,156.0794219970703,0.022297799587249756,1.5542412996292114,0.0003,0.0003,0.022299012169241905
,,,,,118999,2266.9233,1000,,,,,,,,,,
,,,,,119000,,,-157.1399383544922,-6.306064605712891,0.7043322324752808,156.20050048828125,156.27378845214844,0.022113045677542686,1.732722520828247,0.0003,0.0003,0.0221151914447546
,,,,,119999,1858.459,1000,,,,,,,,,,
