Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-696.072,11.679871,-686.16425,-712.4717,1000.0,-700.34735,39.96447,-653.3262,-763.28516,1000.0,-117.10182189941406,221.380126953125,5000,4.554488897323608,-700.34735,0
-815.76337,77.424736,-706.55444,-877.2189,1000.0,-723.4182,36.260372,-689.4564,-785.3744,1000.0,-119.12528228759766,229.61595153808594,10000,9.238278865814209,,1
-901.5279,120.12311,-813.3738,-1071.3666,1000.0,-778.3379,59.97339,-706.36707,-883.09235,1000.0,-126.23519897460938,250.74134826660156,15000,13.54931354522705,,2
-947.3106,178.5834,-752.48816,-1183.9023,1000.0,-929.4245,63.982635,-853.8432,-1011.4687,1000.0,-151.7207489013672,388.3804931640625,20000,17.859352588653564,,3
-1150.6587,25.243029,-1123.9642,-1184.5332,1000.0,-930.4702,162.06097,-752.13464,-1180.3949,1000.0,-149.0212860107422,389.9590759277344,25000,22.161521434783936,,4
-975.33984,98.5944,-860.1957,-1101.0122,1000.0,-1045.718,101.24774,-857.4714,-1159.8984,1000.0,-166.09361267089844,450.5650939941406,30000,26.45355725288391,,5
-1110.3667,8.869192,-1099.8318,-1121.5295,1000.0,-919.5306,36.62485,-874.1046,-964.45215,1000.0,-131.8779754638672,277.2838439941406,35000,30.779117107391357,,6
-1054.1249,77.22853,-997.02795,-1163.3041,1000.0,-1115.9609,103.88076,-989.1742,-1299.7949,1000.0,-167.96966552734375,468.7403869628906,40000,35.120007276535034,,7
-1010.4318,40.773457,-979.9619,-1068.0625,1000.0,-1050.3846,104.33147,-951.7228,-1248.3087,1000.0,-142.75172424316406,336.07568359375,45000,39.463544845581055,,8
-1029.0275,138.40079,-876.98615,-1211.7943,1000.0,-1109.2561,84.39205,-1017.51404,-1215.8005,1000.0,-146.8062744140625,367.9771423339844,50000,43.80946731567383,,9
-931.98584,72.09041,-855.23315,-1028.4768,1000.0,-996.64667,55.017574,-903.865,-1048.2736,1000.0,-115.18321990966797,238.12319946289062,55000,48.145344257354736,,10
-913.91943,59.218483,-830.24286,-958.7438,1000.0,-999.6722,75.79604,-905.6988,-1108.3652,1000.0,-127.75528717041016,288.56573486328125,60000,52.557318925857544,,11
-863.3213,27.48659,-826.6588,-892.84033,1000.0,-973.6457,79.87613,-827.0484,-1067.0199,1000.0,-96.09794616699219,179.2294158935547,65000,56.98762226104736,,12
-820.187,32.115948,-782.6279,-861.083,1000.0,-878.25,74.437386,-785.4667,-977.12537,1000.0,-77.47453308105469,134.89035034179688,70000,61.41628861427307,,13
-771.4715,28.760815,-736.28174,-806.73096,1000.0,-870.3766,109.07944,-749.755,-1072.5938,1000.0,-63.226680755615234,98.34272766113281,75000,65.84149312973022,,14
-882.47174,62.00782,-837.07263,-970.1455,1000.0,-796.15045,68.788124,-701.0206,-896.48773,1000.0,-48.41697311401367,66.24829864501953,80000,70.21967077255249,,15
-769.02344,108.70036,-618.1433,-869.95935,1000.0,-764.6242,32.922985,-726.1129,-807.571,1000.0,-31.870548248291016,42.53861618041992,85000,74.51512622833252,,16
-754.14014,66.7421,-698.7999,-848.0285,1000.0,-776.8547,29.048544,-736.6803,-817.3587,1000.0,-27.97376251220703,37.51715087890625,90000,78.84975409507751,,17
-753.6174,94.22056,-628.428,-855.73395,1000.0,-657.8424,124.40193,-444.8861,-809.7843,1000.0,-9.617315292358398,32.70663833618164,95000,83.13741755485535,,18
-655.35004,3.2482667,-651.615,-659.53357,1000.0,-680.73016,79.35042,-589.2677,-810.5948,1000.0,-6.194294452667236,31.53061866760254,100000,87.41980075836182,,19
-700.7851,42.546444,-651.9104,-755.61566,1000.0,-733.2345,104.694695,-612.31885,-895.07654,1000.0,-10.458133697509766,47.53122329711914,105000,91.75596261024475,,20
-645.3788,13.765893,-630.9125,-663.8944,1000.0,-632.95325,58.099148,-564.32837,-697.21985,1000.0,6.274267673492432,55.61493682861328,110000,96.03923606872559,,21
-548.49493,50.662376,-478.33093,-596.1378,1000.0,-690.42395,86.154655,-591.5266,-790.49133,1000.0,-17.667665481567383,112.89159393310547,115000,100.38199186325073,,22
-619.8711,55.296795,-575.6696,-697.8402,1000.0,-568.20795,70.45123,-473.40506,-662.0334,1000.0,20.3644962310791,48.99544143676758,120000,104.71401071548462,,23
-589.3948,43.59817,-536.003,-642.79626,1000.0,-593.67303,69.99211,-512.4204,-690.455,1000.0,24.169330596923828,41.66342544555664,125000,109.00873374938965,,24
-527.42755,10.900146,-518.963,-542.817,1000.0,-586.2853,90.25296,-470.44348,-720.6537,1000.0,-7.734467029571533,138.5678253173828,130000,113.29566383361816,,25
-508.53256,85.542244,-403.76904,-613.3039,1000.0,-541.43823,78.88966,-450.6582,-679.04407,1000.0,28.879735946655273,60.89922332763672,135000,117.57680416107178,,26
-500.87674,27.598536,-470.9594,-537.54333,1000.0,-561.97546,37.289013,-504.73422,-611.5305,1000.0,31.728187561035156,47.19170379638672,140000,121.91704988479614,,27
-613.2552,25.843664,-591.1997,-649.522,1000.0,-516.01807,72.740005,-388.5586,-577.2776,1000.0,39.632503509521484,50.073753356933594,145000,126.20535111427307,,28
-523.73,41.629875,-468.7187,-569.39844,1000.0,-574.2938,71.350174,-502.13382,-704.0852,1000.0,-11.394786834716797,142.6572723388672,150000,130.57132077217102,,29
-623.4626,40.65072,-574.49805,-674.0327,1000.0,-572.7724,24.094467,-544.0365,-612.1626,1000.0,29.5450496673584,35.031803131103516,155000,134.93440961837769,,30
-521.6841,79.956764,-412.13165,-600.7157,1000.0,-579.63837,61.249073,-458.29333,-618.362,1000.0,-5.211450099945068,103.44547271728516,160000,139.27643513679504,,31
-571.7377,84.64761,-461.44183,-667.18384,1000.0,-544.9354,49.867676,-464.01965,-603.2348,1000.0,24.915576934814453,37.03096389770508,165000,143.66649460792542,,32
