Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,161926,108.02753686904907,,39
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,165926,110.63420009613037,,40
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,169926,113.239333152771,,41
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,173926,115.84283328056335,,42
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,177926,118.44586110115051,,43
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,181926,121.05991101264954,,44
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,185926,123.66994333267212,,45
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,189926,126.27835869789124,,46
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,193926,128.88722848892212,,47
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,197926,131.49739742279053,,48
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,201926,134.11207723617554,,49
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,205926,136.72872042655945,,50
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,209926,139.3401584625244,,51
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,213926,141.95819425582886,,52
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,217926,144.59764671325684,,53
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,221926,147.3237657546997,,54
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,225926,150.00536108016968,,55
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,229926,152.70485711097717,,56
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,233926,155.40044927597046,,57
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,237926,158.09894442558289,,58
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,241926,160.79713344573975,,59
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,245926,163.48892045021057,,60
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,249926,166.18445301055908,,61
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,253926,168.88220405578613,,62
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,257926,171.57618236541748,,63
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,261926,174.2700662612915,,64
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,265926,176.96138381958008,,65
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,269926,179.658358335495,,66
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,273926,182.33342242240906,,67
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,277926,185.0063214302063,,68
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,281926,187.6773920059204,,69
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,285926,190.3526484966278,,70
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,289926,193.052663564682,,71
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,293926,195.7241826057434,,72
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,297926,198.39803504943848,,73
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,301926,201.07534170150757,,74
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,305926,203.75607252120972,,75
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,309926,206.45788478851318,,76
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,313926,209.16039538383484,,77
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,317926,211.8381130695343,,78
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,321926,214.5154037475586,,79
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,325926,217.21843767166138,,80
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,329926,219.91603302955627,,81
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,333926,222.60676765441895,,82
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,337926,225.28306031227112,,83
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,341926,227.95835876464844,,84
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,345926,230.60139441490173,,85
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,349926,233.2441987991333,,86
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,353926,235.8945381641388,,87
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,357926,238.58699798583984,,88
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,361926,241.20968508720398,,89
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,365926,243.82400059700012,,90
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,369926,246.43587350845337,,91
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,373926,249.05301928520203,,92
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,377926,251.66307878494263,,93
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,381926,254.2822756767273,,94
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,385926,256.92255663871765,,95
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,389926,259.56321716308594,,96
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,393926,262.1787703037262,,97
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,397926,264.87708258628845,,98
200.0,0.0,200.0,200.0,200.0,200.0,0.0,200.0,200.0,200.0,-0.0,401926,267.49408984184265,,99
