Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-160.40797,119.87529,12.07489,-475.14075,89.52173913043478,-181.4809,104.91464,-46.17774,-426.08615,81.48,-141.0377960205078,12648.83203125,2037,3.300701141357422,-181.4809,0
-164.2528,100.049225,-25.757027,-419.2408,84.29166666666667,-156.55833,68.980286,-79.45156,-378.54712,87.125,-112.45039367675781,7783.31982421875,4128,6.661905288696289,,1
-137.82344,63.533264,17.094627,-332.0841,81.48,-167.99385,96.90211,-43.21044,-464.11966,92.63636363636364,-109.6332778930664,9010.0400390625,6166,9.665977716445923,,2
-131.03683,54.164627,-12.745583,-231.66757,80.8,-176.03688,73.90669,-83.20552,-337.41852,86.54166666666667,-111.99659729003906,8042.4951171875,8243,12.6485116481781,,3
-159.04678,65.4094,-79.72525,-334.64178,89.95652173913044,-136.65857,68.8919,4.4689484,-310.82742,85.41666666666667,-83.15733337402344,5262.60693359375,10293,15.657021522521973,,4
-143.51538,58.38774,-21.276299,-320.39294,84.70833333333333,-127.31657,72.94751,5.006569,-312.82977,89.17391304347827,-61.67708206176758,4257.39697265625,12344,18.643855333328247,,5
-119.95178,44.837505,-11.766136,-275.03986,83.79166666666667,-140.8067,81.26212,-8.405487,-426.5511,89.34782608695652,-71.27206420898438,5162.826171875,14399,21.61493468284607,,6
-131.04518,46.621826,-67.15082,-271.3761,76.51851851851852,-136.59857,58.67609,-27.152512,-308.5603,86.66666666666667,-65.88481903076172,3843.264404296875,16479,24.626177072525024,,7
-135.76842,65.9567,-41.450806,-293.09558,83.24,-149.13724,65.632965,-81.26063,-394.2434,79.65384615384616,-76.01207733154297,4279.23388671875,18550,27.687623023986816,,8
-112.50798,64.5046,32.503815,-231.50075,94.0,-117.29796,44.389668,-9.382782,-233.58315,78.34615384615384,-52.389461517333984,2374.514404296875,20587,30.69363021850586,,9
-126.93729,69.51797,11.947052,-346.6443,88.04347826086956,-128.2481,44.43431,-51.817616,-226.93414,83.72,-52.84603500366211,2005.9407958984375,22680,33.736509561538696,,10
-121.93635,44.479332,-11.420212,-245.02109,91.18181818181819,-122.6369,45.741913,-24.501595,-207.27777,85.5,-41.647518157958984,1974.486328125,24732,36.79651141166687,,11
-122.768456,43.323032,5.134964,-212.54005,86.5,-145.21364,54.464325,14.884651,-272.2212,87.21739130434783,-51.706298828125,2717.695556640625,26738,39.83885478973389,,12
-105.73316,44.97903,18.317223,-229.86847,83.95833333333333,-125.8503,50.091805,-62.622612,-322.65598,81.0,-45.82197952270508,2391.6123046875,28763,42.889628887176514,,13
-111.13004,30.808384,-57.38572,-183.72691,85.08333333333333,-120.7951,43.524696,-20.155083,-256.8817,83.91666666666667,-32.000362396240234,1251.7291259765625,30777,46.032368659973145,,14
-110.86041,40.851833,-41.668068,-207.923,83.625,-112.505974,54.261314,-22.143242,-314.26093,87.6086956521739,-25.376178741455078,1771.0032958984375,32792,49.03768229484558,,15
-120.397,57.13182,-16.61766,-315.43475,81.04,-127.00701,36.67823,-70.78624,-225.93433,85.95833333333333,-34.682830810546875,1080.2818603515625,34855,52.0941436290741,,16
-115.50991,35.887695,-57.98899,-193.0817,89.56521739130434,-130.60674,60.65577,-62.36505,-307.20782,89.91304347826087,-37.019371032714844,2039.9560546875,36923,55.18580865859985,,17
-108.60726,39.159046,-18.031189,-201.0623,87.58333333333333,-115.60558,65.75443,20.55333,-338.18854,89.3913043478261,-19.700838088989258,1971.14208984375,38979,58.24979257583618,,18
-119.085526,57.30368,-37.028877,-321.18707,92.04545454545455,-119.196884,84.40694,23.014,-355.28238,89.3913043478261,-21.431846618652344,3272.562744140625,41035,61.32239246368408,,19
-110.90331,52.305115,-35.52414,-261.88422,91.3913043478261,-123.82147,42.984413,-41.415054,-203.46902,82.68,-24.856861114501953,944.1791381835938,43102,64.45006465911865,,20
-113.30197,39.02007,-49.12658,-206.35965,91.18181818181819,-138.73854,72.72385,-64.17088,-404.44003,87.82608695652173,-34.81608963012695,2096.20556640625,45122,67.46985864639282,,21
-109.75293,32.658768,-65.33804,-183.22449,83.5,-112.305534,51.249294,-57.73681,-253.50638,86.875,-17.219005584716797,1298.9949951171875,47207,70.68879413604736,,22
-95.93712,42.170258,-24.147621,-215.03021,89.1304347826087,-119.26565,68.55949,-64.66311,-293.37518,91.21739130434783,-17.812406539916992,1883.7247314453125,49305,74.21740007400513,,23
-101.40569,34.42788,-54.571888,-183.7803,93.0,-127.167366,54.148552,-47.20464,-270.71405,95.18181818181819,-18.510498046875,1404.4158935546875,51399,77.65470719337463,,24
-109.630135,33.78259,-59.779804,-192.9329,91.0,-103.47704,29.341127,-18.949593,-167.54124,94.54545454545455,3.151974678039551,666.0432739257812,53479,81.17328643798828,,25
-112.03501,34.09253,-56.358883,-200.43828,91.5909090909091,-111.08108,46.37453,-21.39589,-280.96326,88.21739130434783,-6.495968341827393,671.6000366210938,55508,84.57740139961243,,26
-106.20107,44.107323,34.718918,-200.95358,94.54545454545455,-98.71542,35.376053,8.779617,-177.49487,91.9090909090909,8.613673210144043,832.948974609375,57530,87.97293710708618,,27
-103.75727,28.98919,-58.86251,-167.63657,92.18181818181819,-103.20672,27.639132,-57.25927,-157.04486,96.61904761904762,3.170193910598755,422.4438781738281,59559,91.38827443122864,,28
-93.277245,40.6624,20.329865,-195.42548,93.5909090909091,-101.63049,28.640392,-56.280426,-175.64372,92.72727272727273,4.864268779754639,571.310546875,61599,94.89981746673584,,29
-96.76111,62.629276,42.432034,-280.16583,96.57142857142857,-105.28235,57.893066,-48.112038,-332.0391,91.36363636363636,0.0741501897573471,1443.6456298828125,63609,98.28226494789124,,30
-108.68496,46.4923,-15.310623,-232.58932,101.05,-88.29122,30.666721,-32.48913,-163.51245,99.42857142857143,15.967904090881348,741.807861328125,65697,101.82136535644531,,31
-80.52076,36.070396,-23.938787,-150.11209,95.95238095238095,-94.67529,32.810726,-37.433605,-173.35597,92.45454545454545,7.217350006103516,685.2796630859375,67731,105.32136511802673,,32
-85.016884,58.376484,33.737915,-241.69148,95.85714285714286,-66.74105,54.263298,39.812157,-174.50262,103.35,31.715410232543945,2008.49072265625,69798,108.87041091918945,,33
-78.49458,33.594772,-25.655293,-151.50069,97.9047619047619,-89.07003,34.617832,-38.030884,-175.32793,104.2,16.14674186706543,999.712158203125,71882,112.45675373077393,,34
-74.865555,27.284975,-16.831291,-119.06673,103.15,-76.08305,26.435831,-23.19381,-130.86539,96.33333333333333,18.38276481628418,855.5614624023438,73905,115.98610138893127,,35
-73.84712,34.264435,-4.858181,-133.0425,106.73684210526316,-82.54915,33.717003,-29.81807,-169.406,102.8,13.521758079528809,758.2548217773438,75961,119.49113631248474,,36
-73.23682,42.3665,-18.254784,-195.2466,104.05,-76.66519,33.740993,-24.318314,-153.66339,111.83333333333333,20.956518173217773,842.6256103515625,77974,122.99669814109802,,37
-74.42749,65.14467,4.8433914,-272.01868,120.3529411764706,-70.088844,39.0331,15.350452,-138.20416,110.3157894736842,23.8493709564209,1132.7998046875,80070,126.60430216789246,,38
-58.069386,41.12933,3.4750214,-173.97975,128.5625,-83.96316,57.167847,-21.405067,-261.2331,112.5,12.233522415161133,1499.7305908203125,82095,130.19460606575012,,39
-72.44905,66.17338,21.720713,-280.72968,128.3125,-67.71861,46.739063,-8.806335,-188.6637,115.05555555555556,19.095481872558594,1173.8421630859375,84166,133.8946614265442,,40
-51.371517,51.612167,20.192627,-189.8968,155.6153846153846,-85.121506,54.762638,-5.36252,-198.01523,125.25,8.199821472167969,1219.672607421875,86170,137.51445269584656,,41
-66.30091,60.98246,2.6497784,-212.65465,162.15384615384616,-50.540936,30.554857,-6.5764217,-107.53003,143.35714285714286,25.834379196166992,1621.9725341796875,88177,141.26075649261475,,42
-123.401375,58.87859,-42.08886,-209.20795,191.0909090909091,-67.57798,67.01016,21.170624,-257.9273,156.0,18.633901596069336,2144.4462890625,90205,145.20563554763794,,43
-81.51056,85.566574,18.999279,-247.65475,178.5,-74.68712,64.3182,2.0826797,-214.06903,180.16666666666666,14.05274772644043,1733.21435546875,92367,149.3772361278534,,44
-97.51696,77.637856,7.162689,-229.27724,339.8333333333333,-70.62427,71.17108,27.968761,-192.18298,297.375,31.678882598876953,2243.603271484375,94746,156.061527967453,,45
-111.66976,82.06963,15.310927,-236.27274,297.75,-106.28368,61.382355,-11.0781765,-207.3277,311.57142857142856,17.829160690307617,2037.9818115234375,96927,161.59927344322205,,46
