Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
-268.35907,60.94954,-155.53186,-357.7369,1000.0,0,,,,,,,,,,,,
,,,,,999,-378.55484,1000,,,,,,,,,,
,,,,,1999,-293.37018,1000,,,,,,,,,,
,,,,,2999,-363.32724,1000,,,,,,,,,,
,,,,,3999,-113.375656,1000,,,,,,,,,,
,,,,,4999,-367.70197,1000,,,,,,,,,,
-237.35405,60.02952,-108.6888,-297.80927,1000.0,5000,,,,,,,,,,,,
,,,,,5999,-188.17747,1000,,,,,,,,,,
,,,,,6999,-173.7677,1000,,,,,,,,,,
,,,,,7999,-145.13316,1000,,,,,,,,,,
,,,,,8999,-194.00494,1000,,,,,,,,,,
,,,,,9999,-374.99615,1000,,,,,,,,,,
-248.60811,67.981415,-155.2917,-387.98688,1000.0,10000,,,0.007051236927509308,3.7745134830474854,0.47559159994125366,-0.0202616099268198,-0.28131312131881714,0.009999999776482582,-44.705718994140625,0.0003,0.0003,0.009998997673392296
,,,,,10999,-386.0307,1000,,,,,,,,,,
,,,,,11000,,,-1.343884825706482,-4.3617939949035645,0.41809892654418945,0.665546178817749,0.7447147369384766,0.009389642626047134,-8.171268463134766,0.0003,0.0003,0.009388958103954792
,,,,,11999,-401.20312,1000,,,,,,,,,,
,,,,,12000,,,-2.2159831523895264,-4.123989105224609,0.5113570690155029,1.7422902584075928,1.7412405014038086,0.008923538029193878,-8.20718002319336,0.0003,0.0003,0.008922516368329525
,,,,,12999,-310.50293,1000,,,,,,,,,,
,,,,,13000,,,-3.066781997680664,-5.247932434082031,0.743621826171875,2.438584804534912,2.4284329414367676,0.00845329836010933,-2.0640690326690674,0.0003,0.0003,0.00845312513411045
,,,,,13999,-313.82678,1000,,,,,,,,,,
,,,,,14000,,,-5.37851095199585,-6.576197624206543,0.8230084180831909,4.518913269042969,4.561191558837891,0.008623321540653706,3.61694073677063,0.0003,0.0003,0.008623733185231686
,,,,,14999,-354.47955,1000,,,,,,,,,,
-365.44797,28.187656,-307.09818,-398.52216,1000.0,15000,,,-8.106104850769043,-6.021915435791016,0.666731595993042,7.104836463928223,7.148220062255859,0.009278780780732632,1.5545991659164429,0.0003,0.0003,0.009279267862439156
,,,,,15999,-481.9898,1000,,,,,,,,,,
,,,,,16000,,,-11.520735740661621,-6.754837512969971,0.45450687408447266,10.531370162963867,10.516000747680664,0.009924156591296196,4.307320594787598,0.0003,0.0003,0.009925235994160175
,,,,,16999,-262.48157,1000,,,,,,,,,,
,,,,,17000,,,-12.42264461517334,-6.493996620178223,0.6089524030685425,11.586366653442383,11.505533218383789,0.010560976341366768,4.028191566467285,0.0003,0.0003,0.010561520233750343
,,,,,17999,70.55994,1000,,,,,,,,,,
,,,,,18000,,,-14.432625770568848,-6.708221435546875,0.4883939027786255,13.564635276794434,13.571882247924805,0.01162264309823513,3.9370100498199463,0.0003,0.0003,0.011624354869127274
,,,,,18999,80.73491,1000,,,,,,,,,,
,,,,,19000,,,-17.121183395385742,-6.27157735824585,0.5019962191581726,16.236757278442383,16.17498016357422,0.012716949917376041,1.073304533958435,0.0003,0.0003,0.012717853300273418
,,,,,19999,331.34363,1000,,,,,,,,,,
