Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-196.44391,119.94766,-46.805557,-510.91574,82.4,-178.97205,99.77792,-71.36445,-440.00696,89.65217391304348,-42.97762680053711,10734.0400390625,2062,3.3315885066986084,-178.97205,0
-162.3169,85.32584,-66.68982,-343.99353,96.04761904761905,-227.71558,126.54804,-77.41481,-510.5723,91.27272727272727,-50.3747444152832,15869.3271484375,4070,6.660617828369141,,1
-205.84326,133.45216,-37.02249,-558.34467,91.54545454545455,-185.69308,97.91624,-51.581657,-431.04822,96.5909090909091,-37.41645812988281,9940.0029296875,6195,9.739166975021362,,2
-174.85612,109.69469,-23.576645,-387.97693,95.85714285714286,-179.57538,124.82469,7.3774796,-407.31656,93.36363636363636,-35.5723762512207,10709.5625,8249,12.761314630508423,,3
-150.67749,57.3611,-46.54479,-259.0534,98.19047619047619,-155.0565,102.26862,58.022358,-309.00665,136.8095238095238,-17.794727325439453,5456.2138671875,11122,17.13738775253296,,4
-140.20325,91.31649,9.453201,-364.57416,95.42857142857143,-154.5652,121.08689,75.6155,-372.2308,172.16666666666666,-12.928357124328613,5887.2529296875,13188,20.673608779907227,,5
-132.2389,83.19987,-15.469048,-335.11633,95.95238095238095,-153.96785,85.069084,-16.358704,-367.22192,94.72727272727273,-24.484752655029297,5825.37890625,15272,23.752551555633545,,6
-101.15271,67.17457,26.155975,-227.29755,92.45454545454545,-162.82967,95.2683,-56.25367,-425.01318,96.23809523809524,-25.97508430480957,6582.470703125,17293,26.82793951034546,,7
-143.0826,84.977005,-18.099304,-329.07452,109.73684210526316,-144.58133,79.22804,-50.80649,-360.6252,99.38095238095238,-19.96871566772461,4190.0537109375,19380,30.055964469909668,,8
-163.66693,75.79611,-37.424175,-313.94608,106.78947368421052,-102.8614,31.840206,-56.14599,-172.55754,95.23809523809524,-10.129094123840332,1218.7723388671875,21380,33.1800332069397,,9
-156.05515,68.69331,-77.08838,-329.9507,104.35,-154.45512,105.971664,2.5605469,-414.58353,97.76190476190476,-20.74188804626465,6577.9580078125,23433,36.39688301086426,,10
-133.57896,79.69583,-39.52889,-322.4713,105.73684210526316,-147.37906,71.16415,-73.36601,-320.154,102.1,-16.228734970092773,3016.906494140625,25475,39.47490835189819,,11
-123.91681,67.694725,-58.773643,-333.32883,105.94736842105263,-165.2528,73.237526,-26.72181,-288.94196,106.84210526315789,-17.828548431396484,4095.001220703125,27505,42.55652475357056,,12
-131.66924,79.06567,-14.018379,-287.1133,120.05882352941177,-126.14173,86.917076,37.645927,-269.72842,119.47058823529412,-7.078230857849121,2896.35791015625,29536,45.7191596031189,,13
