step,v_loss,q_loss,policy_loss
1,0.00044761167373508215,0.0011130704078823328,2.0498135089874268
2,0.00010019686305895448,0.0005934640066698194,2.0851669311523438
3,1.9529459677869454e-05,0.0002452328335493803,2.115048408508301
4,0.000172287633176893,8.148905908456072e-05,2.1311986446380615
5,0.00042894930811598897,9.056407725438476e-05,2.140194892883301
6,0.0004981475649401546,0.00016563211102038622,2.1364588737487793
7,0.0004611635231412947,0.0002195987617596984,2.1283059120178223
8,0.0003319333482068032,0.0002528353361412883,2.114407539367676
9,0.00019476539455354214,0.0002583888126537204,2.099283456802368
10,6.453249807236716e-05,0.0002355865144636482,2.0816144943237305
11,9.00100712897256e-06,0.00018657342297956347,2.062197685241699
12,3.127501258859411e-05,0.00010718355770222843,2.0474660396575928
13,9.695086919236928e-05,5.2607192628784105e-05,2.0350990295410156
14,0.0001996717182919383,4.140864621149376e-05,2.0242066383361816
15,0.0002999930875375867,5.303010402712971e-05,2.0180506706237793
16,0.0003693137550726533,9.051893721334636e-05,2.015209674835205
17,0.00039018946699798107,0.00010231156193185598,2.0171525478363037
18,0.00037989666452631354,0.00010553665924817324,2.0223233699798584
19,0.00032358773751184344,0.00011401799565646797,2.0282695293426514
20,0.0002535075764171779,0.0001716183323878795,2.0374536514282227
21,0.0001652924984227866,7.826615910744295e-05,2.0480284690856934
22,0.00010301576548954472,7.652492786291987e-05,2.0577030181884766
23,4.4749722292181104e-05,5.79557781748008e-05,2.069973945617676
24,1.5497973436140455e-05,6.408835179172456e-05,2.0785470008850098
25,4.238417204760481e-06,4.0718179661780596e-05,2.0883936882019043
26,1.9623097614385188e-05,3.5379460314288735e-05,2.097536563873291
27,4.7338522563222796e-05,3.742311673704535e-05,2.1041998863220215
28,8.684404019732028e-05,4.984633778803982e-05,2.107729434967041
29,0.00011196111154276878,6.366037268890068e-05,2.108938217163086
30,0.00013306197070050985,5.5336131481453776e-05,2.109022378921509
31,0.00012579280883073807,7.45467550586909e-05,2.106118679046631
32,9.985941869672388e-05,6.9396584876813e-05,2.1009535789489746
33,7.07671424606815e-05,5.7128985645249486e-05,2.0957882404327393
34,4.76796121802181e-05,6.145139195723459e-05,2.0900912284851074
35,1.9888153474312276e-05,5.761079955846071e-05,2.0824718475341797
36,7.87657882028725e-06,4.3851989175891504e-05,2.077320098876953
37,4.0422532947559375e-06,3.652144368970767e-05,2.071424961090088
38,9.312029760621954e-06,4.595641803462058e-05,2.066633462905884
39,1.8636827007867396e-05,4.90413949592039e-05,2.0626144409179688
40,2.608402428450063e-05,4.2840496462304145e-05,2.0609214305877686
41,3.2234995160251856e-05,4.3820939026772976e-05,2.060821056365967
42,3.389617631910369e-05,4.835147046833299e-05,2.0606372356414795
43,3.595914313336834e-05,4.2861400288529694e-05,2.0612189769744873
44,3.0357157811522484e-05,5.362021693144925e-05,2.0641133785247803
45,2.3943734049680643e-05,5.495387449627742e-05,2.0663681030273438
46,1.6634616258670576e-05,4.376255674287677e-05,2.0696280002593994
47,1.0470519555383362e-05,3.0211243938538246e-05,2.072359561920166
48,6.1034702412143815e-06,4.1954706830438226e-05,2.0757031440734863
49,4.399822955747368e-06,6.82682657497935e-05,2.077406406402588
50,2.7671644602378365e-06,3.0128010621410795e-05,2.0804929733276367
51,4.330810952524189e-06,5.5031876399880275e-05,2.083207607269287
52,3.974565970565891e-06,4.74540502182208e-05,2.0822014808654785
53,5.013753252569586e-06,3.840299177682027e-05,2.082808494567871
54,4.231329967296915e-06,3.6276069295126945e-05,2.081773281097412
55,4.148693733441178e-06,3.4509321267250925e-05,2.0813040733337402
56,4.570113560475875e-06,3.473099059192464e-05,2.0824179649353027
57,3.559309789125109e-06,3.655531327240169e-05,2.079023838043213
58,3.4156482797698118e-06,4.2133200622629374e-05,2.0797934532165527
59,2.782539468171308e-06,4.401078695082106e-05,2.0795466899871826
60,2.595655132608954e-06,3.7647558201570064e-05,2.0778379440307617
61,1.936460876095225e-06,3.10214891214855e-05,2.0775952339172363
62,2.2362726213032147e-06,3.4966251405421644e-05,2.077031373977661
63,1.7733557342580752e-06,4.672151044360362e-05,2.077470302581787
64,1.794092213458498e-06,2.5963119696825743e-05,2.0771331787109375
65,2.2840083602204686e-06,4.028467810712755e-05,2.0775389671325684
66,1.7421905340597732e-06,3.5113971534883603e-05,2.0785470008850098
67,1.4203992577677127e-06,2.9432500014081597e-05,2.0798871517181396
68,1.8598543647385668e-06,3.567766907508485e-05,2.0800857543945312
69,3.2080611163110007e-06,4.327296846895479e-05,2.0812416076660156
70,2.3274201339518186e-06,3.736847429536283e-05,2.0807087421417236
71,2.545819825172657e-06,3.237531200284138e-05,2.080918788909912
72,2.747817916315398e-06,3.6070607166038826e-05,2.0813629627227783
73,2.045549763352028e-06,3.856301191262901e-05,2.079428195953369
74,3.954219209845178e-06,3.439418651396409e-05,2.0795278549194336
75,2.1641969851771137e-06,4.170608372078277e-05,2.0780842304229736
76,1.227010102411441e-06,3.280802411609329e-05,2.0760765075683594
77,2.3023280846246053e-06,3.161602217005566e-05,2.07517147064209
78,2.2508604615723016e-06,4.133770562475547e-05,2.0747151374816895
79,3.4516324376454577e-06,3.959459354518913e-05,2.0734198093414307
80,3.611739430198213e-06,3.411519355722703e-05,2.0737123489379883
81,4.224690201226622e-06,4.7207715397235006e-05,2.0744972229003906
82,4.127974534640089e-06,3.623678639996797e-05,2.0741820335388184
83,3.5093053156742826e-06,4.072253796039149e-05,2.075249671936035
84,2.414005393802654e-06,3.0929979402571917e-05,2.076789140701294
85,1.9997080471512163e-06,3.3683500078041106e-05,2.077425241470337
86,1.3278347523737466e-06,2.9466078558471054e-05,2.079380512237549
87,1.7547235984238796e-06,4.8659650929039344e-05,2.079967975616455
88,2.516962922527455e-06,4.138607619097456e-05,2.081566333770752
89,3.6315391298558097e-06,4.800542228622362e-05,2.0819554328918457
90,3.4103586585843004e-06,3.213268064428121e-05,2.0813026428222656
91,2.699576725717634e-06,2.9501188691938296e-05,2.082205295562744
92,2.7216067337576533e-06,4.9907950597116724e-05,2.080159902572632
93,2.4934981865953887e-06,2.3666612833039835e-05,2.0797696113586426
94,1.998518882828648e-06,3.596397436922416e-05,2.077936887741089
95,2.9244165489217266e-06,4.7115776396822184e-05,2.0765395164489746
96,1.5105957800187753e-06,2.782537558232434e-05,2.0758302211761475
97,2.023976321652299e-06,3.004011341545265e-05,2.0755743980407715
98,2.0256798052287195e-06,3.724225825862959e-05,2.0756936073303223
99,2.649584303071606e-06,3.4694548958214e-05,2.0765011310577393
100,3.2379550702898996e-06,3.995908627985045e-05,2.074906826019287
101,2.5174408619932365e-06,2.890773248509504e-05,2.0767605304718018
102,2.0255706658645067e-06,3.0039667763048783e-05,2.077810764312744
103,2.441540118525154e-06,4.1209670598618686e-05,2.0780906677246094
104,2.2796884877607226e-06,3.1628998840460554e-05,2.0782206058502197
105,1.6987487470032647e-06,2.7888956537935883e-05,2.077850580215454
106,1.5663529211451532e-06,2.987206789839547e-05,2.0788822174072266
107,1.5761975191708189e-06,2.651616705406923e-05,2.078667163848877
108,1.5078179558258853e-06,5.173232057131827e-05,2.078299045562744
109,1.796202354853449e-06,2.3311016775551252e-05,2.0781168937683105
