value/v_loss,value/v_mean,value/v_max,value/v_min,critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,actor/actor_loss,actor/mse,step
0.014079220592975616,-0.10205078125,0.031494140625,-0.189453125,0.7586381435394287,0.0306396484375,0.1416015625,-0.171875,5.834286689758301,0.5196849703788757,0
0.03267081081867218,-34.75,-1.9140625,-37.0,0.3992387056350708,-35.25,-2.390625,-37.75,4.7001214027404785,0.19288408756256104,10000
0.06747832894325256,-51.0,0.341796875,-57.0,0.5506742000579834,-51.5,-0.283203125,-57.5,9.097051620483398,0.20813578367233276,20000
0.1413167417049408,-58.25,-1.03125,-74.0,0.8704500198364258,-58.5,0.02734375,-73.5,13.589990615844727,0.20406478643417358,30000
0.1163388192653656,-60.25,-3.921875,-75.0,0.9585625529289246,-61.0,-5.53125,-76.0,8.33580493927002,0.21076206862926483,40000
0.14550507068634033,-58.75,0.26953125,-78.0,1.9338690042495728,-59.25,0.423828125,-78.0,10.32231616973877,0.20475062727928162,50000
0.1312911957502365,-59.75,-4.375,-80.0,1.266613483428955,-60.5,-6.75,-80.5,8.82694149017334,0.1978922188282013,60000
0.16173124313354492,-62.25,0.40625,-82.0,0.9883366823196411,-62.75,0.455078125,-82.5,12.680036544799805,0.18198224902153015,70000
0.13948237895965576,-63.5,0.2890625,-84.5,1.7898399829864502,-63.75,0.013671875,-85.0,8.631341934204102,0.2141607105731964,80000
0.19983483850955963,-64.5,-1.2109375,-87.5,1.6984230279922485,-65.0,-1.4453125,-88.0,20.179479598999023,0.17631351947784424,90000
0.18071462213993073,-63.0,0.0107421875,-90.0,2.1944992542266846,-63.75,0.083984375,-90.5,13.309146881103516,0.1749577522277832,100000
0.2016124427318573,-65.5,0.515625,-92.5,1.9376764297485352,-66.0,0.96484375,-93.0,17.17660140991211,0.18809327483177185,110000
0.1972607672214508,-65.5,-2.671875,-95.5,1.336348295211792,-65.5,-2.921875,-96.0,18.325124740600586,0.17620506882667542,120000
0.2052566409111023,-68.0,-11.5,-98.5,1.4012255668640137,-68.5,-11.4375,-99.0,23.516807556152344,0.18807682394981384,130000
