Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
,,,,,97000,,,-214.40350341796875,-5.8211798667907715,0.9022406935691833,213.26214599609375,213.21963500976562,0.02808734029531479,-0.05540519952774048,0.0003,0.0003,0.028088297694921494
,,,,,97999,3140.2844,1000,,,,,,,,,,
,,,,,98000,,,-221.40020751953125,-5.795287132263184,0.6516381502151489,220.3396453857422,220.22100830078125,0.028640342876315117,0.15830007195472717,0.0003,0.0003,0.02863982506096363
,,,,,98999,3081.6057,1000,,,,,,,,,,
,,,,,99000,,,-220.11895751953125,-6.320810317993164,0.696191668510437,219.08383178710938,219.04656982421875,0.029364749789237976,0.6378322839736938,0.0003,0.0003,0.02936622127890587
,,,,,99999,1563.2085,1000,,,,,,,,,,
2990.1677,438.23535,3250.1567,2036.9735,1000.0,100000,,,-224.22134399414062,-6.332571983337402,0.7495677471160889,223.01876831054688,223.12631225585938,0.029849480837583542,1.3014414310455322,0.0003,0.0003,0.029850754886865616
,,,,,100999,3210.754,1000,,,,,,,,,,
,,,,,101000,,,-220.313720703125,-5.832333564758301,0.6848921775817871,219.36117553710938,219.41085815429688,0.029916508123278618,0.4640546143054962,0.0003,0.0003,0.029917357489466667
,,,,,101999,2301.5208,1000,,,,,,,,,,
,,,,,102000,,,-218.8714141845703,-5.938911437988281,0.8605009913444519,218.1191864013672,218.20852661132812,0.03052460215985775,0.802753746509552,0.0003,0.0003,0.030525002628564835
,,,,,102999,3325.9377,1000,,,,,,,,,,
,,,,,103000,,,-221.0583038330078,-6.53859281539917,0.8890529870986938,219.9991455078125,219.99777221679688,0.031005213037133217,2.8731768131256104,0.0003,0.0003,0.031007645651698112
,,,,,103999,1840.8646,1000,,,,,,,,,,
,,,,,104000,,,-219.22520446777344,-6.037322998046875,0.8345317840576172,218.38006591796875,218.32168579101562,0.03128649294376373,0.618209958076477,0.0003,0.0003,0.03128603473305702
,,,,,104999,3360.7532,1000,,,,,,,,,,
2286.2563,1014.9662,3310.589,691.25745,1000.0,105000,,,-223.54067993164062,-5.959141731262207,0.8081492185592651,222.76138305664062,222.795654296875,0.03159270063042641,-0.34746018052101135,0.0003,0.0003,0.0315929614007473
,,,,,105999,3319.593,1000,,,,,,,,,,
,,,,,106000,,,-222.67445373535156,-6.113033294677734,0.9186829328536987,221.746826171875,221.56906127929688,0.03187364339828491,1.378763198852539,0.0003,0.0003,0.0318743959069252
,,,,,106999,1728.9487,1000,,,,,,,,,,
,,,,,107000,,,-227.38623046875,-6.36160135269165,1.0948117971420288,226.20401000976562,225.9625244140625,0.03227221965789795,1.935152292251587,0.0003,0.0003,0.03227366879582405
,,,,,107999,955.33124,1000,,,,,,,,,,
,,,,,108000,,,-230.87457275390625,-5.977870941162109,0.8219339847564697,229.96646118164062,229.9320068359375,0.03230070322751999,0.34831637144088745,0.0003,0.0003,0.032301388680934906
,,,,,108999,3381.9688,1000,,,,,,,,,,
,,,,,109000,,,-224.8688507080078,-6.179437160491943,0.7496790885925293,224.02134704589844,223.76388549804688,0.0323064960539341,0.7738714814186096,0.0003,0.0003,0.032308097928762436
,,,,,109999,1778.8243,1000,,,,,,,,,,
3470.1067,38.7581,3527.335,3407.6848,1000.0,110000,,,-235.5132598876953,-6.141195297241211,2.0154592990875244,234.673583984375,234.612060546875,0.03251733258366585,0.21354350447654724,0.0003,0.0003,0.03251785412430763
,,,,,110999,3321.6252,1000,,,,,,,,,,
,,,,,111000,,,-227.47207641601562,-6.043085098266602,0.8201557397842407,226.60801696777344,226.6034393310547,0.0326685830950737,0.04837179183959961,0.0003,0.0003,0.03266803175210953
,,,,,111999,3485.5737,1000,,,,,,,,,,
,,,,,112000,,,-228.34434509277344,-6.763390064239502,3.3895294666290283,227.16131591796875,227.12083435058594,0.03267503157258034,1.811902642250061,0.0003,0.0003,0.03267588093876839
,,,,,112999,3346.5828,1000,,,,,,,,,,
,,,,,113000,,,-236.75868225097656,-5.901595115661621,0.8176698684692383,235.91159057617188,235.89590454101562,0.03265909105539322,-0.16377098858356476,0.0003,0.0003,0.03265964984893799
,,,,,113999,2653.2788,1000,,,,,,,,,,
,,,,,114000,,,-240.5738525390625,-5.807039737701416,1.1292243003845215,239.58975219726562,239.42889404296875,0.0331040658056736,-1.0713613033294678,0.0003,0.0003,0.03310412913560867
,,,,,114999,2309.992,1000,,,,,,,,,,
2830.9526,867.69037,3471.8738,1000.66925,1000.0,115000,,,-236.62942504882812,-5.783355712890625,0.8609946370124817,235.67626953125,235.62400817871094,0.032908812165260315,0.1566564440727234,0.0003,0.0003,0.03290809690952301
,,,,,115999,3489.5457,1000,,,,,,,,,,
