Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
13.808219,9.187033,48.0,4.0,13.808219178082192,9.017544,4.8140554,26.0,4.0,9.017543859649123,-0.03146428242325783,29.776206970214844,514,1.1435329914093018,9.017544,0
16.274193,11.30682,77.0,5.0,16.274193548387096,11.130435,6.576006,38.0,3.0,11.130434782608695,-0.06001632660627365,40.49428939819336,1026,2.3894190788269043,,1
25.692308,15.038674,68.0,8.0,25.692307692307693,17.6,9.318798,44.0,5.0,17.6,-0.052586983889341354,77.90023040771484,1554,3.2763588428497314,,2
31.6875,15.895041,88.0,10.0,31.6875,21.666666,10.073342,46.0,7.0,21.666666666666668,-0.02374071069061756,99.34823608398438,2074,4.141745328903198,,3
36.214287,16.46719,71.0,10.0,36.214285714285715,28.333334,14.98147,56.0,9.0,28.333333333333332,-0.03546163812279701,175.6801300048828,2584,5.002715826034546,,4
46.347828,19.9948,96.0,19.0,46.34782608695652,32.1875,17.158157,65.0,12.0,32.1875,-0.05044182389974594,237.47366333007812,3099,5.910248041152954,,5
40.192307,24.183622,131.0,5.0,40.19230769230769,38.846153,16.57081,77.0,16.0,38.84615384615385,-0.062198929488658905,244.02000427246094,3604,6.815856695175171,,6
42.041668,16.534002,73.0,16.0,42.041666666666664,86.333336,24.870777,137.0,63.0,86.33333333333333,-0.014448865316808224,1290.1351318359375,4122,7.694884538650513,,7
46.5,26.684607,146.0,12.0,46.5,42.384617,13.344769,58.0,13.0,42.38461538461539,0.016170259565114975,262.0747375488281,4673,8.638250827789307,,8
46.727272,15.288682,78.0,17.0,46.72727272727273,54.9,17.049633,84.0,31.0,54.9,-0.05265215411782265,352.58795166015625,5222,9.577358722686768,,9
45.863636,12.888668,76.0,21.0,45.86363636363637,42.333332,13.960261,68.0,23.0,42.333333333333336,-0.03879733383655548,236.55584716796875,5730,10.456959009170532,,10
43.695652,20.223608,80.0,13.0,43.69565217391305,39.692307,20.192856,77.0,16.0,39.69230769230769,-0.041297487914562225,343.19635009765625,6246,11.330581426620483,,11
46.363636,17.626286,78.0,12.0,46.36363636363637,58.22222,26.615692,122.0,28.0,58.22222222222222,-0.030359435826539993,749.2774658203125,6770,12.22978162765503,,12
42.416668,19.215698,85.0,12.0,42.416666666666664,63.555557,17.575937,93.0,39.0,63.55555555555556,0.00955014768987894,495.2342529296875,7342,13.155552387237549,,13
64.125,27.56328,133.0,28.0,64.125,47.583332,17.623177,85.0,20.0,47.583333333333336,-0.004170011729001999,299.5660095214844,7913,14.081631898880005,,14
64.6875,31.71695,174.0,39.0,64.6875,53.7,23.554405,91.0,16.0,53.7,0.011292239651083946,426.0337219238281,8450,14.980156660079956,,15
79.38461,39.993343,151.0,18.0,79.38461538461539,66.0,18.330303,110.0,50.0,66.0,-0.01717381738126278,413.7517395019531,9044,15.917191982269287,,16
82.30769,37.425587,173.0,30.0,82.3076923076923,113.4,16.107141,134.0,87.0,113.4,-0.03526673465967178,1436.7979736328125,9611,16.87478017807007,,17
76.35714,26.193258,131.0,37.0,76.35714285714286,115.2,74.96506,254.0,48.0,115.2,0.040409911423921585,5686.14697265625,10187,17.816322088241577,,18
77.38461,35.11857,163.0,41.0,77.38461538461539,88.5,28.423876,131.0,40.0,88.5,-0.019797934219241142,913.8764038085938,10718,18.678768634796143,,19
85.75,46.39347,182.0,36.0,85.75,76.0,38.39643,157.0,41.0,76.0,0.0005287084495648742,904.5250244140625,11250,19.559990644454956,,20
91.75,30.384,172.0,54.0,91.75,81.14286,29.873201,127.0,44.0,81.14285714285714,0.004157455638051033,783.8209838867188,11818,20.5304057598114,,21
85.166664,23.52245,123.0,44.0,85.16666666666667,108.8,43.96089,164.0,60.0,108.8,-0.03295038640499115,1804.973388671875,12362,21.417953491210938,,22
55.61111,28.804203,136.0,13.0,55.611111111111114,75.42857,22.429937,116.0,45.0,75.42857142857143,-0.10432896763086319,519.3541870117188,12890,22.293607711791992,,23
