step,v_loss,q_loss,policy_loss
350,2.428917923680274e-06,1.3860251783626154e-05,2.072894811630249
351,2.5792796805035323e-06,2.0673767721746117e-05,2.0698728561401367
352,2.2554772840521764e-06,1.4191771697369404e-05,2.0714833736419678
353,3.3725943922036095e-06,1.6939515262492932e-05,2.0706963539123535
354,2.75024785878486e-06,1.3381530152400956e-05,2.071690559387207
355,3.8043870063120266e-06,1.4760225894860923e-05,2.0702977180480957
356,2.490531642251881e-06,1.4450170056079514e-05,2.0667850971221924
357,2.368463583479752e-06,1.9773146050283685e-05,2.0721654891967773
358,2.8760230179614155e-06,1.5559853636659682e-05,2.068164825439453
359,2.5926051421265583e-06,1.4686465874547139e-05,2.0705368518829346
360,3.6390472359926207e-06,1.5021882063592784e-05,2.075338125228882
361,2.082232640532311e-06,1.629858888918534e-05,2.075066089630127
362,2.8637359719141386e-06,1.715405232971534e-05,2.069643497467041
363,1.6189809457500814e-06,1.4332750652101822e-05,2.0685997009277344
364,1.9877211343555246e-06,1.6796760974102654e-05,2.0686569213867188
365,2.2786430236010347e-06,1.667083051870577e-05,2.0698251724243164
366,2.728359504544642e-06,2.0990195480408147e-05,2.071502208709717
367,2.453966772009153e-06,1.609427636140026e-05,2.070558547973633
368,2.1504522464965703e-06,1.5210705896606669e-05,2.069885492324829
369,2.5263016141252592e-06,1.4571684005204588e-05,2.0719919204711914
370,1.5641572872482357e-06,1.6794303519418463e-05,2.0743002891540527
371,2.6662644359021215e-06,1.7311602277914062e-05,2.068294048309326
372,1.948433464349364e-06,1.291378794121556e-05,2.0697827339172363
373,1.5810558124940144e-06,1.6085628885775805e-05,2.0679001808166504
374,2.1743098841398023e-06,1.3290740753291175e-05,2.070310592651367
375,2.0700995264633093e-06,1.5014688869996462e-05,2.0671160221099854
376,2.65770449914271e-06,1.4833300156169571e-05,2.0688812732696533
377,2.1313369416020578e-06,1.400106521032285e-05,2.0710487365722656
378,2.414250502624782e-06,2.146228689525742e-05,2.0701775550842285
379,2.8348904379527085e-06,1.577289731358178e-05,2.0727503299713135
380,1.8145105968869757e-06,1.8577504306449555e-05,2.069878101348877
381,3.487571575533366e-06,1.7937236407306045e-05,2.070397138595581
382,1.958841494342778e-06,1.3753724488196895e-05,2.070265769958496
383,2.742533069977071e-06,1.61927382578142e-05,2.0684814453125
384,2.1926416593487374e-06,1.5838864783290774e-05,2.0713374614715576
385,4.3711979742511176e-06,1.6705183952581137e-05,2.0685083866119385
386,3.3046853786800057e-06,1.2714164768112823e-05,2.0718777179718018
387,2.727826085902052e-06,1.869021070888266e-05,2.0660808086395264
388,2.60243496086332e-06,1.381284437229624e-05,2.074110746383667
389,3.5890357139578555e-06,1.3078839401714504e-05,2.07146954536438
390,2.770738319668453e-06,1.6001766198314726e-05,2.0704240798950195
391,4.11835662816884e-06,1.7515008948976174e-05,2.066910743713379
392,3.037026317542768e-06,1.602425800228957e-05,2.069929599761963
393,2.1393457245721947e-06,1.3753713574260473e-05,2.0719735622406006
394,2.4761400254647015e-06,1.223940580530325e-05,2.0666022300720215
395,2.1191669929976342e-06,1.7951539120986126e-05,2.0701417922973633
396,1.854636821008171e-06,1.6808200598461553e-05,2.0715749263763428
397,3.061733423237456e-06,1.7696553186397068e-05,2.066617965698242
398,2.17989509110339e-06,1.4944969734642655e-05,2.068206310272217
399,2.235813553852495e-06,1.1545274901436642e-05,2.071350574493408
400,3.096650061706896e-06,1.5084427104739007e-05,2.0643811225891113
401,3.3826408980530687e-06,1.6903395589906722e-05,2.0713555812835693
402,4.1065118239203e-06,1.3988606951897964e-05,2.067533016204834
403,2.82007863461331e-06,1.3226128430687822e-05,2.0671801567077637
404,3.396498414076632e-06,1.2606713426066563e-05,2.068211793899536
405,4.212918611301575e-06,1.2367868293949869e-05,2.0657482147216797
406,3.142258037769352e-06,1.3530666365113575e-05,2.0682148933410645
407,2.7654828045342583e-06,1.3361621313379146e-05,2.06797194480896
408,2.9855852972104913e-06,1.3517108527594246e-05,2.0705230236053467
409,3.302834784335573e-06,1.1977625035797246e-05,2.0649774074554443
410,2.7972878342552576e-06,1.6085705283330753e-05,2.0707812309265137
411,3.4328152196394512e-06,1.4382092558662407e-05,2.0712804794311523
412,2.500187292753253e-06,1.1712805644492619e-05,2.0660476684570312
413,1.8478574475011555e-06,1.2620133929885924e-05,2.067432403564453
414,2.5935598841897445e-06,1.2499560398282483e-05,2.067312717437744
415,2.5137474040093366e-06,1.3075315109745134e-05,2.0682406425476074
416,2.892541488108691e-06,1.432328008377226e-05,2.0707576274871826
