Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,17088,-456.71704,102,,,,,,
,,,,,17215,-147.96143,127,,,,,,
,,,,,17306,-412.7933,91,,,,,,
,,,,,17407,-447.48856,101,,,,,,
,,,,,17542,-128.98686,135,,,,,,
,,,,,17628,-92.9651,86,,,,,,
,,,,,17689,-119.063995,61,,,,,,
,,,,,17813,-121.953995,124,,,,,,
,,,,,17902,-303.7648,89,,,,,,
,,,,,17975,-420.05545,73,,,,,,
,,,,,18047,-154.66025,72,,,,,,
,,,,,18130,-455.1749,83,,,,,,
,,,,,18215,-139.12589,85,,,,,,
,,,,,18345,-214.59299,130,,,,,,
,,,,,18409,14.251907,64,,,,,,
,,,,,18511,-282.36118,102,,,,,,
,,,,,18586,-172.89352,75,,,,,,
,,,,,18689,-541.8006,103,,,,,,
,,,,,18785,-349.3218,96,,,,,,
,,,,,18874,-458.62018,89,,,,,,
,,,,,18950,-261.12378,76,,,,,,
,,,,,19041,-380.56927,91,,,,,,
,,,,,19132,-69.55109,91,,,,,,
,,,,,19285,-317.68237,153,,,,,,
,,,,,19393,-120.90781,108,,,,,,
,,,,,19471,-244.20462,78,,,,,,
,,,,,19565,-104.30331,94,,,,,,
,,,,,19649,-221.79648,84,,,,,,
,,,,,19736,27.40374,87,,,,,,
,,,,,19797,-128.42737,61,,,,,,
,,,,,19869,-122.98973,72,,,,,,
,,,,,19948,-384.62973,79,,,,,,
-880.57697,271.82333,-484.63916,-1362.2512,122.1,20000,,,4.015591621398926,-0.04995408654212952,-0.5421173572540283,2.774517297744751,0.88,0.0001
,,,,,20058,-129.75534,110,,,,,,
,,,,,20135,-429.9554,77,,,,,,
,,,,,20243,-246.6203,108,,,,,,
,,,,,20313,-207.60716,70,,,,,,
,,,,,20449,-289.05798,136,,,,,,
,,,,,20531,-416.9813,82,,,,,,
,,,,,20655,-113.15058,124,,,,,,
,,,,,20731,-253.97339,76,,,,,,
,,,,,20840,-54.414753,109,,,,,,
,,,,,20913,-216.57312,73,,,,,,
,,,,,21000,,,7.520030975341797,-1.5322799682617188,-0.8898178339004517,6.8383870124816895,0.874,0.0001
,,,,,21033,-80.00231,120,,,,,,
,,,,,21145,-169.5775,112,,,,,,
,,,,,21198,-98.49636,53,,,,,,
,,,,,21302,-178.72842,104,,,,,,
,,,,,21370,-109.72012,68,,,,,,
,,,,,21452,-74.26228,82,,,,,,
,,,,,21552,-352.42206,100,,,,,,
,,,,,21685,-360.0014,133,,,,,,
,,,,,21838,-398.96426,153,,,,,,
,,,,,21946,-377.93143,108,,,,,,
,,,,,22000,,,307.68804931640625,-2.286233901977539,-1.9951668977737427,60.67311096191406,0.868,0.0001
,,,,,22016,-251.211,70,,,,,,
,,,,,22085,-78.12596,69,,,,,,
,,,,,22237,-120.7823,152,,,,,,
,,,,,22316,-127.22992,79,,,,,,
,,,,,22428,-60.51567,112,,,,,,
,,,,,22500,-45.67559,72,,,,,,
,,,,,22593,-118.96161,93,,,,,,
,,,,,22690,-163.01498,97,,,,,,
,,,,,22777,-30.049606,87,,,,,,
,,,,,22872,-381.13324,95,,,,,,
,,,,,22981,-252.59386,109,,,,,,
,,,,,23000,,,6.408514976501465,-2.5652763843536377,-1.621253252029419,16.899845123291016,0.862,0.0001
,,,,,23078,-242.70374,97,,,,,,
,,,,,23158,-212.04413,80,,,,,,
,,,,,23244,-254.82024,86,,,,,,
,,,,,23363,-343.0965,119,,,,,,
,,,,,23472,-100.86098,109,,,,,,
,,,,,23568,-83.16826,96,,,,,,
,,,,,23657,-130.81885,89,,,,,,
,,,,,23815,-112.356415,158,,,,,,
,,,,,23908,-161.75276,93,,,,,,
,,,,,23991,-28.338142,83,,,,,,
,,,,,24000,,,9.456844329833984,-3.168546676635742,-2.336002826690674,19.90910530090332,0.856,0.0001
,,,,,24096,-116.21903,105,,,,,,
,,,,,24225,-354.06958,129,,,,,,
,,,,,24308,-400.69592,83,,,,,,
,,,,,24379,-45.367584,71,,,,,,
,,,,,24485,-171.07556,106,,,,,,
,,,,,24554,-319.06134,69,,,,,,
,,,,,24652,-236.47318,98,,,,,,
,,,,,24734,-147.47025,82,,,,,,
,,,,,24832,-118.29047,98,,,,,,
,,,,,24922,-93.19052,90,,,,,,
,,,,,25000,,,12.671939849853516,-4.713934898376465,-3.345834493637085,29.921634674072266,0.85,0.0001
,,,,,25046,-90.65736,124,,,,,,
,,,,,25142,-212.5423,96,,,,,,
,,,,,25232,-100.003784,90,,,,,,
,,,,,25361,-169.2167,129,,,,,,
,,,,,25456,-80.719154,95,,,,,,
,,,,,25544,-122.140205,88,,,,,,
,,,,,25615,-109.1295,71,,,,,,
,,,,,25755,-65.825516,140,,,,,,
,,,,,25842,-208.40906,87,,,,,,
,,,,,25982,-228.13321,140,,,,,,
,,,,,26000,,,73.7842788696289,-4.2051100730896,-4.76864767074585,33.31574630737305,0.844,0.0001
,,,,,26075,-180.77011,93,,,,,,
,,,,,26196,-48.90171,121,,,,,,
,,,,,26320,-202.68336,124,,,,,,
,,,,,26451,-116.078575,131,,,,,,
,,,,,26555,-147.82721,104,,,,,,
,,,,,26624,-158.43333,69,,,,,,
,,,,,26756,-105.16207,132,,,,,,
,,,,,26850,-94.63241,94,,,,,,
,,,,,26939,-56.02459,89,,,,,,
,,,,,27000,,,62.01775360107422,-2.6020541191101074,-3.1621737480163574,31.77252769470215,0.838,0.0001
,,,,,27059,-322.3558,120,,,,,,
,,,,,27138,-23.536125,79,,,,,,
,,,,,27227,-126.48438,89,,,,,,
,,,,,27310,-46.90367,83,,,,,,
,,,,,27391,-144.44371,81,,,,,,
,,,,,27471,-95.14045,80,,,,,,
,,,,,27581,-138.03833,110,,,,,,
,,,,,27689,-161.09975,108,,,,,,
,,,,,27856,-550.8938,167,,,,,,
,,,,,27928,-118.995255,72,,,,,,
,,,,,28000,,,3.2120954990386963,-4.729233741760254,-4.13141393661499,23.610898971557617,0.832,0.0001
,,,,,28069,-133.13165,141,,,,,,
,,,,,28175,-86.65567,106,,,,,,
,,,,,28287,-46.17301,112,,,,,,
,,,,,28379,-71.63114,92,,,,,,
,,,,,28459,-82.20885,80,,,,,,
,,,,,28551,-123.814316,92,,,,,,
,,,,,28648,-188.93279,97,,,,,,
,,,,,28759,-185.87573,111,,,,,,
,,,,,28846,-103.368805,87,,,,,,
,,,,,28933,-110.06574,87,,,,,,
,,,,,29000,,,60.99929428100586,-3.130866050720215,-3.7224669456481934,38.64238739013672,0.8260000000000001,0.0001
,,,,,29061,-145.19852,128,,,,,,
,,,,,29187,-95.754906,126,,,,,,
,,,,,29258,-115.45628,71,,,,,,
,,,,,29355,-113.42458,97,,,,,,
,,,,,29484,-3.2984543,129,,,,,,
,,,,,29558,-125.076035,74,,,,,,
,,,,,29630,-39.409927,72,,,,,,
,,,,,29761,-413.0496,131,,,,,,
,,,,,29865,-139.55544,104,,,,,,
,,,,,29945,-27.955154,80,,,,,,
-92.19886,93.05359,3.2883453,-292.68655,238.0,30000,,,39.7472038269043,-3.0298380851745605,-3.570333957672119,26.110389709472656,0.82,0.0001
,,,,,30044,-117.02734,99,,,,,,
,,,,,30169,-153.67062,125,,,,,,
,,,,,30299,-38.032654,130,,,,,,
,,,,,30423,-119.06277,124,,,,,,
,,,,,30495,-107.094795,72,,,,,,
,,,,,30621,-208.73901,126,,,,,,
,,,,,30692,-86.3513,71,,,,,,
,,,,,30793,-155.54245,101,,,,,,
,,,,,30918,-88.83137,125,,,,,,
,,,,,31000,,,3.9922540187835693,-2.477083921432495,-1.642655611038208,65.25785827636719,0.8140000000000001,0.0001
,,,,,31025,-141.56387,107,,,,,,
,,,,,31149,-120.828514,124,,,,,,
,,,,,31253,-127.002426,104,,,,,,
,,,,,31333,-170.93146,80,,,,,,
,,,,,31427,-142.65959,94,,,,,,
,,,,,31541,-223.79413,114,,,,,,
,,,,,31636,-64.63757,95,,,,,,
,,,,,31724,-107.82258,88,,,,,,
,,,,,31793,-44.392788,69,,,,,,
,,,,,31910,-92.3359,117,,,,,,
,,,,,31990,-122.08899,80,,,,,,
,,,,,32000,,,8.701676368713379,-4.0795416831970215,-2.750307321548462,103.28459930419922,0.808,0.0001
,,,,,32131,-284.43597,141,,,,,,
,,,,,32214,-80.84447,83,,,,,,
,,,,,32347,-58.490936,133,,,,,,
,,,,,32465,-147.17293,118,,,,,,
,,,,,32547,-66.42572,82,,,,,,
,,,,,32646,-136.06033,99,,,,,,
,,,,,32780,-161.8151,134,,,,,,
,,,,,32892,-230.03328,112,,,,,,
,,,,,33000,,,19.5363712310791,-10.38933277130127,-8.545424461364746,123.4692153930664,0.802,0.0001
,,,,,33019,-251.66885,127,,,,,,
,,,,,33099,-53.29384,80,,,,,,
,,,,,33171,-73.01115,72,,,,,,
,,,,,33287,-214.73343,116,,,,,,
,,,,,33383,-63.51036,96,,,,,,
,,,,,33451,-67.27315,68,,,,,,
,,,,,33537,-29.184319,86,,,,,,
,,,,,33635,-80.57436,98,,,,,,
,,,,,33760,-207.60944,125,,,,,,
,,,,,33854,-118.00882,94,,,,,,
,,,,,33939,8.206909,85,,,,,,
,,,,,34000,,,205.15206909179688,-7.997719764709473,-6.754291534423828,45.548282623291016,0.796,0.0001
,,,,,34018,-178.0135,79,,,,,,
,,,,,34101,-68.351776,83,,,,,,
,,,,,34243,-134.93506,142,,,,,,
,,,,,34326,-32.264572,83,,,,,,
,,,,,34409,-61.457832,83,,,,,,
,,,,,34511,-125.35196,102,,,,,,
,,,,,34600,-64.61669,89,,,,,,
,,,,,34667,-99.99643,67,,,,,,
,,,,,34737,-104.55133,70,,,,,,
,,,,,34852,-108.74608,115,,,,,,
,,,,,34946,-59.85844,94,,,,,,
,,,,,35000,,,31.1171875,-8.91829776763916,-9.73290729522705,32.63686752319336,0.79,0.0001
,,,,,35052,-155.07259,106,,,,,,
,,,,,35121,-112.89836,69,,,,,,
,,,,,35230,-94.73527,109,,,,,,
,,,,,35308,-70.6185,78,,,,,,
,,,,,35442,-240.26389,134,,,,,,
,,,,,35566,-120.200516,124,,,,,,
,,,,,35691,-119.928406,125,,,,,,
,,,,,35797,-193.51836,106,,,,,,
,,,,,35940,-271.31873,143,,,,,,
,,,,,36000,,,9.606791496276855,-4.352387428283691,-4.2660298347473145,36.90520095825195,0.784,0.0001
,,,,,36085,-69.759476,145,,,,,,
,,,,,36180,-102.59155,95,,,,,,
,,,,,36307,-97.34215,127,,,,,,
,,,,,36377,-94.9368,70,,,,,,
,,,,,36524,30.880814,147,,,,,,
,,,,,36666,-40.980633,142,,,,,,
,,,,,36782,-93.91987,116,,,,,,
,,,,,36888,-126.53789,106,,,,,,
,,,,,37000,,,3.5001235008239746,-4.860590934753418,-4.779028415679932,34.224857330322266,0.778,0.0001
,,,,,37001,-66.56192,113,,,,,,
,,,,,37099,-55.94319,98,,,,,,
,,,,,37217,-31.597939,118,,,,,,
,,,,,37298,-84.99541,81,,,,,,
,,,,,37408,-79.795975,110,,,,,,
,,,,,37507,-35.88537,99,,,,,,
,,,,,37600,-95.63618,93,,,,,,
,,,,,37691,-59.527603,91,,,,,,
,,,,,37773,-74.754875,82,,,,,,
,,,,,37898,-103.815216,125,,,,,,
,,,,,38000,,,10.460618019104004,-10.640504837036133,-10.293288230895996,99.35968017578125,0.772,0.0001
,,,,,38028,-322.09143,130,,,,,,
,,,,,38129,-247.38309,101,,,,,,
,,,,,38222,-121.997505,93,,,,,,
,,,,,38353,-96.369064,131,,,,,,
,,,,,38476,-139.32056,123,,,,,,
,,,,,38606,0.8691559,130,,,,,,
,,,,,38731,-55.29463,125,,,,,,
,,,,,38855,-26.148727,124,,,,,,
,,,,,38937,-51.34928,82,,,,,,
,,,,,39000,,,36.73857879638672,-5.5237836837768555,-5.604748249053955,27.521568298339844,0.766,0.0001
,,,,,39079,-87.22365,142,,,,,,
,,,,,39166,-95.554924,87,,,,,,
,,,,,39284,-103.69937,118,,,,,,
,,,,,39429,-8.024582,145,,,,,,
,,,,,39493,-76.809006,64,,,,,,
,,,,,39567,-62.34167,74,,,,,,
,,,,,39690,-68.4928,123,,,,,,
,,,,,39824,-53.549343,134,,,,,,
,,,,,39916,-203.60803,92,,,,,,
100.98534,129.72464,247.3382,-123.86274,518.2,40000,,,5.269486904144287,-7.038846015930176,-6.203596115112305,67.00765991210938,0.76,0.0001
,,,,,40039,-110.322044,123,,,,,,
,,,,,40141,-270.7588,102,,,,,,
,,,,,40256,-106.40321,115,,,,,,
,,,,,40348,-54.02015,92,,,,,,
,,,,,40473,-105.50932,125,,,,,,
,,,,,40582,-45.91423,109,,,,,,
,,,,,40661,-117.35383,79,,,,,,
,,,,,40804,-47.26818,143,,,,,,
,,,,,40918,-49.406418,114,,,,,,
,,,,,41000,,,5.078340530395508,-9.424270629882812,-9.26467227935791,30.145458221435547,0.754,0.0001
,,,,,41027,-304.38733,109,,,,,,
,,,,,41128,-139.92789,101,,,,,,
,,,,,41237,-81.53801,109,,,,,,
,,,,,41308,-124.32869,71,,,,,,
,,,,,41409,-90.0011,101,,,,,,
,,,,,41502,-62.163563,93,,,,,,
,,,,,41585,-49.151093,83,,,,,,
,,,,,41764,-52.585106,179,,,,,,
,,,,,41861,-170.25879,97,,,,,,
,,,,,41938,-74.85229,77,,,,,,
,,,,,42000,,,11.925695419311523,-6.157537460327148,-5.806578636169434,43.541404724121094,0.748,0.0001
,,,,,42011,-71.48119,73,,,,,,
,,,,,42118,-36.57374,107,,,,,,
,,,,,42249,-59.030045,131,,,,,,
,,,,,42378,-289.26813,129,,,,,,
,,,,,42526,-65.540085,148,,,,,,
,,,,,42632,-86.24467,106,,,,,,
,,,,,42729,-218.11606,97,,,,,,
,,,,,42820,-76.63609,91,,,,,,
,,,,,42955,-50.909454,135,,,,,,
,,,,,43000,,,12.496673583984375,-6.9850873947143555,-7.68071985244751,72.40265655517578,0.742,0.0001
,,,,,43042,-65.88486,87,,,,,,
,,,,,43144,-119.61502,102,,,,,,
,,,,,43206,-50.214314,62,,,,,,
,,,,,43300,-46.53626,94,,,,,,
,,,,,43444,-69.97773,144,,,,,,
,,,,,43544,-78.91785,100,,,,,,
,,,,,43664,-211.49326,120,,,,,,
,,,,,43772,-98.53859,108,,,,,,
,,,,,43895,-65.98343,123,,,,,,
,,,,,44000,,,16.24561882019043,0.25886815786361694,-0.23742008209228516,123.83576965332031,0.736,0.0001
,,,,,44022,-53.670254,127,,,,,,
,,,,,44142,-96.356575,120,,,,,,
,,,,,44240,-162.8746,98,,,,,,
,,,,,44358,-82.792854,118,,,,,,
,,,,,44440,-196.9372,82,,,,,,
,,,,,44581,-10.822418,141,,,,,,
,,,,,44696,-17.136421,115,,,,,,
,,,,,44804,-110.47005,108,,,,,,
,,,,,44891,-75.678635,87,,,,,,
,,,,,45000,,,6.456418991088867,-4.460479736328125,-3.927434206008911,44.27256393432617,0.73,0.0001
,,,,,45007,-38.378128,116,,,,,,
,,,,,45067,-98.50298,60,,,,,,
,,,,,45168,-90.45702,101,,,,,,
,,,,,45236,-59.843452,68,,,,,,
,,,,,45312,-110.1763,76,,,,,,
,,,,,45441,-120.15115,129,,,,,,
,,,,,45580,-85.697174,139,,,,,,
,,,,,45724,-26.712929,144,,,,,,
,,,,,45845,-98.08989,121,,,,,,
,,,,,45943,-79.54891,98,,,,,,
,,,,,46000,,,22.291763305664062,-14.481803894042969,-14.62018871307373,95.55310821533203,0.724,0.0001
,,,,,46075,-40.76973,132,,,,,,
,,,,,46174,-95.41241,99,,,,,,
,,,,,46306,-53.24745,132,,,,,,
,,,,,46409,-72.202995,103,,,,,,
,,,,,46519,-82.44933,110,,,,,,
,,,,,46698,-49.519012,179,,,,,,
,,,,,46864,-32.787476,166,,,,,,
,,,,,47000,,,8.704994201660156,-8.014338493347168,-8.003625869750977,20.587921142578125,0.718,0.0001
,,,,,47015,-48.290394,151,,,,,,
,,,,,47107,-187.75394,92,,,,,,
,,,,,47221,-167.33655,114,,,,,,
,,,,,47336,-53.156776,115,,,,,,
,,,,,47442,-91.107056,106,,,,,,
,,,,,47500,-77.71564,58,,,,,,
,,,,,47586,-16.646225,86,,,,,,
,,,,,47684,-52.28466,98,,,,,,
,,,,,47765,-90.10109,81,,,,,,
,,,,,47892,-61.571873,127,,,,,,
,,,,,48000,,,2.883021354675293,-3.503441572189331,-3.408449411392212,52.92317199707031,0.712,0.0001
,,,,,48021,-41.24702,129,,,,,,
,,,,,48121,-87.73355,100,,,,,,
,,,,,48266,-81.8405,145,,,,,,
,,,,,48417,-127.0493,151,,,,,,
,,,,,48496,-127.12284,79,,,,,,
,,,,,48574,-74.30952,78,,,,,,
,,,,,48670,-63.9887,96,,,,,,
,,,,,48793,-107.2045,123,,,,,,
,,,,,48868,-71.581215,75,,,,,,
,,,,,48958,-58.86962,90,,,,,,
,,,,,49000,,,22.246667861938477,2.248542547225952,1.9023404121398926,115.60842895507812,0.706,0.0001
,,,,,49086,-228.18272,128,,,,,,
,,,,,49158,-79.38368,72,,,,,,
,,,,,49279,-59.38294,121,,,,,,
,,,,,49373,-28.271149,94,,,,,,
,,,,,49455,-36.50758,82,,,,,,
,,,,,49547,-58.13458,92,,,,,,
,,,,,49633,-71.31362,86,,,,,,
,,,,,49706,-63.0721,73,,,,,,
,,,,,49834,-63.342834,128,,,,,,
,,,,,49916,-117.48651,82,,,,,,
-185.93323,58.785904,-46.55415,-257.73425,705.0,50000,,,109.68057250976562,-3.606473922729492,-2.7918004989624023,46.49690628051758,0.7,0.0001
,,,,,50019,-60.397854,103,,,,,,
,,,,,50118,-22.192986,99,,,,,,
,,,,,50215,-128.04178,97,,,,,,
,,,,,50347,-56.121864,132,,,,,,
,,,,,50426,-71.042145,79,,,,,,
,,,,,50532,-115.44611,106,,,,,,
,,,,,50641,-146.77478,109,,,,,,
,,,,,51000,,,1.8283464908599854,3.32981538772583,3.669126033782959,36.202762603759766,0.694,0.0001
,,,,,51641,-13.794841,1000,,,,,,
,,,,,51789,-12.251358,148,,,,,,
,,,,,51906,-61.398293,117,,,,,,
,,,,,52000,,,7.330061435699463,-4.636307239532471,-4.355432987213135,37.34676742553711,0.688,0.0001
,,,,,52002,-51.58911,96,,,,,,
,,,,,52147,-78.52591,145,,,,,,
,,,,,52300,-54.146713,153,,,,,,
,,,,,52364,-59.883022,64,,,,,,
,,,,,52433,-46.131504,69,,,,,,
,,,,,52517,-114.18082,84,,,,,,
,,,,,52633,-27.263664,116,,,,,,
,,,,,52754,-343.4092,121,,,,,,
,,,,,52900,-51.63495,146,,,,,,
,,,,,53000,,,1.2769105434417725,5.264490127563477,5.625688076019287,51.299983978271484,0.6819999999999999,0.0001
,,,,,53053,-24.267342,153,,,,,,
,,,,,53133,-55.18532,80,,,,,,
,,,,,53272,-12.820602,139,,,,,,
,,,,,53354,-121.29637,82,,,,,,
,,,,,53430,-102.67876,76,,,,,,
,,,,,53527,-66.64487,97,,,,,,
,,,,,53605,-63.200455,78,,,,,,
,,,,,53700,-62.117214,95,,,,,,
,,,,,53819,-89.92439,119,,,,,,
,,,,,53927,-62.02908,108,,,,,,
,,,,,54000,,,1.6360068321228027,1.7803727388381958,1.6495745182037354,38.326229095458984,0.6759999999999999,0.0001
,,,,,54048,-75.616776,121,,,,,,
,,,,,54125,-64.576584,77,,,,,,
,,,,,54224,-65.899216,99,,,,,,
,,,,,54329,-97.04922,105,,,,,,
,,,,,54415,-156.44182,86,,,,,,
,,,,,54546,-15.680496,131,,,,,,
,,,,,54675,-45.427067,129,,,,,,
,,,,,54793,-49.16394,118,,,,,,
,,,,,54868,-70.125114,75,,,,,,
,,,,,54963,-145.80212,95,,,,,,
,,,,,55000,,,3.7765979766845703,4.537110328674316,4.08111572265625,45.45691680908203,0.67,0.0001
,,,,,55074,-64.57897,111,,,,,,
,,,,,55186,-34.777176,112,,,,,,
