Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Baseline Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-194.09004,102.922455,-79.80487,-557.1028,84.75,-157.31827,99.72496,-17.567291,-430.6992,89.04347826086956,-65.6370849609375,9330.318359375,2048,3.6302106380462646,-157.31827,0
-147.86014,77.02954,11.699326,-325.65674,155.0,-216.12851,119.18189,-12.130844,-490.68195,97.66666666666667,-78.82075500488281,14048.337890625,4099,8.303584098815918,,1
-143.81905,51.412594,-5.587288,-242.20001,84.79166666666667,-127.86129,65.05883,-32.83087,-338.7724,82.76,-48.421260833740234,5376.41259765625,6168,11.481808185577393,,2
-136.78473,58.573055,-68.33235,-362.4507,91.45454545454545,-143.35771,70.92039,-12.404564,-305.3756,85.83333333333333,-50.11660385131836,6029.4140625,8228,14.638761758804321,,3
-141.79445,77.396675,25.491013,-360.8374,91.36363636363636,-128.68599,57.720325,-4.5733337,-291.58435,83.41666666666667,-43.52059555053711,4159.42138671875,10230,17.742745876312256,,4
-137.2419,89.968376,16.836647,-351.55524,80.76,-167.79544,96.07854,-15.972847,-452.77472,90.73913043478261,-55.61758804321289,8432.1884765625,12317,20.869990825653076,,5
-119.300224,46.220715,-47.802338,-282.96588,76.51851851851852,-152.1304,67.13825,-46.69935,-294.08936,89.125,-46.57197570800781,4897.39892578125,14456,24.109925031661987,,6
-145.54138,66.865776,-59.307526,-304.70328,83.83333333333333,-172.03935,111.68267,-51.98648,-450.54858,89.17391304347827,-54.160369873046875,9514.8544921875,16507,27.26131534576416,,7
-145.83154,87.8439,-29.140396,-364.73273,92.63636363636364,-157.04257,113.649086,57.136826,-509.84174,87.69565217391305,-47.28642654418945,8382.2841796875,18524,30.427752017974854,,8
-118.79734,38.382008,-70.5056,-212.11871,92.4090909090909,-124.28335,45.783325,-55.924133,-273.32297,85.875,-28.653106689453125,1934.2535400390625,20585,33.523988246917725,,9
-121.60764,62.357124,-5.706978,-286.87598,85.0,-136.43582,48.303753,-76.73094,-227.1954,87.6086956521739,-31.067903518676758,2482.826904296875,22600,36.62731575965881,,10
-99.38673,31.132513,-44.496902,-181.01102,84.79166666666667,-127.76205,45.506596,-64.63144,-232.05786,89.47826086956522,-25.01082992553711,1758.7991943359375,24658,39.70500349998474,,11
-143.45428,74.09342,-57.5105,-338.53632,91.5909090909091,-126.457726,63.640606,-71.5311,-358.45248,85.20833333333333,-23.312246322631836,2230.213134765625,26703,42.75592350959778,,12
