Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
,,,,,52999,138.57182,1000,,,,,,,,
,,,,,53000,,,-352.3901672363281,3.986644983291626,1.192378044128418,348.3731689453125,348.2590026855469,0.0003,0.0003,1
,,,,,53999,119.5466,1000,,,,,,,,
,,,,,54000,,,-353.3751525878906,4.006628036499023,1.2720482349395752,349.3387145996094,349.21734619140625,0.0003,0.0003,1
,,,,,54999,-119.81837,1000,,,,,,,,
20.709782,169.89102,271.55313,-185.32043,1000.0,55000,,,-357.3283996582031,3.9267263412475586,0.9958086013793945,353.2633972167969,353.20318603515625,0.0003,0.0003,1
,,,,,55999,70.27458,1000,,,,,,,,
,,,,,56000,,,-358.31732177734375,3.9463601112365723,1.1854321956634521,354.1300048828125,353.963623046875,0.0003,0.0003,1
,,,,,56999,-83.34267,1000,,,,,,,,
,,,,,57000,,,-359.7843933105469,3.9876255989074707,1.0906295776367188,355.6853332519531,355.58544921875,0.0003,0.0003,1
,,,,,57999,295.2615,1000,,,,,,,,
,,,,,58000,,,-363.7998962402344,3.946333408355713,1.1092112064361572,359.5894470214844,359.51312255859375,0.0003,0.0003,1
,,,,,58999,169.48236,1000,,,,,,,,
,,,,,59000,,,-364.6288146972656,3.9719560146331787,1.041115164756775,360.49652099609375,360.701171875,0.0003,0.0003,1
,,,,,59999,247.20674,1000,,,,,,,,
97.31201,163.27539,350.70923,-141.51701,1000.0,60000,,,-366.80963134765625,4.032833099365234,1.1882684230804443,362.6351013183594,362.800537109375,0.0003,0.0003,1
,,,,,60999,-67.43089,1000,,,,,,,,
,,,,,61000,,,-368.4739685058594,3.9388556480407715,1.2342921495437622,364.1104736328125,364.2435302734375,0.0003,0.0003,1
,,,,,61999,-98.55945,1000,,,,,,,,
,,,,,62000,,,-369.6630554199219,3.9830150604248047,1.2951692342758179,365.45831298828125,365.6441650390625,0.0003,0.0003,1
,,,,,62999,325.4415,1000,,,,,,,,
,,,,,63000,,,-371.58465576171875,3.9591522216796875,1.3830769062042236,367.3539123535156,367.3201904296875,0.0003,0.0003,1
,,,,,63999,161.4052,1000,,,,,,,,
,,,,,64000,,,-371.7371520996094,3.9538817405700684,1.0494139194488525,367.72161865234375,367.6175537109375,0.0003,0.0003,1
,,,,,64999,11.403585,1000,,,,,,,,
82.59177,120.24657,264.44937,-123.39733,1000.0,65000,,,-375.53668212890625,3.922956943511963,1.115241289138794,371.34417724609375,371.4762268066406,0.0003,0.0003,1
,,,,,65999,-104.761,1000,,,,,,,,
,,,,,66000,,,-375.71453857421875,3.9529566764831543,1.1069774627685547,371.803466796875,371.61572265625,0.0003,0.0003,1
,,,,,66999,110.775955,1000,,,,,,,,
,,,,,67000,,,-378.2979736328125,4.021237850189209,1.4302384853363037,374.06927490234375,374.15411376953125,0.0003,0.0003,1
,,,,,67999,273.32474,1000,,,,,,,,
,,,,,68000,,,-380.1772155761719,3.953235149383545,1.2666419744491577,375.96746826171875,375.9845275878906,0.0003,0.0003,1
,,,,,68999,291.80035,1000,,,,,,,,
,,,,,69000,,,-381.2274475097656,3.947551727294922,1.2810630798339844,377.07574462890625,377.2208251953125,0.0003,0.0003,1
,,,,,69999,374.78564,1000,,,,,,,,
126.82933,224.03696,420.75192,-140.90186,1000.0,70000,,,-381.00994873046875,3.9483678340911865,1.2175209522247314,376.79534912109375,376.8402404785156,0.0003,0.0003,1
,,,,,70999,318.65784,1000,,,,,,,,
,,,,,71000,,,-381.4464416503906,4.0149102210998535,1.1651206016540527,377.2450256347656,377.2512512207031,0.0003,0.0003,1
,,,,,71999,338.94183,1000,,,,,,,,
,,,,,72000,,,-385.1913757324219,3.9282145500183105,1.0449904203414917,381.2074279785156,381.15625,0.0003,0.0003,1
,,,,,72999,327.55084,1000,,,,,,,,
,,,,,73000,,,-385.86163330078125,3.9655113220214844,1.328282356262207,381.80780029296875,381.61932373046875,0.0003,0.0003,1
,,,,,73999,412.94687,1000,,,,,,,,
,,,,,74000,,,-386.60028076171875,3.9530515670776367,1.5299791097640991,382.48297119140625,382.4767761230469,0.0003,0.0003,1
,,,,,74999,31.935917,1000,,,,,,,,
217.618,210.76659,451.30396,-180.34486,1000.0,75000,,,-388.2635803222656,3.964521884918213,1.4200897216796875,384.3240966796875,384.1696472167969,0.0003,0.0003,1
,,,,,75999,-176.52577,1000,,,,,,,,
,,,,,76000,,,-388.92730712890625,3.9307403564453125,1.2450276613235474,384.7169189453125,384.8232421875,0.0003,0.0003,1
,,,,,76999,277.29926,1000,,,,,,,,
,,,,,77000,,,-389.3547058105469,3.932041883468628,1.3548791408538818,385.23907470703125,385.19464111328125,0.0003,0.0003,1
,,,,,77999,440.1958,1000,,,,,,,,
,,,,,78000,,,-390.48712158203125,3.954352378845215,1.375544548034668,386.3342590332031,386.5459899902344,0.0003,0.0003,1
,,,,,78999,453.07083,1000,,,,,,,,
,,,,,79000,,,-391.0657958984375,3.9087460041046143,1.2514886856079102,386.925048828125,386.8372802734375,0.0003,0.0003,1
,,,,,79999,-112.17282,1000,,,,,,,,
413.99307,66.671196,512.20374,316.17078,1000.0,80000,,,-393.205322265625,3.958310842514038,1.1279206275939941,388.9581604003906,388.94793701171875,0.0003,0.0003,1
,,,,,80999,184.497,1000,,,,,,,,
,,,,,81000,,,-393.536376953125,3.9580330848693848,1.228919506072998,389.3270263671875,389.4576416015625,0.0003,0.0003,1
,,,,,81999,277.10776,1000,,,,,,,,
,,,,,82000,,,-395.1708679199219,3.9686760902404785,1.5393047332763672,391.08502197265625,391.1966857910156,0.0003,0.0003,1
,,,,,82999,-44.161304,1000,,,,,,,,
,,,,,83000,,,-394.40521240234375,3.942251205444336,1.6350278854370117,390.28033447265625,390.2375183105469,0.0003,0.0003,1
,,,,,83999,444.92108,1000,,,,,,,,
,,,,,84000,,,-396.4685363769531,3.912764549255371,1.268852710723877,392.409423828125,392.39599609375,0.0003,0.0003,1
,,,,,84999,352.82248,1000,,,,,,,,
389.3117,141.05922,500.2794,-19.270237,1000.0,85000,,,-395.4711608886719,3.9195785522460938,1.3721177577972412,391.347900390625,391.1853332519531,0.0003,0.0003,1
,,,,,85999,467.1522,1000,,,,,,,,
,,,,,86000,,,-396.1237487792969,3.9020631313323975,1.7468836307525635,392.09490966796875,392.25714111328125,0.0003,0.0003,1
,,,,,86999,-39.13326,1000,,,,,,,,
,,,,,87000,,,-396.9523010253906,3.9610366821289062,1.3283438682556152,392.80352783203125,392.6521301269531,0.0003,0.0003,1
,,,,,87999,483.3166,1000,,,,,,,,
,,,,,88000,,,-397.9237060546875,3.9083714485168457,1.7856156826019287,393.9341125488281,393.8132629394531,0.0003,0.0003,1
,,,,,88999,505.2653,1000,,,,,,,,
,,,,,89000,,,-398.14288330078125,3.9132394790649414,1.4549757242202759,393.9755554199219,394.0523681640625,0.0003,0.0003,1
,,,,,89999,418.63934,1000,,,,,,,,
469.67862,150.79858,626.70734,96.319664,1000.0,90000,,,-400.2380676269531,3.893331527709961,1.6141993999481201,396.0024108886719,396.0202941894531,0.0003,0.0003,1
,,,,,90999,405.80234,1000,,,,,,,,
,,,,,91000,,,-401.8979797363281,3.9390454292297363,1.6117358207702637,397.79168701171875,397.6645202636719,0.0003,0.0003,1
,,,,,91999,170.53397,1000,,,,,,,,
,,,,,92000,,,-400.9241943359375,3.8882195949554443,1.8350682258605957,396.8215026855469,396.7880859375,0.0003,0.0003,1
,,,,,92999,448.0614,1000,,,,,,,,
,,,,,93000,,,-402.009765625,3.892153263092041,1.5324922800064087,397.885986328125,397.84185791015625,0.0003,0.0003,1
,,,,,93999,64.44011,1000,,,,,,,,
,,,,,94000,,,-402.7562255859375,3.8515801429748535,1.6359333992004395,398.59124755859375,398.4112548828125,0.0003,0.0003,1
,,,,,94999,479.76663,1000,,,,,,,,
400.75375,223.50458,595.45135,-52.464535,1000.0,95000,,,-402.8487854003906,3.9057273864746094,1.6309659481048584,398.85064697265625,398.9271240234375,0.0003,0.0003,1
,,,,,95999,526.6969,1000,,,,,,,,
,,,,,96000,,,-405.0205383300781,3.9271488189697266,1.2833139896392822,400.991455078125,400.8721923828125,0.0003,0.0003,1
,,,,,96999,594.738,1000,,,,,,,,
,,,,,97000,,,-405.3036193847656,3.897230625152588,1.970698356628418,401.173828125,400.92901611328125,0.0003,0.0003,1
,,,,,97999,553.05066,1000,,,,,,,,
,,,,,98000,,,-403.8932189941406,3.796250820159912,1.8563382625579834,399.89697265625,399.896240234375,0.0003,0.0003,1
,,,,,98999,410.2029,1000,,,,,,,,
,,,,,99000,,,-405.77081298828125,3.917240619659424,1.790344476699829,401.51043701171875,401.34417724609375,0.0003,0.0003,1
,,,,,99999,578.00507,1000,,,,,,,,
568.38434,125.95387,641.3452,197.317,1000.0,100000,,,-407.0550537109375,3.89393949508667,1.8581774234771729,402.96636962890625,403.0361328125,0.0003,0.0003,1
,,,,,100999,657.17365,1000,,,,,,,,
,,,,,101000,,,-406.72210693359375,3.9341609477996826,1.8734112977981567,402.63336181640625,402.5018310546875,0.0003,0.0003,1
,,,,,101999,570.6119,1000,,,,,,,,
,,,,,102000,,,-406.66754150390625,3.785895824432373,1.7388633489608765,402.6136474609375,402.73028564453125,0.0003,0.0003,1
,,,,,102999,630.5618,1000,,,,,,,,
,,,,,103000,,,-409.66510009765625,3.896023750305176,1.563506007194519,405.5770263671875,405.5708312988281,0.0003,0.0003,1
,,,,,103999,775.4085,1000,,,,,,,,
,,,,,104000,,,-409.08929443359375,3.948340892791748,1.8176980018615723,404.88494873046875,404.77471923828125,0.0003,0.0003,1
,,,,,104999,605.4007,1000,,,,,,,,
656.20844,48.305946,731.0973,586.3612,1000.0,105000,,,-407.80450439453125,3.9072952270507812,1.5205023288726807,403.6802978515625,403.6919250488281,0.0003,0.0003,1
,,,,,105999,703.0595,1000,,,,,,,,
,,,,,106000,,,-410.052490234375,3.864732503890991,1.8916977643966675,405.97613525390625,405.895263671875,0.0003,0.0003,1
,,,,,106999,694.70953,1000,,,,,,,,
,,,,,107000,,,-410.58001708984375,3.839721202850342,2.052962303161621,406.4573059082031,406.5639953613281,0.0003,0.0003,1
,,,,,107999,740.2542,1000,,,,,,,,
,,,,,108000,,,-409.4748229980469,3.8511154651641846,2.0934982299804688,405.45123291015625,405.3599853515625,0.0003,0.0003,1
,,,,,108999,633.36676,1000,,,,,,,,
,,,,,109000,,,-411.8221740722656,3.8819055557250977,2.0211684703826904,407.5373840332031,407.4114990234375,0.0003,0.0003,1
,,,,,109999,658.40405,1000,,,,,,,,
634.39825,131.55374,760.8029,288.26633,1000.0,110000,,,-412.2721862792969,3.838205337524414,2.1132516860961914,408.15093994140625,407.81060791015625,0.0003,0.0003,1
,,,,,110999,665.305,1000,,,,,,,,
,,,,,111000,,,-412.1980285644531,3.852949380874634,1.876765489578247,408.15228271484375,408.01910400390625,0.0003,0.0003,1
,,,,,111999,656.29956,1000,,,,,,,,
,,,,,112000,,,-411.43048095703125,3.8619842529296875,2.193352222442627,407.3453674316406,407.4693603515625,0.0003,0.0003,1
,,,,,112999,719.9052,1000,,,,,,,,
,,,,,113000,,,-412.77398681640625,3.8672244548797607,1.971041202545166,408.70703125,408.53790283203125,0.0003,0.0003,1
,,,,,113999,581.242,1000,,,,,,,,
,,,,,114000,,,-411.7786560058594,3.8708157539367676,2.0772223472595215,407.67010498046875,407.68389892578125,0.0003,0.0003,1
,,,,,114999,752.2605,1000,,,,,,,,
740.7513,81.28021,868.2666,574.2765,1000.0,115000,,,-415.015380859375,3.7853055000305176,2.3424344062805176,411.0687561035156,411.23919677734375,0.0003,0.0003,1
,,,,,115999,815.05554,1000,,,,,,,,
,,,,,116000,,,-414.2257995605469,3.788076877593994,2.395740270614624,410.2606201171875,410.0243225097656,0.0003,0.0003,1
,,,,,116999,240.0046,1000,,,,,,,,
,,,,,117000,,,-417.3655700683594,3.9098188877105713,2.099630355834961,413.3956298828125,413.26092529296875,0.0003,0.0003,1
,,,,,117999,779.1083,1000,,,,,,,,
,,,,,118000,,,-417.3479309082031,3.8753304481506348,2.681985855102539,413.1997985839844,413.08294677734375,0.0003,0.0003,1
,,,,,118999,736.3428,1000,,,,,,,,
,,,,,119000,,,-416.9183349609375,3.7875094413757324,2.1605420112609863,412.85552978515625,412.79296875,0.0003,0.0003,1
,,,,,119999,861.6081,1000,,,,,,,,
691.9252,274.13458,868.9565,-30.842266,1000.0,120000,,,-417.26165771484375,3.751521587371826,2.7106361389160156,413.3074035644531,413.24932861328125,0.0003,0.0003,1
,,,,,120999,765.17175,1000,,,,,,,,
,,,,,121000,,,-418.7018737792969,3.7499759197235107,2.3701186180114746,414.7064208984375,414.547607421875,0.0003,0.0003,1
,,,,,121999,735.90015,1000,,,,,,,,
,,,,,122000,,,-417.13958740234375,3.894585609436035,1.9648427963256836,413.08856201171875,413.08172607421875,0.0003,0.0003,1
,,,,,122999,150.3921,1000,,,,,,,,
,,,,,123000,,,-417.1450500488281,3.797264814376831,1.9068846702575684,412.888427734375,412.94317626953125,0.0003,0.0003,1
,,,,,123999,829.09375,1000,,,,,,,,
,,,,,124000,,,-420.58636474609375,3.802003860473633,2.3343944549560547,416.45941162109375,416.36859130859375,0.0003,0.0003,1
,,,,,124999,819.7741,1000,,,,,,,,
786.06415,247.17673,966.4983,72.11553,1000.0,125000,,,-420.9724426269531,3.8102617263793945,2.0519967079162598,416.7100830078125,416.77227783203125,0.0003,0.0003,1
,,,,,125999,852.824,1000,,,,,,,,
,,,,,126000,,,-418.4246826171875,3.786593437194824,1.8744432926177979,414.44482421875,414.5106201171875,0.0003,0.0003,1
,,,,,126999,924.25256,1000,,,,,,,,
,,,,,127000,,,-420.09368896484375,3.7986154556274414,2.4095330238342285,415.97320556640625,416.01409912109375,0.0003,0.0003,1
,,,,,127999,907.0194,1000,,,,,,,,
,,,,,128000,,,-420.5389709472656,3.7962968349456787,2.0609025955200195,416.27197265625,416.3892517089844,0.0003,0.0003,1
,,,,,128999,835.2873,1000,,,,,,,,
,,,,,129000,,,-422.4797668457031,3.7549917697906494,1.7510619163513184,418.29669189453125,418.18011474609375,0.0003,0.0003,1
,,,,,129999,865.4009,1000,,,,,,,,
754.8263,299.11853,991.9946,-91.381386,1000.0,130000,,,-423.7094421386719,3.7722649574279785,2.1448841094970703,419.48309326171875,419.5107421875,0.0003,0.0003,1
,,,,,130999,863.13916,1000,,,,,,,,
,,,,,131000,,,-425.3125,3.6301164627075195,2.2076971530914307,421.3544006347656,421.33160400390625,0.0003,0.0003,1
,,,,,131999,919.59357,1000,,,,,,,,
,,,,,132000,,,-421.1718444824219,3.758854866027832,1.772848129272461,417.2518310546875,417.45135498046875,0.0003,0.0003,1
,,,,,132999,900.05524,1000,,,,,,,,
,,,,,133000,,,-424.9302062988281,3.7137203216552734,1.944859504699707,420.5875549316406,420.5498962402344,0.0003,0.0003,1
,,,,,133999,858.46075,1000,,,,,,,,
,,,,,134000,,,-426.1486511230469,3.8557193279266357,2.203174352645874,421.85614013671875,421.98272705078125,0.0003,0.0003,1
,,,,,134999,865.5619,1000,,,,,,,,
919.5174,32.380325,974.9303,843.7884,1000.0,135000,,,-421.1144714355469,3.7807435989379883,2.0246400833129883,417.0860290527344,417.06280517578125,0.0003,0.0003,1
,,,,,135999,898.2075,1000,,,,,,,,
,,,,,136000,,,-427.160400390625,3.777721881866455,2.390869379043579,423.03216552734375,423.12603759765625,0.0003,0.0003,1
,,,,,136999,1026.2932,1000,,,,,,,,
,,,,,137000,,,-427.70941162109375,3.766288995742798,1.6769626140594482,423.6719665527344,423.4950866699219,0.0003,0.0003,1
,,,,,137999,1021.6403,1000,,,,,,,,
,,,,,138000,,,-427.94964599609375,3.661850929260254,2.811734437942505,423.9776611328125,423.99737548828125,0.0003,0.0003,1
,,,,,138999,953.4805,1000,,,,,,,,
,,,,,139000,,,-430.10870361328125,3.708425521850586,2.3241751194000244,426.23114013671875,426.0794677734375,0.0003,0.0003,1
,,,,,139999,987.83,1000,,,,,,,,
851.326,178.56154,948.973,325.49637,1000.0,140000,,,-429.51513671875,3.65804123878479,2.3748912811279297,425.50225830078125,425.49847412109375,0.0003,0.0003,1
,,,,,140999,975.4004,1000,,,,,,,,
,,,,,141000,,,-429.0374755859375,3.7550034523010254,2.2525634765625,425.18023681640625,425.0115966796875,0.0003,0.0003,1
,,,,,141999,955.9783,1000,,,,,,,,
,,,,,142000,,,-431.7174072265625,3.7484140396118164,2.647815227508545,427.65863037109375,427.3492736816406,0.0003,0.0003,1
,,,,,142999,940.04553,1000,,,,,,,,
,,,,,143000,,,-432.05169677734375,3.733412742614746,2.4159297943115234,427.9227600097656,427.94757080078125,0.0003,0.0003,1
,,,,,143999,960.3835,1000,,,,,,,,
,,,,,144000,,,-425.72113037109375,3.7647008895874023,3.3898160457611084,421.63909912109375,421.6224670410156,0.0003,0.0003,1
,,,,,144999,967.9861,1000,,,,,,,,
974.588,46.052986,1066.8535,898.7358,1000.0,145000,,,-431.245361328125,3.508591890335083,3.345865249633789,427.4015197753906,427.13055419921875,0.0003,0.0003,1
