Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
136.33333,7.3635736,145.0,127.0,136.33333333333334,135.375,11.682652,155.0,119.0,135.375,-0.007637886796146631,39952,36.76237988471985,,37
139.0,5.0990195,146.0,134.0,139.0,135.875,13.678793,157.0,111.0,135.875,-0.023284919559955597,41039,37.70740008354187,,38
128.75,9.1480875,142.0,118.0,128.75,122.666664,10.2956295,140.0,109.0,122.66666666666667,-0.020777419209480286,42143,38.71888566017151,,39
125.75,13.045593,148.0,116.0,125.75,128.25,9.216154,147.0,117.0,128.25,-0.027047572657465935,43169,39.6716513633728,,40
128.0,14.230249,145.0,106.0,128.0,128.375,9.525459,140.0,112.0,128.375,-0.044843412935733795,44196,40.63396334648132,,41
119.0,14.230249,136.0,97.0,119.0,121.55556,13.317584,140.0,104.0,121.55555555555556,-0.01923966594040394,45290,41.63704180717468,,42
116.0,5.612486,122.0,109.0,116.0,128.625,5.655473,138.0,122.0,128.625,-0.02835729531943798,46319,42.57177138328552,,43
123.0,3.6742346,127.0,118.0,123.0,129.5,11.683321,145.0,107.0,129.5,0.004750608932226896,47355,43.544968605041504,,44
124.0,10.511898,140.0,111.0,124.0,124.44444,17.289118,154.0,100.0,124.44444444444444,-0.030204374343156815,48475,44.56128811836243,,45
120.5,20.118399,152.0,96.0,120.5,115.333336,9.568467,128.0,99.0,115.33333333333333,-0.03408537432551384,49513,45.52281928062439,,46
112.25,7.6933413,124.0,104.0,112.25,108.6,13.521834,138.0,94.0,108.6,-0.03842973709106445,50599,46.48088073730469,,47
139.66667,16.85889,154.0,116.0,139.66666666666666,112.22222,17.743717,150.0,88.0,112.22222222222223,0.014308416284620762,51609,47.37330389022827,,48
124.25,16.813313,149.0,104.0,124.25,120.0,15.613384,144.0,89.0,120.0,-0.00371828256174922,52689,48.366071701049805,,49
121.25,9.065732,133.0,111.0,121.25,139.5,25.724503,200.0,112.0,139.5,0.009663068689405918,53805,49.38873529434204,,50
125.5,15.337862,139.0,101.0,125.5,144.25,28.765213,197.0,105.0,144.25,-0.006214551627635956,54959,50.42489576339722,,51
142.66667,16.819302,162.0,121.0,142.66666666666666,150.71428,30.438295,191.0,103.0,150.71428571428572,-0.022714022547006607,56014,51.355531215667725,,52
177.0,16.309507,200.0,164.0,177.0,149.85715,26.26474,200.0,112.0,149.85714285714286,-0.01667015254497528,57063,52.34753465652466,,53
171.0,31.633316,200.0,127.0,171.0,154.71428,27.04871,200.0,115.0,154.71428571428572,-0.01578277349472046,58146,53.36945700645447,,54
199.0,1.4142135,200.0,197.0,199.0,171.0,31.42186,200.0,124.0,171.0,-0.0038647977635264397,59172,54.40913009643555,,55
174.0,20.215506,193.0,146.0,174.0,178.66667,20.83,200.0,150.0,178.66666666666666,-0.014577696099877357,60244,55.42799735069275,,56
173.33333,11.085526,186.0,159.0,173.33333333333334,185.83333,20.383135,200.0,151.0,185.83333333333334,-0.029802938923239708,61359,56.47708821296692,,57
