critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.005016803741455,0.034912109375,0.166015625,-0.154296875,1.4984040260314941,0.7434065937995911,0.5148909687995911,0.228515625,0.4933268427848816,0
0.5359459519386292,-37.0,-1.125,-40.25,0.7058122158050537,37.112884521484375,0.11288401484489441,37.0,0.4308294653892517,10000
0.6001527309417725,-44.25,0.9296875,-63.5,0.598700761795044,44.034339904785156,0.28434115648269653,43.75,0.5057357549667358,20000
0.5051425695419312,-41.75,-0.21875,-74.0,0.6012475490570068,41.297523498535156,0.2975234091281891,41.0,0.4848976135253906,30000
0.37952500581741333,-42.25,-2.75,-68.5,0.5940367579460144,42.04649353027344,0.296493798494339,41.75,0.4878620505332947,40000
0.49982163310050964,-42.0,0.6484375,-75.0,0.5438703298568726,41.78401565551758,0.28401583433151245,41.5,0.49628135561943054,50000
0.4462320804595947,-43.5,-5.03125,-70.5,0.5514334440231323,43.277183532714844,0.27718281745910645,43.0,0.4435322880744934,60000
0.5168757438659668,-46.0,0.4375,-77.5,0.4798981845378876,45.51107406616211,0.2610734701156616,45.25,0.4469285309314728,70000
0.38710349798202515,-46.0,-0.2119140625,-73.5,0.5430333614349365,45.785743713378906,0.28574496507644653,45.5,0.4675902724266052,80000
0.4229568839073181,-47.0,-3.734375,-78.5,0.503615140914917,46.771087646484375,0.27108651399612427,46.5,0.417011559009552,90000
0.4176655113697052,-46.0,0.349609375,-76.0,0.49546051025390625,45.74574279785156,0.24574431777000427,45.5,0.4206548035144806,100000
0.477511465549469,-47.5,-0.0233154296875,-77.5,0.47221171855926514,47.029598236083984,0.27959683537483215,46.75,0.4352734088897705,110000
0.34775209426879883,-47.5,-5.40625,-76.5,0.5226776599884033,47.26679611206055,0.2667957544326782,47.0,0.4210018217563629,120000
0.38760870695114136,-49.0,-6.375,-79.0,0.486280620098114,48.52165985107422,0.2716580033302307,48.25,0.4179037809371948,130000
0.3657398521900177,-48.0,0.83984375,-77.5,0.5208632349967957,47.76249694824219,0.26249584555625916,47.5,0.4162213206291199,140000
0.4384081959724426,-46.5,-3.921875,-81.0,0.47607484459877014,46.2667236328125,0.2667219638824463,46.0,0.4282916784286499,150000
0.5075474977493286,-47.0,0.60546875,-78.0,0.5340086221694946,46.75536346435547,0.2553647458553314,46.5,0.4083974361419678,160000
0.4953838884830475,-48.25,0.353515625,-80.0,0.5278093218803406,48.0186882019043,0.2686864137649536,47.75,0.43437641859054565,170000
0.323914110660553,-46.0,0.2216796875,-76.0,0.4569567143917084,45.7585563659668,0.2585582435131073,45.5,0.3961394429206848,180000
