Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,critic_loss,q_values,target_values,grad_norm,epsilon,lr
,,,,,18866,-69.38176,74,,,,,,
,,,,,18985,-81.65982,119,,,,,,
,,,,,19051,-89.62366,66,,,,,,
,,,,,19193,-282.7555,142,,,,,,
,,,,,19295,-440.02292,102,,,,,,
,,,,,19394,-204.80316,99,,,,,,
,,,,,19511,-147.3436,117,,,,,,
,,,,,19639,-440.38388,128,,,,,,
,,,,,19707,-89.64793,68,,,,,,
,,,,,19790,-137.63754,83,,,,,,
,,,,,19903,-49.016296,113,,,,,,
-759.4001,291.36063,-452.26053,-1423.6537,112.8,20000,,,163.20298767089844,-0.042867183685302734,-2.390228271484375,18.087173461914062,0.88,0.001
,,,,,20048,-364.9205,145,,,,,,
,,,,,20149,-380.52408,101,,,,,,
,,,,,20237,-144.4948,88,,,,,,
,,,,,20321,-193.06728,84,,,,,,
,,,,,20428,-142.00171,107,,,,,,
,,,,,20520,-266.78693,92,,,,,,
,,,,,20652,-145.87938,132,,,,,,
,,,,,20720,-80.58338,68,,,,,,
,,,,,20864,-58.842117,144,,,,,,
,,,,,20950,-324.95074,86,,,,,,
,,,,,21000,,,219.65866088867188,-3.0353903770446777,-1.0723823308944702,69.00631713867188,0.874,0.001
,,,,,21026,-149.73146,76,,,,,,
,,,,,21136,-157.53183,110,,,,,,
,,,,,21226,-195.81702,90,,,,,,
,,,,,21345,-90.457596,119,,,,,,
,,,,,21469,-80.923836,124,,,,,,
,,,,,21564,-288.2337,95,,,,,,
,,,,,21695,-102.482574,131,,,,,,
,,,,,21837,-32.715393,142,,,,,,
,,,,,21932,-292.9754,95,,,,,,
,,,,,22000,,,84.1752700805664,-4.472256660461426,-3.459808826446533,49.81736373901367,0.868,0.001
,,,,,22037,-74.703514,105,,,,,,
,,,,,22131,-244.65125,94,,,,,,
,,,,,22212,-110.473885,81,,,,,,
,,,,,22328,-225.02246,116,,,,,,
,,,,,22429,-82.79751,101,,,,,,
,,,,,22547,-102.11385,118,,,,,,
,,,,,22663,-109.82545,116,,,,,,
,,,,,22775,-165.55688,112,,,,,,
,,,,,22892,-83.591385,117,,,,,,
,,,,,22998,-126.31089,106,,,,,,
,,,,,23000,,,24.190614700317383,-5.448760986328125,-4.984549522399902,51.74078369140625,0.862,0.001
,,,,,23076,-79.22191,78,,,,,,
,,,,,23217,-165.95773,141,,,,,,
,,,,,23305,-130.72795,88,,,,,,
,,,,,23391,-147.93622,86,,,,,,
,,,,,23518,-156.90427,127,,,,,,
,,,,,23584,-96.228386,66,,,,,,
,,,,,23721,-40.600346,137,,,,,,
,,,,,23815,-127.61264,94,,,,,,
,,,,,23944,-86.80881,129,,,,,,
,,,,,24000,,,2.5808653831481934,-4.624820232391357,-4.235727787017822,34.47007751464844,0.856,0.001
,,,,,24007,-64.504776,63,,,,,,
,,,,,24118,-176.85912,111,,,,,,
,,,,,24207,29.831558,89,,,,,,
,,,,,24344,41.98735,137,,,,,,
,,,,,24467,-147.30234,123,,,,,,
,,,,,24609,31.398514,142,,,,,,
,,,,,24677,-51.798622,68,,,,,,
,,,,,24780,-276.1647,103,,,,,,
,,,,,24844,-87.17427,64,,,,,,
,,,,,24975,-86.44062,131,,,,,,
,,,,,25000,,,13.355629920959473,-5.100078582763672,-5.710665225982666,53.98387145996094,0.85,0.001
,,,,,25052,-109.361084,77,,,,,,
,,,,,25143,-151.2073,91,,,,,,
,,,,,25244,-188.88884,101,,,,,,
,,,,,25309,-61.935955,65,,,,,,
