step,v_loss,q_loss,policy_loss
148,1.8335374534217408e-06,3.165384623571299e-05,2.0779762268066406
149,2.1847545212949626e-06,2.9102980988682248e-05,2.0777997970581055
150,1.1222375633224146e-06,2.0498882804531604e-05,2.0776634216308594
151,1.0980912747982075e-06,2.3647631678613834e-05,2.0788865089416504
152,4.0624804569233675e-06,2.976058931380976e-05,2.0773873329162598
153,1.4918477972969413e-06,2.967474574688822e-05,2.0783419609069824
154,9.383147698827088e-07,2.5887937226798385e-05,2.0786232948303223
155,2.1770154035039013e-06,3.7962458009133115e-05,2.0769381523132324
156,1.639174797674059e-06,3.434906466281973e-05,2.078139543533325
157,1.531064754090039e-06,2.980009958264418e-05,2.0781936645507812
158,1.3423029940895503e-06,3.0386454454855993e-05,2.0768609046936035
159,1.3956382645119447e-06,2.4327215214725584e-05,2.0767526626586914
160,2.0865159058303107e-06,2.3617980332346633e-05,2.076174736022949
161,1.4753538835066138e-06,4.3052787077613175e-05,2.0777885913848877
162,2.98062150250189e-06,3.669175202958286e-05,2.0770840644836426
163,1.3135703511579777e-06,2.515753840270918e-05,2.0787391662597656
164,2.2139588509162422e-06,2.4356364519917406e-05,2.077939510345459
165,2.0967872842447832e-06,2.2982385416980833e-05,2.0775065422058105
166,2.453845809213817e-06,2.247923839604482e-05,2.0779199600219727
167,1.829759867177927e-06,2.78328952845186e-05,2.0774173736572266
168,2.146474344044691e-06,3.181836291332729e-05,2.0775132179260254
169,9.257186093236669e-07,2.4568696971982718e-05,2.078178644180298
170,2.614262939459877e-06,3.0481727662845515e-05,2.0753121376037598
171,2.280335138493683e-06,2.3558946850243956e-05,2.076347827911377
172,1.4948077478038613e-06,2.9445935069816187e-05,2.0781893730163574
173,3.0848341339151375e-06,3.8786351069575176e-05,2.077287197113037
174,1.5079681361385155e-06,2.671229412953835e-05,2.0769970417022705
175,1.6171844663404045e-06,2.5519981136312708e-05,2.0771243572235107
176,2.3856659936427604e-06,2.9421367798931897e-05,2.0759639739990234
177,1.6904966742004035e-06,2.1730347725679167e-05,2.0784096717834473
178,1.32841489630664e-06,2.7656433303491212e-05,2.077610969543457
179,4.034363882965408e-06,2.4466222384944558e-05,2.0760064125061035
180,1.1620265922829276e-06,3.371199272805825e-05,2.0765531063079834
181,3.918065885955002e-06,2.4105260308715515e-05,2.0787839889526367
182,1.984190930670593e-06,2.6908417567028664e-05,2.0784096717834473
183,1.6217725260503357e-06,2.4533514078939334e-05,2.076256036758423
184,2.5152376110781915e-06,2.2259260731516406e-05,2.0782840251922607
185,1.260700400962378e-06,3.184448723914102e-05,2.076259136199951
186,2.9613913739012787e-06,3.0302689992822707e-05,2.077341079711914
187,3.0253318072936963e-06,2.8502836357802153e-05,2.0766186714172363
188,1.7346191043543513e-06,2.4079519789665937e-05,2.0759828090667725
189,7.446956260537263e-06,2.7235546440351754e-05,2.0782299041748047
190,2.424822923785541e-06,2.342305742786266e-05,2.075101852416992
191,1.3170090369385434e-06,2.558309461164754e-05,2.07877779006958
192,1.3497492545866407e-06,2.2720272681908682e-05,2.077183246612549
193,3.0039386729185935e-06,2.327817855984904e-05,2.0765187740325928
194,3.2217512853094377e-06,2.2112370061222464e-05,2.0749688148498535
195,4.234847438056022e-06,2.2886175429448485e-05,2.0762650966644287
196,1.3977369235362858e-06,3.147354073007591e-05,2.0766804218292236
197,2.0517268239927944e-06,2.1563722839346156e-05,2.077971935272217
198,1.2566788427648135e-06,2.4032768124016002e-05,2.0775623321533203
199,2.680303168745013e-06,2.129446147591807e-05,2.07723069190979
200,1.945300709849107e-06,2.20596539293183e-05,2.077526092529297
201,1.4244350268199923e-06,2.3609280106029473e-05,2.0771121978759766
202,3.5480738915794063e-06,2.1509044017875567e-05,2.078517436981201
203,2.223458750449936e-06,2.137523188139312e-05,2.0771021842956543
204,4.261676167516271e-06,2.5654255296103656e-05,2.0776679515838623
205,1.4549284514941974e-06,2.136175498890225e-05,2.0774037837982178
206,1.8780149275698932e-06,2.1347019355744123e-05,2.076200008392334
207,3.6467290556174703e-06,2.0114704966545105e-05,2.0750112533569336
208,3.1215561193675967e-06,2.328971095266752e-05,2.0770375728607178
209,5.31335672349087e-06,2.3344677174463868e-05,2.076087474822998
210,2.2478056962427218e-06,4.0843020542524755e-05,2.076751232147217
211,2.1238358840491856e-06,1.7330487025901675e-05,2.07669734954834
212,2.32878028327832e-06,2.1365816792240366e-05,2.076490879058838
213,1.8497711380405235e-06,2.0544350263662636e-05,2.076259136199951
214,2.667156877578236e-06,2.098756522173062e-05,2.0782017707824707
215,4.1574585338821635e-06,2.8091471904190257e-05,2.075211763381958
216,2.4087039491860196e-06,2.5568169803591445e-05,2.0760669708251953
217,1.8103432921634521e-06,2.580013642727863e-05,2.076935291290283
218,1.4776433090446517e-06,1.9865132344421e-05,2.076878547668457
219,2.5586334686522605e-06,2.315252277185209e-05,2.078043222427368
220,1.3710190387428156e-06,1.998238622036297e-05,2.0774312019348145
221,3.110100124104065e-06,2.4073244276223704e-05,2.0773558616638184
222,1.8820401237462647e-06,2.549017699493561e-05,2.075922966003418
223,3.7050867831567302e-06,2.211483479186427e-05,2.076181411743164
224,2.3635079742234666e-06,1.8488730347598903e-05,2.076254367828369
225,1.8908102674686234e-06,2.4925648176576942e-05,2.07735538482666
226,2.0723387024190743e-06,2.519810186640825e-05,2.0765323638916016
227,1.917458121170057e-06,1.8733402612269856e-05,2.07783842086792
228,2.4020343971642433e-06,2.6506055291974917e-05,2.077136993408203
229,2.7682867766998243e-06,2.0721330656670034e-05,2.076012134552002
230,2.7240021154284477e-06,2.969777415273711e-05,2.0760233402252197
231,3.763320819416549e-06,2.8877766453661025e-05,2.077730178833008
232,1.7549331232658005e-06,1.9924296793760732e-05,2.0768532752990723
233,3.4249142117914744e-06,2.614877485029865e-05,2.076920509338379
234,1.4869509641357581e-06,2.359589961997699e-05,2.0745742321014404
235,2.3734928618068807e-06,2.4567289074184373e-05,2.0760769844055176
236,1.0987359928549267e-06,2.193331965827383e-05,2.075892686843872
237,4.84592010252527e-06,2.462071097397711e-05,2.0748252868652344
238,2.4982155082398094e-06,3.133279096800834e-05,2.0746777057647705
239,2.589643372630235e-06,2.5204337362083606e-05,2.076476573944092
240,4.004638867627364e-06,2.334885357413441e-05,2.0739710330963135
241,5.9705139392463025e-06,2.5894583814078942e-05,2.0765492916107178
242,4.3040208765887655e-06,2.7213303837925196e-05,2.076110601425171
243,1.993063733607414e-06,2.09263562283013e-05,2.0755584239959717
244,2.005206169997109e-06,2.0883668184978887e-05,2.0764617919921875
245,3.4701408822002122e-06,2.4347493308596313e-05,2.0771446228027344
246,4.395749783725478e-06,2.7083260647486895e-05,2.0758252143859863
247,6.75378714731778e-06,2.260186374769546e-05,2.0775084495544434
248,3.568233296391554e-06,2.2357455236488022e-05,2.077101469039917
249,3.2544983241677983e-06,1.6853386114235036e-05,2.076019287109375
250,4.758289833262097e-06,2.0495144781307317e-05,2.0737438201904297
251,2.204110842285445e-06,2.1072821255074814e-05,2.07550048828125
252,2.8721242415485904e-06,2.1179519535508007e-05,2.077549695968628
253,4.655712473322637e-06,1.9674262148328125e-05,2.0752995014190674
254,4.391865331854206e-06,2.476055669831112e-05,2.0763161182403564
255,4.397580141812796e-06,2.137869523721747e-05,2.0757133960723877
256,4.908324626740068e-06,2.750812745944131e-05,2.0753729343414307
257,3.940406713809352e-06,2.2376061679096892e-05,2.0752487182617188
258,3.5138323255523574e-06,2.165991645597387e-05,2.074633836746216
259,2.3653346943319775e-06,1.6754347598180175e-05,2.076627731323242
260,3.745196863746969e-06,1.9702929421328008e-05,2.0765817165374756
261,3.531854417815339e-06,1.4686438589706086e-05,2.074420928955078
262,4.230713784636464e-06,1.809446075640153e-05,2.074260711669922
263,3.6791652746615e-06,2.4327498977072537e-05,2.07442045211792
264,2.3000479814072605e-06,2.2880620235810056e-05,2.072538137435913
265,4.521755727182608e-06,1.6126505215652287e-05,2.077058792114258
266,1.950929799932055e-06,2.3435532057192177e-05,2.073359966278076
267,3.3185888241860084e-06,2.08164219657192e-05,2.073986530303955
268,1.9418357624090277e-06,1.9756294932449237e-05,2.0746865272521973
269,2.85391297438764e-06,1.4148447007755749e-05,2.074678421020508
270,2.796865828713635e-06,1.7485295757069252e-05,2.0747854709625244
271,2.2848998924018815e-06,2.625669731060043e-05,2.0761666297912598
272,2.525046284063137e-06,2.010082607739605e-05,2.075761079788208
273,4.602699391398346e-06,2.8770038625225425e-05,2.0737571716308594
274,2.362653958698502e-06,1.742190943332389e-05,2.0748648643493652
275,3.4171284823969472e-06,2.028385642915964e-05,2.0738682746887207
276,2.453303522997885e-06,1.7201935406774282e-05,2.074604034423828
277,3.089174242631998e-06,2.6673867978388444e-05,2.075131416320801
278,3.6238707252778113e-06,2.0246348867658526e-05,2.0752477645874023
279,1.9773817712120945e-06,2.179547300329432e-05,2.07430100440979
280,2.7008979941456346e-06,1.6796653653727844e-05,2.074160099029541
281,3.605846586651751e-06,1.5635007002856582e-05,2.076320171356201
282,2.746799054875737e-06,2.1818364984937944e-05,2.0771398544311523
283,3.955773536290508e-06,2.1557967556873336e-05,2.0756826400756836
284,3.066956651309738e-06,1.8798091332428157e-05,2.075526237487793
285,3.090500285907183e-06,1.5710957086412236e-05,2.074925422668457
286,2.63316815107828e-06,3.1275390938390046e-05,2.072725534439087
287,2.7284784209768986e-06,1.6766734916018322e-05,2.074676990509033
288,4.04773345508147e-06,1.709114803816192e-05,2.0722556114196777
289,3.0180340218066704e-06,1.9406174033065327e-05,2.072991132736206
290,3.4083579976140754e-06,2.0877412680420093e-05,2.0724503993988037
291,4.361586434242781e-06,1.5936257113935426e-05,2.072338342666626
292,3.5899638533010148e-06,1.893670196295716e-05,2.0752065181732178
293,3.4769309422699735e-06,2.180053706979379e-05,2.07474946975708
294,2.9725370040978305e-06,1.540486300655175e-05,2.071756601333618
295,3.0814221645414364e-06,2.2970254576648585e-05,2.0745046138763428
296,5.272666840028251e-06,2.0872328605037183e-05,2.0735511779785156
297,3.0847190828353632e-06,1.6024307115003467e-05,2.0725607872009277
298,3.832712081930367e-06,1.62500400620047e-05,2.074251651763916
299,2.838668478943873e-06,1.9357428755029105e-05,2.0759294033050537
300,2.742289325396996e-06,1.8062415620079264e-05,2.075145721435547
301,3.436725137362373e-06,1.4294833817984909e-05,2.0751688480377197
302,3.7698405321862083e-06,2.2071340936236084e-05,2.073657274246216
303,3.3320225156785455e-06,2.265949842694681e-05,2.0731725692749023
304,2.751613919826923e-06,1.7369198758387938e-05,2.0734915733337402
305,1.841130824686843e-06,2.0692532416433096e-05,2.0756032466888428
306,2.263307806060766e-06,1.7942380509339273e-05,2.072378158569336
307,2.4258461053250358e-06,1.9870418327627704e-05,2.076845169067383
308,3.9775231925887056e-06,1.670715573709458e-05,2.0737860202789307
309,4.163764060649555e-06,2.091153510264121e-05,2.0739355087280273
310,4.005138180218637e-06,2.1060941435280256e-05,2.0721778869628906
311,2.440841853967868e-06,1.642257302592043e-05,2.0732955932617188
312,3.8080399917816976e-06,2.540760578995105e-05,2.0746848583221436
