Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
183.55179,59.27637,276.4463,75.2887,1000.0,25000,,,-50.4549674987793,2.315567970275879,0.4738672077655792,49.60121154785156,49.68863296508789,0.11349545419216156,-17.7683048248291,0.0003,0.0003,0.11348449438810349
,,,,,25999,236.84355,1000,,,,,,,,,,
,,,,,26000,,,-50.84214401245117,1.6837193965911865,0.5460383892059326,50.022552490234375,50.173789978027344,0.1030469462275505,-17.778499603271484,0.0003,0.0003,0.10303709656000137
,,,,,26999,315.2366,1000,,,,,,,,,,
,,,,,27000,,,-51.034881591796875,1.3694013357162476,0.5393261909484863,50.29189682006836,50.23072052001953,0.09378210455179214,-17.894989013671875,0.0003,0.0003,0.09377314150333405
,,,,,27999,759.27734,1000,,,,,,,,,,
,,,,,28000,,,-51.3557243347168,0.26839882135391235,0.586508572101593,50.54893112182617,50.536373138427734,0.085428386926651,-16.019020080566406,0.0003,0.0003,0.08542069047689438
,,,,,28999,961.0464,1000,,,,,,,,,,
,,,,,29000,,,-53.699798583984375,-0.027100052684545517,0.5514201521873474,52.77449035644531,52.79204559326172,0.07799593359231949,-14.758607864379883,0.0003,0.0003,0.07798883318901062
,,,,,29999,1167.4493,1000,,,,,,,,,,
1180.0131,53.371384,1266.042,1062.1449,1000.0,30000,,,-56.55504608154297,-0.4481297433376312,0.5585014820098877,55.581336975097656,55.521697998046875,0.07113134860992432,-14.682868957519531,0.0003,0.0003,0.07112471759319305
,,,,,30999,1330.9724,1000,,,,,,,,,,
,,,,,31000,,,-59.82197952270508,-0.6273766756057739,0.5086139440536499,58.93552780151367,58.818443298339844,0.06486907601356506,-14.905497550964355,0.0003,0.0003,0.06486304849386215
,,,,,31999,1392.7175,1000,,,,,,,,,,
,,,,,32000,,,-60.72489929199219,-0.8670527935028076,0.42884790897369385,59.78129577636719,59.89623260498047,0.059185635298490524,-14.370247840881348,0.0003,0.0003,0.05918010324239731
,,,,,32999,817.82367,1000,,,,,,,,,,
,,,,,33000,,,-62.00895690917969,-1.6032524108886719,0.5526010394096375,61.058528900146484,61.2426643371582,0.05398714914917946,-12.942695617675781,0.0003,0.0003,0.053982194513082504
,,,,,33999,1266.2161,1000,,,,,,,,,,
,,,,,34000,,,-64.92731475830078,-1.6333227157592773,0.5029885768890381,64.12323760986328,64.09028625488281,0.04912661761045456,-13.21064567565918,0.0003,0.0003,0.049122050404548645
,,,,,34999,1584.5051,1000,,,,,,,,,,
975.37695,425.11877,1642.5834,457.2537,1000.0,35000,,,-66.31116485595703,-2.0349550247192383,0.5205294489860535,65.38555145263672,65.49559020996094,0.04479554295539856,-12.611186981201172,0.0003,0.0003,0.04479147493839264
,,,,,35999,1381.7283,1000,,,,,,,,,,
,,,,,36000,,,-70.30825805664062,-2.430143356323242,0.4529799818992615,69.33175659179688,69.32852935791016,0.040935635566711426,-11.378890991210938,0.0003,0.0003,0.04093196615576744
,,,,,36999,1046.3538,1000,,,,,,,,,,
,,,,,37000,,,-72.17513275146484,-2.895291805267334,0.5692400336265564,71.392578125,71.41929626464844,0.03758777305483818,-10.5493745803833,0.0003,0.0003,0.0375845842063427
,,,,,37999,1435.2618,1000,,,,,,,,,,
,,,,,38000,,,-75.54789733886719,-3.1616299152374268,0.5945773124694824,74.50682830810547,74.52638244628906,0.03444519266486168,-10.132560729980469,0.0003,0.0003,0.03444221243262291
,,,,,38999,1187.5369,1000,,,,,,,,,,
,,,,,39000,,,-79.89503479003906,-3.358602285385132,0.6398569345474243,78.79150390625,78.92514038085938,0.03160833939909935,-8.867984771728516,0.0003,0.0003,0.03160562738776207
,,,,,39999,801.2354,1000,,,,,,,,,,
969.7044,443.6076,1995.0302,550.8441,1000.0,40000,,,-77.83525848388672,-4.150767803192139,0.6642998456954956,76.68492126464844,76.64728546142578,0.02908429689705372,-7.322881698608398,0.0003,0.0003,0.029081862419843674
,,,,,40999,868.7376,1000,,,,,,,,,,
,,,,,41000,,,-80.53491973876953,-4.256803512573242,0.503650963306427,79.63902282714844,79.70217895507812,0.026820898056030273,-5.9591264724731445,0.0003,0.0003,0.02681889757514
,,,,,41999,539.8934,1000,,,,,,,,,,
,,,,,42000,,,-80.31716918945312,-4.6635541915893555,0.5136189460754395,79.54334259033203,79.39820861816406,0.024761656299233437,-5.693739414215088,0.0003,0.0003,0.024759726598858833
,,,,,42999,1107.0767,1000,,,,,,,,,,
,,,,,43000,,,-85.58055114746094,-5.6073832511901855,0.5978285670280457,84.57269287109375,84.64893341064453,0.023027146235108376,-2.0139544010162354,0.0003,0.0003,0.02302565984427929
,,,,,43999,707.94763,1000,,,,,,,,,,
,,,,,44000,,,-88.24903869628906,-5.548486709594727,0.5449916124343872,87.233154296875,87.31340026855469,0.02158309333026409,-2.5018908977508545,0.0003,0.0003,0.02158169262111187
,,,,,44999,1182.1288,1000,,,,,,,,,,
1016.4632,263.3268,1480.0018,661.9662,1000.0,45000,,,-89.46382141113281,-5.3646087646484375,0.4547843933105469,88.3631362915039,88.37677001953125,0.020351069048047066,-2.9273624420166016,0.0003,0.0003,0.0203498937189579
,,,,,45999,945.15344,1000,,,,,,,,,,
,,,,,46000,,,-90.56211853027344,-5.533020973205566,0.6015498638153076,89.6177978515625,89.67720794677734,0.019413959234952927,-1.4162514209747314,0.0003,0.0003,0.01941291242837906
,,,,,46999,618.7284,1000,,,,,,,,,,
,,,,,47000,,,-89.31652069091797,-6.227913856506348,0.6391899585723877,88.42276000976562,88.52250671386719,0.01873493567109108,0.2891981601715088,0.0003,0.0003,0.01873485930263996
,,,,,47999,674.8015,1000,,,,,,,,,,
,,,,,48000,,,-92.3073501586914,-6.120730876922607,0.7363554239273071,91.17182922363281,91.18402862548828,0.018369324505329132,-0.8429885506629944,0.0003,0.0003,0.01836932823061943
,,,,,48999,1479.608,1000,,,,,,,,,,
,,,,,49000,,,-100.28880310058594,-5.818259239196777,0.627649188041687,99.31985473632812,99.35877990722656,0.01825367473065853,-1.604799509048462,0.0003,0.0003,0.01825363002717495
,,,,,49999,1188.7488,1000,,,,,,,,,,
1111.7025,327.3977,1975.6715,839.0466,1000.0,50000,,,-98.51461029052734,-5.878027439117432,0.5128076076507568,97.39678955078125,97.36957550048828,0.01845254935324192,-0.2752954065799713,0.0003,0.0003,0.018452875316143036
,,,,,50999,929.3247,1000,,,,,,,,,,
,,,,,51000,,,-99.8613510131836,-5.796617031097412,0.5028223991394043,98.87798309326172,98.83580780029297,0.018430253490805626,-1.7808221578598022,0.0003,0.0003,0.01843012124300003
,,,,,51999,1113.7344,1000,,,,,,,,,,
,,,,,52000,,,-102.34809112548828,-6.0972490310668945,0.4841020107269287,101.45710754394531,101.48249053955078,0.018513750284910202,0.4944877624511719,0.0003,0.0003,0.018513811752200127
,,,,,52999,922.3533,1000,,,,,,,,,,
,,,,,53000,,,-102.1475830078125,-5.278423309326172,0.39779505133628845,101.3486557006836,101.37873840332031,0.018643809482455254,-1.636831283569336,0.0003,0.0003,0.01864447072148323
,,,,,53999,909.04254,1000,,,,,,,,,,
,,,,,54000,,,-104.40597534179688,-5.9918389320373535,0.7100486159324646,103.36197662353516,103.26980590820312,0.018758436664938927,0.43206796050071716,0.0003,0.0003,0.018758928403258324
,,,,,54999,1188.9011,1000,,,,,,,,,,
1322.9456,352.36548,2084.5977,839.3978,1000.0,55000,,,-105.93769073486328,-6.602570533752441,0.5229084491729736,104.8801498413086,104.84232330322266,0.018971946090459824,1.483022928237915,0.0003,0.0003,0.018972402438521385
,,,,,55999,1691.3523,1000,,,,,,,,,,
,,,,,56000,,,-104.85226440429688,-6.064239501953125,0.6362637877464294,104.02948760986328,104.08732604980469,0.018920080736279488,-0.5484131574630737,0.0003,0.0003,0.01891927793622017
,,,,,56999,1032.8214,1000,,,,,,,,,,
,,,,,57000,,,-103.93010711669922,-5.959885120391846,0.7375475168228149,103.17355346679688,103.09720611572266,0.018945015966892242,-0.7352375984191895,0.0003,0.0003,0.018944956362247467
,,,,,57999,1352.7394,1000,,,,,,,,,,
,,,,,58000,,,-111.70111846923828,-6.174456596374512,0.8858739137649536,110.76709747314453,110.90097045898438,0.01909491792321205,-0.663427472114563,0.0003,0.0003,0.019094709306955338
,,,,,58999,826.0228,1000,,,,,,,,,,
,,,,,59000,,,-111.345703125,-5.844225883483887,0.6762984395027161,110.42340087890625,110.46658325195312,0.019411636516451836,-0.3860495686531067,0.0003,0.0003,0.019411737099289894
,,,,,59999,1190.898,1000,,,,,,,,,,
1526.81,224.79243,2088.2673,1318.4623,1000.0,60000,,,-115.69451904296875,-6.066350936889648,0.8016107082366943,114.76237487792969,114.88107299804688,0.019501805305480957,0.6281015872955322,0.0003,0.0003,0.01950264163315296
,,,,,60999,1184.0114,1000,,,,,,,,,,
,,,,,61000,,,-110.89769744873047,-5.8492608070373535,0.5967810153961182,109.94583892822266,110.00191497802734,0.019583217799663544,0.3002281188964844,0.0003,0.0003,0.019583581015467644
,,,,,61999,1740.7328,1000,,,,,,,,,,
,,,,,62000,,,-115.61375427246094,-6.176675796508789,0.7439440488815308,114.64110565185547,114.5587387084961,0.019763296470046043,0.570715069770813,0.0003,0.0003,0.01976422592997551
,,,,,62999,1175.1321,1000,,,,,,,,,,
,,,,,63000,,,-118.13777160644531,-5.683845520019531,0.7712602615356445,117.2796859741211,117.38528442382812,0.019719403237104416,-0.607010006904602,0.0003,0.0003,0.01971951127052307
,,,,,63999,1461.9631,1000,,,,,,,,,,
,,,,,64000,,,-114.35143280029297,-5.990290641784668,0.5795095562934875,113.50639343261719,113.41905212402344,0.019545486196875572,-0.8998363614082336,0.0003,0.0003,0.01954527571797371
,,,,,64999,2144.7808,1000,,,,,,,,,,
2078.357,337.37686,2280.6694,1073.4042,1000.0,65000,,,-119.27513885498047,-5.905138969421387,1.1542224884033203,118.19381713867188,118.23052978515625,0.01950775273144245,-0.7398384213447571,0.0003,0.0003,0.019508028402924538
,,,,,65999,2077.486,1000,,,,,,,,,,
,,,,,66000,,,-123.77926635742188,-5.452016353607178,0.5962495803833008,122.91172790527344,122.87330627441406,0.019356662407517433,-1.2549549341201782,0.0003,0.0003,0.019356584176421165
,,,,,66999,2229.7407,1000,,,,,,,,,,
,,,,,67000,,,-129.26602172851562,-5.223674774169922,0.6968612670898438,128.37954711914062,128.4083709716797,0.01943647675216198,-2.4281609058380127,0.0003,0.0003,0.019436489790678024
,,,,,67999,2241.9292,1000,,,,,,,,,,
,,,,,68000,,,-126.92568969726562,-6.451788425445557,0.5097751617431641,125.8404541015625,125.86910247802734,0.01957196369767189,1.3269773721694946,0.0003,0.0003,0.019572122022509575
,,,,,68999,1208.2,1000,,,,,,,,,,
,,,,,69000,,,-134.22515869140625,-5.783451080322266,1.1690596342086792,133.42950439453125,133.4838104248047,0.01973515935242176,-1.2737421989440918,0.0003,0.0003,0.019734885543584824
,,,,,69999,2266.6626,1000,,,,,,,,,,
1476.79,471.1073,2259.794,953.84235,1000.0,70000,,,-118.70515441894531,-5.685577392578125,0.8244985342025757,117.91636657714844,117.95025634765625,0.019821839407086372,-1.2888822555541992,0.0003,0.0003,0.019821476191282272
,,,,,70999,2209.3496,1000,,,,,,,,,,
,,,,,71000,,,-127.65863800048828,-5.639517784118652,0.5548622608184814,126.54120635986328,126.61865234375,0.020012270659208298,-0.7220975160598755,0.0003,0.0003,0.02001245692372322
,,,,,71999,2461.7178,1000,,,,,,,,,,
,,,,,72000,,,-138.15966796875,-5.447291851043701,0.5440818071365356,137.288330078125,137.22076416015625,0.020146818831562996,-2.0951733589172363,0.0003,0.0003,0.020146867260336876
,,,,,72999,1106.4827,1000,,,,,,,,,,
,,,,,73000,,,-135.75424194335938,-5.835816860198975,0.6981316208839417,134.7537078857422,134.66966247558594,0.020418964326381683,-0.6091230511665344,0.0003,0.0003,0.02041892148554325
,,,,,73999,2385.202,1000,,,,,,,,,,
,,,,,74000,,,-141.64907836914062,-6.019230365753174,0.6976573467254639,140.62548828125,140.51150512695312,0.020320722833275795,1.4173879623413086,0.0003,0.0003,0.020321371033787727
,,,,,74999,2405.2654,1000,,,,,,,,,,
2307.8982,148.94652,2417.1025,1877.4808,1000.0,75000,,,-140.2659912109375,-5.854823112487793,0.753211498260498,139.39093017578125,139.40570068359375,0.02060040831565857,0.04160904884338379,0.0003,0.0003,0.020600957795977592
,,,,,75999,2424.4885,1000,,,,,,,,,,
,,,,,76000,,,-143.11126708984375,-6.015868186950684,0.6802991032600403,142.01483154296875,141.97386169433594,0.02092716284096241,0.08983486890792847,0.0003,0.0003,0.020927701145410538
,,,,,76999,2516.0261,1000,,,,,,,,,,
,,,,,77000,,,-143.4698486328125,-6.111067295074463,0.6354759335517883,142.61138916015625,142.61859130859375,0.021232161670923233,0.04161691665649414,0.0003,0.0003,0.02123318985104561
,,,,,77999,2510.69,1000,,,,,,,,,,
,,,,,78000,,,-147.45803833007812,-6.357179641723633,0.7944828271865845,146.31613159179688,146.29037475585938,0.021609265357255936,1.5898256301879883,0.0003,0.0003,0.021609852090477943
,,,,,78999,2563.483,1000,,,,,,,,,,
,,,,,79000,,,-151.5598602294922,-5.872409820556641,0.7588199973106384,150.72531127929688,150.72210693359375,0.0218057818710804,0.05430975556373596,0.0003,0.0003,0.021806765347719193
,,,,,79999,1527.8435,1000,,,,,,,,,,
2297.2747,420.3435,2656.0713,1261.8438,1000.0,80000,,,-146.80499267578125,-6.314675331115723,0.6828478574752808,145.8197784423828,145.88241577148438,0.02195456437766552,0.6965106725692749,0.0003,0.0003,0.02195531316101551
,,,,,80999,2736.1553,1000,,,,,,,,,,
,,,,,81000,,,-152.19464111328125,-5.371301651000977,0.6334720849990845,151.27786254882812,151.28256225585938,0.02242647111415863,-1.8973002433776855,0.0003,0.0003,0.022425787523388863
,,,,,81999,2711.2964,1000,,,,,,,,,,
,,,,,82000,,,-150.15235900878906,-6.309232711791992,0.6743570566177368,149.24612426757812,149.32284545898438,0.022847512736916542,1.0110290050506592,0.0003,0.0003,0.022848188877105713
,,,,,82999,2671.6794,1000,,,,,,,,,,
,,,,,83000,,,-156.13735961914062,-6.214977264404297,1.345334768295288,155.29742431640625,155.34396362304688,0.02314366027712822,0.7615781426429749,0.0003,0.0003,0.023144450038671494
,,,,,83999,2855.26,1000,,,,,,,,,,
,,,,,84000,,,-159.84103393554688,-5.979033470153809,0.8403980731964111,159.05970764160156,159.04736328125,0.023622674867510796,0.07137557864189148,0.0003,0.0003,0.023621942847967148
,,,,,84999,2824.336,1000,,,,,,,,,,
2474.276,665.28754,3007.9524,1265.8433,1000.0,85000,,,-155.94027709960938,-5.879149436950684,0.7964501976966858,155.03195190429688,155.10354614257812,0.023980271071195602,-0.03865578770637512,0.0003,0.0003,0.023980917409062386
,,,,,85999,2858.2283,1000,,,,,,,,,,
,,,,,86000,,,-161.2316436767578,-6.116016864776611,1.0725525617599487,160.36111450195312,160.23281860351562,0.024114815518260002,-0.17310816049575806,0.0003,0.0003,0.024115270003676414
,,,,,86999,2975.4617,1000,,,,,,,,,,
,,,,,87000,,,-162.8877716064453,-5.847390174865723,0.7363862991333008,161.84463500976562,161.81674194335938,0.024455850943922997,0.5236952304840088,0.0003,0.0003,0.024455368518829346
,,,,,87999,2946.938,1000,,,,,,,,,,
,,,,,88000,,,-171.20726013183594,-6.091402053833008,1.1333730220794678,170.22882080078125,170.1658935546875,0.024897225201129913,0.2838881015777588,0.0003,0.0003,0.02489909529685974
,,,,,88999,2089.382,1000,,,,,,,,,,
,,,,,89000,,,-170.4102783203125,-6.442358016967773,0.7796398401260376,169.26144409179688,169.25704956054688,0.025383546948432922,1.045769214630127,0.0003,0.0003,0.025384074077010155
,,,,,89999,3006.6814,1000,,,,,,,,,,
2702.2302,578.9028,3131.5088,1436.833,1000.0,90000,,,-169.65467834472656,-5.6585693359375,0.9374270439147949,168.64820861816406,168.6423797607422,0.02572268433868885,-0.8661288022994995,0.0003,0.0003,0.025724174454808235
,,,,,90999,3099.4983,1000,,,,,,,,,,
,,,,,91000,,,-171.3953399658203,-6.198469161987305,0.8032699823379517,170.47750854492188,170.5335693359375,0.026111211627721786,-0.3242521286010742,0.0003,0.0003,0.026112325489521027
,,,,,91999,3048.3381,1000,,,,,,,,,,
,,,,,92000,,,-174.6395721435547,-6.186339378356934,0.7409747242927551,173.6983184814453,173.67190551757812,0.026540197432041168,-0.1975160390138626,0.0003,0.0003,0.026539936661720276
,,,,,92999,3001.3076,1000,,,,,,,,,,
,,,,,93000,,,-178.83595275878906,-6.324057579040527,0.9661676287651062,177.8470001220703,177.88406372070312,0.026849573478102684,0.8697878122329712,0.0003,0.0003,0.026850253343582153
,,,,,93999,3121.895,1000,,,,,,,,,,
,,,,,94000,,,-182.17333984375,-6.276941299438477,0.7544770836830139,181.1927490234375,181.177490234375,0.02727428637444973,0.36307746171951294,0.0003,0.0003,0.027274727821350098
,,,,,94999,1478.9479,1000,,,,,,,,,,
2811.9482,547.3384,3180.1682,1674.7914,1000.0,95000,,,-185.5629425048828,-6.435697555541992,1.0623490810394287,184.61968994140625,184.69345092773438,0.02760430797934532,0.639904260635376,0.0003,0.0003,0.02760460413992405
,,,,,95999,3232.495,1000,,,,,,,,,,
,,,,,96000,,,-185.0068359375,-5.888298034667969,1.0162745714187622,184.05569458007812,184.08062744140625,0.02780299447476864,-0.5473822355270386,0.0003,0.0003,0.027803365141153336
,,,,,96999,3184.688,1000,,,,,,,,,,
,,,,,97000,,,-183.97596740722656,-5.730552673339844,0.8493820428848267,183.11734008789062,183.1456298828125,0.027847973629832268,-1.3555124998092651,0.0003,0.0003,0.027847522869706154
,,,,,97999,3250.9724,1000,,,,,,,,,,
,,,,,98000,,,-188.18878173828125,-5.478532314300537,0.8538274765014648,187.1492919921875,187.08473205566406,0.028163684532046318,-0.1284547746181488,0.0003,0.0003,0.028162052854895592
,,,,,98999,3307.661,1000,,,,,,,,,,
,,,,,99000,,,-195.6841278076172,-6.455863952636719,1.1782348155975342,194.3358612060547,194.42855834960938,0.02853437326848507,1.1126890182495117,0.0003,0.0003,0.02853538654744625
,,,,,99999,3382.7275,1000,,,,,,,,,,
2942.385,824.9667,3391.9023,1121.306,1000.0,100000,,,-198.91781616210938,-5.91845703125,0.9775856733322144,197.85037231445312,197.7233428955078,0.02875741571187973,1.1148791313171387,0.0003,0.0003,0.028757154941558838
,,,,,100999,3361.7222,1000,,,,,,,,,,
,,,,,101000,,,-191.38766479492188,-5.467100620269775,0.9949839115142822,190.4376678466797,190.268798828125,0.029015708714723587,-1.1385307312011719,0.0003,0.0003,0.02901553548872471
,,,,,101999,3383.7244,1000,,,,,,,,,,
,,,,,102000,,,-196.77059936523438,-5.6592698097229,0.9373377561569214,195.80328369140625,196.0465850830078,0.029373202472925186,-0.8968775868415833,0.0003,0.0003,0.029373398050665855
,,,,,102999,3508.757,1000,,,,,,,,,,
,,,,,103000,,,-207.23709106445312,-6.248319625854492,0.7824587821960449,206.31617736816406,206.2837677001953,0.029758475720882416,1.4559357166290283,0.0003,0.0003,0.029758915305137634
,,,,,103999,3388.0112,1000,,,,,,,,,,
,,,,,104000,,,-198.4635772705078,-6.048046112060547,0.8639712333679199,197.2752227783203,197.32974243164062,0.03037717193365097,0.8688223958015442,0.0003,0.0003,0.030377838760614395
,,,,,104999,3468.8535,1000,,,,,,,,,,
3355.685,406.87125,3579.2463,2145.5,1000.0,105000,,,-200.97189331054688,-6.061249732971191,0.8000776767730713,200.04347229003906,199.941162109375,0.031050708144903183,-0.037097543478012085,0.0003,0.0003,0.031051842495799065
,,,,,105999,1647.7117,1000,,,,,,,,,,
,,,,,106000,,,-207.51211547851562,-5.992550849914551,1.1425528526306152,206.46234130859375,206.30029296875,0.0313456691801548,0.9733319282531738,0.0003,0.0003,0.03134637326002121
,,,,,106999,3482.0254,1000,,,,,,,,,,
,,,,,107000,,,-200.74334716796875,-5.934859275817871,1.0722999572753906,199.629638671875,199.76007080078125,0.03198214992880821,-0.3232017755508423,0.0003,0.0003,0.03198137879371643
,,,,,107999,3397.5623,1000,,,,,,,,,,
,,,,,108000,,,-206.19595336914062,-5.577204704284668,0.9958991408348083,205.33924865722656,205.37271118164062,0.031894512474536896,-1.189924716949463,0.0003,0.0003,0.031894952058792114
,,,,,108999,2842.15,1000,,,,,,,,,,
,,,,,109000,,,-217.1375732421875,-5.918977737426758,0.7437798976898193,216.22317504882812,216.31964111328125,0.03197399154305458,0.049369245767593384,0.0003,0.0003,0.03197377920150757
,,,,,109999,3506.326,1000,,,,,,,,,,
3362.9988,212.14766,3506.2305,2752.021,1000.0,110000,,,-211.8572540283203,-5.761214256286621,1.0019242763519287,210.8776092529297,210.91571044921875,0.032128725200891495,-0.7542593479156494,0.0003,0.0003,0.03212724253535271
,,,,,110999,3511.5627,1000,,,,,,,,,,
,,,,,111000,,,-215.76373291015625,-6.394179821014404,1.7885602712631226,214.93753051757812,214.75973510742188,0.03192921355366707,0.8314224481582642,0.0003,0.0003,0.03193032369017601
,,,,,111999,3531.362,1000,,,,,,,,,,
,,,,,112000,,,-214.86123657226562,-6.519467830657959,1.156492829322815,213.79342651367188,213.67791748046875,0.03216405212879181,1.044211506843567,0.0003,0.0003,0.03216460347175598
,,,,,112999,3592.279,1000,,,,,,,,,,
,,,,,113000,,,-224.3595733642578,-6.054509162902832,1.0508663654327393,223.48431396484375,223.49266052246094,0.03243358060717583,0.17168667912483215,0.0003,0.0003,0.032434120774269104
,,,,,113999,3499.6057,1000,,,,,,,,,,
,,,,,114000,,,-222.9502716064453,-6.211865425109863,0.8862708806991577,221.95208740234375,221.8948974609375,0.032879557460546494,0.3519655466079712,0.0003,0.0003,0.032878901809453964
,,,,,114999,3576.5427,1000,,,,,,,,,,
3660.459,72.92695,3740.158,3526.5435,1000.0,115000,,,-231.44583129882812,-6.190664291381836,1.0356031656265259,230.47967529296875,230.54110717773438,0.03324415534734726,1.272385835647583,0.0003,0.0003,0.03324394300580025
,,,,,115999,3643.534,1000,,,,,,,,,,
,,,,,116000,,,-223.015380859375,-6.093454837799072,1.1138651371002197,221.7706298828125,221.69969177246094,0.033303797245025635,-0.7034891843795776,0.0003,0.0003,0.03330392390489578
,,,,,116999,3515.397,1000,,,,,,,,,,
,,,,,117000,,,-238.5059051513672,-5.6928510665893555,1.211545705795288,237.42298889160156,237.5066680908203,0.03372551500797272,-0.19374969601631165,0.0003,0.0003,0.03372499346733093
,,,,,117999,3640.7039,1000,,,,,,,,,,
,,,,,118000,,,-233.76882934570312,-5.84649133682251,1.486710786819458,232.9315948486328,232.95913696289062,0.03386606276035309,-0.27394843101501465,0.0003,0.0003,0.033865027129650116
,,,,,118999,3650.774,1000,,,,,,,,,,
,,,,,119000,,,-234.4969940185547,-6.103736877441406,0.9316279292106628,233.4337921142578,233.39678955078125,0.03447708114981651,-0.05357244610786438,0.0003,0.0003,0.03447813168168068
,,,,,119999,3602.6077,1000,,,,,,,,,,
