Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,alpha,alpha_loss,actor_lr,critic_lr,temperature
-203.76715,66.15242,-83.86083,-316.31412,1000.0,0,,,,,,,,,,,,
,,,,,999,-378.06213,1000,,,,,,,,,,
,,,,,1999,-275.35114,1000,,,,,,,,,,
,,,,,2999,-323.07645,1000,,,,,,,,,,
,,,,,3999,-281.1312,1000,,,,,,,,,,
,,,,,4999,-357.01675,1000,,,,,,,,,,
-228.20488,78.13667,-90.153275,-355.92972,1000.0,5000,,,,,,,,,,,,
,,,,,5999,-213.20494,1000,,,,,,,,,,
,,,,,6999,-246.55884,1000,,,,,,,,,,
,,,,,7999,-182.71896,1000,,,,,,,,,,
,,,,,8999,-245.81416,1000,,,,,,,,,,
,,,,,9999,-359.21573,1000,,,,,,,,,,
-268.94427,61.921585,-196.44691,-408.39246,1000.0,10000,,,-0.14725495874881744,3.765218734741211,0.4910927712917328,-0.02626914530992508,-0.22590546309947968,0.04999999701976776,-29.039506912231445,0.0003,0.0003,0.04999500513076782
,,,,,10999,-313.41702,1000,,,,,,,,,,
,,,,,11000,,,-1.1340199708938599,1.605189323425293,0.532014012336731,0.7456560730934143,0.7352668046951294,0.04529782384634018,-23.579505920410156,0.0003,0.0003,0.045292869210243225
,,,,,11999,-277.87537,1000,,,,,,,,,,
,,,,,12000,,,-2.0094974040985107,0.548824667930603,0.7264163494110107,1.5384037494659424,1.5188987255096436,0.040900252759456635,-21.360008239746094,0.0003,0.0003,0.04089637100696564
,,,,,12999,-218.08824,1000,,,,,,,,,,
,,,,,13000,,,-3.550570011138916,-0.5240992903709412,0.6102180480957031,2.75931453704834,2.6814074516296387,0.03747574985027313,-17.853748321533203,0.0003,0.0003,0.03747252747416496
,,,,,13999,-246.61324,1000,,,,,,,,,,
,,,,,14000,,,-5.010342597961426,-1.2489352226257324,0.7765153646469116,4.2802324295043945,4.384176254272461,0.03430847451090813,-16.44794273376465,0.0003,0.0003,0.0343053936958313
,,,,,14999,-363.22305,1000,,,,,,,,,,
-248.43246,89.781784,-69.7624,-339.77954,1000.0,15000,,,-7.705728530883789,-1.269640564918518,0.6928638219833374,6.772183418273926,6.88663387298584,0.031395137310028076,-15.802260398864746,0.0003,0.0003,0.031392376869916916
,,,,,15999,-70.38929,1000,,,,,,,,,,
,,,,,16000,,,-9.953800201416016,-1.754420280456543,0.6056309938430786,9.14166259765625,9.202055931091309,0.028688956052064896,-14.870980262756348,0.0003,0.0003,0.02868630737066269
,,,,,16999,29.742271,1000,,,,,,,,,,
,,,,,17000,,,-11.33461856842041,-2.346749782562256,0.5420403480529785,10.569279670715332,10.469605445861816,0.02619893103837967,-12.834465026855469,0.0003,0.0003,0.026196688413619995
,,,,,17999,148.13792,1000,,,,,,,,,,
,,,,,18000,,,-12.473443031311035,-3.0442392826080322,0.3727787137031555,11.629426002502441,11.693445205688477,0.024125460535287857,-10.452927589416504,0.0003,0.0003,0.024123573675751686
,,,,,18999,331.0656,1000,,,,,,,,,,
,,,,,19000,,,-15.403547286987305,-3.300631284713745,0.42045339941978455,14.561162948608398,14.549263000488281,0.022285645827651024,-10.51679801940918,0.0003,0.0003,0.022283855825662613
,,,,,19999,272.5423,1000,,,,,,,,,,
781.9504,304.2874,1121.7837,307.2693,1000.0,20000,,,-16.38673973083496,-4.440508842468262,0.5006017684936523,15.537335395812988,15.49197006225586,0.020703863352537155,-6.260162353515625,0.0003,0.0003,0.020702514797449112
,,,,,20999,572.8101,1000,,,,,,,,,,
,,,,,21000,,,-21.079042434692383,-5.139159679412842,0.5651133060455322,19.996471405029297,20.141849517822266,0.019522758200764656,-3.605958938598633,0.0003,0.0003,0.019521543756127357
,,,,,21999,410.32355,1000,,,,,,,,,,
,,,,,22000,,,-23.888168334960938,-5.701052188873291,0.6086913347244263,22.868030548095703,22.9423828125,0.01857512630522251,-0.3228510618209839,0.0003,0.0003,0.018574586138129234
,,,,,22999,1063.8192,1000,,,,,,,,,,
,,,,,23000,,,-25.439971923828125,-5.7035722732543945,0.5443155765533447,24.616125106811523,24.593271255493164,0.017867937684059143,-1.5150612592697144,0.0003,0.0003,0.017867213115096092
,,,,,23999,1325.3685,1000,,,,,,,,,,
,,,,,24000,,,-28.91505241394043,-6.066093444824219,0.4913220703601837,27.96843147277832,27.954792022705078,0.017435168847441673,-0.5936398506164551,0.0003,0.0003,0.017435310408473015
,,,,,24999,1288.0718,1000,,,,,,,,,,
1461.5457,31.132238,1499.6394,1392.1334,1000.0,25000,,,-33.48625564575195,-5.70780086517334,0.573796272277832,32.620140075683594,32.59437942504883,0.0177365243434906,-0.24993737041950226,0.0003,0.0003,0.01773676835000515
,,,,,25999,1443.8156,1000,,,,,,,,,,
,,,,,26000,,,-36.48621368408203,-6.35810661315918,0.4698106646537781,35.52937698364258,35.53620910644531,0.018677417188882828,1.3696668148040771,0.0003,0.0003,0.01867816038429737
,,,,,26999,1591.1875,1000,,,,,,,,,,
,,,,,27000,,,-41.850826263427734,-6.354743480682373,0.6037101149559021,40.83766174316406,40.80251693725586,0.019631218165159225,0.3612431585788727,0.0003,0.0003,0.0196320042014122
,,,,,27999,1805.2649,1000,,,,,,,,,,
,,,,,28000,,,-46.92259979248047,-5.743542671203613,0.4338923692703247,45.74805450439453,45.756248474121094,0.020953908562660217,-1.052897572517395,0.0003,0.0003,0.0209549218416214
,,,,,28999,1983.18,1000,,,,,,,,,,
,,,,,29000,,,-52.184478759765625,-6.100193977355957,0.5313172340393066,51.02965545654297,51.055137634277344,0.022031545639038086,0.2421131134033203,0.0003,0.0003,0.02203264832496643
,,,,,29999,2214.5305,1000,,,,,,,,,,
2157.4023,64.474464,2229.3716,2008.6359,1000.0,30000,,,-60.11225891113281,-6.171485900878906,0.5381461381912231,58.71153259277344,58.67235565185547,0.02317555993795395,0.2249830663204193,0.0003,0.0003,0.023177262395620346
,,,,,30999,2246.645,1000,,,,,,,,,,
,,,,,31000,,,-66.2136459350586,-5.994210243225098,0.6940392255783081,64.90023803710938,64.91275024414062,0.024353934451937675,-0.04247380793094635,0.0003,0.0003,0.024355396628379822
,,,,,31999,2281.894,1000,,,,,,,,,,
,,,,,32000,,,-71.7081527709961,-5.976692199707031,0.6245501041412354,70.33535766601562,70.26942443847656,0.025574905797839165,-0.5875647068023682,0.0003,0.0003,0.025575820356607437
,,,,,32999,2302.0828,1000,,,,,,,,,,
,,,,,33000,,,-77.75775146484375,-6.0458478927612305,0.6542174220085144,76.21943664550781,76.15231323242188,0.026876050978899002,-0.29146459698677063,0.0003,0.0003,0.026877429336309433
,,,,,33999,2372.373,1000,,,,,,,,,,
,,,,,34000,,,-84.3539810180664,-6.241146087646484,0.6337130069732666,82.9217300415039,82.97667694091797,0.027813641354441643,0.701210081577301,0.0003,0.0003,0.02781415916979313
,,,,,34999,2450.0645,1000,,,,,,,,,,
2458.921,36.046753,2538.3142,2399.5645,1000.0,35000,,,-89.14521789550781,-5.994838714599609,0.7213509678840637,87.6910400390625,87.79122924804688,0.02862595207989216,-0.3640901446342468,0.0003,0.0003,0.028626130893826485
,,,,,35999,2663.8022,1000,,,,,,,,,,
,,,,,36000,,,-96.42230224609375,-6.097026824951172,0.656484842300415,95.01312255859375,94.87690734863281,0.02922757714986801,0.15994268655776978,0.0003,0.0003,0.029227597638964653
,,,,,36999,2458.9546,1000,,,,,,,,,,
,,,,,37000,,,-103.2009048461914,-5.798880577087402,0.7581785917282104,101.85530853271484,101.89016723632812,0.029456214979290962,-0.37369775772094727,0.0003,0.0003,0.02945791371166706
,,,,,37999,2572.743,1000,,,,,,,,,,
,,,,,38000,,,-107.02311706542969,-6.115718364715576,0.5895756483078003,105.65078735351562,105.5641098022461,0.029912706464529037,-0.15505298972129822,0.0003,0.0003,0.029913827776908875
,,,,,38999,2707.8472,1000,,,,,,,,,,
,,,,,39000,,,-117.78112030029297,-6.0599846839904785,0.6607664823532104,116.48307037353516,116.32359313964844,0.030237404629588127,-0.03492271155118942,0.0003,0.0003,0.03023759089410305
,,,,,39999,2772.2412,1000,,,,,,,,,,
2830.847,24.966093,2870.1987,2785.9878,1000.0,40000,,,-121.63290405273438,-5.5175676345825195,0.6178710460662842,120.35752868652344,120.48249053955078,0.03029254637658596,-1.6298625469207764,0.0003,0.0003,0.030291873961687088
,,,,,40999,2853.8638,1000,,,,,,,,,,
,,,,,41000,,,-126.84268951416016,-6.11661434173584,0.5217535495758057,125.46904754638672,125.42698669433594,0.0304480642080307,1.3713185787200928,0.0003,0.0003,0.030450381338596344
,,,,,41999,3008.3635,1000,,,,,,,,,,
,,,,,42000,,,-132.87026977539062,-6.286624431610107,0.6523565649986267,131.5126190185547,131.42752075195312,0.030767375603318214,0.7630593180656433,0.0003,0.0003,0.030768558382987976
,,,,,42999,3059.7185,1000,,,,,,,,,,
,,,,,43000,,,-136.22947692871094,-5.879150390625,0.6731417179107666,134.97274780273438,134.8250732421875,0.03123811073601246,-1.1780500411987305,0.0003,0.0003,0.031237738206982613
,,,,,43999,3015.4385,1000,,,,,,,,,,
,,,,,44000,,,-143.51165771484375,-5.954469680786133,0.536896824836731,142.14852905273438,142.1898956298828,0.031808290630578995,-0.5396836400032043,0.0003,0.0003,0.031807780265808105
,,,,,44999,3159.1848,1000,,,,,,,,,,
3131.3691,108.42431,3259.1694,2887.8738,1000.0,45000,,,-148.80987548828125,-6.343164443969727,0.6448348760604858,147.38421630859375,147.4550018310547,0.03275325521826744,1.7235844135284424,0.0003,0.0003,0.032757166773080826
,,,,,45999,3103.985,1000,,,,,,,,,,
,,,,,46000,,,-156.9207305908203,-5.925079345703125,0.6516093015670776,155.5422821044922,155.62811279296875,0.03329247608780861,-0.5937564373016357,0.0003,0.0003,0.03329162672162056
,,,,,46999,3233.8948,1000,,,,,,,,,,
,,,,,47000,,,-161.39901733398438,-6.025217533111572,0.7619279623031616,159.92654418945312,160.02407836914062,0.03419474512338638,-0.5754250884056091,0.0003,0.0003,0.0341959185898304
,,,,,47999,3250.4978,1000,,,,,,,,,,
,,,,,48000,,,-168.46768188476562,-6.0995988845825195,0.769700288772583,167.11068725585938,167.06228637695312,0.03524889051914215,-0.4781266152858734,0.0003,0.0003,0.0352497324347496
,,,,,48999,3342.0452,1000,,,,,,,,,,
,,,,,49000,,,-172.75376892089844,-5.813534736633301,0.6648544073104858,171.40289306640625,171.27114868164062,0.03622406721115112,-0.8680176734924316,0.0003,0.0003,0.03622332587838173
,,,,,49999,3427.6804,1000,,,,,,,,,,
3313.6392,66.48948,3397.7087,3215.6082,1000.0,50000,,,-177.36148071289062,-6.252141952514648,0.6871365904808044,175.60580444335938,175.5966339111328,0.037071991711854935,0.8266649842262268,0.0003,0.0003,0.037073440849781036
,,,,,50999,3304.764,1000,,,,,,,,,,
,,,,,51000,,,-183.52464294433594,-6.414273262023926,0.732068657875061,181.83706665039062,181.93540954589844,0.03780811280012131,0.9245221614837646,0.0003,0.0003,0.03780907765030861
,,,,,51999,3414.5579,1000,,,,,,,,,,
,,,,,52000,,,-190.3785858154297,-6.193683624267578,0.496152400970459,188.991943359375,189.06173706054688,0.03838854655623436,0.7905389070510864,0.0003,0.0003,0.038389187306165695
,,,,,52999,3382.0388,1000,,,,,,,,,,
,,,,,53000,,,-196.64059448242188,-5.996981620788574,0.8016765713691711,195.10824584960938,194.9837646484375,0.03931695222854614,0.7639614343643188,0.0003,0.0003,0.03931843489408493
,,,,,53999,3455.7224,1000,,,,,,,,,,
,,,,,54000,,,-200.64419555664062,-5.568472862243652,0.6939447522163391,199.17108154296875,199.14260864257812,0.03999830782413483,-0.9524626731872559,0.0003,0.0003,0.03999839723110199
,,,,,54999,3534.6694,1000,,,,,,,,,,
3506.6633,35.45897,3600.8975,3468.4011,1000.0,55000,,,-205.3434600830078,-6.215710639953613,0.7923822402954102,203.61563110351562,203.47369384765625,0.04033152759075165,0.2849503755569458,0.0003,0.0003,0.040330562740564346
,,,,,55999,3461.939,1000,,,,,,,,,,
,,,,,56000,,,-209.08013916015625,-6.334231376647949,0.6824054718017578,207.57626342773438,207.78973388671875,0.040697500109672546,0.7584169507026672,0.0003,0.0003,0.04069926589727402
,,,,,56999,3528.896,1000,,,,,,,,,,
,,,,,57000,,,-216.27503967285156,-5.716965675354004,0.7119541764259338,214.7999725341797,214.82635498046875,0.041444506496191025,-1.0946526527404785,0.0003,0.0003,0.041443973779678345
,,,,,57999,3518.5098,1000,,,,,,,,,,
,,,,,58000,,,-221.1345672607422,-5.883125305175781,0.6838158369064331,219.93653869628906,219.97402954101562,0.04189370200037956,-0.5115363597869873,0.0003,0.0003,0.04189544916152954
,,,,,58999,3590.9487,1000,,,,,,,,,,
,,,,,59000,,,-228.3750762939453,-6.179443836212158,0.9241204261779785,226.9376220703125,227.06570434570312,0.04255726560950279,0.7918921709060669,0.0003,0.0003,0.042556777596473694
,,,,,59999,3590.3347,1000,,,,,,,,,,
3651.6255,138.83081,3737.7773,3242.066,1000.0,60000,,,-231.6844024658203,-6.261294364929199,0.8664155006408691,230.02438354492188,230.21981811523438,0.04324013367295265,0.8434253334999084,0.0003,0.0003,0.043239884078502655
,,,,,60999,3631.3726,1000,,,,,,,,,,
,,,,,61000,,,-231.57513427734375,-6.132987022399902,0.8053812980651855,230.07723999023438,230.06686401367188,0.04388861730694771,1.17745840549469,0.0003,0.0003,0.04389023780822754
,,,,,61999,3604.8154,1000,,,,,,,,,,
,,,,,62000,,,-235.3704833984375,-6.179472923278809,0.7805262804031372,233.8267059326172,233.65203857421875,0.04468239098787308,0.9304130673408508,0.0003,0.0003,0.04468408599495888
,,,,,62999,3625.4282,1000,,,,,,,,,,
,,,,,63000,,,-244.7518310546875,-5.959291934967041,0.8337748050689697,243.3777313232422,243.32620239257812,0.04525384679436684,0.2316378355026245,0.0003,0.0003,0.04525347054004669
,,,,,63999,3706.46,1000,,,,,,,,,,
,,,,,64000,,,-247.80056762695312,-6.014925956726074,0.7524186372756958,246.3081817626953,246.28184509277344,0.04572353512048721,0.27630192041397095,0.0003,0.0003,0.045725125819444656
,,,,,64999,3688.5942,1000,,,,,,,,,,
3802.7664,31.820234,3856.7637,3747.9734,1000.0,65000,,,-250.3884735107422,-6.414030075073242,0.8525986075401306,249.07742309570312,249.17149353027344,0.04626122862100601,1.2491159439086914,0.0003,0.0003,0.046265121549367905
,,,,,65999,3785.76,1000,,,,,,,,,,
,,,,,66000,,,-256.5211486816406,-6.129731178283691,0.6528207063674927,255.1038055419922,255.1952667236328,0.04663475602865219,0.320570170879364,0.0003,0.0003,0.04663415625691414
,,,,,66999,3737.9292,1000,,,,,,,,,,
