critic/q_loss,critic/q_mean,critic/q_max,critic/q_min,bc_actor/loss,onestep_actor/total_loss,onestep_actor/distill_loss,onestep_actor/q_loss,onestep_actor/mse,step
1.00454843044281,-0.015380859375,0.1416015625,-0.18359375,1.4404668807983398,0.7583227157592773,0.5180883407592773,0.240234375,0.5123376250267029,0
0.26339614391326904,-33.5,-0.1279296875,-40.0,0.5577183961868286,33.14898681640625,0.14898762106895447,33.0,0.33439332246780396,10000
0.36272916197776794,-39.75,0.0751953125,-56.0,0.5075743198394775,39.503822326660156,0.2538238763809204,39.25,0.3950658440589905,20000
0.4731089472770691,-33.5,41.25,-57.0,0.4633440673351288,33.15648651123047,0.4064854681491852,32.75,0.5141044855117798,30000
0.2469993680715561,-24.375,29.25,-46.25,0.4479483366012573,24.19417953491211,0.3191801905632019,23.875,0.4578651189804077,40000
0.32412829995155334,-26.25,20.125,-48.25,0.4274289011955261,25.852293014526367,0.3522937595844269,25.5,0.4629150927066803,50000
0.28685712814331055,-29.125,29.375,-58.0,0.48532670736312866,28.823801040649414,0.3238002359867096,28.5,0.444175124168396,60000
0.3733111321926117,-29.0,23.625,-57.25,0.39290350675582886,28.71884536743164,0.3438454866409302,28.375,0.4363209903240204,70000
0.23397961258888245,-30.375,17.25,-61.0,0.4264081120491028,30.068471908569336,0.3184722065925598,29.75,0.4236030578613281,80000
0.37303251028060913,-30.5,44.75,-65.5,0.4323277473449707,30.126707077026367,0.3767063319683075,29.75,0.48408570885658264,90000
0.4350541830062866,-24.375,37.75,-68.0,0.41521748900413513,23.97426986694336,0.3492695689201355,23.625,0.46733352541923523,100000
0.35293081402778625,-28.875,17.375,-56.5,0.3747279644012451,28.54269027709961,0.2926909327507019,28.25,0.3968629240989685,110000
0.3458583950996399,-28.75,49.25,-62.25,0.4223135709762573,28.34270477294922,0.3427044153213501,28.0,0.436337947845459,120000
0.5203392505645752,-24.875,36.0,-61.75,0.4038037657737732,24.494489669799805,0.36949020624160767,24.125,0.4689188599586487,130000
0.2950068712234497,-24.5,41.25,-54.5,0.43736395239830017,24.21485137939453,0.3398522138595581,23.875,0.45163869857788086,140000
0.2672231197357178,-28.125,34.75,-69.0,0.40623441338539124,27.70083236694336,0.3258327841758728,27.375,0.44797858595848083,150000
0.34318971633911133,-29.5,29.125,-72.5,0.4204216003417969,29.071012496948242,0.32101213932037354,28.75,0.44743043184280396,160000
0.2924276888370514,-32.75,5.15625,-62.75,0.41185930371284485,32.5237922668457,0.2737922668457031,32.25,0.3774418830871582,170000
0.2435922771692276,-39.75,-0.07421875,-66.5,0.43170851469039917,39.72300720214844,0.22300586104393005,39.5,0.31777891516685486,180000
0.2378634363412857,-45.25,-0.197265625,-78.5,0.4049765467643738,44.985931396484375,0.23593036830425262,44.75,0.36173728108406067,190000
0.2821832597255707,-48.0,0.125,-75.0,0.3891083896160126,47.71779251098633,0.2177925854921341,47.5,0.3111637830734253,200000
0.1545374095439911,-53.5,-0.453125,-86.5,0.4138031601905823,53.43157958984375,0.1815783977508545,53.25,0.29841750860214233,210000
0.2683461308479309,-57.0,-0.1044921875,-83.5,0.39239510893821716,56.91191864013672,0.16191959381103516,56.75,0.27447646856307983,220000
0.21209946274757385,-58.0,-0.208984375,-85.5,0.40698105096817017,57.9437370300293,0.19373589754104614,57.75,0.2768886685371399,230000
0.34679925441741943,-56.25,-0.109375,-87.5,0.44966453313827515,55.96521759033203,0.21521714329719543,55.75,0.33760368824005127,240000
0.17348721623420715,-60.75,-4.15625,-89.5,0.4172520041465759,60.40959930419922,0.15960024297237396,60.25,0.2702755928039551,250000
0.19070547819137573,-62.75,0.1015625,-88.0,0.39977991580963135,62.415462493896484,0.16546371579170227,62.25,0.26337099075317383,260000
0.20535489916801453,-59.25,0.0908203125,-87.5,0.33277738094329834,58.92637252807617,0.17637133598327637,58.75,0.26797693967819214,270000
0.31956222653388977,-63.0,0.208984375,-90.0,0.4466462731361389,62.67488098144531,0.17487911880016327,62.5,0.28291112184524536,280000
0.2864148020744324,-61.75,-0.0196533203125,-89.0,0.3738093972206116,61.71799850463867,0.2179977297782898,61.5,0.3094359040260315,290000
0.23097030818462372,-61.5,-0.123046875,-90.5,0.412043035030365,61.43093490600586,0.18093369901180267,61.25,0.2822751998901367,300000
0.17455442249774933,-64.5,-0.02880859375,-90.0,0.4384970963001251,64.64675903320312,0.14676007628440857,64.5,0.23923495411872864,310000
0.18602392077445984,-61.75,0.1015625,-88.5,0.3384648561477661,61.42498016357422,0.17498135566711426,61.25,0.27571961283683777,320000
0.2311602532863617,-60.75,-0.0810546875,-89.0,0.3850553333759308,60.655269622802734,0.1552700400352478,60.5,0.2487938106060028,330000
0.16122356057167053,-63.75,-0.130859375,-89.0,0.3804975748062134,63.405677795410156,0.15567758679389954,63.25,0.262800395488739,340000
0.21099771559238434,-64.5,-0.072265625,-86.5,0.40724825859069824,64.17481994628906,0.17482122778892517,64.0,0.29073941707611084,350000
0.23653528094291687,-61.0,0.07568359375,-91.0,0.411113440990448,60.91973876953125,0.16973920166492462,60.75,0.2765941321849823,360000
0.24511243402957916,-62.25,-0.1328125,-87.5,0.42983773350715637,62.193023681640625,0.19302523136138916,62.0,0.29283851385116577,370000
0.21444512903690338,-65.0,-0.056396484375,-94.0,0.417820006608963,64.65345001220703,0.1534511148929596,64.5,0.24870839715003967,380000
0.2426786720752716,-61.25,-0.0230712890625,-92.5,0.3678225874900818,61.184417724609375,0.18441611528396606,61.0,0.2741507887840271,390000
0.19747143983840942,-63.0,0.042724609375,-91.0,0.39513441920280457,62.917503356933594,0.16750501096248627,62.75,0.27044397592544556,400000
0.18896369636058807,-64.0,0.043701171875,-93.0,0.4138476848602295,63.911407470703125,0.16140654683113098,63.75,0.26825305819511414,410000
0.24020442366600037,-62.75,-0.1416015625,-92.0,0.3782009184360504,62.692909240722656,0.19290851056575775,62.5,0.2833468019962311,420000
0.2360944151878357,-63.75,0.06884765625,-91.0,0.4058157801628113,63.42207336425781,0.17207351326942444,63.25,0.2832462787628174,430000
0.24037505686283112,-63.75,-0.025390625,-91.0,0.39042598009109497,63.41866683959961,0.16866585612297058,63.25,0.2616845369338989,440000
