step,v_loss,q_loss,policy_loss
1,0.0003357087553013116,0.0011130704078823328,2.078017234802246
2,7.51628540456295e-05,0.0005934643559157848,2.081125020980835
3,2.223090450570453e-05,0.00024523361935280263,2.0832910537719727
4,0.0001882976503111422,8.150692156050354e-05,2.084219455718994
5,0.0004254025989212096,9.042464080266654e-05,2.0842442512512207
6,0.0004559570224955678,0.00016514252638444304,2.083829641342163
7,0.0003906429628841579,0.00021853639918845147,2.0831503868103027
8,0.00024657801259309053,0.00025121000362560153,2.081602096557617
9,0.00011688648373819888,0.00025633760378696024,2.080169916152954
10,2.287121969857253e-05,0.00023344095097854733,2.079010009765625
11,1.3339500583242625e-05,0.00018440232088323683,2.0760679244995117
12,5.778552440460771e-05,0.00010571868915576488,2.0752792358398438
13,0.00012719148071482778,5.179328582016751e-05,2.0740966796875
14,0.0002199009177275002,4.132081085117534e-05,2.072718620300293
15,0.00030471928766928613,5.362394585972652e-05,2.072326183319092
16,0.0003620678326115012,9.13956027943641e-05,2.0714941024780273
17,0.0003783180145546794,0.00010322482557967305,2.0719146728515625
18,0.000371814239770174,0.00010617910447763279,2.073493003845215
19,0.0003260482626501471,0.00011433588952058926,2.0731194019317627
20,0.00026721018366515636,0.00017163281154353172,2.074519157409668
21,0.00018996899598278105,7.826145156286657e-05,2.0749704837799072
22,0.00013205449795350432,7.639589603058994e-05,2.0759212970733643
23,7.243588333949447e-05,5.7840687077259645e-05,2.077516555786133
24,3.623579686973244e-05,6.398534605978057e-05,2.0775601863861084
25,9.901080375129823e-06,4.06784238293767e-05,2.0783543586730957
26,4.4999451347393915e-06,3.53877003362868e-05,2.0800795555114746
27,1.5373563655884936e-05,3.740786632988602e-05,2.081709861755371
28,4.6305729483719915e-05,4.978037759428844e-05,2.0814385414123535
29,7.370988896582276e-05,6.354594370350242e-05,2.0817151069641113
30,9.99743424472399e-05,5.519113619811833e-05,2.0816760063171387
31,0.00010194956848863512,7.434017607010901e-05,2.0816502571105957
32,8.352189615834504e-05,6.91568129695952e-05,2.0809030532836914
33,6.0378839407349005e-05,5.697151937056333e-05,2.0807461738586426
34,4.09688291256316e-05,6.130574911367148e-05,2.0802063941955566
35,1.6018559108488262e-05,5.749091360485181e-05,2.0787150859832764
36,6.352042873913888e-06,4.370948954601772e-05,2.0790185928344727
37,3.5268571991764475e-06,3.651070437626913e-05,2.078268527984619
38,7.770809133944567e-06,4.591443939716555e-05,2.077996253967285
39,1.4472576367552392e-05,4.8970650823321193e-05,2.077390193939209
40,1.978283398784697e-05,4.2727664549602196e-05,2.077183246612549
41,2.4071114239632152e-05,4.3715626816265285e-05,2.077620506286621
42,2.5353672754135914e-05,4.815739521291107e-05,2.0769639015197754
43,2.7464870072435588e-05,4.2710304114734754e-05,2.076648712158203
44,2.362819213885814e-05,5.338132177712396e-05,2.0776937007904053
45,1.9321043509989977e-05,5.470348696690053e-05,2.077802896499634
46,1.4214065231499262e-05,4.361223545856774e-05,2.0779266357421875
47,9.761878573044669e-06,3.0113415050436743e-05,2.078054904937744
48,6.24292579232133e-06,4.178508970653638e-05,2.0783867835998535
49,4.794719188794261e-06,6.803523137932643e-05,2.0779120922088623
50,2.861975644918857e-06,2.9989876566105522e-05,2.079476833343506
51,3.3607823297643336e-06,5.481198604684323e-05,2.080141067504883
52,2.532887720008148e-06,4.720408469438553e-05,2.0787036418914795
53,3.17564740726084e-06,3.829883280559443e-05,2.0790905952453613
54,2.4679357011336833e-06,3.614390880102292e-05,2.078439235687256
55,2.7347573450242635e-06,3.435368125792593e-05,2.0787980556488037
56,3.0825010526314145e-06,3.4636825148481876e-05,2.0798425674438477
57,2.5924114197550807e-06,3.643571471911855e-05,2.07745361328125
58,2.804499672492966e-06,4.195152359898202e-05,2.079225540161133
59,2.365866293985164e-06,4.3892017856705934e-05,2.079298496246338
60,2.253572347399313e-06,3.759490937227383e-05,2.078707695007324
61,1.7618783658690518e-06,3.089532765443437e-05,2.078688621520996
62,1.9650237845780794e-06,3.4795990359270945e-05,2.0784010887145996
63,1.5240098036883865e-06,4.662200080929324e-05,2.0786938667297363
64,1.5391542547149584e-06,2.5810515580815263e-05,2.0782930850982666
65,2.0991162728023482e-06,4.0035727579379454e-05,2.078162908554077
66,1.6908379620872438e-06,3.501809624140151e-05,2.0785634517669678
67,1.4549743809766369e-06,2.9338078093132935e-05,2.0795211791992188
68,2.003192548727384e-06,3.549972825567238e-05,2.079136848449707
69,3.352022758917883e-06,4.3014610128011554e-05,2.0797853469848633
70,2.4931214284151793e-06,3.717070649145171e-05,2.079042434692383
71,2.667740091055748e-06,3.221854422008619e-05,2.078933000564575
72,2.6974357751896605e-06,3.586075035855174e-05,2.079436779022217
73,1.8958406826641294e-06,3.840128920273855e-05,2.0784802436828613
74,3.554279373929603e-06,3.416794788790867e-05,2.0790629386901855
75,2.000741460506106e-06,4.148098378209397e-05,2.0786855220794678
