Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,step,Train_EpisodeReturn,Train_EpisodeLen,actor_loss,entropy,critic_loss,q_values,target_values,actor_lr,critic_lr,temperature
-255.23926,58.05312,-162.75072,-386.90652,1000.0,0,,,,,,,,,,
,,,,,999,-279.56042,1000,,,,,,,,
,,,,,1999,-400.77127,1000,,,,,,,,
,,,,,2999,-268.9323,1000,,,,,,,,
,,,,,3999,-304.96466,1000,,,,,,,,
,,,,,4999,-219.46259,1000,,,,,,,,
-227.00838,65.42581,-110.813286,-318.88553,1000.0,5000,,,,,,,,,,
,,,,,5999,-212.92491,1000,,,,,,,,
,,,,,6999,-166.97058,1000,,,,,,,,
,,,,,7999,-288.0592,1000,,,,,,,,
,,,,,8999,-221.2882,1000,,,,,,,,
,,,,,9999,-245.43575,1000,,,,,,,,
-230.7013,56.921642,-84.48245,-290.80658,1000.0,10000,,,-0.15014025568962097,3.74194073677063,0.44887733459472656,-0.012987319380044937,-0.15288767218589783,0.0003,0.0003,0.05
,,,,,10999,-243.82019,1000,,,,,,,,
,,,,,11000,,,-1.524487018585205,0.7503325939178467,0.4225177764892578,0.8718973398208618,0.8869119882583618,0.0003,0.0003,0.05
,,,,,11999,-247.9415,1000,,,,,,,,
,,,,,12000,,,-2.167585849761963,1.8383320569992065,0.5431637167930603,1.7776153087615967,1.77923583984375,0.0003,0.0003,0.05
,,,,,12999,-262.16144,1000,,,,,,,,
,,,,,13000,,,-3.010939598083496,0.9300498366355896,0.7791110873222351,2.5000123977661133,2.3546409606933594,0.0003,0.0003,0.05
,,,,,13999,-224.76918,1000,,,,,,,,
,,,,,14000,,,-4.811493396759033,0.1692298799753189,0.7528024911880493,4.065701484680176,4.188555717468262,0.0003,0.0003,0.05
,,,,,14999,-202.20631,1000,,,,,,,,
-161.98903,24.5632,-127.6978,-193.7165,1000.0,15000,,,-6.967453479766846,0.1731809377670288,0.5333280563354492,6.162402153015137,6.1456499099731445,0.0003,0.0003,0.05
,,,,,15999,-117.44629,1000,,,,,,,,
,,,,,16000,,,-8.936107635498047,-0.4325816035270691,0.5832879543304443,8.060199737548828,8.154119491577148,0.0003,0.0003,0.05
,,,,,16999,96.99412,1000,,,,,,,,
,,,,,17000,,,-10.22533130645752,0.41813626885414124,0.40458810329437256,9.513853073120117,9.492916107177734,0.0003,0.0003,0.05
,,,,,17999,164.94418,1000,,,,,,,,
,,,,,18000,,,-12.082006454467773,0.1073731780052185,0.4139215052127838,11.392053604125977,11.446313858032227,0.0003,0.0003,0.05
,,,,,18999,231.62398,1000,,,,,,,,
